distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,44928.0,45086.960626035325,44967.17101093282,45092.278141781215,45154.04036791344,464.0,4.918127286931849,391.7101093282108,164.27814178120752,22.60403679133742
1,45392.0,45091.87875332226,45358.88112026103,45256.55628356242,45176.64440470478,264.0,7.3260605779978505,226.11571063337396,96.55628356242232,11.836257026581734
2,45456.0,45101.61274719132,45419.40243219957,45285.39070890606,45177.7128819666,-152.0,12.020036556830746,-122.4665270636142,-56.47022020332952,-12.845878639847797
3,45088.0,45115.91882643592,45113.9480661338,45143.61584315576,45150.95264742508,-176.0,16.364254658969003,-175.71403539676612,-113.96694417241815,-23.612602170265745
4,45104.0,45134.34125650926,45067.974361406035,45057.45682056122,45130.48767762607,-256.0,20.124212425092992,-226.10189769759745,-109.43061231392494,-19.14058591770663
5,44576.0,45156.167251286104,44661.74427073861,44924.75461852791,45112.67147558967,208.0,23.010926918213954,180.89155800621302,41.67510723065061,9.01737174308073
6,45520.0,45180.36311034569,45429.75747741846,45140.807035022524,45148.52242111223,72.0,24.71894916731617,60.70716871798504,26.455934005869494,17.277066578179074
7,44720.0,45205.60514962074,44783.15860817458,44977.66648653965,45147.22560874603,-288.0,24.998167622179608,-233.11269829744197,-34.307305213045765,20.064468071090232
8,44944.0,45230.359445590046,44963.53208082358,45072.19242459643,45188.65135725441,320.0,23.700469608127605,278.0338767668727,158.62215035500049,53.6583163711075
9,45360.0,45253.00608883699,45339.22636170832,45294.91078724965,45254.54224148824,280.0,20.831128948411788,271.82608942635125,190.17375627804722,60.617996308243164
10,45504.0,45272.02170348687,45507.18425967628,45452.53993715253,45309.8873498709,192.0,16.579660120987683,183.87919634933496,131.89911847914118,45.639475876203505
11,45744.0,45286.16540907897,45706.98475440699,45558.709024207936,45345.82119324065,24.0,11.289770903236786,14.724266765679204,13.52359915937268,16.024903031779104
12,45552.0,45294.60124529334,45536.63279320764,45479.58713547127,45341.93715593446,-296.0,5.41494225473798,-247.18799516114814,-115.32832100102314,-14.387179509467387
13,45152.0,45296.99529358844,45212.608764084696,45328.05238220589,45317.046834221714,8.0,-0.5554716690967325,-20.980208699467767,-63.508562162442104,-16.637980001658434
14,45568.0,45293.49030195515,45494.6723758087,45352.57001114639,45308.66119593114,-104.0,-6.163107091659185,-107.62211375865445,-83.19736548630681,-21.352578494017507
15,44944.0,45284.669079405125,44997.36453656739,45161.657651233276,45274.34167723368,-256.0,-11.022728143270797,-207.43755187822535,-82.08353429647104,-17.802434835775784
16,45056.0,45271.44484566861,45079.79727205225,45188.402942553446,45273.05632625959,232.0,-14.860477373233152,201.41909574614328,92.94676259689004,9.567465338892362
17,45408.0,45254.94812465866,45400.202728059674,45347.551176427056,45293.47660791146,328.0,-17.501982767444133,281.4190963057881,128.92382208713389,14.694112047443923
18,45712.0,45236.44088013372,45642.63546466383,45446.250586727714,45302.44455035448,-136.0,-18.85184237460271,-104.78756607898322,-34.175296335484745,-11.509830039263761
19,45136.0,45217.24443990945,45190.62759590171,45279.20058375609,45270.456947832936,-200.0,-18.873949833530787,-178.47226325128213,-95.44971109358085,-25.264755129890546
20,45312.0,45198.69298046666,45285.690938161264,45255.35116454055,45251.9150400947,-24.0,-17.58109780083396,-36.48196693412319,-52.17383694525415,-21.546155733507476
21,45088.0,45182.082244307785,45117.66366203346,45174.85290986558,45227.36463636592,-16.0,-15.0408398300533,-19.70896596050443,-37.071799742192525,-17.58217191047879
22,45280.0,45168.61130080655,45246.273006240255,45181.20756505617,45216.75069627374,-32.0,-11.388373409998167,-40.025624591911765,-43.04156228132342,-13.776405278495076
23,45024.0,45159.30549748779,45037.61241284964,45088.76978530293,45199.81182580893,-160.0,-6.8488989523248165,-140.5985291424331,-60.05288710176683,-8.148279174358322
24,44960.0,45154.9135029019,44965.07594795539,45061.101790852634,45200.45413792502,-64.0,-1.7308301603734435,-47.15672511728553,22.8829009760193,12.665019012336415
25,44896.0,45155.84383716704,44943.29896261507,45134.53558725497,45225.1418638336,520.0,3.5804729430019506,472.3407619560785,192.70159002981745,41.14481910026734
26,46000.0,45162.074448787906,45909.757471867546,45446.50497091227,45282.74377612556,24.0,8.675510317680164,30.014878321981087,35.22186911342942,21.739101098228275
27,44944.0,45173.1948578024,45003.32871925903,45204.97932548183,45268.62006603006,-424.0,13.186670924802456,-382.17710026622444,-111.03598268951828,2.1072932060051244
28,45152.0,45188.44779063751,45145.4032713351,45224.43300553323,45286.95836253757,120.0,16.81839253996077,109.09090875155016,55.67018281801211,25.086214634389762
29,45184.0,45206.831642882324,45221.51053676213,45316.31969111785,45318.79249529884,328.0,19.41263721785799,302.07106604882574,158.04653114355096,38.5737575262101
30,45808.0,45227.27306507323,45749.54540343275,45540.526067820334,45364.10587758999,232.0,20.955905335915304,197.35076702320293,90.4694106126517,23.11867617064854
31,45648.0,45248.743453554154,45616.212070808535,45497.258512343156,45365.02984764014,-368.0,21.5551785842581,-304.71919700587387,-118.6382993055995,-13.224537567843072
32,45072.0,45270.38342224174,45140.107009421,45303.249469209135,45337.6568024543,-128.0,21.40594499443978,-123.12379585819508,-78.38430852945748,-14.090205063119356
33,45392.0,45291.555343543034,45369.964479092145,45340.48989528424,45336.8494375139,160.0,20.737166449187498,119.67986513187134,11.48537371722341,-3.564893064711214
34,45392.0,45311.85775514012,45379.46673968474,45326.22021664358,45330.52701632488,-56.0,19.75588192797295,-53.16404098369094,-47.15957031886501,-9.396070372771646
35,45280.0,45331.06710739898,45263.63639712476,45246.17075464651,45318.057296768355,-224.0,18.60560885435916,-197.64835693616988,-96.96408467381116,-10.566854718108516
36,44944.0,45349.068972848836,44984.170025812404,45132.29204729596,45309.39330688866,-96.0,17.370388300929335,-78.61624225035484,-19.73268370257574,9.605675464739761
37,45088.0,45365.80788400084,45106.40391262405,45206.70538724136,45337.268647697834,232.0,16.08914322181954,214.25344993190083,133.76603356608393,40.33877319406747
38,45408.0,45381.247259292475,45412.676925676205,45399.82411442813,45390.0708532768,368.0,14.758841202597978,329.6576414331794,189.03078440083482,51.905748242799746
39,45824.0,45395.325566406034,45765.71919549041,45584.76695604303,45441.080144183434,56.0,13.388913502585638,61.63824726625171,65.32631963640961,31.863298115807993
40,45520.0,45408.025086297646,45535.95342020871,45530.47675370095,45453.79744950841,-176.0,12.019170853887772,-149.9986742381734,-49.051825491605996,9.40717780039995
41,45472.0,45419.36390811381,45465.721847014065,45486.66330505982,45459.89449978423,-120.0,10.700955742773658,-101.62233812432896,-36.48179611122032,5.491775265032629
42,45280.0,45429.426997783194,45332.70874396005,45457.513161478506,45464.78100003848,144.0,9.491326937819395,130.5306167462295,59.6064371579414,14.125550256168935
43,45760.0,45438.34656198945,45726.783080506524,45605.8761793757,45488.14560029657,280.0,8.420896040559455,227.98973907908294,71.30110758504816,9.771880272925046
44,45840.0,45446.26878986431,45788.68822211822,45600.1153766486,45484.32476058433,-296.0,7.468684464038233,-260.8309084713874,-125.70311440279693,-21.604601683033252
45,45168.0,45453.283930917525,45205.12126356375,45354.46995057011,45444.936396930505,-384.0,6.5480809958826285,-331.7834800615419,-152.41045079344258,-25.541543807292328
46,45072.0,45459.36495185608,45125.12126199513,45295.29447506172,45433.24167296974,248.0,5.534722263942967,192.2951524612181,52.47176202246919,6.367359687723365
47,45664.0,45464.35337544541,45589.711568486186,45459.413474615045,45457.67111630595,80.0,4.295090922125382,86.45930486781799,61.82573686084652,14.112999151504482
48,45232.0,45467.95513370033,45298.03987173077,45418.94594878341,45461.46767127275,24.0,2.7392301162544754,38.52766189844624,53.00544856007036,15.269938530440413
49,45712.0,45469.83183567792,45666.76689228308,45565.424371735186,45488.21099336683,176.0,0.8637386532718665,142.56148196770664,73.19060881936821,15.553871762422204
50,45584.0,45469.68261100687,45583.16283566618,45565.32716642215,45492.5754147976,-128.0,-1.238510521077842,-87.7898782859993,-9.4336221019621,-0.20680782935596653
