distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,46960.0,46777.77499489085,46939.332589868995,46906.71473565774,46865.13377323473,-288.0,1.1603784851686214,-206.67410131005454,-53.28526434225205,-9.48662267652253
1,46672.0,46778.93537337602,46732.65848855894,46853.42947131549,46855.64715055821,120.0,1.9169012096172082,96.61834148465641,37.42947131548863,-0.30426514861392207
2,47200.0,46781.60879731009,47132.56927283831,46981.57367828872,46864.5252429375,72.0,3.7337606191795203,62.75714847089694,18.931046117591904,-7.895645473832701
3,46816.0,46786.40289461438,46858.172785500734,46891.29156355067,46839.85585961054,-72.0,6.2190838678325235,-63.532559833889536,-52.63633296271291,-23.476590346428566
4,47056.0,46794.04696504575,47005.50415317053,46876.30101236329,46817.572062244646,-96.0,9.39612636961101,-105.14786647756046,-104.840045005727,-34.20519425366729
5,46624.0,46805.1951473536,46647.87705254561,46681.61147353922,46771.44547110321,-248.0,13.087487396362121,-238.2418378968432,-165.88380205447174,-38.754317586277466
6,46560.0,46820.22193983848,46529.02047737684,46544.53340825435,46740.06342707209,-312.0,16.93996712115768,-281.07334268255727,-144.81136115769186,-22.378872677512845
7,46000.0,46839.07508159592,46085.7303671805,46391.988751223835,46726.68772574818,40.0,20.501885288726044,46.29593122359802,43.44971858139979,22.958684963501582
8,46640.0,46861.22571041593,46621.61233982404,46631.43284541715,46785.980796999094,424.0,23.310336491278576,390.32862064428264,235.16051690189124,66.59211110086471
9,46848.0,46885.695754578475,46866.387608469064,46862.30978502762,46859.87194794991,392.0,24.99634155863896,358.3287143426169,238.03183212427393,74.48474834831723
10,47424.0,46911.21839353321,47338.26976850927,47107.496509665696,46934.95029369573,-24.0,25.378865667178616,9.67130709086996,86.93497947092692,50.62586043059855
11,46800.0,46936.45348591283,46885.7302226508,47036.17974396947,46961.12366881111,-16.0,24.513505878716387,-0.5936071579199051,46.773106288506824,34.22955855594046
12,47392.0,46960.24540529064,47337.08255419343,47201.04272224271,47003.40941080761,200.0,22.673347183688747,165.41456920666678,69.38433939459719,22.856212536877138
13,47200.0,46981.80018028021,47216.55936106414,47174.948422758665,47006.836093884864,-48.0,20.265972932455043,-37.72638780861598,-38.62008810471161,-6.231512228499923
14,47296.0,47000.77735115555,47261.6297785762,47123.80254603329,46990.94638635061,-112.0,17.72834950408651,-126.78068960694873,-137.24460370873203,-31.14238821672552
15,46976.0,47017.25687928838,46962.99798185024,46900.4592153412,46944.55131745141,-576.0,15.403095888632379,-515.9496926950269,-261.1137230214845,-47.96750302662622
16,46144.0,47031.583542932814,46229.730393186146,46601.57509999032,46895.01138029736,-120.0,13.449279437721998,-117.61125798978537,-70.09656535572867,-11.989368139187718
17,46736.0,47044.15543816383,46727.77546587067,46760.266084629744,46920.57258117304,496.0,11.814492287521716,422.2258425145628,170.82402695429846,34.789829934332374
18,47136.0,47055.21252750786,47074.18207821527,46943.223153898914,46964.59104016602,0.0,10.277367650483939,37.31700342095792,86.56864621863133,35.44801100128825
19,46736.0,47064.710173464795,46802.409472712585,46933.40337706701,46991.468603175614,48.0,8.531182554714178,60.27475806021539,88.88191170159553,39.650993168368586
20,47232.0,47072.274892617286,47194.7315943357,47120.986977302106,47043.89302650276,232.0,6.290100192338286,205.98009330164496,132.0770888861516,43.01907465228578
21,47200.0,47077.29037384947,47214.369659315875,47197.55755483931,47077.506752480185,88.0,3.396079941026983,91.48636155952408,75.34935495685568,27.48906360143519
22,47408.0,47079.06705249934,47377.70431745475,47271.68568721582,47098.87115370563,16.0,-0.12855631114871358,11.85624541262223,5.970975984415418,5.907958910724119
23,47232.0,47077.033261227174,47238.08215014112,47209.49950680814,47089.32267030163,-112.0,-4.08120736626006,-109.21141660803914,-73.43642700360579,-16.68234988891345
24,47184.0,47070.90463776682,47159.28148423867,47124.812833208605,47065.5064539278,-232.0,-8.132607740128151,-202.3932447090665,-114.28025699523641,-29.74089367744091
25,46768.0,47060.76804574692,46833.295660722986,46980.93899281767,47029.84088294675,24.0,-11.893150015468564,0.4924800992484961,-37.40434398209982,-22.573526833712094
26,47232.0,47047.11833773588,47160.26644443717,47050.004145244406,47020.35940026038,-40.0,-14.996760247846396,-31.69699409995883,-21.93277495106304,-20.063512673354126
27,46688.0,47030.774525251225,46769.90167252307,46937.07344291554,46989.71385760004,96.0,-17.16993306563745,89.00158167777408,11.606019128910702,-15.559849780333025
28,47424.0,47012.77847160461,47338.26960779272,47073.21618350223,46989.23970069971,-64.0,-18.27479552476143,-67.35897969867074,-39.249167662204854,-22.212171865347045
