distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,45888.0,45633.35018959357,45874.401932492154,45811.49655502185,45719.63080075781,-144.0,1.1207247640340938,-135.98067507844826,-76.50344497815968,-16.83691992421518
1,45744.0,45634.470914357604,45738.421257413705,45734.99311004369,45702.7938808336,-192.0,1.728507573800016,-163.87438800993186,-81.00688995631208,-18.897225882537896
2,45504.0,45636.80720474117,45546.65315647229,45649.48277510922,45681.836348992736,32.0,3.0080045411705214,21.497681420023582,-12.768947379852762,-12.065714391224901
3,45808.0,45640.486923439945,45781.41662025375,45709.45521528398,45678.66245205115,136.0,4.368000237736851,101.84656505021121,10.700047816750157,-9.640774339030031
4,45776.0,45645.54320521664,45750.34628657271,45670.882870742724,45662.554800314676,-184.0,5.653486878316471,-159.33890081746358,-91.1309091699004,-21.77991172073598
5,45440.0,45651.79389719658,45462.738818618825,45527.19339694418,45635.102628609675,-184.0,6.60365170033765,-173.91337485977783,-100.09277532644774,-17.69704027451735
6,45408.0,45658.75050861732,45402.51953685316,45470.69732008983,45627.16071976564,-104.0,6.9169935150421225,-87.62159749987768,-25.147416809439164,3.0161271442484576
7,45232.0,45665.62788422666,45287.49562361907,45476.8985633253,45641.13488289817,224.0,6.339420735825115,210.98563444843967,128.6505248981266,34.430907277437655
8,45856.0,45671.42935008897,45824.490805750036,45727.99836988608,45696.02253432052,368.0,4.7493024018876895,330.91778129396334,187.09899150381898,46.88877813836734
9,45968.0,45675.12648903044,45949.331186207,45851.09654633294,45734.91243917491,16.0,2.2283142173982924,31.496311491962842,64.64644961333033,27.235526813139586
10,45888.0,45675.885978523766,45887.48342873396,45857.29126911274,45750.493587946796,-80.0,-0.9164588690837263,-64.43061380322615,-9.159642663824343,8.70582816922979
11,45808.0,45673.29357129227,45820.469958600544,45832.77726100529,45752.324095513366,8.0,-4.20476696005062,-4.663677130716678,-12.125377604810637,-0.9532876577650313
12,45904.0,45667.476444603664,45878.15607447253,45833.04051390312,45748.587012631266,-96.0,-7.080100173447136,-71.53351176535944,-35.21649015060393,-11.5077322505349
13,45616.0,45659.133370945376,45677.402935069826,45762.344280704085,45729.308631012296,136.0,-9.027180723805941,106.26153594643256,2.475907153002481,-13.612950068352802
14,46176.0,45649.42208315605,46090.67914636539,45837.992328209126,45721.36111249456,-104.0,-9.68436670246956,-116.46682876058912,-93.3557883903959,-30.679462893011078
15,45408.0,45639.76463754044,45444.46927754865,45575.63270392329,45667.949705226274,-408.0,-8.926781338304863,-360.72470919038824,-178.54327232419018,-40.413922006973735
16,45360.0,45631.56852047944,45369.22972798462,45480.905783560745,45640.53326848061,-32.0,-6.885434636082209,-29.090909640937753,-34.274028582167375,-13.389773321629036
17,45344.0,45625.99376826827,45386.28745826677,45507.08464675896,45641.170158583016,288.0,-3.8910911042366934,246.49775167847474,107.72118657768806,15.495398031554942
18,45936.0,45623.78633827097,45862.22523134157,45696.34815671612,45671.52406454372,80.0,-0.38325254994560964,89.0611997201595,69.43758831522064,17.13010918789587
19,45504.0,45625.22726316838,45564.40985770709,45645.9598233894,45675.43037695881,0.0,3.2083574773496366,4.233914900996751,20.59157836797749,12.47783126302238
20,45936.0,45630.20305322567,45870.69306114356,45737.53131345208,45696.47972706977,-16.0,6.562320395383722,-20.25149084572695,-7.662853211284528,9.073336464443855
21,45472.0,45638.35190395915,45523.90687601564,45630.63411696683,45693.577049887695,-112.0,9.532727770707424,-87.2518050497456,-27.580138001827436,8.176175312317355
22,45712.0,45649.26850876708,45696.18945104407,45682.37103744842,45712.8320776944,128.0,12.160794353723759,93.2298302487543,36.92243920579858,19.296631691428047
23,45728.0,45662.673492666596,45710.366536513146,45704.47899537843,45732.17031327055,-112.0,14.60575581764715,-73.99023196519556,10.347455619219545,19.54675123967536
24,45488.0,45678.48002040238,45548.20898711368,45703.06594868686,45751.92558017375,200.0,17.053201603732305,186.18461850944004,106.11992765186733,32.95154591188839
25,46128.0,45696.77989587406,46082.735773532026,45916.71885068216,45798.07340509433,312.0,19.618839821960137,260.90842173794954,108.01232733638244,29.65149517529062
26,46112.0,45717.7177000463,46070.02583058958,45919.090603359626,45811.228570524334,-264.0,22.264577398305846,-222.58078999458303,-94.08294564272,-1.8834060437729931
27,45600.0,45741.30905067067,45637.57419354286,45728.55295939672,45794.30659300678,-264.0,24.764169847818266,-244.5806693324048,-126.2611642645461,-7.206647867216816
28,45584.0,45767.246039741935,45580.86449192477,45666.56827483053,45796.8152747899,-80.0,26.718857052568637,-72.38724199426724,-20.70054715092192,13.14944552261295
29,45440.0,45794.74676477581,45492.799709554325,45687.15186509488,45820.60548405201,392.0,27.636030481819034,349.5745228388878,144.15952281178397,42.82048346471129
30,46368.0,45822.51810070557,46280.01353760254,45954.8873204541,45882.45624171932,24.0,27.03065844207231,39.45620170328766,61.17911558627384,37.573569753280026
31,45488.0,45848.808081659954,45571.7121129609,45809.510096267426,45895.75262355857,-192.0,24.544219865136256,-155.55630291716807,15.377823947033903,33.68401301717313
32,45984.0,45871.606540435845,45968.90093176821,45985.64296834817,45949.82426775367,360.0,20.048417525027617,321.69347764831764,176.95435625482787,52.36285758278245
33,46208.0,45888.90491671001,46215.099068257536,46163.41880877708,46000.47833872413,312.0,13.696648453198577,281.69347777699295,155.485244817457,40.277987906672934
34,46608.0,45898.99983734224,46532.28788732219,46296.61345798308,46030.380243567015,-72.0,5.934358789865655,-64.88623209916477,-22.498621802460548,1.02091702123289
35,46064.0,45900.77363428974,46085.326604059206,46118.42156517216,46002.5201727666,-400.0,-2.5553707836770627,-336.8137751921604,-150.9811102248459,-30.934062162086775
36,45808.0,45893.88909577489,45858.66033693787,45994.65123753339,45968.51211924284,56.0,-10.940813902845548,26.635417568002595,-30.444708872066258,-25.982447561615118
37,46176.0,45878.89200648405,46138.59743919521,46057.53214742803,45950.55527764337,120.0,-18.354376501625666,92.92429823338898,3.6469836086434952,-29.22907771730388
38,46048.0,45857.18034277164,46044.50893340465,46001.94520475068,45910.053963808234,-128.0,-24.009934132544004,-111.54383876733482,-78.61434030200326,-47.39861564472449
39,45920.0,45830.87213821896,45915.50976166054,45900.30346682402,45855.75804635392,-168.0,-27.315790983593615,-151.45036344138498,-111.49000451464963,-57.50801513662009
40,45712.0,45802.54876080445,45741.60820652188,45778.96519572138,45795.03793353499,0.0,-27.961363986625656,-25.860522529248556,-87.85567324195654,-56.56821614217188
41,45920.0,45774.94941024571,45863.788716602045,45724.59212034011,45742.621614069576,-240.0,-25.947901188217656,-224.73336176824523,-152.07701521120907,-61.28523876194231
42,45232.0,45750.652958428014,45292.14148298539,45474.81116529896,45672.46745601111,-224.0,-21.587978625018877,-205.08236383107578,-128.37537239167432,-48.130785257912066
43,45472.0,45731.77345299567,45453.62398893989,45467.84137555676,45646.36004355375,104.0,-15.46217243303181,69.60245065395793,-9.04910196381752,-17.389410279665753
44,45440.0,45719.72861356195,45431.346384293305,45456.712961371326,45637.68863545178,-96.0,-8.328288009088283,-65.54568318007296,-2.7719334997709666,1.2130236706107098
