distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,38976.0,39043.444939783265,38998.467058021815,39047.975075676775,39058.29148073083,288.0,2.244171899597859,224.67058021816774,71.9750756767753,8.229148073085526
1,39264.0,39045.68911168286,39223.13763823998,39119.95015135355,39066.52062880392,24.0,3.259029377662955,20.35877141808669,-0.04984864645302878,-1.6448204867192544
2,39024.0,39049.96299853859,39039.18460085799,39047.87537838387,39055.001839757395,-120.0,5.088055122450896,-108.03003309206542,-60.1370837777431,-9.96869705865538
3,39024.0,39055.865221927765,39007.07757205585,38999.675983798064,39046.58323468661,-128.0,6.447018674953142,-116.71916852286813,-60.361402686772635,-7.289443336456316
4,38768.0,39062.8570358885,38805.74626381225,38927.152573010324,39040.42295308448,-24.0,7.23227882442734,-12.59998918234487,7.052875717421557,7.460866052100755
5,38976.0,39070.32977957662,38981.87759369116,39013.78173523291,39061.50496679081,240.0,7.4180906259935,205.51929833472968,105.52002983903367,25.357262045865355
6,39248.0,39077.693217140484,39216.78486048171,39138.19263268839,39091.13747717621,72.0,7.063611467161536,78.83156919911926,69.50721379968309,21.78938424421358
7,39120.0,39084.45700251094,39139.5407320894,39152.796162832274,39105.08373527924,16.0,6.307756497590162,20.459532054697775,31.001611560022866,13.2004448669868
8,39280.0,39090.308730135665,39257.70392459111,39200.19585580844,39117.53836691019,8.0,5.348114898930362,6.682815457264951,7.497620880374598,4.331549976457609
9,39136.0,39095.1532323088,39152.90636300393,39167.79140459302,39113.74683523215,-24.0,4.408110015265265,-20.26574656754383,-16.508748918895435,-4.904189916425821
10,39232.0,39099.124950166195,39217.17243145602,39167.178357970646,39107.729987077335,0.0,3.701658398815198,-9.871774267816363,-33.023867637057265,-12.230348800949287
11,39136.0,39102.55654910643,39133.1628144683,39101.74366931891,39089.28613763025,-96.0,3.39013749530568,-98.19554464623798,-82.56285399228727,-20.77954256557132
12,39040.0,39105.90522515681,39020.781342163544,39002.05264998607,39066.17090194619,-272.0,3.552317812693218,-240.12460255606493,-118.66469433979364,-21.806690586749028
13,38592.0,39109.66118473182,38652.91360935617,38864.41428063932,39045.672756456755,0.0,4.169745380357199,-1.9976130412069324,-1.431229027097288,2.185492333399452
14,39040.0,39114.24471591752,39016.78611608113,38999.19019193188,39070.54188661299,240.0,5.135813006494573,218.15085521428045,114.37100725850178,26.39622448688897
15,39072.0,39119.93281074481,39089.21531978473,39093.156295156325,39098.46520543053,168.0,6.2755362895768485,158.50580262723815,104.54425080260626,29.246579089063744
16,39376.0,39126.795788496675,39333.797721335606,39208.27869353709,39129.03504479112,40.0,7.377387897529843,33.571008228907885,31.261745149309718,18.221591600144166
17,39152.0,39134.68758653987,39156.357336242545,39155.679785454944,39134.90838863082,-192.0,8.23220615934406,-155.65370388032534,-50.7590153546771,5.018763271244097
