distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,47184.0,46972.23383814807,47191.704582825514,47173.131946772606,47102.66501976809,128.0,3.868010204656457,77.04582825515536,-10.868053227401106,-8.13349802319135
1,47312.0,46976.10184835273,47268.75041108067,47162.263893545205,47094.531521744895,-144.0,5.824630714949308,-139.2021163415011,-85.73610645479494,-19.006921935942955
2,46896.0,46983.88309957797,46913.30035014251,47001.659733863016,47064.6511758962,-320.0,9.760915863509581,-268.9483102256054,-107.77429275068425,-21.44778705389035
3,46672.0,46995.62368007975,46730.85379062946,46946.71530804384,47051.635947637114,344.0,13.701392007518734,294.7406928799501,82.41322820274218,5.966569122771034
4,47584.0,47011.28588359301,47502.78173590241,47166.4861902685,47076.58431414174,-16.0,17.518411438926705,-4.817771503821859,11.013977358910779,-0.42241778828247334
5,46640.0,47030.6605029576,46721.218247621815,46968.74326276166,47050.79111206055,-104.0,20.997006390010938,-103.99998543066249,-33.371296126017114,-5.253646478166047
6,47376.0,47053.27989637303,47294.78176504109,47099.74359801647,47066.07702118541,64.0,23.88001226306369,56.311340687992924,-7.1278657369548455,-0.21023981587131857
7,46768.0,47078.42052748373,46833.8409289978,46954.48753128775,47050.37063242881,-112.0,25.91579551330142,-104.31135681534943,-52.01230108484742,-1.5878571351604478
8,47152.0,47105.111487399634,47086.15905141039,46995.71899584677,47062.90130691509,-152.0,26.90179682258895,-144.31132805109883,-36.90903751758742,8.07573983203838
9,46464.0,47132.22412112891,46545.2182728956,46880.66945625257,47066.52211209288,88.0,26.74471033183727,110.17779588151825,93.2851885320888,33.746910782436316
10,47328.0,47158.60090806331,47306.514643173425,47182.28937291095,47130.39512847996,528.0,25.487127248594334,476.267083742292,228.76460311384653,53.992772811074246
11,47520.0,47183.198375626096,47497.75244038019,47338.19866248027,47174.50765771503,88.0,23.29766219015437,79.99999910769111,65.0086208094508,26.837912120823603
