distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,46096.0,46038.95517053778,46112.68004274302,46142.92283734289,46099.96380244794,224.0,-1.5830486884224229,166.8004274302075,46.92283734289231,0.3963802447906346
1,46320.0,46037.37212184936,46279.48047017323,46189.845674685785,46100.36018269273,-48.0,-2.303573579814838,-35.79722170367313,-18.154325314219022,-10.58561062057197
2,46000.0,46034.34802337815,46041.085599335674,46106.614186714454,46078.7925812068,-32.0,-3.615647048514802,-32.96687415915949,-29.924394614099583,-17.627972425594635
3,46256.0,46030.14082775233,46213.54672185491,46129.996885457585,46065.104237841544,-40.0,-4.636805871286924,-39.805268206226174,-39.61885852807973,-23.23313147317458
4,45920.0,46025.07441163558,45961.47506292322,46027.376469658295,46032.32631826045,-48.0,-5.3213804024635465,-44.69634431559825,-48.93218097013596,-27.16160366807526
5,46160.0,46019.4980669474,46124.15403322371,46032.13252351731,46010.78103050539,16.0,-5.677322152041597,-16.550863580934674,-59.17768438233179,-29.0062362297831
6,45952.0,46013.719767331495,45928.37333576135,45909.02110089363,45974.31384580088,-376.0,-5.776573955081403,-313.9140186555742,-144.60087217686305,-35.35149241446925
7,45408.0,46007.94491903724,45496.325995912564,45742.93077916359,45940.078045676455,32.0,-5.734032638272765,23.544685901884804,1.3750678517462802,-7.631897840601596
8,46016.0,46002.25170205495,45975.46270756512,45911.771236597124,45959.05005011968,312.0,-5.67358811930535,262.4882032903042,116.72607573209825,16.12450694920699
9,46032.0,45996.59774279863,46021.30240249317,45976.382930627784,45972.32705957487,-32.0,-5.718435408038204,-7.64829260609622,36.80315934455575,10.29336243393118
10,45952.0,45990.81483123887,45960.16612235293,45985.377555286235,45979.63677498754,-40.0,-5.951924676726776,-20.30566837557126,25.68340230157264,8.691554162051034
11,45952.0,45984.693893445175,45980.69106574203,46027.74973523093,45989.71016789897,192.0,-6.391380593238864,163.98027209923748,80.2470475601549,11.958901306377811
12,46336.0,45978.032070052395,46288.126666551405,46145.871650406545,46003.5545776003,80.0,-6.992379180366697,68.06893356639557,23.057740378884773,-2.7778614186609047
13,46112.0,45970.70913508444,46116.82893287482,46073.8652159887,45984.15444506165,-160.0,-7.640063318111061,-147.15306930249426,-91.0738264234933,-25.792410285561346
14,46016.0,45962.75194341617,45993.82052794642,45963.72399755956,45951.969757029176,-256.0,-8.170715209020273,-233.90576519634124,-136.27921964936468,-35.386200181019376
15,45600.0,45954.3677046664,45649.01740248214,45801.30677668997,45913.38204469961,-112.0,-8.396803157676914,-99.71611305359329,-61.76383252460073,-22.918610094584437
16,45792.0,45945.95833710082,45794.38830183923,45840.19633251036,45906.13253684001,184.0,-8.134214471137966,157.31240855324359,62.98772207556249,-1.5428810176017578
17,45968.0,45938.099275724126,45963.642219588626,45927.282220841094,45910.29628266441,168.0,-7.233841601118911,147.46501569251632,66.72699875128819,1.2785599576200184
18,46128.0,45931.49065389858,46089.31833322426,45973.65033001293,45908.68965675525,-88.0,-5.617530408555467,-67.73222024304778,-30.806725821694272,-12.572143071396567
19,45792.0,45926.864214907015,45828.17777910253,45865.668769197706,45885.151996521614,-72.0,-3.3015722836353234,-80.25165860907146,-71.14717621637465,-18.880060407551355
20,45984.0,45924.88750933131,45928.81501600612,45831.355977580184,45870.929535940144,-232.0,-0.40700527500666794,-205.0244943951111,-110.6348028274333,-19.87598378446637
21,45328.0,45926.050204357,45418.12879031231,45644.39916354284,45845.40002895268,-24.0,2.838873034612334,-30.305462802967668,-28.757232265925268,0.3404944601752504
22,45936.0,45930.565255400536,45868.204090400184,45773.84151304833,45871.610524860494,136.0,6.1210355845723825,111.09575208879323,48.36310602966114,22.991022150836216
23,45600.0,45938.292275526146,45640.320294489895,45741.12537560216,45891.38207325435,-64.0,9.081103071130201,-26.282323460807675,37.84655035490505,34.3406520565768
24,45808.0,45948.727461542796,45815.63944347857,45849.534613758144,45940.29182897365,256.0,11.37288673949297,213.51636638152922,129.176545035054,55.5243471679787
25,46112.0,45961.03804900513,46067.35302725295,45999.47846567227,46002.43076759031,0.0,12.711627753673383,28.47872003914017,93.68308475025697,56.66047699617411
26,45808.0,45974.15071705014,45872.59688355685,46036.90078325866,46053.612782965996,128.0,12.941639404587477,150.3234816239019,151.87270921572053,63.46265452398802
27,46368.0,45986.92132781431,46367.99999050076,46303.22388410371,46129.35607663829,616.0,12.06548684100926,538.5802968404605,233.9350428969119,63.811097504203644
28,47040.0,45998.28169073216,46949.75747723777,46504.77086905248,46181.2349779744,-272.0,10.233121226792719,-241.43936381312233,-66.06758052498844,8.940650234839268
29,45824.0,46007.38757026789,45885.12126287451,46171.088723053734,46147.237377107966,-512.0,7.717074945179775,-452.31810818022495,-160.13778447188452,-17.835732011040818
30,46016.0,46013.71584062252,46045.12126087732,46184.49530010871,46145.56351395232,480.0,4.866992590847076,404.31810771718665,97.6542271093349,4.80431254197174
31,46784.0,46017.12155544959,46693.757478308886,46366.3971772724,46156.84600219191,-32.0,2.049847706901346,-19.126988425185118,-26.899534200107155,-20.075211650815618
32,45952.0,46017.81553603632,46006.86728402695,46130.6962317085,46105.41309065069,-328.0,-0.4101962020613428,-294.7149820737868,-146.35282970965272,-43.76225700868599
