distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,44944.0,44992.75217757485,44965.58013342192,45033.98383373788,45047.54943705539,256.0,-2.7663812786413473,215.80133421917708,89.98383373788965,10.35494370554079
1,45200.0,44989.985796296205,45181.3814676411,45123.96766747577,45057.904380760934,144.0,-4.028976007517485,122.70867242467284,51.967667475768394,3.2501627435849514
2,45232.0,44984.69422555981,45210.99747827127,45137.91916868942,45054.04976254256,-88.0,-6.321211230275367,-75.3965980134999,-33.08891444163601,-12.752130091237632
3,45024.0,44977.343373835654,45030.5882716141,45057.7898385925,45032.40012057846,-184.0,-8.04301448949991,-147.46784858667888,-63.234410800676415,-21.229635935185797
4,44864.0,44968.60819658081,44916.06178109791,45011.450347088066,45011.59049067219,240.0,-9.008917441733502,196.09673142747124,27.385682039606763,-13.430105372655817
5,45504.0,44959.32553895219,45422.78173446904,45112.56120267171,45005.53990983315,-232.0,-9.082079555377277,-217.42175860836505,-94.60854308049966,-30.973585347390326
6,44400.0,44950.44403747006,44481.21826388118,44822.23326092707,44949.64331997741,-128.0,-8.204194277848728,-127.99999719337211,-79.21131128111301,-28.414423856862413
7,45248.0,44942.91715039649,45166.7817400823,44954.13858010949,44948.71106211942,96.0,-6.41356094117873,83.94235289477365,-15.025390762839379,-15.896704752016376
8,44592.0,44937.6169155877,44649.10296967073,44792.18247940139,44917.84991047338,-216.0,-3.8298749425557617,-176.3701844581301,-61.864861007405125,-14.568656122377433
9,44816.0,44935.25740051138,44814.04137116604,44830.40885809468,44919.57374987467,208.0,-0.6504290745142498,155.14525732548282,45.43080774063128,6.902526895020856
10,45008.0,44936.31605743867,44959.39348432169,44883.04409488265,44931.65496426342,-136.0,2.8647153580459417,-97.68046523589146,-9.842715770701034,8.263962601926323
11,44544.0,44940.98683122747,44618.680440694254,44810.723426553275,44936.10167507852,24.0,6.44339042455249,45.99868962321125,61.04104494726198,24.051794569022604
12,45056.0,44949.202838287776,45051.390863568115,45005.126184777175,44979.758553401465,472.0,9.828296285351826,396.35521093507487,168.96585061248334,39.84480599302333
13,45488.0,44960.643423798174,45411.3908625644,45148.65512777824,45015.79128706457,-128.0,12.789934922278917,-107.09745414950157,-26.143493109808333,12.42229801632493
14,44800.0,44974.782708132334,44837.19595526911,44952.83919855756,45004.603149434115,-352.0,15.148113057850424,-304.1633649819414,-119.39632994190106,-0.9579801587424299
15,44784.0,44990.939649913875,44803.06413260052,44909.86246789444,45013.87532674708,80.0,16.778467360967625,61.188840334019915,19.954503284097882,20.76594365031997
16,44960.0,45008.33964285427,44959.57363593715,44992.748205125754,45046.135036734755,160.0,17.611517332592484,154.3776830224051,99.2598397941947,36.56646182441182
17,45104.0,45026.16268457906,45111.81949864533,45108.38214748283,45087.008250395906,216.0,17.639739846603334,191.34335593481592,117.82501609848987,40.02362618094412
18,45392.0,45043.619122547476,45342.26034780678,45228.39823732273,45126.18228909664,-48.0,16.9179258702643,-18.257411804625008,38.2152085012749,25.883153155569744
19,45008.0,45059.99853631959,45075.30467503608,45184.81256448538,45138.774556707045,104.0,15.548905902647675,88.26071836757183,44.820609405334835,19.130995445753797
20,45600.0,45074.71693435277,45518.78178454193,45318.0394561334,45164.44427998815,8.0,13.684657178589987,0.30657755071661086,-7.753380285277672,3.8919372805139574
21,45024.0,45087.36785067677,45075.917830137514,45169.30580391482,45146.55843126807,-192.0,11.504967546839907,-164.88836500994876,-76.08075026116785,-11.75792715667194
22,45216.0,45097.72686944645,45189.00505452203,45165.87795561107,45140.92842567481,-16.0,9.186026403545839,-21.887503005331382,-28.488870498218603,-9.383584309529397
23,44992.0,45105.73990348386,45032.14282412685,45112.32806291839,45127.791262649014,48.0,6.877494248510629,43.85189023908606,6.614138766508404,-6.347599893339066
24,45312.0,45111.48185794347,45276.7088350002,45179.106233144084,45128.23322588813,96.0,4.687029587781581,68.110185874335,0.3312867977365386,-8.74637546647864
25,45184.0,45115.11396265942,45168.36319587552,45112.99063651386,45110.29851171606,-208.0,2.666795944009209,-186.52965974705512,-101.62027837329151,-21.61978858627117
26,44896.0,45116.81544983149,44903.64951550609,44975.8656763975,45084.99364871559,-264.0,0.8230180118516728,-226.46610283897098,-97.1921219176038,-15.855180564689363
27,44656.0,45116.75999868313,44715.43099019758,44918.60639267865,45078.58815058668,216.0,-0.8591119118427741,182.01549886166322,74.04391262047648,14.72390940042169
28,45328.0,45115.097226007805,45267.68051322942,45123.953501638454,45114.44146751643,192.0,-2.405541573334631,177.57301599664788,103.32385977902595,25.175390305576002
29,45040.0,45111.94891553646,45070.577022190875,45125.254112236704,45128.93893119783,-88.0,-3.8253217648307327,-44.2183800841558,43.92766671660138,18.944410241292644
30,45152.0,45107.446582478144,45179.243753061106,45211.80883507166,45152.330287999015,288.0,-5.100183925627789,244.8854961757752,116.45914037077819,23.407871201136004
31,45616.0,45101.7485476852,45560.348014542426,45358.17239297826,45175.7546736001,128.0,-6.197387269057799,102.84433419342531,17.449754395736818,1.4121192810889625
32,45408.0,45095.05180794003,45384.93242144796,45246.70834386313,45155.15452656119,-472.0,-7.075519203684962,-411.9966326713802,-192.1098771835641,-33.24242071084518
33,44672.0,45087.59750927783,44736.354749199665,44973.95263861113,45109.26983217841,-208.0,-7.700108509259735,-205.56077943328273,-121.7793859464291,-24.02120277386348
34,44992.0,45079.65159092151,44973.81086258139,45003.14957197027,45107.112121013466,184.0,-8.062552563824283,146.51042628869982,34.77171934427679,3.5978948857300566
35,45040.0,45071.47240415018,45029.375601777065,45043.496077299686,45116.46562194987,-24.0,-8.163791609360487,2.442748080986348,42.094543979252194,13.176782033897325
36,44944.0,45063.32400770279,44978.696358743364,45087.33865992878,45133.46568508126,112.0,-8.003971754489612,122.80255068313636,115.51191259347979,26.473347385450325
37,45264.0,45055.464460641204,45274.98070314334,45274.519902486645,45169.41231672077,544.0,-7.572083072507667,486.042682957137,192.44119380119446,31.21724747555345
38,46032.0,45048.17984155777,45950.78172465764,45472.221047531166,45195.90018003237,-256.0,-6.826337296912243,-230.29594964017087,-82.18833118990005,-15.31712768678699
39,44752.0,45041.81178604738,44814.388803862996,45110.143240106845,45138.7780613472,-504.0,-5.704091686548054,-459.2981298774721,-183.00618737089462,-37.78321561781195
40,45024.0,45036.771658184676,45032.185464902694,45106.20867278938,45120.333748796744,320.0,-4.15385604338735,258.7239855531516,37.169769077219826,-13.627625110613735
41,45392.0,45033.504073960605,45331.8367749693,45184.482778261285,45111.52281112597,-8.0,-2.164070556176739,-1.1648150869077654,-25.4845053974459,-22.834797114475805
42,45008.0,45032.44351707232,45029.85583472888,45055.239661994485,45074.66415456779,-224.0,0.19082739759323886,-192.70176659603385,-105.6232852695648,-33.52544882979055
43,44944.0,45033.88572875579,44946.43324177723,44973.236207722155,45044.47191346639,-64.0,2.7293346222541004,-71.25638406548023,-67.38535041124487,-25.168645428082527
44,44880.0,45037.90218631683,44887.34306659792,44920.468961171995,45024.32686371163,-16.0,5.177940159024729,-22.3748421897144,-32.532765964166174,-12.928706569178757
45,44912.0,45044.24160907384,44901.6835573978,44908.17067579382,45018.61450032803,-40.0,7.211257741742884,-37.241722211092565,-14.212947481260926,-0.38163836719468236
46,44800.0,45052.32470180032,44812.85962217573,44892.04306620947,45023.56358697724,-48.0,8.517116752023867,-24.525824343421846,29.893923520383396,16.12726599806774
47,44816.0,45061.27584257789,44852.63190871096,44967.95852283459,45050.86903232417,288.0,8.875763599033235,259.01255830141235,151.8947180424111,39.04889696313694
48,45376.0,45070.07622899838,45330.88473877856,45195.832502294295,45101.66138090351,232.0,8.221373639382364,216.5957957489918,137.79023060685722,37.075417624520924
49,45280.0,45077.71858985665,45285.82350020894,45243.538984048304,45125.01986757321,-32.0,6.654523647710448,-15.943737524896278,29.47597377816055,15.609480048358819
50,45312.0,45083.385276293804,45298.997263728765,45254.78444985062,45132.88034100023,-64.0,4.431368286834186,-51.83991783636884,-17.36230927237557,-1.0955095229728613
51,45152.0,45086.58132643032,45182.143664536205,45208.81436550355,45122.828848527264,56.0,1.907442502601043,33.864723488481104,-17.562901595287258,-11.510050046599645
52,45424.0,45087.200161299006,45366.72671070573,45219.65864666004,45109.86024090703,-96.0,-0.5514768752473174,-101.78340030186155,-91.32639551348984,-28.6755955748813
