distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,45680.0,45438.937781970424,45649.882370617794,45568.12897802014,45520.24121209479,-384.0,3.5349410735507263,-301.17629382207815,-111.87102197985223,-15.975878790522984
1,45296.0,45442.472723043975,45348.706076795715,45456.25795604029,45504.26533330427,-32.0,5.108946204909444,-37.645909843497066,-31.742043959711737,-5.562612125308078
2,45616.0,45449.15567438024,45574.5905509308,45504.64489010072,45509.115987844176,32.0,7.894198209483875,18.83722878907065,-7.290620889212732,-0.49354606788256206
3,45360.0,45458.26111946294,45386.38053437386,45441.67671426186,45503.278241168504,-64.0,9.83323168050265,-56.307344687651494,-22.129818707919185,1.3261653827503324
4,45488.0,45468.82213774125,45461.9758615555,45460.38525268488,45511.76831860968,-72.0,10.74399154148341,-54.52536504086311,4.901164765455178,9.678493371658988
5,45216.0,45479.74910254591,45277.32980429213,45451.47904379277,45522.63522791182,200.0,10.5874984943257,191.77358615760386,108.83331300428108,26.198670697733178
6,45888.0,45489.9971347299,45845.523033870704,45678.05187869344,45564.16566000514,336.0,9.48360927937756,286.03777697178157,121.5987742473917,25.338715093581413
7,45888.0,45498.716321104665,45849.405358235694,45694.67659228756,45573.312658098985,-208.0,7.706829996554006,-189.09088445654925,-80.03699026210597,-6.58736900121221
8,45472.0,45505.41079472301,45467.341264957606,45517.97789816923,45550.99092200272,-480.0,5.6552865196426865,-417.83752053853095,-153.7097450337169,-18.372189996127418
9,44928.0,45510.02689414395,45013.73031715863,45387.25710222012,45536.56827810673,336.0,3.796894917537429,295.46420146549644,98.90775516095528,16.005770009345724
10,46144.0,45513.00458455808,46058.2696678886,45715.79340849114,45583.00246202141,288.0,2.5990083851720556,270.3252983243183,114.43301051658636,18.38430701575271
11,45504.0,45515.224910914294,45554.38091380727,45616.123123253295,45573.336892138235,-264.0,2.438909212625731,-214.36560461920817,-43.60872361119618,-6.198725276266487
12,45616.0,45517.882402983334,45629.53845865018,45628.57596126875,45570.60501146888,200.0,3.5382845967069443,142.84983809382538,18.740818649828725,-5.001630095914152
13,45904.0,45522.30148010771,45840.08058999492,45653.60476055295,45563.33363194641,-160.0,5.8833316044729145,-149.95032728768274,-100.16882043932128,-24.304697925144865
14,45296.0,45529.64906619228,45329.63780407482,45428.238320390104,45521.99561561859,-336.0,9.226359222404426,-301.3583569390248,-159.24727996779257,-30.038235546893702
15,45232.0,45540.75419855252,45237.36387611687,45335.11020061737,45503.25716085262,-72.0,13.127206076478615,-65.45454737358887,-41.57301946405278,-5.175596723336639
16,45152.0,45555.90347834524,45198.72870932764,45345.092281462,45511.644422171914,232.0,17.018076345182635,209.10661073932715,106.52822157562696,26.369482427890034
17,45696.0,45574.79035124288,45655.577097595524,45548.16664376862,45555.9961257084,280.0,20.297765897688805,240.6356453551598,129.15768419093365,37.351509821903164
18,45712.0,45596.499010140615,45680.00000003796,45603.407649843866,45586.34744181572,-192.0,22.45362157936688,-135.57709736776087,0.9448309971739945,24.068688198109157
19,45312.0,45619.697594401616,45384.42290286,45550.05630576297,45604.13350210462,112.0,23.160127056871715,95.49899302903577,65.67680880059197,32.39273539412898
20,45936.0,45642.81926425436,45870.99798609603,45734.76126744505,45651.13291260398,144.0,22.313902765770763,132.60343780919357,84.0855954046092,32.75605612956133
21,45600.0,45664.32539993316,45649.62977847839,45718.22749657219,45669.64561436374,8.0,20.04630838382218,26.780684774297697,42.579977413228335,21.994982477946905
22,45952.0,45682.911881022,45924.559355644626,45819.92122227151,45695.12287755987,184.0,16.66535492152252,137.7263553893681,35.654336835068534,12.633407074124989
23,45968.0,45697.6561097762,45925.082489257125,45789.536170242325,45694.91242851199,-304.0,12.588977588835405,-262.1720030751276,-119.6169669080191,-13.864827622281155
24,45344.0,45708.08983619967,45400.21534949437,45580.68728845547,45667.39322231531,-224.0,8.272096019463788,-195.68280931763002,-90.50523755911854,-11.349545080916869
25,45520.0,45714.20030181513,45533.716870621865,45608.52569512409,45672.21333835016,248.0,4.1437300408761075,202.08587423684003,72.10125423066347,12.430782952353184
26,45840.0,45716.377296281426,45804.38709796805,45724.889796916796,45692.254788220016,88.0,0.5635082096669066,92.60571718642677,58.80900025110532,12.654189280863648
27,45696.0,45715.327318234464,45718.92830499472,45726.1436956263,45697.521716911884,40.0,-2.195157457339519,29.182732000252145,16.32574652265248,5.343014537462295
28,45920.0,45711.98698136675,45862.752561968555,45757.5412899621,45702.94081729494,-176.0,-3.9555389413471858,-144.59912730749056,-49.83176068314424,-5.43385875219974
29,45344.0,45707.41624035177,45429.73005037974,45626.48017426001,45686.653999407485,24.0,-4.639633402504842,22.906820662585233,10.178971427914803,0.8458820829218894
30,45968.0,45702.70771456174,45908.566203293725,45777.89923281793,45704.632581460784,192.0,-4.295281132610398,156.5742831540083,56.36867496688137,4.810211126336071
31,45728.0,45698.82567808655,45742.878616687754,45739.21752419377,45696.27442166016,-128.0,-3.1110342223764746,-91.2945031671843,-33.07294652726341,-9.94443871761905
32,45712.0,45696.485646116984,45725.97719695936,45711.7533397634,45684.743704025546,88.0,-1.4028953674751392,52.98456506837101,-27.587514548675244,-12.893532433332439
33,45904.0,45696.0198873516,45848.8477468245,45684.04249509642,45670.48735679349,-200.0,0.40258415896096267,-199.62424126340557,-137.68959711876596,-25.931979392382345
34,45312.0,45697.290814434906,45326.728714432546,45436.37414552587,45632.87974524078,-456.0,1.8294759700620489,-401.7419349781994,-185.48127680761172,-21.563624290665757
35,44992.0,45699.67883929172,45045.3638768681,45313.0799414812,45627.36010821216,-16.0,2.4401417267145007,-14.545453223981895,37.24576669592352,26.24836838198098
36,45280.0,45702.171097888335,45297.63780798458,45510.86567891772,45685.37648200474,728.0,1.9462828753821668,670.7369198146953,376.82578671175725,78.28519789282291
37,46448.0,45703.57140504249,46386.83771649749,46066.73151490471,45783.930503997806,448.0,0.29577360116672935,453.1145422250229,301.62438362297326,65.35054719295294
38,46176.0,45702.76264509067,46203.86689243463,46114.114446163665,45816.07757639065,-48.0,-2.314166492487857,-43.63636188973396,16.440154340780282,14.15095121237755
39,46352.0,45698.94307205751,46299.56499271802,46099.611823586274,45812.23240642256,-200.0,-5.453578623055364,-203.59675663068992,-140.69671078425017,-30.833549646962638
40,45776.0,45691.85548784456,45796.67337917325,45832.721024595165,45754.410477096724,-384.0,-8.554789457812149,-362.4048971743723,-238.53028669352716,-58.901405470998725
41,45584.0,45681.83349314189,45574.755198369276,45622.55125019922,45694.429595480564,-280.0,-11.055258355543629,-268.1421889576086,-190.89414929633494,-54.45940184213396
42,45216.0,45669.74497113347,45260.38900125803,45450.932726002495,45645.491673412456,-112.0,-12.518460045459506,-92.42119082111094,-54.152161195477674,-27.463338397483312
43,45360.0,45656.79657305097,45389.912816727054,45514.246927808264,45639.5029186856,384.0,-12.733811096764839,333.37003915401874,140.43766570990192,7.98639120741791
44,45984.0,45644.27734893994,45927.12907956607,45731.8080574223,45661.46445582729,224.0,-11.75926336296834,198.5795206196599,91.46515832518708,5.834759933062742
45,45808.0,45633.27804632503,45787.07185796637,45697.17724445864,45651.17243855172,-296.0,-9.878888887113135,-244.69793176780877,-90.04219073434069,-18.133395347984333
46,45392.0,45624.519571165714,45437.73321603045,45551.72367595362,45625.19766513132,-128.0,-7.531387550698128,-120.67256178367461,-65.59173052820915,-14.314890163830569
