Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
643.0,643.0,7594.328942709452
858.0,858.0,8006.548084770153
858.0,858.0,8801.975858056721
2716.0,2716.0,9925.485302616804
7147.0,7147.0,11301.370540164899
11292.0,11292.0,12840.898596556293
19082.0,19082.0,14451.10706666089
22726.0,22726.0,16043.620949011574
24585.0,23798.0,17542.50262291138
24942.0,24513.0,18889.924292502943
23798.0,24513.0,20049.11524054181
24513.0,23798.0,21004.31583618344
23441.0,23441.0,21758.17157521649
22869.0,23441.0,22327.30408280936
23370.0,23370.0,22737.142041492105
24084.0,23370.0,23016.88175413522
23012.0,23584.0,23195.284310312025
23584.0,23584.0,23298.1184005859
24227.0,23584.0,23346.668362139422
23441.0,23584.0,23357.575969684054
23941.0,23727.0,23343.408084682404
22512.0,23441.0,23313.53487113816
23727.0,23441.0,23275.098083141034
22155.0,23155.0,23233.729318590907
23441.0,23155.0,23193.95788815848
23155.0,22655.0,23159.400334683603
22583.0,23155.0,23132.745794945993
22655.0,22655.0,23115.509143983512
23298.0,22583.0,23108.163050452153
22583.0,22655.0,23110.00574575473
22441.0,23298.0,23119.417900554523
23441.0,23298.0,23134.26350975866
23298.0,23441.0,23152.307602258697
23727.0,23441.0,23171.589155641002
23941.0,23298.0,23190.742238517374
23084.0,23227.0,23209.12960433188
23227.0,23227.0,23226.797037234544
23227.0,23084.0,23244.295980250507
22869.0,23155.0,23262.441007168585
23012.0,23155.0,23282.03043455656
23155.0,23155.0,23303.63975398987
23941.0,23155.0,23327.476577511505
23584.0,23584.0,23353.370724665718
23084.0,23584.0,23380.80307605814
23727.0,23227.0,23409.04205582842
22655.0,23227.0,23437.266782385894
23227.0,23655.0,23464.723396053712
23655.0,23513.0,23490.825719834032
23655.0,23655.0,23515.279180625872
23513.0,23655.0,23538.063986766323
23798.0,23655.0,23559.429162431854
24442.0,23513.0,23579.82443045541
23155.0,23584.0,23599.80664886912
23513.0,23513.0,23619.87801147015
23584.0,23513.0,23640.388518007403
23513.0,23584.0,23661.445931071437
23727.0,23727.0,23682.873886734415
23727.0,23727.0,23704.28396246384
24013.0,23727.0,23725.14549325662
23941.0,23727.0,23744.92270892877
23084.0,23941.0,23763.221768391508
23370.0,23870.0,23779.889366163203
24156.0,23870.0,23795.052967411186
23870.0,23870.0,23809.085577097525
24370.0,23870.0,23822.49591678683
23298.0,23870.0,23835.740759908844
22369.0,23584.0,23849.037904127345
24156.0,23584.0,23862.239155489984
23584.0,23655.0,23874.777622219062
24084.0,24084.0,23885.665580060202
23655.0,24084.0,23893.70259373667
24370.0,24084.0,23897.679238135708
24156.0,24084.0,23896.605706076964
24084.0,24084.0,23889.920489820677
23513.0,24084.0,23877.64861152184
23441.0,24084.0,23860.38033798576
24084.0,23584.0,23839.195430651514
24156.0,23727.0,23815.50696654185
23584.0,23727.0,23790.866300576567
23727.0,23727.0,23766.77500938978
23584.0,23727.0,23744.53801484772
23870.0,23727.0,23725.172955648428
24299.0,23584.0,23709.36718174297
23584.0,23655.0,23697.464030132025
23441.0,23655.0,23689.500260736844
23655.0,23584.0,23685.224264974473
23941.0,23513.0,23684.165246908644
23513.0,23655.0,23685.705290103582
23441.0,23941.0,23689.153214557726
24585.0,23513.0,23693.86525749717
24013.0,23513.0,23699.349278440426
23513.0,24013.0,23705.36339037049
22869.0,24013.0,23711.983468993047
24013.0,23513.0,23719.609348577575
24084.0,23655.0,23728.91580826802
23441.0,23727.0,23740.757695689274
23655.0,23655.0,23755.993038606182
23727.0,23655.0,23775.314430847156
23298.0,23655.0,23799.044034215975
24513.0,23727.0,23827.009144771488
22941.0,23727.0,23858.434258475627
23870.0,23870.0,23891.931627878006
23727.0,23870.0,23925.584065718132
24442.0,23870.0,23957.09705580314
24227.0,24227.0,23984.05021419753
23227.0,24227.0,24004.179870160857
24442.0,24227.0,24015.67095607696
23798.0,24299.0,24017.37661863276
24299.0,24299.0,24009.03525038058
24370.0,24227.0,23991.30949462828
23584.0,24227.0,23965.745835811427
24227.0,23798.0,23934.58930968462
23441.0,23798.0,23900.55171316542
23798.0,23798.0,23866.531998876977
24227.0,23584.0,23835.308729276265
23584.0,23727.0,23809.272128380886
23441.0,23655.0,23790.2539734128
23727.0,23584.0,23779.3708375299
23655.0,23655.0,23776.959006523884
23370.0,23655.0,23782.557276753087
24013.0,23655.0,23794.95097287239
23655.0,23655.0,23812.28819117013
23513.0,23870.0,23832.247466980793
23870.0,23727.0,23852.285835019473
24727.0,23870.0,23869.91573937226
23727.0,24084.0,23883.009356286097
24942.0,24585.0,23890.07846678169
24084.0,24084.0,23890.45718645892
24585.0,24084.0,23884.37739473608
23441.0,23941.0,23872.914842309452
23227.0,23655.0,23857.791299055432
23941.0,23655.0,23841.119146727873
23655.0,23727.0,23825.095890035904
23727.0,23727.0,23811.70686776671
24084.0,23727.0,23802.529414956975
23584.0,23727.0,23798.58894741062
23727.0,23727.0,23800.29537627571
23941.0,23584.0,23807.480058416833
23227.0,23727.0,23819.436616039686
23084.0,23870.0,23835.028417966936
23870.0,23870.0,23852.79837394248
23870.0,23870.0,23871.09565686317
23941.0,23870.0,23888.227962617657
24585.0,23941.0,23902.609918172013
23727.0,24013.0,23912.93657046624
24156.0,24156.0,23918.320959880308
24013.0,24084.0,23918.411191813786
24727.0,24084.0,23913.453143271916
24084.0,24013.0,23904.290500690775
23727.0,24013.0,23892.225945189162
24013.0,23727.0,23878.888783327973
23584.0,23727.0,23866.0163333284
23727.0,23727.0,23855.224520574717
24299.0,23727.0,23847.820655894328
23513.0,23727.0,23844.676406542345
23727.0,23727.0,23846.17018472909
23441.0,23727.0,23852.21160044375
23870.0,23870.0,23862.334992768134
24084.0,23870.0,23875.804778211477
24013.0,24013.0,23891.724787173982
23870.0,24013.0,23909.15373823945
24227.0,23870.0,23927.153324560564
23441.0,23870.0,23944.792171629997
23727.0,23870.0,23961.218561411886
23870.0,23870.0,23975.637512953224
24156.0,24156.0,23987.381893524675
24227.0,24156.0,23995.995721075607
24513.0,24156.0,24001.29384774676
24156.0,24156.0,24003.408970688546
23798.0,24156.0,24002.804066545803
23941.0,23941.0,24000.212078344302
24727.0,23870.0,23996.531951349665
23584.0,23941.0,23992.67485613137
23870.0,23870.0,23989.420302323208
23941.0,23870.0,23987.300298956972
23584.0,23941.0,23986.532569943305
24227.0,23941.0,23987.016216184034
24156.0,24156.0,23988.38860784145
23870.0,24156.0,23990.111357455797
24156.0,23870.0,23991.59450885286
23441.0,23870.0,23992.29472648423
23655.0,24156.0,23991.82351130913
24299.0,23727.0,23990.016744851622
24370.0,24299.0,23986.970546430035
23727.0,24299.0,23983.04654659892
24370.0,23870.0,23978.821222986386
23727.0,23870.0,23974.99395366266
23870.0,23870.0,23972.279849706312
24227.0,23870.0,23971.27612992471
23870.0,23870.0,23972.35872616032
23513.0,23870.0,23975.62478199876
23870.0,23870.0,23980.896758330768
24156.0,24084.0,23987.762299948594
24084.0,24084.0,23995.683518657926
24299.0,24084.0,24004.100205869017
24084.0,24084.0,24012.52181310225
23798.0,24013.0,24020.54972698183
23941.0,24013.0,24027.935372189266
24013.0,23941.0,24034.521064053755
24156.0,24013.0,24040.2175227543
23798.0,24084.0,24044.941249784766
24084.0,24084.0,24048.591262951388
24227.0,24084.0,24051.05835012889
24084.0,24084.0,24052.259792294917
24156.0,24084.0,24052.13785684615
23798.0,24084.0,24050.757622101202
23441.0,24084.0,24048.300349471938
24227.0,24013.0,24045.072192155665
24084.0,24084.0,24041.499144025533
24013.0,24084.0,24038.08815553158
24084.0,24013.0,24035.35274940959
23798.0,24013.0,24033.74635065699
23870.0,23870.0,24033.592406857697
24513.0,23870.0,24035.035443813853
23798.0,23941.0,24038.014085764782
24585.0,24442.0,24042.249249853165
23941.0,23941.0,24047.27547207649
24442.0,23941.0,24052.492783327412
23441.0,23941.0,24057.228504960076
23227.0,24156.0,24060.83395442344
24156.0,24156.0,24062.750590176704
24156.0,24156.0,24062.586827464358
24227.0,24156.0,24060.15835663574
24084.0,24156.0,24055.497532600966
23941.0,24084.0,24048.816317198514
24370.0,24013.0,24040.447176278314
23584.0,23941.0,24030.75481218148
24013.0,24013.0,24020.05591535532
23655.0,23870.0,24008.554850829056
24727.0,24013.0,23996.316370536024
23870.0,24084.0,23983.29939934919
24084.0,24084.0,23969.395747471674
24656.0,23941.0,23954.52828733876
23727.0,23941.0,23938.72627381084
23941.0,23941.0,23922.179976020616
23941.0,23941.0,23905.302842482757
24299.0,23941.0,23888.70340025156
24370.0,23941.0,23873.147417293836
23441.0,23727.0,23859.450732566995
23584.0,23727.0,23848.428841811146
23727.0,23727.0,23840.78663516302
24013.0,23727.0,23837.075776183294
23727.0,23727.0,23837.629477239116
23870.0,23870.0,23842.569671742123
23655.0,23870.0,23851.782595681183
24156.0,23870.0,23864.954994663538
24299.0,23798.0,23881.5792863142
23513.0,23798.0,23900.985212536627
23798.0,23798.0,23922.369816870832
23370.0,23798.0,23944.859679522426
24084.0,24084.0,23967.549558373503
24299.0,24084.0,23989.588758374244
24513.0,24299.0,24010.223396295856
23798.0,24299.0,24028.837932140872
24942.0,23798.0,24044.964085834137
23655.0,23798.0,24058.281208079545
23798.0,24156.0,24068.60417864694
24299.0,24156.0,24075.891660993493
24156.0,24156.0,24080.25714405926
24656.0,24299.0,24081.984149909185
23941.0,24156.0,24081.545888831377
24299.0,24156.0,24079.60847589404
23870.0,23941.0,24076.96711346519
24156.0,24156.0,24074.453584734256
23941.0,23941.0,24072.800877692454
24299.0,23941.0,24072.50457585655
23941.0,23941.0,24073.710357598884
23441.0,24013.0,24076.16557742606
24013.0,24013.0,24079.24806027978
24442.0,24156.0,24082.073748135357
24156.0,24156.0,24083.65926016182
24156.0,24227.0,24083.1100799094
24299.0,24227.0,24079.796639819127
24227.0,24227.0,24073.456316578675
24227.0,24227.0,24064.245477555927
23584.0,24084.0,24052.713493037107
23513.0,23798.0,24039.69885141572
24084.0,23798.0,24026.243797465264
23798.0,24084.0,24013.484357027693
25085.0,24084.0,24002.526839083337
24084.0,24013.0,23994.398887906536
23798.0,24013.0,23989.984885076898
24013.0,23870.0,23989.965219324906
23870.0,23798.0,23994.772095961856
23727.0,23870.0,24004.543856821747
23798.0,23870.0,24019.09359067507
24013.0,23941.0,24037.885763395177
24227.0,24013.0,24060.064213403755
23941.0,24156.0,24084.50665166825
24513.0,24227.0,24109.900560249254
24156.0,24156.0,24134.85162086751
24299.0,24156.0,24158.003443347196
23870.0,24156.0,24178.133663430363
24156.0,24299.0,24194.28335861666
24299.0,24299.0,24205.822459511775
24370.0,24370.0,24212.519916981324
24585.0,24370.0,24214.558948161342
24442.0,24370.0,24212.516349936923
24013.0,24370.0,24207.266965750496
23584.0,24013.0,24199.889200654725
24370.0,24013.0,24191.488121250106
24013.0,24084.0,24183.04615416748
24227.0,24227.0,24175.29137239577
24084.0,24084.0,24168.626472065975
24442.0,24227.0,24163.106349259786
23655.0,24084.0,24158.536158484705
24442.0,24084.0,24154.593677847024
24084.0,24084.0,24151.00780844153
23798.0,24299.0,24147.731394064336
24299.0,24299.0,24145.078695696455
24656.0,24299.0,24143.77387418644
24727.0,24299.0,24144.87711339554
23870.0,23941.0,24149.615941628337
23941.0,23941.0,24159.118679772415
23870.0,23870.0,24174.130835473174
23941.0,23941.0,24194.768519208013
23584.0,23941.0,24220.370969240263
24656.0,24156.0,24249.514609615944
24870.0,24156.0,24280.188487247557
24156.0,24656.0,24310.093513272266
23727.0,24656.0,24336.992707290006
24727.0,24656.0,24359.026850843235
24656.0,24656.0,24374.95138820323
24870.0,24656.0,24384.193204325624
24227.0,24227.0,24386.799863590295
23941.0,24227.0,24383.257564720225
23941.0,24227.0,24374.312520841868
24370.0,24370.0,24360.791563509934
25085.0,24370.0,24343.527644857764
24442.0,24442.0,24323.368404498367
24370.0,24585.0,24301.24903195214
24727.0,24442.0,24278.264929408968
24585.0,24370.0,24255.72630497925
23798.0,24084.0,24235.11238657616
23941.0,23941.0,24217.944909720794
24084.0,23941.0,24205.629160161945
23941.0,24084.0,24199.232937144534
24727.0,24084.0,24199.32384153041
24084.0,24084.0,24205.86323489931
23870.0,24156.0,24218.21630787585
24156.0,24084.0,24235.237986333537
24442.0,24156.0,24255.464421111305
24013.0,24442.0,24277.313243594876
24656.0,24442.0,24299.317810105626
24513.0,24442.0,24320.30571279623
24442.0,24442.0,24339.517827846616
24442.0,24442.0,24356.620810654564
23727.0,24442.0,24371.681935152432
