Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
720.0,720.0,7177.183900074514
960.0,960.0,7629.855625740782
1200.0,1200.0,8508.306157004736
1248.0,1248.0,9760.637272887187
4513.0,4513.0,11313.803617341251
9410.0,9410.0,13079.32415541849
16756.0,16756.0,14960.581938362855
22037.0,22037.0,16861.05611360517
26550.0,26550.0,18692.536749309213
28519.0,27366.0,20382.170454196366
27558.0,27366.0,21877.36516624535
27366.0,27366.0,23147.814894058072
26406.0,26886.0,24184.684683691703
26886.0,26886.0,24997.324284184426
26118.0,26838.0,25608.29811488135
26934.0,26886.0,26048.057255341904
26838.0,26886.0,26349.83545956156
26886.0,26934.0,26545.822031853473
27126.0,26886.0,26664.550547551615
27126.0,27126.0,26729.739645186994
26310.0,27126.0,26760.040614265643
27222.0,26646.0,26769.5408686532
26646.0,26646.0,26768.55348695039
26550.0,26646.0,26764.441168052803
27222.0,26550.0,26762.286597958147
26262.0,26550.0,26765.346479169322
26454.0,26598.0,26775.47456272637
26598.0,26598.0,26793.321645627504
26694.0,26598.0,26818.600610162586
27078.0,26694.0,26850.211518779164
26406.0,27030.0,26886.555214868647
27078.0,27030.0,26925.702096384146
27030.0,27030.0,26965.697592391396
26838.0,27078.0,27004.795755597363
27462.0,27030.0,27041.59911373495
27222.0,27222.0,27075.187607778433
26694.0,27222.0,27105.143157156177
27318.0,27222.0,27131.53551346443
26598.0,27174.0,27154.844042765784
27270.0,27174.0,27175.86393767356
27174.0,27174.0,27195.55121255068
26886.0,27270.0,27214.901358708736
27654.0,27174.0,27234.79226258452
27702.0,27174.0,27255.852148858514
27030.0,27174.0,27278.397099320176
27174.0,27174.0,27302.398559699035
27078.0,27174.0,27327.5172649402
27606.0,27462.0,27353.20719211488
27462.0,27510.0,27378.858903074153
27510.0,27510.0,27403.944603466727
27510.0,27510.0,27428.175335500135
27798.0,27510.0,27451.55758369068
27510.0,27510.0,27474.42622334023
27462.0,27510.0,27497.351208153977
27366.0,27462.0,27521.03080502965
27894.0,27414.0,27546.11091645454
27366.0,27414.0,27573.03449577684
27414.0,27510.0,27601.931642219944
27510.0,27510.0,27632.554522719547
27798.0,27750.0,27664.305383786348
27750.0,27750.0,27696.322357049765
27798.0,27798.0,27727.602578054117
27558.0,27798.0,27757.14226434434
27894.0,27894.0,27784.07006920471
27894.0,27894.0,27807.725778686505
27894.0,27894.0,27827.715118293625
27942.0,27894.0,27843.91329170739
27558.0,27894.0,27856.442562944718
27990.0,27942.0,27865.62722045656
27510.0,27702.0,27871.96469743006
28134.0,27990.0,27876.072330207637
27702.0,27990.0,27878.652522811506
27990.0,27990.0,27880.459188868674
28471.0,27750.0,27882.25087630142
27750.0,27894.0,27884.724084388938
27750.0,27798.0,27888.452958721584
27894.0,27798.0,27893.84025283853
27798.0,27846.0,27901.056691614715
27846.0,27846.0,27910.039224777593
28038.0,27846.0,27920.51123407551
27702.0,27990.0,27932.03353933513
27990.0,28038.0,27944.092706348594
28423.0,27990.0,27956.17527957887
28423.0,27990.0,27967.856077510733
27942.0,27990.0,27978.849588462595
27702.0,27990.0,27989.044914182618
27990.0,27990.0,27998.500934690783
28278.0,28038.0,28007.425234463342
28278.0,28038.0,28016.12853121021
28038.0,28038.0,28024.972218798986
27798.0,28038.0,28034.31496878688
27750.0,27942.0,28044.444412210527
28182.0,27942.0,28055.552693102225
27942.0,28134.0,28067.691672545116
28519.0,28134.0,28080.76679788773
28134.0,27942.0,28094.540688491743
27894.0,28134.0,28108.694634115225
27846.0,28134.0,28122.851455000866
28326.0,28182.0,28136.659420640124
28230.0,28182.0,28149.85317242809
28182.0,28230.0,28162.302440942083
27894.0,28230.0,28174.044470113367
28519.0,28182.0,28185.301565128088
28326.0,28182.0,28196.433723670867
28134.0,28182.0,28207.91408580679
28182.0,28182.0,28220.258085115223
28182.0,28182.0,28233.9519782181
28423.0,28230.0,28249.387167742934
28230.0,28230.0,28266.810206576214
28759.0,28230.0,28286.290421257763
28230.0,28230.0,28307.70538301443
28230.0,28326.0,28330.755997479446
28423.0,28326.0,28355.00032668764
28326.0,28423.0,28379.90543076249
28567.0,28423.0,28404.91266916704
28807.0,28374.0,28429.52217856944
28374.0,28567.0,28453.348225979084
28278.0,28519.0,28476.177099137556
28567.0,28519.0,28498.00466999746
28519.0,28567.0,28519.018892428096
28711.0,28567.0,28539.558120554655
28759.0,28519.0,28560.024754572732
28423.0,28711.0,28580.779870533126
28374.0,28423.0,28602.026711534676
28711.0,28423.0,28623.725675098933
28326.0,28567.0,28645.550932280883
28567.0,28711.0,28666.910010723575
28759.0,28759.0,28687.027165462998
28903.0,28807.0,28705.08207089726
28855.0,28855.0,28720.36002524462
28807.0,28855.0,28732.397728416683
28951.0,28855.0,28741.094279938734
28807.0,28807.0,28746.734779442835
29047.0,28807.0,28749.96440313239
28615.0,28711.0,28751.67826403485
