Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
408.0,408.0,4800.439000725502
561.0,561.0,5088.813346297941
713.0,713.0,5647.2049163639895
917.0,917.0,6440.405843868181
3924.0,3924.0,7419.243440925468
6931.0,6931.0,8524.79906448399
11160.0,11160.0,9693.550595934872
14269.0,14269.0,10862.958713340531
17021.0,17021.0,11976.833965209724
18142.0,17428.0,12989.779141048717
17428.0,17428.0,13869.975447403776
17530.0,17428.0,14600.194757009918
15492.0,17123.0,15176.926068562125
16002.0,16358.0,15608.044224496667
17123.0,16358.0,15909.568715841491
16358.0,16613.0,16102.340923003963
16613.0,16817.0,16208.963342823317
16970.0,16613.0,16251.579712735387
16817.0,16613.0,16250.347408344045
16562.0,16562.0,16222.763757135737
16053.0,16205.0,16183.341874796539
16205.0,16053.0,16143.573239231922
14728.0,15288.0,16112.001566701794
15288.0,15288.0,16094.29006777692
15288.0,15288.0,16093.322741820557
15492.0,15492.0,16109.382935084539
16103.0,16103.0,16140.613753449952
16817.0,16409.0,16183.505231011204
16919.0,16409.0,16233.638720283972
16409.0,16817.0,16286.382301020993
16256.0,16409.0,16337.612545883796
16868.0,16409.0,16384.157233042195
16307.0,16715.0,16424.121122812852
16766.0,16715.0,16456.93327841148
16715.0,16562.0,16483.17652508373
16460.0,16562.0,16504.267259576616
16562.0,16460.0,16522.114938691266
15900.0,16358.0,16538.758987892998
16205.0,16358.0,16556.0691122653
16358.0,16358.0,16575.540080710183
16868.0,16664.0,16598.21646028083
16664.0,16664.0,16624.682487721704
16664.0,16664.0,16655.105586528865
16715.0,16664.0,16689.329192307174
16103.0,16664.0,16726.92573189896
16409.0,16664.0,16767.29487827565
16664.0,16664.0,16809.69684789988
16868.0,16868.0,16853.300910584807
17276.0,16919.0,16897.248994756435
16970.0,16970.0,16940.703942715452
16919.0,17123.0,16982.915065919766
17327.0,17123.0,17023.31345760039
17123.0,17123.0,17061.521942292282
17123.0,17123.0,17097.40752304563
17174.0,17123.0,17131.069729461808
16970.0,17174.0,17162.777069262836
17734.0,17174.0,17192.89619181302
17428.0,17276.0,17221.821472902207
17021.0,17276.0,17249.882652386576
17276.0,17225.0,17277.2892607389
17225.0,17225.0,17304.09941024299
16919.0,17276.0,17330.2140296859
17581.0,17428.0,17355.414245946216
17428.0,17428.0,17379.399167579963
17530.0,17479.0,17401.85836978561
17276.0,17479.0,17422.534968912463
17479.0,17479.0,17441.26639574929
17479.0,17479.0,17458.04394795863
17327.0,17479.0,17473.00852605159
17581.0,17479.0,17486.45135825912
17530.0,17530.0,17498.77500195941
16817.0,17581.0,17510.45446496358
17785.0,17530.0,17521.98590417983
17989.0,17479.0,17533.82771786846
17276.0,17479.0,17546.358256745556
17479.0,17479.0,17559.858197233145
17021.0,17479.0,17574.487280415357
17683.0,17632.0,17590.29531889651
18040.0,17683.0,17607.23785136661
17632.0,17683.0,17625.207861589224
17938.0,17632.0,17644.037403728835
17530.0,17632.0,17663.519818846315
17581.0,17581.0,17683.422367948504
18040.0,17581.0,17703.499889085353
17581.0,17734.0,17723.523508228835
17734.0,17989.0,17743.295334485643
18244.0,17734.0,17762.727017618672
17989.0,17785.0,17781.85994388019
17530.0,17836.0,17800.888685231654
17785.0,17836.0,17820.15534645096
17836.0,17785.0,17840.111859150944
17938.0,17836.0,17861.24299796395
17734.0,17887.0,17883.947004624286
17887.0,17887.0,17908.43072716128
18346.0,17734.0,17934.605032400566
17428.0,17887.0,17962.032011265146
17581.0,17989.0,17989.935688135116
17989.0,17989.0,18017.29586924367
18346.0,17989.0,18043.001345060708
18244.0,18244.0,18066.071094002466
17836.0,18295.0,18085.857466123347
18499.0,18295.0,18102.20904925809
18295.0,18295.0,18115.55490971332
18448.0,18295.0,18126.84755300541
17581.0,18295.0,18137.390094694638
17479.0,17734.0,18148.55461307599
18346.0,17734.0,18161.496269509727
17734.0,17989.0,18176.890667700467
17989.0,18193.0,18194.748943590035
18499.0,18193.0,18214.40867135137
18193.0,18193.0,18234.655366555977
18448.0,18448.0,18253.962583908164
18091.0,18448.0,18270.79984621513
18448.0,18448.0,18283.948709952256
