Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
982.0,982.0,8607.324978018793
1146.0,1064.0,9138.562277523215
1064.0,1146.0,10167.868541482036
1555.0,1555.0,11631.508580755783
5444.0,5444.0,13440.331390194928
11789.0,11789.0,15487.25751860479
20794.0,20794.0,17656.608400240617
27262.0,27262.0,19834.323359215978
31437.0,31437.0,21917.846700887254
32829.0,31519.0,23824.283075851028
31519.0,31519.0,25495.738566057298
32010.0,31519.0,26901.102469519803
30905.0,30905.0,28034.412548486293
30496.0,30905.0,28910.458614419127
30496.0,30905.0,29558.571704697657
31028.0,30905.0,30016.147501834297
30905.0,30905.0,30322.709727241876
30987.0,30905.0,30515.532931760892
30741.0,30782.0,30626.802198107114
30782.0,30782.0,30682.438606265936
30700.0,30782.0,30702.04888850171
30782.0,30782.0,30699.72706146966
31273.0,30700.0,30685.192599736263
30700.0,30700.0,30664.97887338628
30659.0,30659.0,30643.42937320655
30209.0,30496.0,30623.395199964594
30127.0,30496.0,30606.79015193057
30496.0,30414.0,30594.81519650271
30823.0,30496.0,30588.166004023846
30414.0,30496.0,30587.000410209333
30578.0,30455.0,30591.04703551286
30373.0,30455.0,30599.618296658507
30455.0,30578.0,30611.82235843671
30741.0,30741.0,30626.71293867958
30782.0,30741.0,30643.407697431994
31028.0,30741.0,30661.251537739397
30700.0,30700.0,30679.87159953845
30659.0,30700.0,30699.188032541373
30250.0,30700.0,30719.356256504587
30864.0,30659.0,30740.657389688575
31273.0,30618.0,30763.34947533244
30618.0,30864.0,30787.53384074623
29964.0,30782.0,30813.043391314102
30864.0,30659.0,30839.399323569727
30782.0,30782.0,30865.831051093613
30659.0,30864.0,30891.370950006065
31192.0,31110.0,30914.992702651994
31232.0,31110.0,30935.778435728025
31110.0,31110.0,30953.044567529425
30987.0,31110.0,30966.43031011192
31110.0,31110.0,30975.91944954495
31192.0,30987.0,30981.784131465378
30414.0,30864.0,30984.49281738566
30823.0,30864.0,30984.612250943293
30864.0,30864.0,30982.724450950176
31314.0,31028.0,30979.390488551016
31028.0,31151.0,30975.148284178886
31151.0,31151.0,30970.55294340695
31519.0,31028.0,30966.205683198878
30823.0,30905.0,30962.769884567457
30659.0,30823.0,30960.945576345795
30905.0,30823.0,30961.404487832995
30741.0,30823.0,30964.70419638126
31232.0,30905.0,30971.220898270418
30823.0,31028.0,30981.068101075904
31765.0,31028.0,30994.080350213117
31028.0,30823.0,31009.83010655499
30578.0,31028.0,31027.665736431332
30741.0,31028.0,31046.791616786555
31232.0,31069.0,31066.333027477704
31151.0,31151.0,31085.416724659037
31069.0,31192.0,31103.231568178155
31273.0,31151.0,31119.07156135018
31192.0,31192.0,31132.35070034557
31151.0,31192.0,31142.605539092685
31355.0,31192.0,31149.496057248263
30864.0,31151.0,31152.77989318849
31192.0,31192.0,31152.317442524523
30864.0,31192.0,31148.061639403502
31232.0,31192.0,31140.074781705665
31355.0,31232.0,31128.54035968966
31110.0,31232.0,31113.774754629998
31642.0,31151.0,31096.226396216833
30823.0,31110.0,31076.44475933189
31151.0,30987.0,31055.052622092015
30987.0,30987.0,31032.700935788173
30823.0,30987.0,31010.03968826606
31110.0,30946.0,30987.704187077357
30946.0,30946.0,30966.321208703244
30659.0,30946.0,30946.54815626261
31192.0,30946.0,30929.082057648902
30946.0,30946.0,30914.674572159558
30659.0,30946.0,30904.08897185891
31273.0,30864.0,30898.02131008438
30659.0,30659.0,30896.987115459597
30864.0,30659.0,30901.209557609967
30332.0,30659.0,30910.5261288615
30291.0,30864.0,30924.354283711695
30946.0,30946.0,30941.72602445345
31069.0,31028.0,30961.39501608602
31232.0,31069.0,30981.9807210566
31028.0,31069.0,31002.131334283833
31560.0,31192.0,31020.66723759608
30496.0,31069.0,31036.679010160165
31192.0,31069.0,31049.563391301646
31069.0,31069.0,31059.025997757366
30578.0,31069.0,31065.026335289014
31192.0,31069.0,31067.730395508377
30987.0,31192.0,31067.448408865283
31396.0,31192.0,31064.593549071375
31232.0,31028.0,31059.638176206772
30987.0,31028.0,31053.109686412678
31028.0,31028.0,31045.570690185737
30823.0,31028.0,31037.61407391359
31478.0,31028.0,31029.852598407175
31028.0,31028.0,31022.90517306177
30700.0,31028.0,31017.3692121315
31396.0,30987.0,31013.798409478433
30987.0,30946.0,31012.650651648808
30823.0,30946.0,31014.245286499314
30946.0,30946.0,31018.717120017
30782.0,30946.0,31025.987349413757
31028.0,30946.0,31035.75176758218
31314.0,31028.0,31047.508676296995
30905.0,31028.0,31060.628415650208
31151.0,31151.0,31074.417700532107
30700.0,31151.0,31088.222439044497
31314.0,31151.0,31101.510135677025
31273.0,31110.0,31113.9215814829
30414.0,31273.0,31125.287941904382
31110.0,31110.0,31135.613899001008
31560.0,31110.0,31145.014613461357
31110.0,31110.0,31153.63232967208
31151.0,31151.0,31161.571270135362
30864.0,31151.0,31168.8403799611
31232.0,31151.0,31175.339853097837
31437.0,31151.0,31180.886936367446
30864.0,31232.0,31185.286211114213
31151.0,31314.0,31188.415785741945
31314.0,31232.0,31190.305595013728
31642.0,31232.0,31191.19533605167
31232.0,31314.0,31191.544796141523
30455.0,31232.0,31191.98015008376
31355.0,31069.0,31193.19749663466
31028.0,31069.0,31195.835455315646
31069.0,31069.0,31200.357025232413
31192.0,31069.0,31206.943245968236
30578.0,31192.0,31215.447883060282
31273.0,31273.0,31225.395960474365
31273.0,31273.0,31236.049396357183
31355.0,31273.0,31246.49627153344
31314.0,31314.0,31255.776683546002
31273.0,31314.0,31262.974072197256
31396.0,31314.0,31267.32969812613
31110.0,31314.0,31268.310085269954
31314.0,31355.0,31265.664870818764
31355.0,31314.0,31259.44621526878
31846.0,31314.0,31250.02094024146
30946.0,31355.0,31238.039025827056
31028.0,31273.0,31224.37679857737
31560.0,31151.0,31210.060770295695
31273.0,31151.0,31196.160932773062
31151.0,31151.0,31183.65695484577
30987.0,31110.0,31173.341075741675
30782.0,30987.0,31165.745459218713
31110.0,30987.0,31161.09718963073
30864.0,31110.0,31159.3445013164
31273.0,31232.0,31160.218681535007
31519.0,31232.0,31163.314755778963
31232.0,31232.0,31168.18403294519
31192.0,31192.0,31174.384360526583
31192.0,31192.0,31181.50601189118
31028.0,31110.0,31189.15645616787
30864.0,31110.0,31196.931685476597
31110.0,31110.0,31204.352133401368
31355.0,31232.0,31210.889967738527
31437.0,31232.0,31215.954223627916
31232.0,31355.0,31218.970843243096
31069.0,31437.0,31219.48043162674
31478.0,31232.0,31217.23150335873
31478.0,31069.0,31212.268615004454
30741.0,31396.0,31204.974232533124
30864.0,31396.0,31196.054650775724
31396.0,31110.0,31186.480422724508
31560.0,31110.0,31177.367610738525
31110.0,31110.0,31169.828340780834
30782.0,31028.0,31164.816271179916
30987.0,31028.0,31162.997248819345
31028.0,31028.0,31164.65987934402
31232.0,31151.0,31169.685760253567
31151.0,31151.0,31177.582423407497
31437.0,31151.0,31187.57461604438
30987.0,31151.0,31198.73999203986
30700.0,31437.0,31210.152357001833
31765.0,31069.0,31221.01823015467
31437.0,31437.0,31230.77128156065
31069.0,31437.0,31239.114256560515
31478.0,31192.0,31246.007040110417
31192.0,31192.0,31251.599851737345
30987.0,31192.0,31256.14232619422
31478.0,31192.0,31259.89036209683
30659.0,31273.0,31263.017357622793
31273.0,31273.0,31265.568106993967
31314.0,31273.0,31267.47474383364
31232.0,31314.0,31268.567736383982
31928.0,31314.0,31268.622668834956
31396.0,31314.0,31267.429954837295
31232.0,31314.0,31264.84011541251
31314.0,31273.0,31260.775386166595
