Distance,Intensity,Derivative
0,45824.26945686796,22.698105420880893
1,45846.96756228884,33.3000828059121
2,45890.86962247978,53.089699094020034
3,45953.14696047688,69.52997586835772
4,46029.9295742165,81.7817904045005
5,46116.71054128588,89.43291899452743
6,46208.79541220555,92.51287571386638
7,46301.73629271361,91.45990023194827
8,46391.71521266945,87.0377418135613
9,46475.811776340735,80.20104101936522
10,46552.11729470818,71.95084929862787
11,46619.71347493799,63.20555655681528
12,46678.52840782181,54.69304947897399
13,46729.09957389594,46.89666573079012
14,46772.32173928339,40.046135022192175
15,46809.19184394032,34.1547286165478
16,46840.631196516486,29.09216041588661
17,46867.3761647721,24.657958326137305
18,46889.94711316876,20.651066905724292
19,46908.678298583545,16.92212441821539
20,46923.79136200519,13.3970021086825
21,46935.47230280091,10.079787371090788
22,46943.95093674737,7.039432316596503
23,46949.5511674341,4.379192053736915
24,46952.70932085485,2.20997245723629
25,46953.971112348576,0.6221547259556246
26,46953.95363030676,-0.3404401070692984
27,46953.29023213444,-0.6923645684728399
28,46952.56890116981,-0.5130483598186402
29,46952.2641354148,0.04967238724930212
30,46952.66824594431,0.8005307960447681
31,46953.86519700689,1.5195988220075378
32,46955.707443588326,1.988412613140099
33,46957.84202223317,2.0353542450502573
34,46959.77815207843,1.555699761451251
35,46960.95342175607,0.5342198701764573
36,46960.84659181878,-0.9387444023195712
37,46959.07593295143,-2.68836185296459
38,46955.46986811285,-4.483315218396456
39,46950.10930251464,-6.070823708188982
40,46943.32822069647,-7.224303894934565
41,46935.66069472477,-7.786153085013211
42,46927.755914526446,-7.693758120894927
43,46920.27317848298,-6.989616001374088
44,46913.7766825237,-5.80418620868295
45,46908.664806065615,-4.327705746203719
46,46905.12127103129,-2.7654968054848723
47,46903.133812454646,-1.292126738033403
48,46902.53701755522,-0.022985214141954202
49,46903.08784202636,1.0018555343558546
50,46904.540728623935,1.8138347831918509
51,46906.715511592745,2.494743747753091
52,46909.53021611944,3.1398765540689055
53,46912.99526470088,3.825128387663426
54,46917.18047289477,4.58103123912224
55,46922.15732717913,5.3804887395999685
56,46927.94145037397,6.145214854757796
57,46934.44775688864,6.767221096852154
58,46941.47589256767,7.1385832041814865
59,46948.724923297006,7.178782660492288
60,46955.83345788866,6.861678147994098
61,46962.448279592994,6.223863544048072
62,46968.28118497675,5.358083128747239
63,46973.16444585049,4.396049256323749
64,46977.0732834894,3.4819528802145214
65,46980.12835161092,2.7476370293406944
66,46982.56855754808,2.2816722975840094
67,46984.691696206086,2.114077411679318
68,46986.79671237144,2.2137030766534735
69,46989.11910235939,2.49378285972125
70,46991.78427809088,2.8284825224072847
71,46994.77606740421,3.0821531116453116
72,46997.948584314174,3.1379436097922735
73,47001.05195462379,2.9241900575398176
74,47003.79696442925,2.429362319489883
75,47005.91067926277,1.7086284738361428
76,47007.214221376926,0.8734889456100063
77,47007.65765715399,0.0620090512020397
78,47007.33823947933,-0.592719240765291
79,47006.47221867246,-1.0015517669999099
80,47005.33513594533,-1.1462349805879057
81,47004.179748711285,-1.0912352398809162
82,47003.15266546557,-0.9712472783321573
83,47002.23725415462,-0.9601474495830189
84,47001.2323705664,-1.2261961650692683
85,46999.78486182448,-1.8865793799923267
86,46997.45921180642,-2.968288548581768
87,46993.84828472732,-4.399624149507872
88,46988.6599635074,-6.024131967016729
89,46981.800020793286,-7.6302520239769365
90,46973.39945945945,-9.007696047130594
91,46963.784628699024,-9.995525095302582
92,46953.40840926884,-10.514985900590545
93,46942.75465689784,-10.580513716253336
94,46932.247381836336,-10.285240165885625
95,46922.18417656607,-9.76399360717187
96,46912.71939462199,-9.153469730870711
97,46903.87723710433,-8.560604473725107
98,46895.59818567454,-8.038456867361674
99,46887.80032336961,-7.587350637502823
100,46880.42348439954,-7.170038931213639
101,46873.46024550718,-6.7378993133606855
102,46866.947685772815,-6.253571495759388
103,46860.95310251566,-5.702441801659006
104,46855.5428021695,-5.085245450154616
105,46850.78261161535,-4.414423871079634
106,46846.71395442734,-3.7022983989409113
107,46843.37801481747,-2.934540824546275
108,46840.844872778245,-2.0745455191390647
109,46839.22892377919,-1.0719300252530957
110,46838.70101272774,0.12470534780368325
111,46839.4783344748,1.5427309469669126
112,46841.78647462167,3.1691835841193097
113,46845.81670164304,4.942472926250048
114,46851.67142047417,6.753820033147349
115,46859.32434170933,8.466301625856431
116,46868.604023725886,9.937750933375355
117,46879.19984357608,11.043166715018742
118,46890.69035715592,11.697524668237747
119,46902.59489291256,11.867869715151755
120,46914.42609658623,11.571639533514826
121,46925.73817197959,10.86063712928808
122,46936.1473708448,9.807133623005939
123,46945.3524392256,8.487888714611472
124,46953.123148274026,6.963628191573662
125,46959.27969560875,5.280347047013493
126,46963.68384236805,3.4766141533000336
127,46966.23292391535,1.5926913489965955
128,46966.869225066046,-0.3176355552204768
129,46965.59765280491,-2.179938851175393
130,46962.509347363695,-3.8995029651923687
131,46957.79864687452,-5.371365138707915
132,46951.76661708628,-6.49590902023192
133,46944.80682883406,-7.193368838285096
134,46937.37987940971,-7.414993753587623
135,46929.97684132688,-7.1536948869797925
136,46923.07248963575,-6.441806199705752
137,46917.09322892747,-5.342568426618527
138,46912.38735278251,-3.9464293900346092
139,46909.2003701474,-2.366254032105644
140,46907.6548447183,-0.7283448766211222
141,46907.74368039416,0.8289614235109184
