Distance,Intensity,Derivative
0,43612.659564562426,6.956177158295759
1,43619.61574172072,10.277727686665457
2,43633.21501993576,16.614518425805727
3,43652.84477857233,22.198989144722873
4,43677.6129982252,26.77243732056013
5,43706.38965321345,30.1264071544756
6,43737.86581253415,32.120439301692386
7,43770.63053181684,32.70260709878494
8,43803.27102673172,31.924676246857416
9,43834.47988431055,29.942761857037112
10,43863.1565504458,27.006612427227083
11,43888.49310916501,23.440903942417208
12,43910.03835833063,19.59984934535896
13,43927.692807855725,15.822738598650176
14,43941.68383552793,12.396415512776002
15,43952.48563888128,9.528197965439176
16,43960.74023145881,7.324653387502622
17,43967.13494565628,5.794092194922996
18,43972.32841584866,4.874115919759788
19,43976.8831774958,4.4410565761972975
20,43981.21052900105,4.345536105443898
21,43985.57424970669,4.446076444313803
22,43990.10268188968,4.615863680450275
23,43994.80597706759,4.760608472228341
24,43999.623898834136,4.820578910603217
25,44004.4471348888,4.765096423612704
26,44009.15409168136,4.593554778937687
27,44013.63424444667,4.322739992039715
28,44017.79957166544,3.9814961437004968
29,44021.59723673407,3.6031226732629875
30,44025.00581701197,3.2249906445867964
31,44028.04721802325,2.8847963668304146
32,44030.77540974563,2.6162989552758518
33,44033.2798159338,2.453787001399178
34,44035.682983748426,2.4193182692142727
35,44038.11845247223,2.5178330132257543
36,44040.71864977488,2.7339706236343773
37,44043.586393719495,3.026982946204953
38,44046.77261566729,3.332932682162209
39,44050.25225908382,3.5703213591550593
40,44053.9132583856,3.655600351434259
41,44057.56345978669,3.521130382301635
42,44060.9555191502,3.1265663870290155
43,44063.816592560746,2.470890239095752
44,44065.89729962839,1.597471227938513
45,44067.01153501662,0.5836514581897063
46,44067.06460254477,-0.4773620997693797
47,44066.056810817085,-1.4908777780874516
48,44064.0828469886,-2.380218652666372
49,44061.29637351175,-3.100666740538145
50,44057.88151350752,-3.6398279335371626
51,44054.01671764468,-4.009264376505598
52,44049.86298475451,-4.231790386289504
53,44045.5531368721,-4.322984546128282
54,44041.21701566225,-4.278302895851084
55,44036.9965310804,-4.082881142516271
56,44033.05125337722,-3.722162356010813
57,44029.552206368375,-3.189602570644638
58,44026.67204823593,-2.5093636765996052
59,44024.533479015176,-1.7450318958435673
60,44023.18198444424,-0.9833295247663045
61,44022.56681996564,-0.31619273220348987
62,44022.54959897984,0.1797849450886133
63,44022.92638985582,0.4765861660562223
64,44023.50277131195,0.607200352489599
65,44024.1407905608,0.6535112032288453
66,44024.80979371841,0.731250690860179
67,44025.60329194252,0.9542228643149429
68,44026.71823944704,1.3982384507035022
69,44028.39976884393,2.0754580625216477
70,44030.86915557208,2.921868231751432
71,44034.24350530743,3.806572628505819
72,44038.48230082909,4.559466322520166
73,44043.36243795247,5.009967542224331
74,44048.50223591354,5.019866077440383
75,44053.40217010735,4.5223669421357044
76,44057.54696979781,3.5352070848712174
