Distance,Intensity,Derivative
0,47060.65879359736,27.174524559093697
1,47087.83331815645,39.97591600343003
2,47140.61062560422,64.06956024741521
3,47215.97243865128,84.54052840515214
4,47309.69168241452,100.3540342941451
5,47416.68050723957,110.8539058181741
6,47531.39949405087,115.81643653808351
7,47648.31338031574,115.46985600182597
8,47762.33920605452,110.44622376582629
9,47869.20582784739,101.69808298737917
10,47965.73537202928,90.38167537867048
11,48049.96917860473,77.70438300177557
12,48121.14413803283,64.7837976699484
13,48179.53677394463,52.546537836664356
14,48226.23721370616,41.653961747750145
15,48262.84469744013,32.47099851931125
16,48291.17921074478,25.107232785267115
17,48313.059163010665,19.46662279166776
18,48330.11245632812,15.316558414244355
19,48343.69227983915,12.368515875681624
20,48354.84948807948,10.3378298798998
21,48364.36793959895,8.987740632364876
22,48372.82496934421,8.146695345170883
23,48380.661330289295,7.710414722412679
24,48388.24579878904,7.6231694124944624
25,48395.90766911428,7.858827764797752
26,48403.96345431863,8.394295476511616
27,48412.69626006731,9.191285274013353
28,48422.34602486666,10.19524933874709
29,48433.0867587448,11.323976889045298
30,48444.99397864475,12.478241493859969
31,48458.04324173252,13.566482363163232
32,48472.12694337108,14.511900949415576
33,48487.06704363135,15.259879239401926
34,48502.64670184988,15.77965167253933
35,48518.62634697643,16.052023904339876
36,48534.75074965856,16.05401950364103
37,48550.73438598371,15.744998013171426
38,48566.2407456849,15.058567008352838
39,48580.85152000042,13.911723107790749
40,48594.064191900485,12.227588293691952
41,48605.3066965878,9.962959190273978
42,48613.99011028103,7.139180652102368
43,48619.58505789201,3.8631825588272477
44,48621.71647539869,0.3299119285948109
45,48620.2448817492,-3.203417682354484
46,48615.30964003398,-6.4511830304145406
47,48607.34251568837,-9.145811717658944
48,48597.01801659866,-11.090154200188408
49,48585.16220728799,-12.175359830816888
50,48572.66729693703,-12.396657288234564
51,48560.36889271152,-11.839441416399495
52,48548.98841410423,-10.635099489205459
53,48539.09869373311,-8.923240414187603
54,48531.14193327585,-6.8272752390257665
55,48525.44414325506,-4.436587721491378
56,48522.26875783287,-1.8051557822254836
57,48521.83383169061,1.0200388249213574
58,48524.30883548271,3.969406911102851
59,48529.772645512814,6.9290123797545675
60,48538.16686024222,9.726474758528639
61,48549.22559502987,12.146634625794832
62,48562.46012949381,13.969009992335486
63,48577.16361501454,15.010545547509537
64,48592.48122058883,15.175594116375578
65,48607.51480324729,14.488917860297079
66,48621.459056309424,13.092277929245029
67,48633.69935910578,11.218977715929213
68,48643.89701174128,9.143399811910058
69,48651.9861587296,7.115119958503783
70,48658.12725165829,5.306834943992726
71,48662.59982861759,3.784744519951346
72,48665.69674069819,2.502826049170835
73,48667.60548071593,1.3307435986171186
74,48668.35822789543,0.1070391774228483
75,48667.81955907078,-1.3111403987968515
76,48665.73594709783,-2.9993951988471963
77,48661.82076867308,-4.941090196349251
