Distance,Intensity,Derivative
0,42628.78997267942,7.735732146931696
1,42636.52570482635,11.39554294660411
2,42651.58105857263,18.31326393098425
3,42673.15223268832,24.261831978106784
4,42700.10472252884,28.953953217645903
5,42731.06013912361,32.19630728137781
6,42764.4973370916,33.90752329479437
7,42798.8751857132,34.12902373668476
8,42832.75538456497,33.01476238745818
9,42864.90471048812,30.81006885825991
10,42894.37552228149,27.825446920651302
11,42920.55560432942,24.39376694161183
12,42943.16305616471,20.83007478032596
13,42962.21575389007,17.40264763500818
14,42977.96835143473,14.312425745520159
15,42990.84060538111,11.681937573801406
16,43001.33222658233,9.565505064809258
17,43009.97161551073,7.967353497242584
18,43017.266933576815,6.852756719545141
19,43023.67712894982,6.163403005593864
20,43029.593739588,5.831274591222609
21,43035.339678132266,5.785648453504109
22,43041.16503649501,5.9488869195920415
23,43047.23745197145,6.241855429176212
24,43053.64874735336,6.587121730670333
25,43060.41169543279,6.908508517008158
26,43067.46576438738,7.138065540075331
27,43074.68782651294,7.228797980584204
28,43081.92336034855,7.14701044931644
29,43088.981847411575,6.865784538367734
30,43095.65492942528,6.3736854812341335
31,43101.72921837404,5.666009559921804
32,43106.98694854513,4.736556538056902
33,43111.20233145016,3.5902818448921607
34,43114.16751223491,2.2516095528335427
35,43115.705550555824,0.7661330143710074
36,43115.69977826365,-0.7867902164107363
37,43114.131970123,-2.294543311705638
38,43111.11069164024,-3.6275703399514896
39,43106.8768294431,-4.655695982040925
40,43101.79929967616,-5.270611721894966
41,43096.33560599931,-5.410421548273007
42,43090.978456579614,-5.070906795834162
43,43086.19379240764,-4.307434423910308
44,43082.363587731794,-3.2251525796782516
45,43079.743487248285,-1.958919314427476
46,43078.44574910294,-0.6507186799208284
47,43078.44204988844,0.571125928327092
48,43079.58800095959,1.6055132164801762
49,43081.6530763214,2.3863974836021953
50,43084.3607959268,2.8802286021855252
51,43087.413533525774,3.0849006613025267
52,43090.5305972494,3.0222314877864846
53,43093.45799650135,2.7342576050796197
54,43095.99911245956,2.2789841386729677
55,43098.01596477869,1.7236663302574016
56,43099.44644512008,1.1428323280888435
57,43100.30162943487,0.6119516499602469
58,43100.67034842,0.1956005712854676
59,43100.69283057744,-0.060996129366685636
60,43100.548356161264,-0.13364001368245226
61,43100.42555055008,-0.026723272876552073
62,43100.49490961551,0.23173560356008238
63,43100.8890217572,0.6019286994887807
64,43101.69876701449,1.0351372229197295
65,43102.95929620304,1.4808441677232622
66,43104.660455349935,1.8961996264661138
67,43106.75169545597,2.2412133060206543
68,43109.142881961976,2.47671386856382
69,43111.7051231931,2.567199326647824
70,43114.27728061527,2.4807677616990986
71,43116.666658716495,2.1909928226341435
72,43118.65926626054,1.6889357025756908
73,43120.044530121646,0.9876090801262762
74,43120.63448442079,0.12214732358552283
75,43120.28882476882,-0.8502590748212242
76,43118.93396627115,-1.860108542652597
77,43116.56860768351,-2.83884626863437
78,43113.25627373388,-3.731421139975282
79,43109.10576540356,-4.506206100599229
80,43104.24386153268,-5.15833887390545
81,43098.78908765575,-5.703795316971082
82,43092.83627089874,-6.170076612361299
83,43086.44893443103,-6.585471470567427
84,43079.665327957606,-6.967571683439019
85,43072.51379106415,-7.313722482227604
86,43065.03788299315,-7.6004419624005095
87,43057.31290713935,-7.786983988320571
88,43049.46391501651,-7.820544729613175
89,43041.67181768012,-7.648695199251961
90,43034.166524618005,-7.235858046355133
91,43027.20010158741,-6.572163033994002
92,43021.02219855002,-5.682196661047783
93,43015.83570826532,-4.626091780810384
94,43011.7700149884,-3.4936490671570937
95,43008.848410131,-2.3908654290498816
96,43006.9882841303,-1.4211609662925184
97,43006.00608819842,-0.6666150302189635
98,43005.65505406986,-0.17316038482749718
99,43005.65976742876,0.06011507592120324
100,43005.7752842217,0.07947939557561767
101,43005.81872621991,-0.02884007103057229
102,43005.71760407964,-0.15630417681313702
103,43005.50611786629,-0.18807704669598024
104,43005.34144998625,-0.02301369091219385
105,43005.46009048446,0.40310712909922586
106,43006.14766424445,1.1101283387542935
107,43007.68034716197,2.0631410883979697
108,43010.27394642124,3.173417453035654
109,43014.02718206804,4.304548011506995
110,43018.88304244426,5.293243146363238
111,43024.61366836077,5.972189667401835
112,43030.82742177906,6.197265651680937
113,43037.00819966413,5.87718187801147
114,43042.58178553508,4.994756863106886
115,43046.997713390345,3.613462762485142
116,43049.80871106005,1.8702341653042822
117,43050.73818172095,-0.0445144640361832
118,43049.71968213198,-1.9184115593961906
119,43046.90135860216,-3.5496945317390782
120,43042.6202930685,-4.777339963053237
121,43037.346678676055,-5.4987801368915825
122,43031.62273279472,-5.677899093450833
123,43025.99088048915,-5.339894578799431
124,43020.94294363712,-4.55845862388378
125,43016.873963241385,-3.4411165226665617
126,43014.06071059179,-2.115331890698144
127,43012.64329945999,-0.7163351148192305
128,43012.62804036215,0.6241389196438831
129,43013.89157729928,1.7860889049406978
130,43016.20021817203,2.674959343577939
131,43019.24149598643,3.2323570666558226
132,43022.66493230534,3.4421901176829124
133,43026.1258762218,3.334302309744089
134,43029.33353692483,2.9783240187061892
135,43032.08252425921,2.4694682107365225
136,43034.272473346304,1.9105364876850217
137,43035.90359723458,1.3890667060622945
138,43037.05060675843,0.9618430481277755
139,43037.82728333084,0.6497243372868979
140,43038.350055433,0.43928514515209827
141,43038.70585362114,0.2942363706679316
142,43038.93852817434,0.16884881259466056
143,43039.04355124633,0.02936931395015563
144,43038.99726680224,-0.1402848623220052
145,43038.762981521686,-0.33239325161412125
146,43038.33248029901,-0.5154075813188683
147,43037.73216635905,-0.6500001034401066
148,43037.03248009213,-0.695526894487557
149,43036.34111257007,-0.6188955591060221
150,43035.79468897392,-0.4011161171583808
151,43035.53888033576,-0.042166595409071306
152,43035.7103557831,0.4425470815367589
153,43036.42397449883,1.0226129870134173
154,43037.75558175713,1.6543938732065726
155,43039.73276224524,2.285449924384011
156,43042.326481605895,2.8528504785572295
157,43045.43846320236,3.290466267055308
158,43048.907414140005,3.5358370061512687
159,43052.51013721466,3.5360336266821832
160,43055.97948139337,3.26045257545411
161,43059.03104236557,2.71302559043761
162,43061.405532574245,1.9396195334920776
163,43062.91028143255,1.031118750517635
164,43063.46777007528,0.11319041777096572
165,43063.136662268094,-0.6721137001186435
166,43062.12354267504,-1.1925284597709833
167,43060.75160534855,-1.3533152164782223
168,43059.416912242086,-1.119791271226859
169,43058.5120228061,-0.5323580021722591
170,43058.35219623774,0.29704271690934547
171,43059.10610823992,1.2066707226367726
172,43060.765537683015,2.0170057976247335
173,43063.14011983517,2.564323365673772
174,43065.89418441436,2.733967574116832
175,43068.6080549834,2.4800654549071623
176,43070.85431532418,1.8263108185237797
177,43072.26067662045,0.8525129478730378
178,43072.55934121992,-0.3242208181472961
179,43071.61223498415,-1.5769516489599482
180,43069.405437922,-2.7894727956154384
181,43066.03328939292,-3.868403502554429
182,43061.668630916894,-4.748260814099922
183,43056.53676776472,-5.390670360793592
184,43050.88729019531,-5.7802373400118086
185,43044.9762930847,-5.919951722786209
186,43039.047386749735,-5.829103474428848
187,43033.31808613584,-5.539564338912896
188,43027.96825807191,-5.094342443506321
189,43023.12940124883,-4.540484750759788
190,43018.88728857039,-3.926463528365275
191,43015.2764741921,-3.2942765089865134
192,43012.29873555242,-2.6729889115194965
193,43009.93049636906,-2.0813368363451445
194,43008.136061879726,-1.5290639416598424
195,43006.87236848574,-1.0205258599526132
196,43006.09501015982,-0.5614975555108686
197,43005.74937337472,-0.16197610229210113
198,43005.77105795524,0.15952858713353635
199,43006.068430548985,0.3781585966644343
200,43006.527375148566,0.47008241989533417
201,43007.008595388776,0.4141483394923853
202,43007.35567182755,0.19738087155565154
203,43007.40335713189,-0.1798767227337521
204,43006.99591838208,-0.7019875406440406
205,43005.9993820506,-1.3377537316773669
206,43004.32041091873,-2.0448990959666844
207,43001.909583858665,-2.7738912084132608
208,42998.7726285019,-3.4719857430827687
209,42994.9656123725,-4.0895536831485515
210,42990.593521135605,-4.58209365771836
211,42985.80142505706,-4.912063786803628
212,42980.769393562,-5.049754001942347
213,42975.70191705318,-4.96990275686403
214,42970.82958804827,-4.649319714280864
215,42966.40327762462,-4.0686182249337435
216,42962.6923515984,-3.214778649904474
217,42959.97372032481,-2.088211553371366
218,42958.51592849166,-0.7103328572375176
219,42958.55305461033,0.8668618027404591
220,42960.24965209714,2.5584011991813895
221,42963.669857008696,4.249360201465606
222,42968.74837250007,5.799599481022597
223,42975.26905597074,7.061651267849811
224,42982.87167503577,7.904274615117174
225,42991.077605200975,8.232612254912965
226,42999.3368995456,8.003808280602243
227,43007.08522176218,7.243973285982065
228,43013.82484611756,6.048891286543949
229,43019.18300433527,4.568457753499388
230,43022.96176162456,2.9868832669999392
231,43025.15677086927,1.4967140557491803
232,43025.95518973606,0.2640963688354532
233,43025.68496360694,-0.5957189373402798
234,43024.76375186138,-1.029770849385386
235,43023.62542190817,-1.0537539662946074
236,43022.65624392879,-0.742470792702079
237,43022.14048032276,-0.20951111782051157
238,43022.23722169315,0.41450667701792554
239,43022.9694936768,1.0061767366787535
240,43024.249575166505,1.4668127928161994
241,43025.90311926243,1.7360716523944575
242,43027.72171847129,1.7950274661852745
243,43029.4931741948,1.665328253799089
244,43031.05237497889,1.4033431248644774
245,43032.29986044453,1.0867443574352365
246,43033.22586369376,0.8016149987088284
247,43033.90309044195,0.6229708840401145
248,43034.47180546184,0.5974100489984266
249,43035.097910539946,0.7275111604321864
250,43035.92682778271,0.9707456321702921
251,43037.039401804286,1.2412286270409822
252,43038.40928503679,1.4257059331503115
253,43039.89081367059,1.4092734143341659
254,43041.22783186546,1.0990170998957183
255,43042.08884787038,0.44767639779820456
256,43042.12318466105,-0.5366410225506115
257,43041.01556582528,-1.787794685598783
