distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,47792.0,47455.07671633403,47779.42767176968,47711.8751841225,47519.07547983966,-144.0,-7.829483238143439,-125.72328230320272,-80.12481587749062,-27.29245201603044
1,47648.0,47447.247233095884,47653.704389466475,47631.75036824501,47491.78302782363,-88.0,-11.422542880027322,-97.20133497082861,-88.24963175498851,-35.10330062485082
2,47616.0,47432.23163057397,47585.02500182802,47535.375920612525,47448.86887858996,-256.0,-18.0148505324687,-223.5543784983529,-136.68648732622387,-51.270705304174044
3,47136.0,47411.21753203095,47206.59563246977,47358.377393592564,47389.24161721528,-16.0,-23.223158896758832,-25.45120700939151,-65.80983022367946,-46.96518051391104
4,47584.0,47385.785312780456,47534.12258780924,47403.756260165166,47354.938517562136,128.0,-26.756996674062975,78.13989438565113,-44.74300334481086,-45.756173775040224
5,47392.0,47357.70353868282,47362.87542124107,47268.89138690294,47297.7292696652,-416.0,-28.525754154055903,-367.26997952028614,-196.41917981075676,-61.92278441367307
6,46752.0,47328.733804472344,46799.582628768665,47010.91790054365,47231.09294873479,-312.0,-28.626767819805536,-274.9797294716154,-128.51453608745942,-42.68167349367286
7,46768.0,47300.45000304321,46812.91596229784,47011.86231472802,47212.365922677855,392.0,-27.309816400160344,329.06546020391033,122.87557154838214,3.4912700769564253
8,47536.0,47274.11417167202,47457.713549176486,47256.66904364042,47238.0754888887,152.0,-24.90891722465676,162.2130175755483,105.14125073260584,10.813340655284264
9,47072.0,47250.6321685939,47137.34199744894,47222.144816193235,47233.99260398842,-8.0,-21.77631835999273,6.3384355171292555,40.54818064943538,4.016745299144532
10,47520.0,47230.56153495204,47470.390420210744,47337.76540493929,47246.10897948699,120.0,-18.227979652845534,85.00052381554997,24.503291215693025,-1.5781755270836584
