distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,49552.0,49608.28561717671,49549.2578505364,49588.762497523356,49682.15167595224,-80.0,2.1814552662181086,-27.421494635986164,36.762497523355705,13.015167595229286
1,49472.0,49610.46707244293,49521.836355900414,49625.52499504671,49695.16684354747,264.0,3.245969468855037,221.76028486607902,113.52499504671505,24.173509772601392
2,50080.0,49614.77755611442,49992.77842026856,49815.812487616786,49730.498695497445,16.0,5.356394579946937,34.834165710923116,58.19373637846002,17.856786724842095
3,49504.0,49621.179861602825,49591.50468732226,49741.91246780363,49730.880416997155,56.0,7.3973631147891865,61.954595801013056,45.05621408866864,11.725742349572101
4,50192.0,49629.572282344,50116.687611870584,49905.92491579412,49753.95018019659,168.0,9.312916725051764,122.9160917652116,20.9749058875459,1.1672722092625918
5,49840.0,49639.80569505293,49837.33687085268,49783.86227957872,49733.21496141568,-336.0,11.041786807207245,-292.66638675447757,-150.13149642603457,-26.074470710125752
6,49520.0,49651.655855958415,49531.35483836163,49605.661922942054,49701.80123877634,-272.0,12.488818340789294,-249.20784068293142,-135.36939516564235,-22.323660700527398
7,49296.0,49664.78333173451,49338.92118948682,49513.12348924744,49688.567640014626,16.0,13.519777087250986,22.172298559296905,16.0233109291039,6.3947832390222175
8,49552.0,49678.69541013292,49575.69943548022,49637.70854480026,49714.59080525438,472.0,13.98256447820313,403.1621406068116,167.4393279529504,34.15270550247442
9,50240.0,49692.74846069091,50145.24547070044,49848.00214515334,49756.873051019575,-144.0,13.765016119028587,-108.47243846966012,14.294672929747321,18.125898316171515
10,49264.0,49706.225442370975,49358.7545585409,49666.29789065976,49750.842601886725,-48.0,12.826793825090135,-34.856959421791544,19.444690836298832,18.311680961487582
11,50144.0,49718.40204834109,50075.53155185686,49886.89152682594,49793.49641294255,296.0,11.23240919467571,252.93270254682284,92.03939957915281,25.12863170294804
12,49856.0,49728.690260760326,49864.61996363455,49850.37668981806,49801.09986529262,-216.0,9.186625961567188,-167.81177004956044,-39.326492098851304,4.858445614707307
13,49712.0,49736.77530026423,49739.90801175774,49808.238542628234,49803.213304171964,32.0,7.01098138258385,14.82810691188206,5.981124124296912,6.674104087938758
