distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,45008.0,45296.667046321396,45050.86520080923,45231.84292457928,45346.35867638877,688.0,0.5892632895483985,580.5586683104775,223.84292457928677,33.83586763887433
1,45696.0,45297.256309610944,45631.42386911971,45455.685849158566,45380.19454402765,184.0,0.7875074520597991,181.7246837999519,103.68584915856627,18.045594840259582
2,45376.0,45298.242061225515,45414.314568409136,45439.21462289641,45382.44986606929,-40.0,1.01487403675128,-25.536458664904785,15.136085186048149,2.577815345106501
3,45616.0,45299.28605768445,45580.3509517899,45485.95801953066,45385.35017471786,0.0,0.8477267661874066,-12.2088576697206,-18.277593600414548,-8.632182615536294
4,45376.0,45299.93751475789,45389.896853069695,45402.65943569558,45365.18550083822,-136.0,0.20989529889266123,-120.96983337172423,-69.96886598729179,-20.705398837730172
5,45344.0,45299.70584828223,45338.41128504645,45346.02028755608,45343.9393770424,-88.0,-0.9142973746820644,-79.42914279099205,-55.62900436146083,-21.249154943699978
6,45200.0,45298.108920008526,45231.03856748771,45291.40142697266,45322.68719095082,72.0,-2.4862212049847585,47.820119879801496,-8.918147097090696,-15.117826544039417
7,45488.0,45294.73340587226,45434.051524806055,45328.1839933619,45313.70372395432,-72.0,-4.4191797254025005,-66.72941865137182,-43.12543692981126,-17.698280798780615
8,45056.0,45289.27056055772,45097.57973018497,45205.15055311304,45287.29062935326,-160.0,-6.580107598849281,-128.57314369624874,-48.45816369234308,-14.848563133400603
9,45168.0,45281.573190674564,45176.90523741356,45231.26766597721,45284.00659768752,152.0,-8.778095073274017,123.85169429636153,57.750945852778386,2.5162982186338922
10,45360.0,45271.71437041117,45345.28311877769,45320.652444818596,45292.323225790526,88.0,-10.76340665092357,94.79347525260164,69.71100125068187,4.932789392536506
11,45344.0,45260.04637737272,45366.49218791876,45370.689668478575,45293.87217647259,152.0,-12.233930041402346,133.67000873488723,63.382057899270876,-0.9574404943050467
12,45664.0,45247.24651032837,45612.623136247465,45447.41656061714,45290.408344801916,0.0,-12.866870728314098,-10.753370433954842,-31.564827552872885,-22.143414430582197
13,45344.0,45234.31263591609,45344.98544705085,45307.56001337283,45249.58534761143,-280.0,-12.371285022101802,-262.71045394235625,-158.07654055788953,-45.54372980991684
14,45104.0,45222.503940284165,45087.20222836275,45131.26347950136,45199.32088518208,-384.0,-10.54379183203855,-341.77207687435657,-162.6647941207957,-45.49841817023844
15,44576.0,45213.22505225201,44661.44129330214,44982.23042513124,45158.58851127095,280.0,-7.336942771806207,245.53368658607724,54.082158195502416,-11.60294834758679
16,45664.0,45207.83005474055,45578.26960153491,45239.42779589236,45176.11498848691,176.0,-2.9035306141558976,157.20315132846736,44.91126870731023,-6.8677733596923645
17,44928.0,45207.4179910237,44975.84759595907,45072.05296254586,45144.85296455157,-312.0,2.4069828601859626,-276.29901633765985,-95.34835207357901,-20.419375707770087
18,45040.0,45212.644020460924,45025.67156885959,45048.731091745205,45135.27623707137,-24.0,8.096810723942326,-21.818182801562216,-18.956324928054528,-4.812915626625909
19,44880.0,45223.611612471585,44932.21123035595,45034.14031268975,45135.227133298315,256.0,13.60001808944071,220.2990179651024,62.4793772894227,12.71225289186259
20,45552.0,45239.844056639806,45466.26960478979,45173.68984632405,45160.70074285509,-232.0,18.369282045645377,-215.24041585985105,-49.60554320367373,5.908646699532255
21,44416.0,45260.350176562875,44501.730398636246,44934.9292262824,45147.04442669738,-72.0,21.97727153895903,-47.59415844336763,20.703993099552463,22.895905177156237
22,45408.0,45283.798599717724,45371.08128790306,45215.097832523155,45206.492553209406,528.0,24.18743649665703,464.40788380680897,183.71752250233476,49.37275417249475
23,45472.0,45308.72504955619,45430.546166249864,45302.36427128707,45245.78993504237,-200.0,24.95250149140702,-147.80429040389572,2.4485744074481772,27.986878585081286
24,45008.0,45333.70360270054,45075.472707095265,45219.99498133805,45262.46631037957,-32.0,24.388001936265937,-17.709923678274208,23.628200720009772,29.399690856178495
25,45408.0,45357.50105342872,45395.126318893315,45349.62067272709,45304.589316754726,320.0,22.718708848013193,255.2852062646234,100.43602775258842,36.95247221289537
26,45648.0,45379.141020396564,45586.04311962451,45420.86703684323,45336.37125480536,-208.0,20.2146586382878,-162.56232178640494,-42.3201174622518,16.20050079089924
27,44992.0,45397.9303707053,45070.001675320505,45264.98043780259,45336.990318336524,-96.0,17.118603793333023,-82.33834706133712,-19.396380139347457,17.86857944798976
28,45456.0,45413.37822798323,45421.36642550184,45382.074276564534,45372.10841370134,216.0,13.598305234365398,178.19687769053053,80.13097704420943,30.923516049882892
29,45424.0,45425.12698117403,45426.39543070157,45425.242391891006,45398.83735043629,-8.0,9.765150972536503,17.006158707557915,43.78931127197575,25.470804256765405
30,45440.0,45432.9085299283,45455.37874291695,45469.652899108485,45423.05002221487,128.0,5.6866897783766035,105.87702680013899,59.23695677172509,23.36517288932373
31,45680.0,45436.50036073078,45638.149484301844,45543.71630543446,45445.56769621494,-40.0,1.4110767454694724,-26.481837105864543,5.921559043195884,10.796058810818067
32,45360.0,45435.73068341924,45402.415068705224,45481.49601719488,45444.642139836506,-32.0,-2.986463342062052,-23.65907207051714,-1.4722796421447129,3.3065506133898452
33,45616.0,45430.52743404666,45590.83134016081,45540.77174615017,45452.18079744172,72.0,-7.375623796287982,62.57297225961884,21.661602030377253,-0.6523025227033941
34,45504.0,45420.979435826666,45527.56101322446,45524.81922125563,45443.3375347911,72.0,-11.579777092760196,54.5347391859832,-5.542914266723528,-11.876385911062243
35,45760.0,45407.367879861136,45699.90081853278,45529.68591761672,45428.42802561959,-256.0,-15.39300982288114,-227.85750456544702,-110.29034483054784,-31.48810789052368
36,44992.0,45390.193416180904,45071.84600409357,45304.238531594536,45380.36131901005,-144.0,-18.613946751560434,-129.12339143370264,-69.32812022492362,-28.64864065904112
37,45472.0,45370.139986358015,45441.65403566537,45391.02967716687,45371.13074430151,280.0,-21.082412537736673,218.0782098986747,46.30598415578061,-14.274037493465585
38,45552.0,45348.02859110543,45508.00242389092,45396.8504999061,45351.81324402312,-192.0,-22.701283326041448,-153.63949231984952,-71.75392730773092,-29.326838077235152
39,45088.0,45324.73741970593,45134.37505102567,45247.52182255141,45312.47706814704,-160.0,-23.44551497852808,-141.75211773688352,-69.567766078977,-28.112322468728962
40,45232.0,45301.137561148375,45224.49818841715,45257.71496774814,45295.58859908566,56.0,-23.352125518264074,52.61407947721091,23.050629070799914,-13.709039107092394
41,45200.0,45278.033168669404,45239.603209980094,45293.62308069301,45285.058989932855,248.0,-22.48626344247168,213.1210714634144,82.71965329137674,-6.276659656163247
42,45728.0,45256.16503426343,45650.74033134398,45423.1542743309,45283.035279773336,48.0,-20.902307007450872,24.838778083772922,-22.89166919666968,-24.27194617085479
43,45296.0,45236.2285546545,45289.28076614764,45247.83974229967,45236.515097591146,-536.0,-18.64633618289008,-454.50497605520286,-199.39466088139307,-49.494427302630356
44,44656.0,45218.87236189765,44741.73037923357,45024.36495256811,45184.046425168075,-8.0,-15.744621665511659,-20.739644531262456,-39.29231344750224,-26.06635116466714
45,45280.0,45204.73931132348,45247.801477085115,45169.25511540467,45184.38239526181,376.0,-12.208511347897002,306.3688786592502,89.51772053888635,-4.4449101431746385
46,45408.0,45194.45533920186,45354.468136552074,45203.40039364588,45175.156604881726,-200.0,-8.085672281114967,-161.97479176598426,-68.15452493583507,-20.867960136001784
47,44880.0,45188.56796676125,44923.85189355315,45032.946065533,45142.64647498981,-248.0,-3.4813695074262796,-210.37464123986138,-93.9812953463952,-19.37780614242365
48,44912.0,45187.492600187004,44933.71885407235,45015.43780295309,45136.40099259688,152.0,1.4246435211534845,118.46123088095555,34.21063889664583,4.974567236913572
49,45184.0,45191.41725380356,45160.77435531506,45101.36734332629,45152.595609463635,136.0,6.371463241859601,110.92727781799476,44.613212036339974,14.624397339939605
50,45184.0,45200.23552667072,45155.57340970834,45104.66422702577,45165.64978727676,-184.0,11.04239533891814,-147.33389706499656,-36.37100278763319,12.136667176957417
51,44816.0,45213.50204448139,44866.106561185064,45028.62533775102,45176.86894381755,-64.0,15.104476408334449,-38.934042597946245,30.273779600760463,29.262603731669515
52,45056.0,45230.44447948739,45077.70532451245,45165.21178622729,45224.1749947401,440.0,18.267364812712913,382.3931221210951,191.19234158992185,55.714800659556204
