distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,48656.0,48812.34045691256,48670.81746350281,48747.64559695644,48849.32849354286,144.0,8.237662863291916,148.1746350281319,91.6455969564413,19.332849354286736
1,48800.0,48820.578119775855,48818.99209853094,48839.29119391288,48868.66134289715,288.0,12.205248797032255,243.13512768285364,111.29119391287895,22.765916499145533
2,49232.0,48836.75095450663,49157.08771886852,48970.2279847822,48894.86032654115,-56.0,19.830823058593523,-36.465785319844144,0.050783260423486354,9.341999971060432
3,48688.0,48860.23976589304,48746.060527891255,48839.39276043373,48887.34534283927,-144.0,26.667915010279103,-120.72455152096882,-55.13884413161213,2.4522834400777356
4,48944.0,48890.086784527186,48915.63861582658,48859.950296518975,48899.76489342131,64.0,32.37514287886006,27.77116706821107,-21.46731565526352,10.207795253107179
5,48816.0,48924.99005165076,48801.60286202768,48796.4581291232,48907.76093334548,-224.0,36.63015990925487,-186.02144366050925,-73.26310283417115,12.584086591446976
6,48496.0,48963.347104345696,48543.59572850556,48713.42409085063,48924.9330666042,-32.0,39.17971680705159,-20.02849099431114,25.67800715274643,38.61878658892965
7,48752.0,49003.349485264866,48761.545880039055,48847.814143428695,48984.99850652334,288.0,39.89163913707307,265.67955172876464,182.29712429241408,71.71536524530893
8,49072.0,49043.13038261984,49074.95483196309,49078.01833943546,49068.36379709482,344.0,38.80450055362235,328.1831117394977,233.21336572448854,83.18348042621437
9,49440.0,49080.95848637211,49417.91210351805,49314.24087487767,49151.36546737577,248.0,36.14303214208121,232.5177891452222,173.34297288105518,68.56994364974162
10,49568.0,49115.416446904004,49539.99041025354,49424.70428519757,49205.5036843943,-48.0,32.29133876897686,-17.969641996842256,38.815552918676985,36.01340123824775
11,49344.0,49145.541163910064,49381.972819524366,49391.87198071503,49223.392269852266,56.0,27.739919074643694,31.846506892652542,-8.896314125024219,11.858198950580118
12,49680.0,49170.89628505329,49603.68342403884,49406.91165694752,49229.22008229546,-192.0,23.007698188106588,-181.3486993415354,-121.50449529374964,-16.71118344203569
13,48960.0,49191.55656028628,49019.275420841295,49148.86299012753,49189.969902968194,-288.0,18.542789681603608,-266.55447494084365,-163.6171717562247,-27.75168417885652
14,49104.0,49207.9818644165,49070.574474157154,49079.67731343507,49173.71671393775,-120.0,14.676913616982347,-115.82857589837658,-81.34701997492084,-12.767353333558276
15,48720.0,49220.91038752024,48787.61826904454,48986.168950177685,49164.43519630108,48.0,11.597697517649067,55.135140110091015,39.57611183145127,12.940242178385233
16,49200.0,49231.1772594518,49180.844754377336,49158.829537097976,49199.59719829452,344.0,9.342636868612317,297.45025721947604,152.07535546928557,35.1418619081669
17,49408.0,49239.59566125747,49382.518783483494,49290.31966111626,49234.71892011741,64.0,7.8532789648888865,74.26794652364697,72.6499545764018,26.45766782876308
18,49328.0,49246.883817381575,49329.38064742463,49304.12944625078,49252.512533952045,-64.0,7.016160895567737,-46.234898935701494,1.8745082599161833,14.019240532234107
19,49280.0,49253.6279830486,49290.04898561209,49294.06867763609,49262.75740118188,24.0,6.711453850839462,10.913266247898719,-3.026429796645971,9.382737288928183
20,49376.0,49260.306725083254,49351.20717992043,49298.07658665749,49271.2780085299,-72.0,6.839097784933983,-62.80590608953571,-34.953797649857734,3.2845077745187155
21,49136.0,49267.30617861847,49164.43717343302,49224.16108233637,49269.32641673092,-48.0,7.304958868662652,-44.58413932228723,-29.83496315292723,4.714729037561483
