distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,50816.0,50439.48315219167,50842.34254622989,50846.91141510505,50656.53595970518,368.0,-2.996741908660624,263.42546229891013,30.91141510505986,-15.946404029484256
1,51184.0,50436.48641028301,51105.7680085288,50877.82283021011,50640.589555675695,-152.0,-4.295306160878681,-151.76440419481878,-122.1771697898912,-43.11692624569696
2,50512.0,50430.892539869914,50538.81373784025,50602.55707552527,50570.302107213785,-464.0,-6.521880968914047,-408.8556723495385,-229.98721692219988,-67.37234310122221
3,50256.0,50423.44264834518,50288.056663829724,50417.84839636571,50505.84486947325,-80.0,-7.884428210265469,-90.47375486191595,-103.78448097670844,-51.964994266869326
4,50352.0,50415.12368344938,50357.86622811642,50394.98811357185,50466.37211868005,128.0,-8.209924221348047,99.14070486878336,-1.3662260079254338,-33.75414485920555
5,50512.0,50407.02279990249,50486.33807356729,50415.11594434986,50438.33657975484,8.0,-7.469824296309525,0.16221328734172857,-28.314197047064226,-31.718709937464155
6,50368.0,50400.184034856764,50358.190654691105,50338.359719477725,50402.93469880512,-208.0,-5.795584675837745,-177.1941454206608,-91.57636513327452,-33.65514600946335
7,50096.0,50395.43163055081,50131.94978272597,50231.96321408331,50371.02628773591,-40.0,-3.4667557022112305,-46.49195833527119,-38.4148983527557,-18.157096682411066
8,50288.0,50393.25052345234,50265.20673802056,50261.52992277221,50366.620505440296,16.0,-0.8638693825269002,19.290645397413755,16.331670075007423,-0.47475702359952265
9,50128.0,50393.70389178576,50170.5310735208,50264.62655423333,50370.076773688714,128.0,1.5806157670594985,117.97970310422897,71.40990857778161,15.56010693285134
10,50544.0,50396.41175498646,50501.16614422902,50404.34973992778,50397.740719306,136.0,3.4463580279480084,116.46579185333758,69.89805565833376,20.35098158258188
11,50400.0,50400.59660784165,50403.46265722747,50404.422665549995,50410.77873685388,-120.0,4.399280059227749,-80.39020086418532,2.2842583972123975,13.576954390577157
12,50304.0,50405.210315104916,50340.38574250065,50408.9182567222,50424.89462808715,152.0,4.25915566895128,118.85179777644589,56.954719533314346,20.160622637631604
