distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,45216.0,45371.99619416612,45247.06046800919,45364.26170506116,45443.69343539057,336.0,3.1742121215793304,310.60468009193573,148.26170506115886,22.769343539061083
1,45552.0,45375.170406287696,45557.66514810113,45512.52341012232,45466.46277892963,392.0,4.5503556148578355,338.93042059758227,128.5234101223141,18.492482485540677
2,46000.0,45381.09690539583,45924.92130920436,45621.30852530579,45480.67840036165,-224.0,6.9258313283608,-205.8394487238329,-80.56062216363352,-11.750458549897303
3,45104.0,45389.02206894442,45145.98625065346,45351.40216579505,45442.961861829834,-424.0,8.463931746449816,-371.301649434743,-146.20527661321466,-20.768445440324285
4,45152.0,45398.02476888873,45182.31801033487,45328.89797207936,45439.141509481,216.0,9.078959163576656,187.9218113557472,65.9447923239859,10.536723125216668
5,45536.0,45407.17998727157,45521.82987336496,45483.29175044302,45464.03530808027,304.0,8.856290761243145,268.6612298548898,128.03965358517598,21.29556400328147
6,45760.0,45415.73735041122,45719.64047004465,45584.97727924971,45481.73263748756,-16.0,8.016677871091815,-3.9870530970474647,14.174168431538419,3.783961281671509
7,45504.0,45423.213343013755,45513.85576717086,45511.6400873061,45471.60323064361,-184.0,6.842370545116864,-156.50586701949214,-69.51714829056073,-11.74924531177021
8,45392.0,45429.42209150145,45406.62873600567,45445.94298266859,45458.23414686402,-24.0,5.606820524069917,-34.08335113685462,-38.72561330321696,-10.05737643638713
9,45456.0,45434.426984061894,45445.68906489715,45434.188860699665,45451.488477770836,-8.0,4.515125575486309,-12.494346622730518,-22.659691619093792,-6.9712452046442195
10,45376.0,45438.452342652425,45381.640042760206,45400.6235994304,45444.291656454734,-40.0,3.67342248062414,-35.84880833591524,-21.253461554060777,-3.782238493367913
11,45376.0,45441.77382902314,45373.99144822532,45391.681937591544,45443.9240007841,-24.0,3.0897634845168795,-17.691353408255964,-1.1006930430812645,3.028544368571602
12,45328.0,45444.63186962146,45346.257335943694,45398.42221334424,45450.34874519188,72.0,2.703542622148234,63.5525674368364,41.95138242480971,12.54218166737337
13,45520.0,45447.18091426744,45501.096583098995,45475.58470244116,45469.00836411885,56.0,2.429555511709623,60.32216265027455,54.95484031750675,16.11003713291211
14,45440.0,45449.49098064488,45466.90166124424,45508.33189397925,45482.5688194577,104.0,2.200302222103346,100.31338436646547,66.91313852771782,15.688896311738063
15,45728.0,45451.581518711646,45701.723351831926,45609.4109794966,45500.38615674232,128.0,1.9934643136148225,103.43844974730746,41.78457526564671,6.436645121735637
16,45696.0,45453.47790927211,45673.77856073886,45591.901044510545,45495.44210970117,-160.0,1.8394257943873527,-139.05198739877233,-69.55941273078133,-14.971941556086676
17,45408.0,45455.26037030042,45423.61937703438,45470.292154035036,45470.44227363015,-200.0,1.807604943845945,-172.0622985325499,-90.4628134579907,-21.877722389519477
18,45296.0,45457.0931191598,45329.65396367376,45410.97541759456,45451.686664922134,104.0,1.9732298898416047,74.30440500814439,-1.8290276431907841,-10.971275461906771
19,45616.0,45459.206830080104,45572.22818705067,45466.634098748655,45448.499722706336,48.0,2.396813576651766,23.71515863026434,-19.024269471581647,-11.561956080484379
20,45392.0,45461.8867463131,45377.08428093429,45372.9268786514,45428.562752761165,-328.0,3.1037741169966466,-269.7225014449323,-103.24378077155416,-18.10883230710897
21,44960.0,45465.4143783141,45032.783184160806,45260.146537205546,45412.28205809212,120.0,4.067683438530366,102.04246466970653,37.29292715691554,6.333408235557727
22,45632.0,45470.02211319016,45581.1692102737,45447.51273296523,45441.22956923228,240.0,5.214723874119954,211.80443684220882,95.12256224230441,19.40898960177583
23,45440.0,45475.84382606234,45456.39205784522,45450.391661690155,45451.10003729567,-64.0,6.448208971756685,-42.816863202340755,8.074759569997696,10.425469928173698
24,45504.0,45482.91853113368,45495.53548386902,45463.66225210523,45462.08050908863,16.0,7.659541336415714,-3.1791546311069396,-6.898283532307687,8.884497247388936
25,45472.0,45491.16290873517,45450.03374858301,45436.59509462554,45468.86903179045,-192.0,8.736775274996035,-155.33299237097526,-44.769610166924394,6.631974291343795
26,45120.0,45500.39208168367,45184.86949912707,45374.12303177138,45475.344457671315,104.0,9.588336399257969,104.47325527645444,64.58945303153087,24.242648764433397
27,45680.0,45510.339581533684,45658.98025913592,45565.7740006886,45517.354329319314,384.0,10.14218685301239,323.7220465913888,134.53796926152063,33.8775881139627
28,45888.0,45520.676455389694,45832.313592309845,45643.19897029442,45543.09963389924,-216.0,10.337044536234316,-175.87642013592267,-44.97554524696898,8.50028627489155
29,45248.0,45531.01367060615,45307.22741886407,45475.82291019466,45534.3549018691,-176.0,10.134369822211738,-158.1713642663126,-53.46460500242756,5.57301306330919
30,45536.0,45540.94519503412,45515.97086377722,45536.269760289564,45554.24566002586,120.0,9.506630373383814,108.59776379925461,60.58173023967902,20.80304115805484
31,45488.0,45550.02693135292,45524.42294646258,45596.98637067402,45575.96098418521,200.0,8.424640037646896,190.56681499826664,115.20979572147189,26.113373368607427
32,45936.0,45557.79447510941,45897.10449377375,45766.68935173251,45606.472406763074,208.0,6.871891067534307,178.20401617991593,85.0476569247403,14.035042916024395
33,45904.0,45563.77071348799,45880.830978822414,45767.0816845235,45604.031070017256,-160.0,4.839169723658415,-132.11862083924643,-68.066824947251,-17.439783244957653
34,45616.0,45567.47281455673,45632.86725209526,45630.555701838006,45571.59284027316,-160.0,2.3356410087471886,-163.6274662508731,-129.24813176649695,-34.65858773044238
35,45584.0,45568.441995505484,45553.57604632067,45508.58542099051,45534.71389455637,-304.0,-0.5977973674962413,-281.2570889102608,-159.6775703522435,-39.34325098896443
36,45008.0,45566.277219821735,45070.35307427474,45311.20056113352,45492.90633829523,-144.0,-3.8706217269609624,-121.61148593321195,-45.78457929022625,-17.56223934638183
37,45296.0,45560.70075205156,45310.353074454244,45417.016262410056,45499.58941586361,448.0,-7.323653497278428,386.7165102288636,166.32383248156475,16.862548361557856
38,45904.0,45551.62991282718,45843.786094732466,45643.84822609665,45526.631435018346,152.0,-10.714587815749837,157.41235616242193,96.75607673491322,8.173590905655146
39,45600.0,45539.27157642006,45625.17778677909,45610.52841587988,45515.93659767492,-104.0,-13.730598505295347,-92.7193740579387,-28.055602276825084,-14.89800745968023
40,45696.0,45524.16871581659,45658.34734661659,45587.737021543,45496.835420098985,-176.0,-16.019140401775076,-155.09370707954076,-76.92288356538847,-29.05940657098472
41,45248.0,45507.23329561651,45314.99037262001,45456.682648749105,45457.81778453295,-16.0,-17.225756192186964,-8.405110896557744,-26.7130484193367,-28.52674633938659
42,45664.0,45489.717203432214,45641.53712482347,45534.310924704325,45439.78192742021,272.0,-17.062981475904962,214.23237632084783,12.783738307385647,-29.246760741727485
43,45792.0,45473.1073326647,45743.4551252617,45482.25012536388,45399.32426304949,-392.0,-15.377877191865991,-372.2586917313929,-206.93573665851727,-60.09145121824622
44,44880.0,45458.96144904848,44897.01974136069,45120.43945138729,45319.59902498372,-584.0,-12.191503978036053,-529.8843586194416,-241.59094828293746,-57.745286816585576
45,44624.0,45448.72432470863,44683.68640802282,44999.068228798,45283.83368941632,312.0,-7.717464044824737,274.19677368917473,66.16289180971216,-2.773651096580579
46,45504.0,45443.52652095883,45445.41328873904,45252.765235006715,45314.05172279056,304.0,-2.346655472072598,279.6952574984425,128.07962371207032,20.720619513762358
47,45232.0,45444.031013764485,45243.076923019704,45255.22747622214,45325.27492844385,-200.0,3.4111123434959154,-146.95175062083217,14.075979326498782,15.886952075481531
48,45104.0,45450.348745645824,45151.50978749737,45280.91719365971,45345.82562694152,240.0,9.00013651216068,210.6183351602449,114.14831426742967,32.641979844749585
49,45712.0,45462.031286788806,45664.31359334019,45483.524104757,45390.558888133346,248.0,13.89956705167424,209.735239348076,88.36896347578659,28.661205598495144
50,45600.0,45478.14787974917,45570.980266193525,45457.655120611285,45403.14803813851,-368.0,17.68458849698436,-305.8037309778847,-97.04142384007355,2.746551912088762
