distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,42288.0,41985.46469729495,42256.46042620775,42169.55194581464,42105.46183210668,-384.0,0.5728795124596218,-315.3957379225467,-118.44805418536998,-18.25381678933627
1,41904.0,41986.03757680741,41941.0646882852,42051.10389162927,42087.208015317345,-160.0,0.8373062264654436,-130.07229649653164,-44.89610837073269,-9.09341602346467
2,41968.0,41987.13930974788,41996.315833214685,42079.75972907317,42087.27500005975,280.0,1.3298197797303146,230.63053498176305,84.53570198049056,6.030734745389054
3,42464.0,41988.69721636687,42402.32575824873,42220.17529559025,42099.26948480812,72.0,1.7250750256898755,63.838492298797064,18.503214312200726,-6.242041011217225
4,42112.0,41990.58945979926,42123.99281781228,42116.76615769757,42074.79091803732,-256.0,1.9669906133931363,-218.36885137507488,-101.02605904389202,-26.33902086894159
5,41952.0,41992.631197593655,41965.58805549858,42018.123177502464,42046.59144307024,-88.0,2.0029748062552244,-90.46448482079359,-65.58139144387314,-23.469902813569206
6,41936.0,41994.59540941177,41943.06384817069,41985.60337480983,42027.85111241018,16.0,1.7879346373265435,12.795033525591862,-7.718115287727414,-14.147775039546104
7,41984.0,41996.20706686831,41991.17812254976,42002.68694692701,42018.29589299115,104.0,1.2723777117098507,84.00488712789229,26.427045580683625,-7.840424769477977
8,42144.0,41997.14016483519,42111.07362242648,42038.457465971194,42012.17026287122,-64.0,0.4323852842717315,-44.73638799089895,-17.000747970214434,-12.717116976360558
9,41856.0,41997.07183743685,41901.705346567964,41968.68545098658,41992.861659038426,32.0,-0.726822897704551,19.158456981309428,-13.429289491323289,-12.465520880879922
10,42208.0,41995.68651903978,42149.390536389095,42011.59888698855,41987.23922110946,-144.0,-2.1926305874039826,-133.01172906631473,-55.28712050375907,-16.660476873486914
11,41568.0,41992.686576262044,41635.681888435334,41858.11120997906,41959.54070529145,-48.0,-3.928313107971917,-33.57453731079295,-8.432072019950283,-8.121480553436413
12,42112.0,41987.82989282384,42082.24146176751,41994.73474294865,41970.99626000259,296.0,-5.884961665691662,243.69181453631245,77.99090444390822,4.405367711264262
13,42160.0,41980.91665293066,42123.06551750796,42014.09301886688,41968.35144071398,-176.0,-8.01134706378798,-143.84835671976543,-53.59521464833233,-12.227247252907546
14,41760.0,41971.80719869626,41794.54474832798,41887.54431365198,41946.541765496775,-184.0,-10.239830756458105,-155.79702754007667,-62.77654838890521,-12.48258694236938
15,41792.0,41960.436991417744,41811.471462427806,41888.53992208907,41943.38626682924,136.0,-12.474513284825662,114.28402623886723,49.265569481616694,4.413814673931483
16,42032.0,41946.85817212661,42023.11280080571,41986.075452615216,41955.36939484464,200.0,-14.579472814199107,167.20534240646884,74.5732568337553,8.151597757623676
17,42192.0,41931.278045789346,42145.88214724074,42037.68643575658,41959.68946234449,-152.0,-16.36832977281665,-113.71548084294773,-25.545798980343534,-7.295459382919944
18,41728.0,41914.121512580976,41795.68183911982,41934.98385465453,41940.7784760788,16.0,-17.59926596495643,12.431934396136057,0.7893462252104655,-8.272062461754103
19,42224.0,41896.07951385943,42170.746016033016,42039.265128207,41943.14533742098,128.0,-18.011162711114594,90.46677364202333,11.91383765597493,-11.675871786766947
20,41984.0,41878.09918715875,41976.615386403864,41958.81152996648,41917.426732505264,-288.0,-17.368489983116888,-231.05369760981557,-93.04783325728204,-29.04726829045103
