distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,47040.0,46591.93050685889,47000.136305802574,46859.96024716668,46702.48953217842,-480.0,0.2601990286639193,-398.63694197424775,-180.03975283332693,-33.75104678216303
1,46560.0,46592.19070588755,46601.49936382833,46679.92049433335,46668.73848539626,-200.0,0.3628820451704087,-191.14012283262127,-120.07950566664658,-28.31412251234724
2,46640.0,46592.65627094923,46617.85606013733,46619.80123583339,46645.861287153726,-96.0,0.5276758034960949,-94.36300300432413,-70.218640583269,-22.58413388484405
3,46368.0,46593.24605749454,46412.77335781968,46539.483213166815,46623.57021762657,8.0,0.5971974204185244,18.78408678074993,5.4235839168322855,-9.512558645830723
4,46656.0,46593.850665790065,46655.42423369883,46630.64840366705,46626.836169862065,296.0,0.5460602989260224,239.77204437331238,78.48939233376586,1.8077607285995327
5,46960.0,46594.338178092396,46892.3174465663,46696.46199783435,46627.18573908377,-176.0,0.3751283720957872,-155.0488341004675,-65.95540691553106,-16.291143824106257
6,46304.0,46594.60092253426,46345.3265654979,46498.73758983599,46594.25388221385,-344.0,0.11791291054396424,-286.8287737794453,-100.35561308036267,-18.41916275922631
7,46272.0,46594.57400391348,46318.65989900741,46495.75077167362,46590.347413565316,328.0,-0.1589731376261625,279.8609418754095,108.88856767444304,12.010902029731369
8,46960.0,46594.282976259004,46905.048449248716,46716.514725184876,46618.275686273315,272.0,-0.3509945465448254,238.4026831560841,99.02131610368815,10.842057021662185
9,46816.0,46593.872014820394,46795.46526531958,46693.793403881,46612.03152760864,-248.0,-0.31872018170179217,-212.25685733125647,-83.82461936337859,-16.442582284242235
10,46464.0,46593.6455358956,46480.5347345862,46548.86548645812,46585.39052170483,-272.0,0.0966812444748939,-232.25685780234198,-102.49517419382028,-20.57147981856542
11,46272.0,46594.06537730934,46330.9515497149,46488.80305549336,46570.88856797151,200.0,1.030125130804663,162.00002508287434,48.3390967819214,0.44247466525121126
12,46864.0,46595.70578615721,46804.53478475195,46645.54368002196,46586.27547103533,200.0,2.5745327904369333,159.43169741708334,47.51246453958447,1.5006766155929654
13,46672.0,46599.21444289022,46649.81494454906,46583.82798457253,46573.889921202695,-328.0,4.762405990004481,-265.645117457585,-105.80170316317526,-17.2910537725038
14,46208.0,46605.23059813722,46273.24454983678,46433.94027369561,46551.693363490325,-48.0,7.525054914411157,-50.347645528392604,-36.917574029113894,-5.011889537854586
15,46576.0,46614.26455271904,46549.11965349228,46509.9928365143,46563.866142126986,184.0,10.688421562132135,141.47337111691013,43.048981075844495,11.566085743012081
16,46576.0,46626.60744126148,46556.1912920706,46520.0382358473,46574.82553497635,-120.0,14.009861906924925,-91.97190106867129,-17.935482743352622,10.900669598177046
17,46336.0,46642.28427653289,46365.175851354936,46474.12187102759,46585.66748132334,-72.0,17.209534454326786,-45.136183940987394,23.144570694090362,23.325320413161535
18,46432.0,46661.02651017014,46465.91892418863,46566.32737723548,46621.47617580267,344.0,20.021038290891738,306.0821254662551,159.36919482562735,45.28250326946727
19,47024.0,46682.32635311467,46977.340102287446,46792.86026067885,46676.232487862275,280.0,22.24718269296136,242.37725784663417,110.96301378279531,37.367936452712456
20,46992.0,46705.52087555606,46950.673439881895,46788.25340480107,46696.2120487081,-408.0,23.786380463025125,-340.67682583490387,-106.48015347724504,5.190163281229616
21,46208.0,46729.89911404072,46295.98645061764,46579.89995372436,46686.612814424734,-56.0,24.64997832314839,-59.94277904771661,-22.40347421453771,14.33140643787192
22,46880.0,46754.82083220236,46830.78788178646,46743.446456371996,46724.87486158384,280.0,24.951083353826107,241.30624581161828,95.26973083363919,30.505790238297777
23,46768.0,46779.801280748376,46778.598942240875,46770.43941539164,46747.62439490133,-16.0,24.849202970046463,0.8057716587791219,28.21266671545527,21.730753062554868
24,46848.0,46804.51923814245,46832.39942510402,46799.871789802906,46768.33636770895,-32.0,24.486015725709876,-24.202391616745444,5.368269312722987,16.72879119307254
25,46704.0,46828.773312199795,46730.194159007384,46781.17595401708,46781.081977287475,32.0,23.930935191783647,28.765528940297372,19.892141222717328,16.599708442892734
26,46912.0,46852.38110852602,46889.930482984615,46839.65607224834,46801.53578459474,56.0,23.132543463219918,49.38873890031391,22.30815435542536,14.930596537004021
27,46816.0,46875.038399126235,46828.97163680801,46825.79226272793,46810.94317036148,8.0,21.924829848365334,3.8993378634695546,-8.967678156441252,9.15454428481462
28,46928.0,46896.23076822275,46897.729158711554,46821.72071593546,46819.844873164366,-72.0,20.062973491996672,-82.59668453866834,-57.21118882474184,3.4939464611052244
29,46672.0,46915.16434611023,46663.778267730675,46711.36988507845,46817.93106328369,-328.0,17.27010127110043,-275.05955232749693,-90.6658883177879,5.382743283513264
30,46272.0,46930.77097076495,46347.61005405656,46640.38893929988,46830.61035973139,216.0,13.333920670040243,202.2953872624421,113.21352387137813,40.60981443426499
31,47104.0,46941.83218745031,47068.36904225556,46937.796932821206,46899.15069215222,448.0,8.194601586350473,402.19086882301053,214.30645993192593,58.29786702844649
