distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,43472.0,43505.63241523627,43487.2127138441,43515.16680627508,43538.65125025246,208.0,2.8678794332008692,152.1271384409847,43.166806275090494,6.665125025247107
1,43680.0,43508.50029466947,43639.339852285084,43558.333612550174,43545.3163752777,-64.0,4.233832101912412,-51.17360013358484,-17.66638744982629,-0.06905621086843894
2,43344.0,43514.1000794401,43384.86551357693,43479.83403137543,43538.51313783072,-64.0,6.833293347372091,-50.146770823525,-10.582565487031388,2.922419444552361
3,43552.0,43522.16688136422,43539.046310638034,43537.16848157611,43551.16121416681,96.0,9.110821251346351,89.41235025127389,49.9186909887394,12.60613704442585
4,43536.0,43532.32172194279,43563.69021407948,43579.67141335291,43563.72541191957,192.0,10.95809500235191,163.09497383882263,64.33863845325322,13.950468348746654
5,43936.0,43544.08307136892,43865.23625831568,43665.84575848262,43579.0621508643,-88.0,12.275655905978056,-87.91592787246918,-48.90277562898336,-2.5101535120593326
6,43360.0,43556.873033754746,43387.85835833454,43481.86586209494,43558.70510489545,-360.0,12.980709486164415,-302.4428446213424,-123.04696534020331,-10.421790724070888
7,43216.0,43570.04449034125,43260.350569072994,43419.75182780221,43558.21856941616,112.0,12.993305126517953,94.24505610344204,39.76187960837342,16.62439299151083
8,43584.0,43582.85964400778,43576.34847054142,43561.38962131169,43591.953890878474,328.0,12.249932984017505,277.74025417554367,130.3326041653272,34.133016006238904
9,43872.0,43594.544356309285,43815.83107742408,43680.417036132865,43626.48460142864,-72.0,10.737986382398958,-41.36200599694348,23.235932887608215,22.25494062159487
10,43440.0,43604.33561677258,43493.624458547536,43607.861487086906,43636.463772121664,-88.0,8.504254591767676,-54.08432613887635,11.375194497497432,19.80235929911214
11,43696.0,43611.55286549282,43707.66242514633,43703.16742512786,43666.08932002686,336.0,5.673303341562132,272.35009233045275,98.88965060488044,28.130013906538807
12,44112.0,43615.682223455704,44038.32464320844,43805.64078829667,43692.72379993474,-224.0,2.451695236883097,-189.2220783909288,-50.7062426828561,5.67066990461899
