Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
44236.8,44236.8,44518.597762394595
44288.0,44288.0,44532.41502024873
44470.4,44342.4,44559.295881130245
44342.4,44470.4,44597.78632043407
44598.4,44598.4,44645.85402624583
44604.8,44604.8,44701.03724595364
44646.4,44646.4,44760.64447301552
44931.2,44931.2,44821.966496768866
45017.6,44992.0,44882.484901035335
44992.0,45017.6,44940.06072281349
45244.8,45244.8,44993.072136766
45273.6,45244.8,45040.49873268246
45318.4,45244.8,45081.91049162624
45100.8,45155.2,45117.415952819916
44937.6,45155.2,45147.53387101945
45155.2,45136.0,45173.02569043001
45244.8,45155.2,45194.74784272627
45136.0,45244.8,45213.518786989574
45264.0,45244.8,45230.01788905524
45244.8,45264.0,45244.755167281844
45433.6,45264.0,45258.080803303994
45283.2,45283.2,45270.226458086574
45030.4,45344.0,45281.36200975101
45344.0,45283.2,45291.64753147009
45504.0,45344.0,45301.26167600853
45222.4,45344.0,45310.41188906223
45488.0,45305.6,45319.310682818206
45100.8,45276.8,45328.13779359266
45305.6,45305.6,45337.00047104256
45276.8,45305.6,45345.9129122638
45452.8,45305.6,45354.774269375346
45408.0,45408.0,45363.384066009305
45260.8,45408.0,45371.48966890867
45468.8,45408.0,45378.82249406356
45372.8,45446.4,45385.155929913075
45491.2,45446.4,45390.34152506112
45446.4,45372.8,45394.33688760839
45046.4,45430.4,45397.199972450515
45219.2,45392.0,45399.073575606315
45430.4,45392.0,45400.15135885262
45392.0,45392.0,45400.63617430037
45404.8,45404.8,45400.70375464922
45366.4,45404.8,45400.478428913
45404.8,45404.8,45400.01476319725
45404.8,45366.4,45399.29967891478
45232.0,45404.8,45398.25396266531
45286.4,45404.8,45396.76393878698
45414.4,45414.4,45394.69712889872
45414.4,45414.4,45391.93248471797
45475.2,45414.4,45388.390647047345
45296.0,45414.4,45384.05649854389
44985.6,45376.0,45378.9916622239
45494.4,45376.0,45373.34752738113
45376.0,45376.0,45367.353756709024
45449.6,45376.0,45361.30335115223
45225.6,45356.8,45355.52249830263
45356.8,45356.8,45350.33244398249
45251.2,45292.8,45345.99979545119
45577.6,45292.8,45342.69087473782
45292.8,45292.8,45340.44069855228
45104.0,45331.2,45339.125185264405
45331.2,45292.8,45338.47249077505
45385.6,45331.2,45338.0928415847
45219.2,45350.4,45337.5452628762
45350.4,45385.6,45336.41167053612
45523.2,45350.4,45334.38319157123
45478.4,45424.0,45331.32779264664
45315.2,45424.0,45327.339206290024
45424.0,45347.2,45322.73241790655
45075.2,45315.2,45318.00412304577
45347.2,45280.0,45313.75091020105
45280.0,45174.4,45310.57182081872
45164.8,45280.0,45308.95069119527
45174.4,45235.2,45309.17395754725
45526.4,45235.2,45311.28313912201
45235.2,45267.2,45315.066663647944
45334.4,45334.4,45320.09881618954
45267.2,45334.4,45325.82454863115
45360.0,45360.0,45331.64556195887
45446.4,45417.6,45337.01172026904
45500.8,45417.6,45341.49548502438
45417.6,45417.6,45344.82178856109
45312.0,45315.2,45346.875912939744
45190.4,45315.2,45347.690780696386
45315.2,45315.2,45347.40495247138
45344.0,45344.0,45346.23566555332
45414.4,45344.0,45344.45284710162
45404.8,45404.8,45342.35871611563
45193.6,45404.8,45340.28245523748
45481.6,45350.4,45338.56254470331
45350.4,45238.4,45337.517519156514
45238.4,45350.4,45337.41012267406
45139.2,45299.2,45338.402002503164
45379.2,45238.4,45340.49851125358
45299.2,45299.2,45343.527119909064
45203.2,45379.2,45347.12221675788
45609.6,45299.2,45350.75950424892
45388.8,45388.8,45353.820380900775
45248.0,45388.8,45355.679755004494
45548.8,45388.8,45355.799440413786
45308.8,45507.2,45353.82305108167
45507.2,45507.2,45349.6253241138
45555.2,45308.8,45343.33037233119
45292.8,45376.0,45335.28384320862
45174.4,45292.8,45325.988943448254
45376.0,45257.6,45316.02483067236
45232.0,45257.6,45305.96430905025
45257.6,45257.6,45296.303220825896
45305.6,45257.6,45287.4169092977
44988.8,45305.6,45279.549481492075
45408.0,45305.6,45272.82524374735
45360.0,45232.0,45267.262105948306
45180.8,45238.4,45262.803780465685
45232.0,45238.4,45259.3517048907
45238.4,45238.4,45256.76535225972
45299.2,45238.4,45254.87477461857
45369.6,45238.4,45253.490170379395
45062.4,45280.0,45252.41040806827
45180.8,45280.0,45251.43071844845
45280.0,45180.8,45250.37481120063
45369.6,45267.2,45249.11567589884
45094.4,45280.0,45247.59201937042
45267.2,45308.8,45245.826385497785
45484.8,45267.2,45243.92888115307
45308.8,45267.2,45242.060818740254
45145.6,45187.2,45240.41697073019
45132.8,45187.2,45239.18244167886
45187.2,45187.2,45238.49964215724
45356.8,45190.4,45238.44962913993
45462.4,45190.4,45239.04742042828
45190.4,45356.8,45240.259720337686
45145.6,45286.4,45242.02979895227
45372.8,45209.6,45244.30360256776
45286.4,45241.6,45247.046730665104
45209.6,45241.6,45250.248819727145
45241.6,45235.2,45253.91451441983
45078.4,45235.2,45258.04071713667
45235.2,45241.6,45262.604361496895
45385.6,45235.2,45267.54076566316
45360.0,45235.2,45272.75168818499
45187.2,45360.0,45278.10970743748
45180.8,45360.0,45283.475222545414
45376.0,45187.2,45288.72116951466
45411.2,45296.0,45293.73743919343
45139.2,45376.0,45298.435401549796
45296.0,45296.0,45302.736770542324
45388.8,45296.0,45306.55250003985
45251.2,45296.0,45309.75700446853
45468.8,45321.6,45312.17580055786
45296.0,45296.0,45313.58554495101
45321.6,45321.6,45313.73370081834
45257.6,45321.6,45312.379889183954
45328.0,45328.0,45309.36199038297
45510.4,45401.6,45304.63770794663
45401.6,45401.6,45298.32804884334
45443.2,45401.6,45290.73077202224
45260.8,45264.0,45282.284856529855
45264.0,45260.8,45273.504744130034
45145.6,45145.6,45264.90020578731
45139.2,45145.6,45256.888213332946
45123.2,45145.6,45249.73627277352
45411.2,45232.0,45243.53835242338
45340.8,45318.4,45238.238794811106
45232.0,45318.4,45233.680794662345
45318.4,45232.0,45229.671837189526
45216.0,45232.0,45226.0574873677
45036.8,45216.0,45222.7701705297
45468.8,45206.4,45219.84095776912
45206.4,45180.8,45217.406214203686
45180.8,45206.4,45215.66523105234
45177.6,45206.4,45214.86376835483
45222.4,45180.8,45215.2254895135
45363.2,45222.4,45216.935439445726
44979.2,45222.4,45220.09285002429
45449.6,45164.8,45224.69351938553
45142.4,45164.8,45230.615481118766
45164.8,45206.4,45237.615004029096
45331.2,45206.4,45245.340820698366
45206.4,45299.2,45253.3565520076
45305.6,45299.2,45261.17664151792
45299.2,45299.2,45268.29742464266
44873.6,45305.6,45274.24145434995
45360.0,45299.2,45278.5816549643
45376.0,45292.8,45280.9647764943
45292.8,45360.0,45281.12377940041
45254.4,45292.8,45278.888530917124
45404.8,45292.8,45274.194740934974
44953.6,45254.4,45267.103197347475
45491.2,45388.8,45257.810223730856
45110.4,45203.2,45246.65507137633
45388.8,45388.8,45234.12798746173
45203.2,45203.2,45220.84837918234
45446.4,45203.2,45207.53477206034
45120.0,45120.0,45194.95233932121
45120.0,45120.0,45183.85320758015
44828.8,45120.0,45174.907861295
45078.4,45120.0,45168.643027986094
45241.6,45078.4,45165.39530055118
45200.0,45155.2,45165.28358955786
45049.6,45155.2,45168.19947555717
45155.2,45084.8,45173.82926737122
45084.8,45084.8,45181.68603404497
45072.0,45155.2,45191.1732541976
45289.6,45251.2,45201.64540011152
45296.0,45289.6,45212.48233893214
45251.2,45289.6,45223.14322991461
45452.8,45251.2,45233.217851501526
45155.2,45251.2,45242.435644303645
45145.6,45286.4,45250.67524628385
45286.4,45193.6,45257.93039524017
45411.2,45286.4,45264.28790000759
45193.6,45286.4,45269.87217941001
45369.6,45283.2,45274.83725786321
45260.8,45283.2,45279.32374134405
45283.2,45283.2,45283.46173131266
45356.8,45283.2,45287.35403535412
45244.8,45302.4,45291.0766333326
45305.6,45302.4,45294.6682420911
45302.4,45302.4,45298.1186431583
45212.8,45302.4,45301.35786695994
45337.6,45302.4,45304.254748006904
45126.4,45235.2,45306.6195780219
45305.6,45305.6,45308.22399899036
45235.2,45305.6,45308.84270351795
45497.6,45404.8,45308.295985898454
45404.8,45404.8,45306.49084781818
45584.0,45404.8,45303.44675670232
45120.0,45264.0,45299.29857918587
45254.4,45264.0,45294.27286125447
45264.0,45254.4,45288.64454849376
45433.6,45264.0,45282.68583463355
45107.2,45264.0,45276.608002816734
45302.4,45241.6,45270.538849887875
45040.0,45241.6,45264.507383150834
45241.6,45280.0,45258.46521888489
45280.0,45280.0,45252.31705901725
45523.2,45280.0,45245.9672591752
45331.2,45280.0,45239.357035237015
45161.6,45225.6,45232.49197550848
45225.6,45216.0,45225.44572699837
45216.0,45216.0,45218.35433080829
45097.6,45216.0,45211.39260110551
45376.0,45168.0,45204.7594195814
45139.2,45168.0,45198.648361895
45168.0,45180.8,45193.24684532435
45356.8,45180.8,45188.72251471433
45180.8,45193.6,45185.23376844771
45350.4,45193.6,45182.915126812455
45193.6,45180.8,45181.876932299834
44944.0,45142.4,45182.178954512594
44956.8,45142.4,45183.81201787057
45142.4,45142.4,45186.668219273444
45267.2,45142.4,45190.529659403095
45440.0,45142.4,45195.07051203949
45126.4,45235.2,45199.88555341197
45116.8,45235.2,45204.54364807322
45235.2,45235.2,45208.65510967525
45292.8,45235.2,45211.93653600379
45360.0,45292.8,45214.261269957184
45123.2,45292.8,45215.678299882806
45363.2,45292.8,45216.39019384352
45116.8,45155.2,45216.70323042218
45292.8,45155.2,45216.942016082685
45155.2,45123.2,45217.375950991845
45123.2,45155.2,45218.15022993401
45036.8,45155.2,45219.271601991706
45360.0,45280.0,45220.6156460539
45280.0,45280.0,45221.97894460255
45280.0,45280.0,45223.150632847566
45264.0,45280.0,45223.98245114008
45168.0,45264.0,45224.43610618544
45308.8,45200.0,45224.59795157842
45200.0,45193.6,45224.66136139654
45100.8,45200.0,45224.867416736975
45193.6,45200.0,45225.44423632871
45308.8,45206.4,45226.530457437446
45366.4,45206.4,45228.13241262875
45206.4,45206.4,45230.08710609321
45196.8,45206.4,45232.08115283496
45190.4,45206.4,45233.693088378226
45216.0,45216.0,45234.454883945
45356.8,45356.8,45233.92537405205
45414.4,45356.8,45231.770349023456
45555.2,45356.8,45227.796789528955
45161.6,45180.8,45221.9931332923
44787.2,45180.8,45214.524517781305
45180.8,45180.8,45205.71899724182
45308.8,45180.8,45196.03392420045
45216.0,45180.8,45186.032077677024
45155.2,45216.0,45176.33779899846
45158.4,45212.8,45167.60875729745
45238.4,45158.4,45160.48121556117
45212.8,45158.4,45155.52458155001
44982.4,45008.0,45153.16634981906
45008.0,45008.0,45153.6373674835
44883.2,45008.0,45156.92481894393
45164.8,45164.8,45162.74908561665
45356.8,45164.8,45170.58912336301
45353.6,45164.8,45179.738206910515
45139.2,45280.0,45189.39385571633
45161.6,45280.0,45198.76453913968
45280.0,45161.6,45207.165294109785
45296.0,45280.0,45214.09820645937
45075.2,45280.0,45219.30875704842
45312.0,45270.4,45222.786812204904
45270.4,45254.4,45224.74921176116
45254.4,45254.4,45225.57696009818
45142.4,45216.0,45225.74009890762
45216.0,45216.0,45225.7026493659
45065.6,45142.4,45225.835224475995
45344.0,45216.0,45226.35046839332
45129.6,45129.6,45227.2554481267
45219.2,45219.2,45228.3719719336
45033.6,45219.2,45229.37625231894
45232.0,45232.0,45229.883621682704
45379.2,45337.6,45229.53473541677
45337.6,45337.6,45228.09430036098
45385.6,45337.6,45225.49955966253
45059.2,45264.0,45221.88509725778
45264.0,45142.4,45217.54395766708
45075.2,45142.4,45212.8659623409
45142.4,45142.4,45208.26240236804
45305.6,45142.4,45204.082928569966
45072.0,45216.0,45200.5598306802
45241.6,45216.0,45197.79658739442
45216.0,45177.6,45195.76811471918
45177.6,45216.0,45194.35560129259
44988.8,45216.0,45193.387151340474
45308.8,45177.6,45192.68217159645
45360.0,45139.2,45192.081257348764
45139.2,45299.2,45191.46892953849
45062.4,45139.2,45190.77780272837
45299.2,45139.2,45190.00260020412
44998.4,45203.2,45189.18128304901
45203.2,45251.2,45188.39698388028
45251.2,45203.2,45187.75451407171
45353.6,45203.2,45187.3606829392
44742.4,45152.0,45187.30153384851
45132.8,45132.8,45187.614281436516
45152.0,45132.8,45188.27050635937
45084.8,45152.0,45189.17198913963
45289.6,45219.2,45190.161308752475
45238.4,45238.4,45191.04756654024
45219.2,45238.4,45191.63590153503
45369.6,45219.2,45191.771317193714
45161.6,45200.0,45191.35289612299
45164.8,45200.0,45190.34924917416
45200.0,45164.8,45188.793802057946
45248.0,45164.8,45186.77428437841
45152.0,45200.0,45184.409930513095
45107.2,45216.0,45181.832240167205
45337.6,45152.0,45179.16688238032
45216.0,45174.4,45176.533175330005
45104.0,45174.4,45174.02243420768
45174.4,45174.4,45171.70833166756
44710.4,45164.8,45169.64210276947
45308.8,45164.8,45167.85323175888
45164.8,45142.4,45166.347919846216
45020.8,45164.8,45165.115907679465
45142.4,45142.4,45164.131378659666
45257.6,45142.4,45163.3631254134
45049.6,45225.6,45162.78519120984
45283.2,45225.6,45162.38424256925
45225.6,45049.6,45162.16684292328
44860.8,45171.2,45162.16771040899
45024.0,45168.0,45162.446996652325
45171.2,45168.0,45163.087392618596
45168.0,45168.0,45164.18483240969
45174.4,45168.0,45165.83410561121
45142.4,45152.0,45168.1060697899
45030.4,45152.0,45171.02523813462
45152.0,45152.0,45174.54121523107
45193.6,45152.0,45178.5145275707
45408.0,45152.0,45182.69972210296
45142.4,45193.6,45186.75640624008
45027.2,45200.0,45190.27421655719
45200.0,45200.0,45192.814812652075
45347.2,45225.6,45193.961462468564
45318.4,45270.4,45193.3838929959
45225.6,45270.4,45190.87433401836
45270.4,45225.6,45186.380736841966
45017.6,45222.4,45180.00473819416
45116.8,45222.4,45171.97759899995
45222.4,45116.8,45162.61636322395
45337.6,45116.8,45152.27259943553
45088.0,45116.8,45141.27403950054
45027.2,45116.8,45129.90795190213
45116.8,45116.8,45118.39946413232
45283.2,45116.8,45106.92448043304
45180.8,45116.8,45095.63344388302
45017.6,45145.6,45084.67955359223
45046.4,45046.4,45074.238741629066
45145.6,45046.4,45064.51435373634
44995.2,45046.4,45055.72854899586
45174.4,44995.2,45048.094690690465
44950.4,44995.2,45041.786606346555
44902.4,45036.8,45036.91157285522
45036.8,44950.4,45033.48773898341
45084.8,45036.8,45031.44245176343
44892.8,45036.8,45030.62211368102
45331.2,45020.8,45030.81663574022
45020.8,45020.8,45031.78861561789
44870.4,45052.8,45033.30826450522
45052.8,45020.8,45035.17799427669
45075.2,45052.8,45037.25066689357
44857.6,45052.8,45039.42992062554
45161.6,45043.2,45041.66606790445
45043.2,45043.2,45043.934390883835
44998.4,45043.2,45046.20077709811
45094.4,45033.6,45048.38833106346
45033.6,45033.6,45050.34238029979
44876.8,45059.2,45051.80693497183
45065.6,45033.6,45052.42083730089
45059.2,45059.2,45051.730641899434
45008.0,45065.6,45049.23766764473
45075.2,45075.2,45044.4680638262
45209.6,45113.6,45037.04202138936
