Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
52054.4,52054.4,52811.87977911194
52240.0,52240.0,52853.0021851426
52390.4,52390.4,52933.10726252231
52550.4,52550.4,53048.048400320506
52633.6,52633.6,53191.957471959235
52860.8,52860.8,53357.6610967053
53574.4,53574.4,53537.217405520874
54073.6,54073.6,53722.52819907837
54342.4,54342.4,53905.96742979618
54550.4,54550.4,54080.96286308448
55014.4,54550.4,54242.43143873385
54550.4,54880.0,54387.029109251074
55209.6,55014.4,54513.19399825568
54880.0,54880.0,54620.94667105779
55065.6,54880.0,54711.543912036796
54537.6,54774.4,54787.031625607124
54774.4,54774.4,54849.7897215689
54758.4,54774.4,54902.17495313789
54950.4,54950.4,54946.2636370401
55164.8,55164.8,54983.7401956159
55209.6,55164.8,55015.91736919568
55164.8,55164.8,55043.81603119733
55152.0,55164.8,55068.28447334541
55164.8,55152.0,55090.08165566597
54947.2,55152.0,55109.90441893884
54956.8,55001.6,55128.35712766737
55190.4,55001.6,55145.89238089549
55001.6,55036.8,55162.741261523086
55036.8,55190.4,55178.89470390008
55299.2,55292.8,55194.104933760835
55292.8,55292.8,55207.94538201725
55398.4,55292.8,55219.91669176441
55129.6,55292.8,55229.54731611305
55052.8,55286.4,55236.50249237761
55686.4,55286.4,55240.63943420915
55286.4,55286.4,55242.01276411586
55494.4,55286.4,55240.858635702185
55017.6,55286.4,55237.5316162371
55139.2,55219.2,55232.42992237296
55433.6,55139.2,55225.92171828425
55219.2,55219.2,55218.29925248763
55043.2,55219.2,55209.74684414273
55235.2,55219.2,55200.342604088284
55152.0,55180.8,55190.09412300765
55248.0,55235.2,55179.00037866688
55180.8,55180.8,55167.10376819962
55552.0,55222.4,55154.561812455475
55033.6,55180.8,55141.68341599581
55222.4,55091.2,55128.948041705335
55091.2,55091.2,55116.993089533426
55081.6,55091.2,55106.57062273793
55308.8,55091.2,55098.46711855443
54771.2,55081.6,55093.40688067267
55446.4,54956.8,55091.953063851135
54956.8,54956.8,55094.42172741462
54832.0,54972.8,55100.827057959184
54972.8,54972.8,55110.859533322175
55113.6,55113.6,55123.92933491204
55267.2,55174.4,55139.24973112826
55174.4,55174.4,55155.945536624116
55334.4,55267.2,55173.17264149627
54995.2,55273.6,55190.21840214499
55273.6,55273.6,55206.57701193587
55337.6,55177.6,55221.97012811165
54848.0,55273.6,55236.33086956903
55177.6,55193.6,55249.75866509119
55536.0,55193.6,55262.4581869107
55193.6,55334.4,55274.650582090144
55664.0,55334.4,55286.5269388488
55334.4,55302.4,55298.17723329175
55302.4,55302.4,55309.55005391676
54819.2,55299.2,55320.43669032784
55273.6,55299.2,55330.45847671597
55299.2,55273.6,55339.095483392855
55504.0,55299.2,55345.74973315191
55043.2,55504.0,55349.82329355251
55513.6,55504.0,55350.83403785973
55526.4,55430.4,55348.51905981989
55401.6,55430.4,55342.914932615415
55430.4,55401.6,55334.39076550029
55363.2,55401.6,55323.60774427021
55190.4,55363.2,55311.4174592184
55436.8,55276.8,55298.716869027485
54636.8,55190.4,55286.27598956779
55276.8,55036.8,55274.59686077034
55036.8,55036.8,55263.8271800339
54982.4,55273.6,55253.77897255683
55430.4,55273.6,55244.00446128473
55273.6,55420.8,55233.95839046296
55420.8,55420.8,55223.17217855582
55420.8,55283.2,55211.400475311806
54934.4,55283.2,55198.70165203226
55283.2,55196.8,55185.43522510779
55052.8,55052.8,55172.1724376436
55196.8,55052.8,55159.55636708862
54838.4,55040.0,55148.14445070904
55014.4,55040.0,55138.28479121029
55040.0,55040.0,55130.07034651324
55238.4,55126.4,55123.34524595799
55196.8,55196.8,55117.77909260491
55126.4,55196.8,55112.98973440602
55244.8,55158.4,55108.657738895716
55100.8,55136.0,55104.6020673522
55158.4,55136.0,55100.80779493611
55136.0,55100.8,55097.39291171015
54995.2,54995.2,55094.53134865224
54953.6,54995.2,55092.34877015139
54880.0,54995.2,55090.846951953354
55088.0,55088.0,55089.85867449391
55142.4,55088.0,55089.03777153746
55139.2,55132.8,55087.9367916811
54672.0,55139.2,55086.10194821235
55132.8,55139.2,55083.19230817171
55264.0,55132.8,55079.10333666462
55401.6,55180.8,55074.034174350774
54720.0,55180.8,55068.51795479293
55180.8,55011.2,55063.387577884445
55011.2,54921.6,55059.7005157775
54761.6,55011.2,55058.60234851872
54921.6,54992.0,55061.18312772131
55184.0,54921.6,55068.33611691419
54992.0,54992.0,55080.63044751551
54806.4,54992.0,55098.22404287855
55504.0,54992.0,55120.82147575819
54953.6,55052.8,55147.682923682645
55052.8,55158.4,55177.67692707652
55276.8,55158.4,55209.3803846476
55158.4,55276.8,55241.20021999329
55417.6,55414.4,55271.523485694386
55564.8,55414.4,55298.86286151296
55414.4,55414.4,55321.99977338899
55369.6,55414.4,55340.083300931066
55321.6,55414.4,55352.7062290308
55526.4,55526.4,55359.9156013082
55526.4,55526.4,55362.17998505334
55542.4,55526.4,55360.30065013064
54812.8,55251.2,55355.28627075985
55251.2,55251.2,55348.20032696218
55225.6,55251.2,55340.021112241186
55388.8,55264.0,55331.524593739945
55264.0,55312.0,55323.22405237229
55312.0,55312.0,55315.354143564866
55558.4,55308.8,55307.91430976876
55116.8,55312.0,55300.757015483985
55308.8,55350.4,55293.67453822255
55484.8,55308.8,55286.48537351655
55350.4,55331.2,55279.08521401716
55155.2,55331.2,55271.464275380735
55331.2,55264.0,55263.67129579488
55148.8,55155.2,55255.77955963199
55264.0,55161.6,55247.83832781084
55036.8,55161.6,55239.84611431643
55161.6,55264.0,55231.75737817803
55552.0,55286.4,55223.51966315286
