Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
50752.0,50752.0,51593.65069365461
51040.0,51030.4,51637.591518652865
51136.0,51040.0,51722.99477760684
51030.4,51136.0,51845.093021468885
51564.8,51564.8,51997.21131807822
51875.2,51875.2,52171.308440373396
52515.2,52515.2,52358.624894314016
52860.8,52860.8,52550.39694634643
53091.2,53091.2,52738.541768660245
53484.8,53484.8,52916.25009834175
53612.8,53612.8,53078.39909545923
53737.6,53676.8,53221.733091094466
53676.8,53680.0,53344.837336081764
53680.0,53680.0,53447.87960050919
53708.8,53676.8,53532.25405950093
53222.4,53676.8,53600.121761752926
53600.0,53676.8,53653.9940591515
53676.8,53676.8,53696.41756139341
53987.2,53708.8,53729.75429808058
53708.8,53878.4,53756.10496104766
53878.4,53987.2,53777.31444991095
54198.4,53878.4,53795.01159897948
54048.0,53878.4,53810.66445016598
53542.4,53852.8,53825.58762803687
53708.8,53708.8,53840.88713712386
53852.8,53708.8,53857.380443948365
53635.2,53708.8,53875.51388568156
53788.8,53788.8,53895.30077339994
53539.2,53788.8,53916.36040011564
54227.2,53907.2,53937.98673063477
54192.0,54188.8,53959.30062892909
53907.2,54188.8,53979.43287951682
54188.8,54188.8,53997.66259828376
53987.2,53987.2,54013.51773558523
54384.0,54076.8,54026.79580030363
53772.8,53987.2,54037.51672512561
54076.8,53964.8,54045.83158907057
53964.8,53964.8,54051.92121838761
53897.6,54076.8,54055.91882836213
54188.8,54153.6,54057.86766596781
54265.6,54153.6,54057.734731674514
54153.6,54153.6,54055.45737932629
53958.4,54124.8,54050.99970080286
53830.4,53974.4,54044.40756607169
54124.8,53974.4,54035.85637764244
53974.4,54124.8,54025.66427479773
54428.8,54124.8,54014.28027823624
54195.2,53974.4,54002.256052113196
53804.8,53971.2,53990.20066576915
53971.2,53948.8,53978.73285725168
53948.8,53907.2,53968.42935535713
53907.2,53907.2,53959.78425863518
53820.8,53907.2,53953.18246068777
53856.0,53907.2,53948.892886576505
54060.8,53920.0,53947.07269797604
53920.0,53920.0,53947.78425190235
53993.6,53920.0,53951.02958805698
53897.6,53920.0,53956.760233961
53891.2,53993.6,53964.884171494894
54019.2,53948.8,53975.24352400053
54067.2,53948.8,53987.57770884001
53948.8,53984.0,54001.47090867895
53865.6,53948.8,54016.308366694604
53984.0,53948.8,54031.26712035327
53932.8,53984.0,54045.34780171253
54211.2,54044.8,54057.46017709028
54371.2,54211.2,54066.56141755041
54044.8,54272.0,54071.816367157764
54499.2,54272.0,54072.732829135704
54272.0,54204.8,54069.2591828165
54204.8,54204.8,54061.81826625334
54172.8,54172.8,54051.2390337331
53763.2,53865.6,54038.63303752778
53712.0,53865.6,54025.220602712834
53865.6,53865.6,54012.163967974426
54032.0,53974.4,54000.42466545465
54172.8,53974.4,53990.68666399561
53974.4,53974.4,53983.34550281179
53952.0,53974.4,53978.52776316386
53974.4,53974.4,53976.15126561202
54195.2,53974.4,53975.97427572045
53948.8,53974.4,53977.614744494975
54009.6,53948.8,53980.55477287198
53897.6,53948.8,53984.12705930523
53884.8,53897.6,53987.52462626989
53961.6,53897.6,53989.843077672165
53814.4,53961.6,53990.17275598715
54124.8,54124.8,53987.7472190684
54208.0,54204.8,53982.10417866389
54233.6,54204.8,53973.21475126816
54204.8,54204.8,53961.56623199447
54012.8,54012.8,53948.12419455331
53683.2,53868.8,53934.205002071874
53868.8,53683.2,53921.25862658762
53622.4,53683.2,53910.60502632887
53619.2,53699.2,53903.208576848694
53929.6,53699.2,53899.50968815737
53699.2,53929.6,53899.3646020423
53952.0,53952.0,53902.0884277005
53974.4,53952.0,53906.59362381708
54192.0,53952.0,53911.577647555045
53929.6,53974.4,53915.72804192235
53632.0,54032.0,53917.901462855494
54099.2,53929.6,53917.255931235646
54032.0,53952.0,53913.3334145233
53782.4,54032.0,53906.083315433396
53952.0,53952.0,53895.8392603049
54105.6,53952.0,53883.271655245706
53721.6,53952.0,53869.2837735778
53952.0,53753.6,53854.92002641539
53753.6,53753.6,53841.26967802977
53734.4,53753.6,53829.349266499616
53961.6,53753.6,53820.03042315067
53552.0,53734.4,53813.974955695674
54320.0,53795.2,53811.61332234212
53673.6,53747.2,53813.13889992319
53795.2,53753.6,53818.53960048824
53747.2,53753.6,53827.62906455964
53753.6,53795.2,53840.08089212363
53865.6,53865.6,53855.468998107724
54147.2,53865.6,53873.27564106718
53881.6,53881.6,53892.90205351515
53849.6,53920.0,53913.66948302134
54064.0,53881.6,53934.82043802296
53920.0,53920.0,53955.541245296656
53872.0,53936.0,53974.98324860087
54332.8,53936.0,53992.33662192724
53936.0,54284.8,54006.89835359425
54300.8,54284.8,54018.139716326106
54284.8,53977.6,54025.774154436236
53836.8,54054.4,54029.79217684579
53977.6,54054.4,54030.453164624116
54054.4,54054.4,54028.26171415705
54208.0,54054.4,54023.89886726308
54182.4,54054.4,54018.14904689549
53884.8,53993.6,54011.81696656239
53993.6,53958.4,54005.657831245415
53958.4,53952.0,54000.31719753325
53779.2,53958.4,53996.29539842313
53952.0,53952.0,53993.9382228613
54233.6,53952.0,53993.438951141296
53875.2,53952.0,53994.86910155126
54086.4,53987.2,53998.20260390183
53830.4,53987.2,54003.34840392175
53987.2,54086.4,54010.169900696
54233.6,53987.2,54018.47983858633
54204.8,53987.2,54028.02428011023
53814.4,54006.4,54038.452030497654
53900.8,54006.4,54049.282403853365
54006.4,54006.4,54059.89978610737
54236.8,54035.2,54069.56508664529
54105.6,54105.6,54077.46593644451
54035.2,54204.8,54082.82661921147
54272.0,54201.6,54085.00959657495
54204.8,54201.6,54083.627105850304
54201.6,54201.6,54078.63191481877
54147.2,54147.2,54070.358276084735
54124.8,54124.8,54059.503306083294
53536.0,54006.4,54047.067295614994
53811.2,54006.4,54034.23822955478
54006.4,53923.2,54022.24546856542
54012.8,53942.4,54012.21351005145
53923.2,53942.4,54005.03405628383
53942.4,53923.2,54001.245774918556
53862.4,53923.2,54000.98152528594
53702.4,53929.6,54003.95146100438
53929.6,53894.4,54009.48569744725
54294.4,53929.6,54016.61665824105
53894.4,54124.8,54024.21455971949
54256.0,54131.2,54031.14730356965
54124.8,54124.8,54036.447032632
54131.2,54131.2,54039.45798476452
54051.2,54124.8,54039.955907532676
54531.2,54131.2,54038.18995316935
54070.4,54070.4,54034.8554022809
54291.2,54070.4,54030.97948438
53808.0,54070.4,54027.74577149747
53894.4,53894.4,54026.2752846211
54217.6,53808.0,54027.403968045954
53740.8,53862.4,54031.50833126172
53776.0,53862.4,54038.40103984392
53862.4,53862.4,54047.34316344642
54169.6,54169.6,54057.14879034983
54364.8,54246.4,54066.386039937286
54246.4,54246.4,54073.617650990636
54272.0,54246.4,54077.62778210263
54185.6,54185.6,54077.62694094922
54112.0,54169.6,54073.33604688699
54169.6,54112.0,54065.00443484331
53555.2,54076.8,54053.33791024511
54076.8,54076.8,54039.369802887035
53875.2,53932.8,54024.29238393446
54313.6,53932.8,54009.308191094955
53932.8,53932.8,53995.50649477641
53795.2,53932.8,53983.78418016718
53942.4,53932.8,53974.80566530662
53897.6,53942.4,53968.99048483298
54112.0,53942.4,53966.52229103442
54019.2,53923.2,53967.35778648717
53923.2,53923.2,53971.21660906831
53731.2,53923.2,53977.59298581586
53868.8,53923.2,53985.76809140748
54086.4,53929.6,53994.837488895544
53945.6,53945.6,54003.790337222104
53929.6,54086.4,54011.62718947596
54284.8,53996.8,54017.48169878941
54310.4,54284.8,54020.76467306793
53996.8,54284.8,54021.27580304959
54326.4,54137.6,54019.23928068778
53878.4,53996.8,54015.27603003234
54137.6,53907.2,54010.300085415685
53907.2,53878.4,54005.34905750598
53798.4,53907.2,54001.39704469754
53827.2,53907.2,53999.188760048004
53952.0,53939.2,53999.128316886854
53980.8,53952.0,54001.24074896741
53939.2,53952.0,54005.208895289645
54246.4,53980.8,54010.468811915845
53564.8,54118.4,54016.33630717278
54118.4,54118.4,54022.12885541969
