Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
48694.4,48131.2,48673.89581072843
48131.2,48246.4,48703.02257675448
48297.6,48297.6,48759.57214902983
48246.4,48297.6,48840.28190892051
48918.4,48761.6,48940.6079593833
48761.6,48918.4,49055.096610147964
49398.4,49398.4,49177.8425034773
49440.0,49440.0,49302.95500004286
49920.0,49622.4,49425.001446015405
49622.4,49868.8,49539.38620421642
50220.8,49920.0,49642.62166806359
49868.8,50092.8,49732.46569844615
50128.0,50092.8,49807.9434760544
50092.8,50064.0,49869.231951692505
50064.0,50092.8,49917.46068485605
49596.8,50064.0,49954.456841588064
50118.4,49993.6,49982.43295213416
49993.6,49974.4,50003.732210689035
49974.4,49993.6,50020.56024366734
49897.6,49993.6,50034.822108960405
50067.2,50019.2,50047.995601548246
50019.2,50019.2,50061.08189235699
50313.6,50019.2,50074.621625369306
49958.4,50019.2,50088.76520383851
49910.4,50179.2,50103.36255184018
50179.2,50134.4,50118.07130516383
50457.6,50134.4,50132.4894187601
50134.4,50179.2,50146.22985105887
50105.6,50214.4,50159.01603667525
50214.4,50214.4,50170.695003915534
50480.0,50214.4,50181.26248289951
50233.6,50214.4,50190.82786714985
50060.8,50188.8,50199.55338328459
50124.8,50188.8,50207.60067891624
50188.8,50169.6,50215.06150151541
50256.0,50188.8,50221.917311647056
50169.6,50188.8,50228.030313908144
50339.2,50256.0,50233.14684680927
50096.0,50310.4,50236.943519482455
50377.6,50310.4,50239.082658814215
50310.4,50310.4,50239.27028297113
50044.8,50310.4,50237.305523424366
50377.6,50217.6,50233.12212220025
50102.4,50217.6,50226.799271645665
50217.6,50233.6,50218.57624098951
50233.6,50233.6,50208.83769027011
50256.0,50233.6,50198.106264842674
50233.6,50233.6,50187.00310742957
50060.8,50233.6,50176.21494747292
50086.4,50086.4,50166.43198290951
50422.4,50086.4,50158.281930010104
49974.4,50086.4,50152.263349461115
50092.8,50070.4,50148.68158911642
50070.4,50070.4,50147.61159715702
50009.6,50070.4,50148.89867536106
50227.2,50070.4,50152.18505336283
49955.2,50227.2,50156.97609300054
50230.4,50227.2,50162.71777416557
50249.6,50230.4,50168.86578996494
50032.0,50230.4,50174.93635886782
50236.8,50192.0,50180.529973689925
50035.2,50124.8,50185.31758842982
50192.0,50192.0,50189.03562208407
50124.8,50124.8,50191.457949678545
50233.6,50192.0,50192.40040781438
50012.8,50233.6,50191.74796991653
50371.2,50268.8,50189.49451385294
50268.8,50268.8,50185.77752578756
50428.8,50345.6,50180.89820620457
50073.6,50268.8,50175.29440818333
50345.6,50073.6,50169.4875634096
49849.6,50012.8,50163.98668085522
50012.8,50012.8,50159.207912382495
49942.4,50012.8,50155.403456733955
50294.4,50185.6,50152.639695706916
50185.6,50220.8,50150.825993940336
50220.8,50220.8,50149.77673837245
50352.0,50214.4,50149.292780399606
50214.4,50214.4,50149.221720419206
49977.6,50140.8,50149.48507939868
49958.4,50140.8,50150.069518901684
50140.8,49977.6,50150.98168954684
50393.6,50112.0,50152.198388990466
49747.2,50140.8,50153.626087249264
50112.0,50166.4,50155.10827571765
50166.4,50166.4,50156.452070009356
50428.8,50208.0,50157.49984730965
50396.8,50208.0,50158.20819382492
50208.0,50281.6,50158.70050198663
50147.2,50208.0,50159.27309296238
50281.6,50147.2,50160.359450800985
50060.8,50073.6,50162.43056140786
50073.6,50060.8,50165.871074465715
49913.6,50060.8,50170.86101279554
49996.8,50073.6,50177.27701333869
50147.2,50128.0,50184.65755605117
50400.0,50147.2,50192.237743507874
50128.0,50332.8,50199.03725444826
50332.8,50332.8,50204.003980320376
50528.0,50304.0,50206.17664373072
50304.0,50304.0,50204.836592815685
50188.8,50256.0,50199.6219260964
50227.2,50256.0,50190.60583609722
