Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
44105.6,44038.4,44440.61267348553
44038.4,44105.6,44458.376067170946
44150.4,44150.4,44492.58996977751
44211.2,44211.2,44540.78117297082
44748.8,44681.6,44599.612707228676
44681.6,44748.8,44665.259740767484
44867.2,44867.2,44733.81730079437
45014.4,45014.4,44801.67876926015
45030.4,45030.4,44865.840599967996
45094.4,45094.4,44924.10205903062
45376.0,45094.4,44975.13604408987
45142.4,45142.4,45018.46446337576
45094.4,45251.2,45054.336076391184
45302.4,45142.4,45083.543876179996
45251.2,45110.4,45107.219840112586
44886.4,45110.4,45126.63623546009
45110.4,45110.4,45143.02017093129
45107.2,45110.4,45157.43532828376
45315.2,45139.2,45170.68124736915
45139.2,45200.0,45183.28517629716
45481.6,45200.0,45195.51114327007
45200.0,45200.0,45207.404962613735
45136.0,45260.8,45218.86009053896
45260.8,45248.0,45229.68558672778
45286.4,45260.8,45239.66548319416
45248.0,45260.8,45248.60349925993
45398.4,45270.4,45256.38256285524
45241.6,45270.4,45262.96664572574
45270.4,45292.8,45268.43292739042
45292.8,45292.8,45272.9739439793
45529.6,45292.8,45276.88499819746
45398.4,45331.2,45280.53924072752
45078.4,45331.2,45284.336739494465
45331.2,45296.0,45288.63896502647
45120.0,45120.0,45293.70358113092
45296.0,45225.6,45299.61800045184
45100.8,45225.6,45306.272970607286
45225.6,45296.0,45313.36187225211
45395.2,45385.6,45320.43282521097
45385.6,45395.2,45326.96361357801
45712.0,45395.2,45332.46336353081
45481.6,45392.0,45336.56319249283
45388.8,45392.0,45339.08319484659
45392.0,45388.8,45340.0586399802
45299.2,45388.8,45339.72148288671
45222.4,45308.8,45338.44042599407
45516.8,45299.2,45336.63654518129
45308.8,45260.8,45334.69507295801
45238.4,45308.8,45332.89036383607
45260.8,45308.8,45331.3378692173
45318.4,45318.4,45329.987797468726
45395.2,45318.4,45328.64748154747
45376.0,45376.0,45327.049571751675
45174.4,45376.0,45324.9139600151
45411.2,45328.0,45322.029664442496
45094.4,45328.0,45318.31536686503
45328.0,45395.2,45313.84803518964
45484.8,45328.0,45308.87828684069
45395.2,45328.0,45303.78945248882
45267.2,45267.2,45299.04505263811
45142.4,45254.4,45295.115261034895
45158.4,45206.4,45292.40289175912
