Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
45507.2,45337.6,45824.26945686796
45337.6,45420.8,45846.96756228884
45715.2,45507.2,45890.86962247978
45420.8,45715.2,45953.14696047688
45884.8,45884.8,46029.9295742165
46035.2,46035.2,46116.71054128588
46288.0,46288.0,46208.79541220555
46617.6,46585.6,46301.73629271361
46585.6,46617.6,46391.71521266945
46800.0,46787.2,46475.811776340735
46860.8,46787.2,46552.11729470818
46787.2,46787.2,46619.71347493799
46688.0,46787.2,46678.52840782181
46652.8,46688.0,46729.09957389594
46892.8,46688.0,46772.32173928339
46672.0,46880.0,46809.19184394032
46886.4,46886.4,46840.631196516486
46880.0,46886.4,46867.3761647721
46982.4,46979.2,46889.94711316876
47020.8,46982.4,46908.678298583545
46979.2,46982.4,46923.79136200519
47033.6,46979.2,46935.47230280091
46934.4,46979.2,46943.95093674737
46617.6,46988.8,46949.5511674341
46988.8,46988.8,46952.709320854854
47014.4,46988.8,46953.971112348576
47059.2,46988.8,46953.95363030676
46883.2,46979.2,46953.29023213444
46883.2,46883.2,46952.56890116981
46979.2,46883.2,46952.2641354148
46835.2,46918.4,46952.66824594431
46918.4,46918.4,46953.86519700689
46950.4,46918.4,46955.707443588326
46777.6,46950.4,46957.84202223317
47142.4,46972.8,46959.77815207843
46972.8,46972.8,46960.953421756065
47020.8,47020.8,46960.84659181878
46937.6,47020.8,46959.075932951426
47065.6,47020.8,46955.46986811285
47043.2,47043.2,46950.10930251464
46928.0,47043.2,46943.32822069647
47056.0,46928.0,46935.660694724764
46793.6,46854.4,46927.755914526446
46854.4,46832.0,46920.27317848298
46784.0,46832.0,46913.7766825237
46832.0,46854.4,46908.664806065615
46876.8,46876.8,46905.12127103129
47123.2,46876.8,46903.133812454646
46908.8,46908.8,46902.53701755522
46848.0,46908.8,46903.08784202636
47107.2,46908.8,46904.540728623935
46678.4,46976.0,46906.715511592745
46976.0,46976.0,46909.530216119434
47001.6,46828.8,46912.99526470088
46684.8,46937.6,46917.18047289477
46828.8,46857.6,46922.15732717913
46937.6,46857.6,46927.94145037397
46857.6,46857.6,46934.44775688864
47168.0,46937.6,46941.475892567665
46806.4,46995.2,46948.724923297006
46995.2,46995.2,46955.83345788866
47020.8,46995.2,46962.448279592994
46771.2,46995.2,46968.28118497675
47097.6,47020.8,46973.16444585049
46963.2,46963.2,46977.0732834894
47116.8,47065.6,46980.12835161092
46848.0,46963.2,46982.568557548075
47065.6,46963.2,46984.691696206086
46889.6,46963.2,46986.79671237144
46963.2,46963.2,46989.11910235939
47168.0,46963.2,46991.784278090876
46956.8,46963.2,46994.77606740421
46979.2,46979.2,46997.948584314174
46870.4,46979.2,47001.05195462379
47132.8,47040.0,47003.79696442925
47056.0,47056.0,47005.91067926277
47040.0,47056.0,47007.214221376926
47196.8,47056.0,47007.65765715399
46851.2,47040.0,47007.33823947933
47068.8,47068.8,47006.47221867246
46857.6,46969.6,47005.33513594533
47206.4,46969.6,47004.179748711285
46969.6,46883.2,47003.15266546557
46819.2,46969.6,47002.23725415462
46883.2,46969.6,47001.2323705664
47254.4,46947.2,46999.784861824475
47088.0,47081.6,46997.45921180642
46947.2,47088.0,46993.84828472732
47081.6,47088.0,46988.6599635074
47094.4,47081.6,46981.800020793286
47324.8,47081.6,46973.39945945945
46665.6,46924.8,46963.784628699024
46793.6,46924.8,46953.408409268835
46924.8,46793.6,46942.75465689784
46995.2,46851.2,46932.247381836336
46787.2,46924.8,46922.184176566065
46851.2,46918.4,46912.71939462199
47088.0,46918.4,46903.87723710433
46918.4,46918.4,46895.59818567454
46944.0,46944.0,46887.80032336961
46870.4,46918.4,46880.42348439954
47091.2,46870.4,46873.46024550718
46812.8,46812.8,46866.947685772815
46812.8,46812.8,46860.95310251566
