angle_deg,image_index,image,method,rmse_from_raw,mae_from_raw,residual_std,derivative_noise_mad,max_abs_derivative,max_abs_derivative_position,major_candidate_position,major_candidate_shift_from_median_gaussian,main_peak_prominence,main_peak_width,significant_peak_count,artificial_peak_suspect_count,assessment
18,3,img134343_  3_ 18.tiff,Median+Gaussian,419.1675070991701,316.078413960133,419.05621354368367,18.909904387535516,291.49669328306845,352,352,0,291.4664385119977,9.112362980676892,9,0,candidate_only_not_PD
18,3,img134343_  3_ 18.tiff,Huber MRF lambda=0.1,59.26677396902737,49.43855811121542,59.26677396902737,248.32489967036122,1141.9855600403716,353,353,1,1141.8225480779547,3.866239256637641,7,0,candidate_only_not_PD
18,3,img134343_  3_ 18.tiff,Huber MRF lambda=1,239.25569086962855,190.14513303622684,239.25569086962855,123.46720545561428,1117.081291684135,353,353,1,1116.822339907816,3.48857979188989,4,0,candidate_only_not_PD
18,3,img134343_  3_ 18.tiff,Huber MRF lambda=10,365.4799392256084,286.2623629284246,365.4799392256084,37.76840752599154,473.8006038373496,353,353,1,473.71671358839376,6.650012295850786,7,0,candidate_only_not_PD
24,4,img134348_  4_ 24.tiff,Raw,0.0,0.0,0.0,225.3552,736.0,1023,1023,658,736.0,1.218596491228027,2,0,candidate_only_not_PD
24,4,img134348_  4_ 24.tiff,Median+Gaussian,303.38439925086055,237.65108132309257,303.3385265916448,13.281915712084283,161.93116525815276,365,365,0,161.89182237399655,9.200325263430784,5,0,candidate_only_not_PD
24,4,img134348_  4_ 24.tiff,Huber MRF lambda=0.1,42.59394717441727,35.793928825434456,42.59394717441727,193.36705306020758,659.2938509581036,1023,1023,658,658.7124649083162,1.2036181527673762,2,0,candidate_only_not_PD
24,4,img134348_  4_ 24.tiff,Huber MRF lambda=1,183.72032265350572,145.39663431428528,183.72032265350572,97.09410551390911,576.7062325161169,363,363,-2,576.3329436312561,3.091277560406695,2,0,candidate_only_not_PD
24,4,img134348_  4_ 24.tiff,Huber MRF lambda=10,272.36346320446034,217.06593455651316,272.36346320446034,25.998218815818962,257.9350992017753,364,364,-1,257.8174186340111,7.145471261645639,4,0,candidate_only_not_PD
30,5,img134353_  5_ 30.tiff,Raw,0.0,0.0,0.0,225.3552,800.0,353,353,1,800.0,2.5165965404394797,2,0,candidate_only_not_PD
30,5,img134353_  5_ 30.tiff,Median+Gaussian,312.2521105747828,243.21089190516037,312.2342054040265,14.365463157688671,201.4665903555324,352,352,0,201.40191722706732,9.74787244920924,5,0,candidate_only_not_PD
30,5,img134353_  5_ 30.tiff,Huber MRF lambda=0.1,46.87452976334016,39.18442985396393,46.87452976334016,198.0304775693407,795.4985943902211,353,353,1,795.0949115358417,2.5301913873632316,2,0,candidate_only_not_PD
30,5,img134353_  5_ 30.tiff,Huber MRF lambda=1,185.69217715510882,147.6903627810123,185.69217715510882,95.37055696029182,728.1469288414264,353,353,1,728.0711691412289,2.678742191464039,3,0,candidate_only_not_PD
30,5,img134353_  5_ 30.tiff,Huber MRF lambda=10,277.92078671531414,219.97144415476095,277.92078671531414,27.469289537840915,311.6841469065912,353,353,1,311.60503151147714,7.037336217580787,5,0,candidate_only_not_PD
36,6,img134357_  6_ 36.tiff,Raw,0.0,0.0,0.0,237.21599999999998,872.0,986,986,634,872.0,1.355804668304586,6,0,candidate_only_not_PD
36,6,img134357_  6_ 36.tiff,Median+Gaussian,320.1243304217803,250.90162260180958,320.1174974565387,16.00760208342062,189.75123965567764,352,352,0,189.66133913099475,9.686587845081078,3,0,candidate_only_not_PD
36,6,img134357_  6_ 36.tiff,Huber MRF lambda=0.1,47.5958687665343,39.99143337737833,47.5958687665343,207.14429847140278,788.5037637211062,986,986,634,787.9407196229076,1.3488223767354839,7,0,candidate_only_not_PD
36,6,img134357_  6_ 36.tiff,Huber MRF lambda=1,193.9113153059825,154.68366227150216,193.9113153059825,100.97259670868512,629.7759588536064,353,353,1,629.0848004445252,5.290800575628907,7,0,candidate_only_not_PD
36,6,img134357_  6_ 36.tiff,Huber MRF lambda=10,287.68878577540806,228.60284111417081,287.68878577540806,28.659577958198643,291.9529151364659,353,353,1,291.7465773398726,6.736093228881998,5,0,candidate_only_not_PD
42,7,img134402_  7_ 42.tiff,Raw,0.0,0.0,0.0,166.0512,512.0,1088,1088,230,512.0,1.460317460317583,4,0,candidate_only_not_PD
42,7,img134402_  7_ 42.tiff,Median+Gaussian,231.76500299251717,181.43391546919992,231.74613178337003,10.377527974621298,66.47738478276369,858,858,0,66.47541929571162,30.648963507142412,4,0,candidate_only_not_PD
42,7,img134402_  7_ 42.tiff,Huber MRF lambda=0.1,37.402162442606375,31.454027058616816,37.402162442606375,148.5492123282643,459.58696259110366,1061,1061,203,459.4484512223353,3.572547736669776,2,0,candidate_only_not_PD
42,7,img134402_  7_ 42.tiff,Huber MRF lambda=1,147.94124324644588,117.72137211258098,147.94124324644588,73.18715030367068,246.05833339166566,363,363,-495,245.84830942812187,2.2073272551237437,8,0,candidate_only_not_PD
42,7,img134402_  7_ 42.tiff,Huber MRF lambda=10,211.58184989781498,168.0059715692535,211.58184989781498,21.27435060337063,105.27778571742601,860,860,2,105.22171481462283,6.718432276778799,3,0,candidate_only_not_PD
48,8,img134407_  8_ 48.tiff,Raw,0.0,0.0,0.0,177.91199999999998,792.0,353,353,1,792.0,2.3461927223719385,12,0,candidate_only_not_PD
48,8,img134407_  8_ 48.tiff,Median+Gaussian,275.6477025461715,210.573404607441,275.63081938203356,11.115469760176612,139.7460083541264,352,352,0,139.73130905902144,8.95351284279343,5,0,candidate_only_not_PD
48,8,img134407_  8_ 48.tiff,Huber MRF lambda=0.1,40.65360231564119,34.172047615906536,40.65360231564119,156.98320884516025,768.9595776941278,353,353,1,768.7553397549564,2.4443586247429607,10,0,candidate_only_not_PD
48,8,img134407_  8_ 48.tiff,Huber MRF lambda=1,165.2252806655187,131.568551344583,165.2252806655187,73.8727441391983,663.3330992245319,353,353,1,663.0564052470218,2.946805994831834,12,0,candidate_only_not_PD
48,8,img134407_  8_ 48.tiff,Huber MRF lambda=10,245.9055935838907,193.75356148357744,245.9055935838907,21.816720960101353,255.6028811694996,353,353,1,255.5401439843008,5.868186003233461,10,0,candidate_only_not_PD
54,9,img134412_  9_ 54.tiff,Raw,0.0,0.0,0.0,201.6336,648.0,410,410,57,648.0,1.229794520547955,2,0,candidate_only_not_PD
54,9,img134412_  9_ 54.tiff,Median+Gaussian,270.87248803369766,208.32361579844112,270.8717014374894,10.219176005869704,80.91480573879016,353,353,0,80.90093113553303,9.05203983811549,2,0,candidate_only_not_PD
54,9,img134412_  9_ 54.tiff,Huber MRF lambda=0.1,39.88785143985491,33.39723138745962,39.88785143985491,169.20042581589294,584.9190205750783,410,410,57,584.108757726699,1.2600484304719544,4,0,candidate_only_not_PD
54,9,img134412_  9_ 54.tiff,Huber MRF lambda=1,168.35491439638255,133.0085464292632,168.35491439638255,87.10418200444455,323.8778116851172,353,353,0,322.6509907441614,3.68446754519573,2,0,candidate_only_not_PD
54,9,img134412_  9_ 54.tiff,Huber MRF lambda=10,245.09241927765652,192.64442562248524,245.09241927765652,22.944391561612917,148.47140725419376,353,353,0,148.30011808091876,6.344665488358942,4,0,candidate_only_not_PD
60,10,img134416_ 10_ 60.tiff,Raw,0.0,0.0,0.0,154.19039999999998,528.0,883,883,19,528.0,1.3970588235293917,1,0,candidate_only_not_PD
60,10,img134416_ 10_ 60.tiff,Median+Gaussian,223.17718015994112,174.3360123547625,223.17164355455947,9.124410899613236,52.42816760700589,864,864,0,52.401429697354615,21.29129539238113,2,0,candidate_only_not_PD
60,10,img134416_ 10_ 60.tiff,Huber MRF lambda=0.1,33.677095812444584,28.287926944930945,33.677095812444584,131.27755914057096,498.22379179838754,883,883,19,497.4404718933438,1.351905321213394,1,0,candidate_only_not_PD
60,10,img134416_ 10_ 60.tiff,Huber MRF lambda=1,143.19033633766892,113.47262357303644,143.19033633766892,65.47487697305625,224.96626446573646,883,883,19,224.58351748146742,1.3393927362227487,2,0,candidate_only_not_PD
60,10,img134416_ 10_ 60.tiff,Huber MRF lambda=10,204.7420175751179,163.40358455176397,204.7420175751179,17.806859997180762,71.74945489517631,862,862,-2,71.6803384465602,13.019122120538668,5,0,candidate_only_not_PD
66,11,img134421_ 11_ 66.tiff,Raw,0.0,0.0,0.0,189.7728,752.0,1005,1005,641,752.0,1.0334662317264929,3,0,candidate_only_not_PD
66,11,img134421_ 11_ 66.tiff,Median+Gaussian,248.82516183482124,192.65578076876264,248.825033087864,10.384058298011228,70.62214928265894,364,364,0,70.56726200717821,8.87758102909072,2,0,candidate_only_not_PD
66,11,img134421_ 11_ 66.tiff,Huber MRF lambda=0.1,37.682691312815805,31.755940243484464,37.682691312815805,161.50308342542337,684.318108243031,1005,1005,641,684.2306753026787,1.0211475202828524,8,0,candidate_only_not_PD
66,11,img134421_ 11_ 66.tiff,Huber MRF lambda=1,157.09378303912217,125.00899134080105,157.09378303912217,78.32412850505695,321.9494908458146,1181,1181,817,319.7912340989096,1.783388276170399,4,0,candidate_only_not_PD
66,11,img134421_ 11_ 66.tiff,Huber MRF lambda=10,226.8919227919731,179.47865892520534,226.8919227919731,21.059363618629114,115.25560836447767,363,363,-1,115.2431722823203,6.379768346125559,3,0,candidate_only_not_PD
72,12,img134426_ 12_ 72.tiff,Raw,0.0,0.0,0.0,249.0768,880.0,227,227,-125,880.0,1.4641313742437205,2,0,candidate_only_not_PD
72,12,img134426_ 12_ 72.tiff,Median+Gaussian,351.8026698725152,270.87127958722436,351.63425792418695,15.582451502198378,204.8861681246708,352,352,0,204.85806986871103,9.377192762526931,5,0,candidate_only_not_PD
72,12,img134426_ 12_ 72.tiff,Huber MRF lambda=0.1,51.123669578305865,43.012737702935155,51.123669578305865,218.09077411740728,823.9999991753539,364,364,12,820.2542516138928,3.611204466199297,2,0,candidate_only_not_PD
72,12,img134426_ 12_ 72.tiff,Huber MRF lambda=1,207.08414329339388,165.1920806112441,207.08414329339388,108.36236917114725,791.6072950898051,364,364,12,791.462170039933,3.382578222256541,5,0,candidate_only_not_PD
72,12,img134426_ 12_ 72.tiff,Huber MRF lambda=10,311.96340609856935,247.8630670158053,311.96340609856935,28.761823746352338,341.1312814215671,364,364,12,341.01529969032345,6.393381850548508,7,0,candidate_only_not_PD
78,13,img134430_ 13_ 78.tiff,Raw,0.0,0.0,0.0,260.9376,872.0,211,211,-153,872.0,1.2044566544566635,2,0,candidate_only_not_PD
78,13,img134430_ 13_ 78.tiff,Median+Gaussian,354.91920342016186,275.43186405925474,354.87188808507136,17.128943876069794,213.92788836815453,364,364,0,213.86852467489734,9.306134632517853,3,0,candidate_only_not_PD
78,13,img134430_ 13_ 78.tiff,Huber MRF lambda=0.1,49.87164153075268,41.52640091429242,49.87164153075268,228.42073437310722,833.8661379975638,363,363,-1,832.9811839098656,4.127653906278454,4,0,candidate_only_not_PD
78,13,img134430_ 13_ 78.tiff,Huber MRF lambda=1,206.88509313885922,165.51650166684013,206.88509313885922,113.45006737689151,735.6004044450565,363,363,-1,735.2456678443741,4.275665901544755,3,0,candidate_only_not_PD
78,13,img134430_ 13_ 78.tiff,Huber MRF lambda=10,314.01465391537056,249.4645239430416,314.01465391537056,33.78907132428869,342.61361202896296,363,363,-1,342.43841415635325,7.513420255964093,4,0,candidate_only_not_PD
84,14,img134435_ 14_ 84.tiff,Raw,0.0,0.0,0.0,249.0768,1208.0,364,364,0,1208.0,1.6387201979306951,8,0,candidate_only_not_PD
84,14,img134435_ 14_ 84.tiff,Median+Gaussian,367.2075859478673,277.0594570657469,367.20460839124655,16.277330934846486,225.13351829355088,364,364,0,225.01540715262672,9.417167349980105,5,0,candidate_only_not_PD
84,14,img134435_ 14_ 84.tiff,Huber MRF lambda=0.1,50.197464314091434,41.769449717042825,50.197464314091434,221.46950146832702,1139.841322729022,364,364,0,1139.6188557342648,1.9580698739724198,8,0,candidate_only_not_PD
84,14,img134435_ 14_ 84.tiff,Huber MRF lambda=1,215.3888324828357,168.59624391844304,215.3888324828357,111.49519158523141,885.2785255560702,364,364,0,884.8653038466982,3.9372170877251733,5,0,candidate_only_not_PD
84,14,img134435_ 14_ 84.tiff,Huber MRF lambda=10,325.4258802632177,252.26208301131197,325.4258802632177,32.88619080727797,361.8440999093218,353,353,-11,361.7539129466313,6.466835076567577,6,0,candidate_only_not_PD
90,15,img134440_ 15_ 90.tiff,Raw,0.0,0.0,0.0,296.52,1104.0,352,352,-12,1104.0,5.309090909090912,2,0,candidate_only_not_PD
90,15,img134440_ 15_ 90.tiff,Median+Gaussian,427.21544064827145,326.29191332992986,427.1383945301013,23.570332754665323,326.97188579177964,364,364,0,326.637811409757,9.440803887709308,6,0,candidate_only_not_PD
90,15,img134440_ 15_ 90.tiff,Huber MRF lambda=0.1,56.41260266344904,47.2087618234853,56.41260266344904,257.17073811551217,1077.0460603670726,363,363,-1,1075.6694337646004,5.556691147644642,4,0,candidate_only_not_PD
90,15,img134440_ 15_ 90.tiff,Huber MRF lambda=1,239.1650790616877,190.06844871917036,239.1650790616877,125.05219907744875,1062.8476225701852,353,353,-11,1062.2279012086765,3.973313414497511,4,0,candidate_only_not_PD
90,15,img134440_ 15_ 90.tiff,Huber MRF lambda=10,372.83056840856807,293.75241313013777,372.8305684085681,39.43611353405076,507.555549137418,363,363,-1,507.5441617387878,6.931656716283442,7,0,candidate_only_not_PD
96,16,img134445_ 16_ 96.tiff,Raw,0.0,0.0,0.0,249.0768,992.0,364,364,-1,992.0,1.9530874097835067,2,0,candidate_only_not_PD
96,16,img134445_ 16_ 96.tiff,Median+Gaussian,350.89790237434784,268.2461173345419,350.84804378598403,16.576719687488705,212.5069508182387,365,365,0,212.49049252118857,10.138804532468328,4,0,candidate_only_not_PD
96,16,img134445_ 16_ 96.tiff,Huber MRF lambda=0.1,49.50073510141781,41.456675404032794,49.5007351014178,216.69609912600714,946.8787377905719,364,364,-1,946.2655342260077,1.9986976804583492,5,0,candidate_only_not_PD
96,16,img134445_ 16_ 96.tiff,Huber MRF lambda=1,209.33268633941648,166.5907074895379,209.33268633941648,111.69567012886817,714.1010138490128,364,364,-1,713.7649347666738,2.428078105957411,7,0,candidate_only_not_PD
96,16,img134445_ 16_ 96.tiff,Huber MRF lambda=10,312.1870056489285,246.2203386681349,312.1870056489285,32.81888789249196,330.76946944750307,353,353,-12,330.60320902487365,6.763124618695031,4,0,candidate_only_not_PD
102,17,img134449_ 17_102.tiff,Raw,0.0,0.0,0.0,260.9376,928.0,364,364,0,928.0,2.8585607940446494,5,0,candidate_only_not_PD
102,17,img134449_ 17_102.tiff,Median+Gaussian,365.60049928893073,281.7601502810621,365.5998429559142,17.569538577002763,232.07954847095607,364,364,0,231.96735254170562,9.284106311130756,5,0,candidate_only_not_PD
102,17,img134449_ 17_102.tiff,Huber MRF lambda=0.1,52.553361000979336,44.38862965590819,52.553361000979336,221.81050051051778,900.9946942339302,364,364,0,900.2259461873582,4.411504156515548,5,0,candidate_only_not_PD
102,17,img134449_ 17_102.tiff,Huber MRF lambda=1,215.5787192907695,172.68880712908668,215.5787192907695,113.9801497913225,800.007520638901,364,364,0,799.385637632884,4.438923104576986,6,0,candidate_only_not_PD
102,17,img134449_ 17_102.tiff,Huber MRF lambda=10,324.1315043839966,256.3278305902897,324.1315043839966,31.97775306496765,370.731905598961,364,364,0,370.65869287542955,7.239698421513594,6,0,candidate_only_not_PD
108,18,img134454_ 18_108.tiff,Raw,0.0,0.0,0.0,237.21599999999998,984.0,354,354,2,984.0,2.473560700876078,6,0,candidate_only_not_PD
108,18,img134454_ 18_108.tiff,Median+Gaussian,351.54598954257034,268.1974183315745,351.54588857036066,14.028195087805441,256.2704188610078,352,352,0,256.2634972220003,9.31321245264462,8,0,candidate_only_not_PD
108,18,img134454_ 18_108.tiff,Huber MRF lambda=0.1,51.29476154025404,42.868023215782365,51.29476154025404,213.07507523700858,973.3520799812759,354,354,2,972.7304440060652,2.4998535053468913,6,0,candidate_only_not_PD
108,18,img134454_ 18_108.tiff,Huber MRF lambda=1,206.12013409515671,164.59854818681248,206.12013409515671,103.98944121466067,883.3373880184481,354,354,2,883.085784199382,2.688343394143658,5,0,candidate_only_not_PD
108,18,img134454_ 18_108.tiff,Huber MRF lambda=10,310.798124310223,244.82611000741574,310.798124310223,31.29714897089994,387.75832144112064,353,353,1,387.6042992128787,7.124189143477054,6,0,candidate_only_not_PD
114,19,img134459_ 19_114.tiff,Raw,0.0,0.0,0.0,177.91199999999998,608.0,956,956,605,608.0,1.2846590909091447,2,0,candidate_only_not_PD
114,19,img134459_ 19_114.tiff,Median+Gaussian,243.6476178618617,190.1029390207967,243.64504792385182,10.95621465516599,88.28883518799194,351,351,0,88.2462774146843,9.568299684073963,2,0,candidate_only_not_PD
114,19,img134459_ 19_114.tiff,Huber MRF lambda=0.1,37.64616242436955,31.727254422537623,37.64616242436955,151.95184194610786,542.4842109760393,956,956,605,541.9034772084669,1.3680631494754607,5,0,candidate_only_not_PD
114,19,img134459_ 19_114.tiff,Huber MRF lambda=1,153.6278555134877,122.258422995472,153.6278555134877,72.09343040793128,333.4464228746292,363,363,12,332.7779034963896,3.6825065214547408,5,0,candidate_only_not_PD
114,19,img134459_ 19_114.tiff,Huber MRF lambda=10,221.9186553371953,177.1220021807591,221.9186553371953,20.064892857725848,149.40205794282156,363,363,12,149.30967422558024,5.897936485149955,4,0,candidate_only_not_PD
120,20,img134504_ 20_120.tiff,Raw,0.0,0.0,0.0,177.91199999999998,600.0,551,551,200,600.0,1.1283936651583986,2,0,candidate_only_not_PD
120,20,img134504_ 20_120.tiff,Median+Gaussian,239.00730324148634,187.60380704587024,238.97520829880386,9.538960686990714,57.35723455400148,351,351,0,57.31721391791871,9.81717251897345,3,0,candidate_only_not_PD
120,20,img134504_ 20_120.tiff,Huber MRF lambda=0.1,36.16998728766117,30.53043388240502,36.16998728766117,152.6478491740929,543.2893396862455,551,551,200,543.2893382523398,1.1078906150520424,4,0,candidate_only_not_PD
120,20,img134504_ 20_120.tiff,Huber MRF lambda=1,152.6235148051568,122.5176555449822,152.6235148051568,72.45351496526665,222.07855009315244,887,887,536,222.03457704309767,2.3201763659777725,1,0,candidate_only_not_PD
120,20,img134504_ 20_120.tiff,Huber MRF lambda=10,218.38708101334288,175.60820079737186,218.38708101334288,19.692401590759427,95.00198542773069,352,352,1,94.92374683799062,7.10827443516439,6,0,candidate_only_not_PD
126,21,img134508_ 21_126.tiff,Raw,0.0,0.0,0.0,225.3552,696.0,939,939,587,696.0,2.0080128205128176,8,0,candidate_only_not_PD
126,21,img134508_ 21_126.tiff,Median+Gaussian,310.9097840981434,238.1849835942509,310.9062037264771,16.428964623990407,187.02955010900405,352,352,0,187.01918565980304,9.429569449066264,3,0,candidate_only_not_PD
126,21,img134508_ 21_126.tiff,Huber MRF lambda=0.1,45.793209129511716,38.62324542154325,45.793209129511716,196.14949277588,647.0795252295138,363,363,11,646.2013844925532,5.756004373971734,7,0,candidate_only_not_PD
126,21,img134508_ 21_126.tiff,Huber MRF lambda=1,188.50895347806852,149.17353360159177,188.50895347806852,90.88842821665021,600.9861967647739,353,353,1,600.9411156843889,4.244506770849853,5,0,candidate_only_not_PD
126,21,img134508_ 21_126.tiff,Huber MRF lambda=10,277.9371133931457,218.1911337180962,277.93711339314575,26.60886702601502,288.68417757706266,363,363,11,288.66435707854544,6.747031340168235,3,0,candidate_only_not_PD
132,22,img134513_ 22_132.tiff,Raw,0.0,0.0,0.0,237.21599999999998,784.0,957,957,605,784.0,1.168156662409615,5,0,candidate_only_not_PD
132,22,img134513_ 22_132.tiff,Median+Gaussian,319.3400748162073,249.48253478011785,319.32929006035175,16.829046498263633,168.03481505288073,352,352,0,168.00575496262172,9.035139810083137,4,0,candidate_only_not_PD
132,22,img134513_ 22_132.tiff,Huber MRF lambda=0.1,46.62829805395103,39.15788268117869,46.62829805395103,198.82395317004543,703.179690462417,362,362,10,701.9690867106037,4.200659068054335,7,0,candidate_only_not_PD
132,22,img134513_ 22_132.tiff,Huber MRF lambda=1,192.29245426484988,153.72090477090995,192.29245426484988,94.43315144250832,610.6586392264107,362,362,10,609.9722996381679,4.2301166579756,4,0,candidate_only_not_PD
132,22,img134513_ 22_132.tiff,Huber MRF lambda=10,286.01525942220246,227.88553845323923,286.01525942220246,27.33076950667823,277.7035782106359,363,363,11,277.5751364763637,6.281712503429674,3,0,candidate_only_not_PD
138,23,img134518_ 23_138.tiff,Raw,0.0,0.0,0.0,201.6336,728.0,883,883,519,728.0,1.2548780487804834,6,0,candidate_only_not_PD
138,23,img134518_ 23_138.tiff,Median+Gaussian,291.0983472818825,227.17290436343768,291.0876868357376,14.38694041506532,144.9155617392753,364,364,0,144.80427315661655,9.919278944572227,3,0,candidate_only_not_PD
138,23,img134518_ 23_138.tiff,Huber MRF lambda=0.1,41.24892458575054,34.41510431114899,41.24892458575054,178.0826774029996,668.8291565785767,1049,1049,685,667.725631270856,3.0783321807082302,6,0,candidate_only_not_PD
138,23,img134518_ 23_138.tiff,Huber MRF lambda=1,174.23717690060698,137.74193328439804,174.23717690060698,90.27565921818272,476.0455312940103,362,362,-2,475.4336984204783,5.105124126850114,8,0,candidate_only_not_PD
138,23,img134518_ 23_138.tiff,Huber MRF lambda=10,260.7791584829603,205.92610241995698,260.7791584829603,27.305378317405072,215.9010159896934,362,362,-2,215.87242370927925,7.365779157500924,5,0,candidate_only_not_PD
144,24,img134522_ 24_144.tiff,Raw,0.0,0.0,0.0,272.79839999999996,1128.0,353,353,1,1128.0,3.81271043771045,7,0,candidate_only_not_PD
144,24,img134522_ 24_144.tiff,Median+Gaussian,385.037263479848,297.35747077258185,385.03348738180665,16.640122075858446,259.9041967347184,352,352,0,259.8643234533156,9.079986864213538,7,0,candidate_only_not_PD
144,24,img134522_ 24_144.tiff,Huber MRF lambda=0.1,51.906244985416706,43.601949766903,51.906244985416706,238.82469513144233,1101.1140166614605,353,353,1,1098.2898013204394,3.8796861741763564,8,0,candidate_only_not_PD
144,24,img134522_ 24_144.tiff,Huber MRF lambda=1,219.32286494241097,175.1571168436773,219.32286494241097,119.77126838545017,997.3583813339937,353,353,1,997.2651552795505,3.780277965724963,5,0,candidate_only_not_PD
144,24,img134522_ 24_144.tiff,Huber MRF lambda=10,337.8789254981889,268.9728672179542,337.8789254981889,34.938110345053246,417.1586419294581,353,353,1,417.0846003497427,6.706783981907847,2,0,candidate_only_not_PD
150,25,img134527_ 25_150.tiff,Raw,0.0,0.0,0.0,237.21599999999998,928.0,361,361,-3,928.0,1.3549946294306778,5,0,candidate_only_not_PD
150,25,img134527_ 25_150.tiff,Median+Gaussian,328.40447517776676,255.00207282575764,328.23664180896,15.563621392678584,173.98777961610176,364,364,0,173.97768289441228,9.40214706164926,5,0,candidate_only_not_PD
150,25,img134527_ 25_150.tiff,Huber MRF lambda=0.1,49.54625977330737,41.527123646329,49.54625977330737,206.93390605077332,889.7761875280958,353,353,-11,888.5553594766825,2.676559639890229,5,0,candidate_only_not_PD
150,25,img134527_ 25_150.tiff,Huber MRF lambda=1,196.19383060721836,157.48776072072496,196.19383060721836,101.27471527554012,740.990340195789,353,353,-11,739.8453473363079,2.9839951283003643,7,0,candidate_only_not_PD
150,25,img134527_ 25_150.tiff,Huber MRF lambda=10,293.2012495001904,233.73389153795281,293.2012495001904,28.100041165582308,288.3288271639103,353,353,-11,288.2339857956322,5.637382129345724,8,0,candidate_only_not_PD
156,26,img134532_ 26_156.tiff,Raw,0.0,0.0,0.0,225.3552,768.0,1079,1079,715,768.0,1.1087216248506593,4,0,candidate_only_not_PD
156,26,img134532_ 26_156.tiff,Median+Gaussian,320.5216639190982,246.19723415841642,320.47933387121435,14.469095343323344,181.5872131112519,364,364,0,181.57111380598872,9.567354719729735,6,0,candidate_only_not_PD
156,26,img134532_ 26_156.tiff,Huber MRF lambda=0.1,45.18231074490167,38.00739340271654,45.18231074490167,197.58028719183605,718.7979830148033,363,1079,715,716.1141231628135,1.115857021776037,5,0,candidate_only_not_PD
156,26,img134532_ 26_156.tiff,Huber MRF lambda=1,196.17667846129038,155.46225442507568,196.17667846129038,93.53597063811307,623.7537623848584,363,363,-1,623.6657780342211,3.9873333593544658,4,0,candidate_only_not_PD
