Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
34318.4,34318.4,38775.26557906609
34904.2,34904.2,38971.47253087705
35841.8,35841.8,39348.78498246881
37508.0,37508.0,39878.74920900674
39490.2,39490.2,40522.78016550799
41745.8,41745.8,41236.409743090466
43737.8,43737.8,41973.96405871138
45534.4,45534.4,42693.005257865916
46279.8,46279.8,43357.98066921401
46784.2,46435.8,43942.615863931016
46435.8,46435.8,44430.93820336441
46520.6,46435.8,44816.86895846092
45827.2,45902.4,45102.77314996997
45902.4,45882.6,45297.301212506856
45642.0,45827.2,45413.01546349346
45882.6,45807.6,45464.19889001123
45807.6,45642.0,45465.15329513244
45547.6,45547.6,45429.08783859119
45485.6,45485.6,45367.61826134383
45300.2,45384.8,45290.691639604185
45364.8,45364.8,45206.82451834287
45384.8,45300.2,45123.384298827725
44942.4,44942.4,45046.83125752375
44596.8,44596.8,44982.80807287659
44307.4,44411.6,44936.0539778705
44196.6,44307.4,44910.234250785594
44411.6,44307.4,44907.71608277482
44252.0,44411.6,44929.40945882426
44795.4,44727.2,44974.71725601052
45026.4,44795.4,45041.649055818416
44727.2,44899.8,45127.047489566685
44899.8,45026.4,45226.94134215483
45394.4,45394.4,45336.94423662392
45648.4,45648.4,45452.64414218598
45658.0,45658.0,45569.89060568867
45941.2,45843.4,45685.05266580762
45843.4,45928.2,45795.14476499025
45928.2,45941.2,45897.86164012514
46188.4,46188.4,45991.56015415075
46416.4,46234.0,46075.20455816229
46234.0,46344.8,46148.29360684627
46361.2,46361.2,46210.78477770115
46344.8,46361.2,46263.03939343157
46445.8,46445.8,46305.76279090309
46481.4,46481.4,46339.94269339018
46511.0,46481.4,46366.78070126285
46497.8,46481.4,46387.61918568159
46341.6,46390.4,46403.84088509014
46373.8,46390.4,46416.76712744704
46390.4,46380.4,46427.56118520277
46393.8,46390.4,46437.161266314324
46380.4,46393.8,46446.21764054433
46540.0,46400.2,46455.10623459671
46400.2,46540.0,46463.9565182676
46582.4,46540.0,46472.72730099979
46598.6,46400.2,46481.282929509514
46351.4,46543.2,46489.46882314909
46309.0,46540.0,46497.18734036277
