Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
2616.6,2616.6,11581.70144642666
3721.4,3721.4,12000.818534404672
5163.6,5163.6,12807.83500722243
8234.2,8234.2,13943.790058705548
12711.4,12711.4,15328.41830630788
18015.0,18015.0,16868.764284665736
22027.2,22027.2,18468.66774358788
25225.4,25225.4,20037.97118442526
28086.4,28086.4,21500.193651080357
28819.0,28109.6,22797.79775354916
29179.6,28109.6,23894.586499766734
28109.6,28109.6,24775.29168087686
27458.4,27469.8,25442.847254113298
27260.8,27458.4,25914.178932351853
27469.8,27260.8,26215.26398591105
26981.6,27051.2,26376.566825890266
27051.2,26981.6,26429.275438298635
26551.2,26551.2,26402.637419497634
26551.0,26551.0,26322.5569117825
26179.2,26179.2,26211.114103831795
25818.8,26179.2,26086.74895981711
25341.8,25818.8,25964.67834523296
26330.2,25678.8,25857.397369511866
25678.8,25341.8,25774.991429463356
23981.0,24806.8,25725.196427988758
24806.8,24713.8,25713.368221035482
24457.8,24713.8,25742.342078082234
24713.8,24806.8,25812.423769286244
25074.2,25074.2,25921.503054624074
26085.8,26085.8,26065.419965059835
26284.0,26284.0,26238.560899203178
26458.0,26458.0,26434.429590897547
26562.8,26562.8,26646.346963197844
26923.6,26923.6,26867.970246937977
27365.6,27365.2,27093.61315262021
27365.2,27365.6,27318.431343651904
27528.2,27528.2,27538.40707072106
28028.4,27667.8,27750.26942396884
27667.8,28028.4,27951.40024393466
28935.6,28423.6,28139.72596157161
28423.6,28842.4,28313.72737605933
28877.2,28877.2,28472.40231829227
28842.4,28877.2,28615.27845757955
29888.8,28877.2,28742.35046388559
29319.2,28842.4,28854.021826768345
28482.0,29226.2,28950.970775681904
28540.2,29226.2,29033.9887302171
29226.2,29051.6,29103.872042548603
29389.2,29226.2,29161.318295300633
29051.6,29389.2,29206.91853437802
29540.2,29470.6,29241.170151236412
29738.0,29470.6,29264.627384131338
29470.6,29470.6,29277.953639991618
29109.8,29354.2,29282.099548239028
28865.6,29354.2,29278.336824556
29354.2,29354.2,29268.31490971257
29435.6,29354.2,29253.988606628638
29470.6,29354.2,29237.481488323814
28749.2,29365.8,29220.90966794807
28749.4,28924.0,29206.157147094884
29365.8,28749.4,29194.684303784386
28924.0,28924.0,29187.38526396243
28517.0,29168.0,29184.55070936226
29168.0,29168.0,29185.92434498403
29726.4,29168.0,29190.863584818086
29714.8,29342.8,29198.58568400542
28889.0,29342.8,29208.3661788219
29342.8,29342.8,29219.731328400325
29133.0,29133.0,29232.51534815914
30110.2,29342.8,29246.811103226355
28761.0,29133.0,29262.84870799275
29784.4,29272.8,29280.79070605534
28854.0,28854.0,29300.539589671687
29272.8,29272.8,29321.57550818601
28458.6,29272.8,29342.91863591047
29528.6,29528.6,29363.17502713328
29551.8,29528.6,29380.70205600424
29633.2,29528.6,29393.828587485903
28470.2,29551.6,29401.09390956097
29482.4,29551.6,29401.47518397463
29551.6,29551.6,29394.53409141725
29947.2,29551.6,29380.467022388708
29551.6,29551.6,29360.081771375168
29586.6,29551.6,29334.682636082704
28481.8,29098.2,29305.88500817484
29098.2,29098.2,29275.436923136327
28470.2,29098.2,29245.037270889585
29470.4,29098.2,29216.223263482738
29342.6,29261.0,29190.28020727839
28842.4,29261.0,29168.228750753562
29261.0,29133.0,29150.798231258283
28702.6,28947.0,29138.450416650085
29133.0,29074.8,29131.367737657965
28947.0,28982.0,29129.447066591107
29074.8,28982.0,29132.26918483321
28982.0,28982.0,29139.150181408506
28947.0,29074.8,29149.147389310827
29366.0,29261.2,29161.157269513653
29575.0,29261.2,29174.00225490499
