Raw_Intensity,Median_Intensity,Median_Gaussian_Intensity
1305.6,1305.6,6786.90007738259
1691.8,1691.8,7058.464250466804
2715.4,2715.4,7582.029367192078
4574.4,4574.4,8320.539204328734
7373.2,7373.2,9223.310630558752
10663.2,10663.2,10231.219902176406
13106.8,13106.8,11282.560010304913
15477.8,15477.8,12318.766940947633
17389.0,17389.0,13289.355232450958
18318.4,17848.6,14155.45434155306
18412.2,17848.6,14891.631976405359
17848.6,17848.6,15485.90897048004
17253.2,17472.8,15938.321753811153
17159.2,17253.2,16258.36638893629
17472.8,17253.2,16461.932356801386
16898.0,17159.2,16568.318236172072
17566.4,16898.0,16597.7028435653
16449.0,16866.6,16569.267002839224
16271.4,16543.0,16500.156247926683
16866.6,16449.0,16405.10452505311
16543.0,16281.8,16296.502476675952
16020.6,16281.8,16184.760866533628
16281.8,16020.6,16078.706366173239
15937.2,15937.2,15985.879330388101
15477.6,15477.6,15912.641057367164
15122.8,15122.8,15864.123538595491
14945.0,15122.8,15844.054012743514
14882.6,15122.8,15854.569402154675
15300.4,15300.4,15896.066793731656
15446.6,15446.6,15967.255995798474
15843.4,15843.4,16065.362476529921
15906.0,15906.0,16186.411278880429
16386.2,16386.2,16325.654409932256
16772.8,16689.2,16477.99349094736
16689.2,16762.2,16638.275734930918
16762.2,16772.8,16801.55409136459
16939.8,16919.0,16963.23872924711
17117.6,16939.8,17119.19178667911
16919.0,17117.6,17265.814842575724
18422.8,17869.4,17400.184258940426
17869.4,18193.2,17520.171709998547
18224.6,18193.2,17624.60090301739
18193.2,18026.0,17713.296501146968
18026.0,18026.0,17787.076608007326
17879.6,17879.6,17847.576140628058
17733.6,17879.6,17896.997202012295
17848.6,17879.6,17937.761486079737
17911.2,17879.8,17972.18696357408
17879.8,17879.8,18002.240924552196
18245.6,17911.2,18029.38870597496
17838.0,18245.6,18054.583174286796
18266.0,18245.6,18078.35895702063
18381.4,18026.0,18100.99208168949
17796.0,18234.8,18122.65974808951
18026.0,18193.2,18143.59723040828
18234.8,18161.8,18164.162510889004
18193.2,18161.8,18184.837599100927
18161.8,18193.2,18206.17943755544
18047.0,18161.8,18228.746691169858
18402.0,18161.8,18253.003789622013
18099.0,18099.0,18279.263237410807
18339.4,18339.4,18307.679092604252
17462.0,18339.4,18338.23818378536
18412.6,18412.6,18370.793362439097
18652.4,18423.0,18405.12879193692
18631.8,18423.0,18440.992956781487
18423.0,18485.4,18478.107382329803
17796.2,18485.4,18516.16406101711
18485.4,18485.4,18554.795750375386
18548.2,18548.2,18593.53023251271
18558.8,18558.8,18631.763327072113
19060.2,18778.2,18668.73893983428
18778.2,18778.2,18703.56709547235
18861.6,18788.6,18735.24670711778
18631.8,18788.6,18762.727351025795
18788.6,18861.6,18785.00047168627
18955.6,18913.8,18801.18494880046
19133.2,18913.8,18810.630287736574
18913.8,18955.6,18813.020861650384
18757.0,18945.0,18808.452506420726
19143.4,18945.0,18797.488273790288
18945.0,18945.0,18781.145523170217
19342.2,18945.0,18760.852880923303
18600.6,18600.6,18738.353812795685
18600.4,18600.4,18715.54455719059
18172.2,18600.4,18694.307356769696
18579.4,18579.4,18676.340347784677
18726.0,18516.8,18663.015765933116
18328.8,18579.4,18655.289326089765
18516.8,18516.8,18653.66680284752
18788.2,18516.8,18658.22403090684
18475.2,18600.6,18668.69183042431
18631.8,18631.8,18684.55018404948
18600.6,18631.8,18705.162202174743
18893.2,18820.0,18729.85361756179
18820.0,18820.0,18757.992428019585
19018.4,18820.0,18789.014356433585
18349.8,18705.0,18822.43522322562
18705.0,18705.0,18857.811941640015
18642.0,18705.0,18894.724253227007
19101.8,19060.0,18932.756796555626
19060.0,19060.0,18971.49498827747
19237.6,19060.0,19010.537544917723
18652.6,19060.0,19049.50805099966
18934.8,19132.8,19088.078364061035
19132.8,19132.8,19125.924635039188
19164.2,19132.8,19162.739442328933
19143.6,19143.6,19198.195628769245
19049.6,19164.2,19231.934257266243
19592.6,19331.6,19263.569499897018
19373.2,19373.2,19292.73171224104
19331.6,19456.8,19319.124347087098
19456.8,19373.2,19342.59725905298
19665.8,19456.8,19363.212737459355
19133.0,19456.8,19381.280931018006
20115.0,19456.8,19397.359881596138
18819.8,19310.6,19412.222377867573
19456.8,19456.8,19426.761976714057
19310.6,19415.2,19441.89408562402
19979.0,19415.2,19458.436687610098
19415.2,19415.2,19477.004192063516
19195.8,19415.2,19497.919517646664
19676.0,19415.2,19521.18989830737
18736.0,19331.6,19546.49710875525
19780.6,19676.0,19573.26615795916
19331.6,19686.6,19600.746128392457
19686.6,19686.6,19628.157984205744
19791.0,19686.6,19654.782738223825
18819.8,19749.4,19680.058886047613
19749.4,19791.0,19703.661387649932
19864.2,19749.4,19725.494768534838
20156.6,19749.4,19745.679329785446
19749.2,19749.2,19764.501712050173
19237.2,19749.2,19782.34217392264
19467.2,19749.2,19799.604907722838
20365.4,19801.6,19816.67758815291
19801.6,19916.2,19833.873448098413
19947.8,19916.2,19851.396959433958
19916.2,19833.0,19869.31371329171
19519.2,19833.0,19887.552784211886
19833.0,19833.0,19905.90321471838
19164.6,19833.0,19924.07313975256
20553.4,19885.0,19941.77812241764
19885.0,20000.0,19958.840514832933
20000.0,20240.0,19975.296307813573
20344.6,20000.0,19991.450252211456
20240.0,20229.6,20007.884561849172
19613.4,20229.6,20025.339744211116
20229.6,19770.2,20044.540538366386
19739.0,19770.2,20065.976173477502
19770.2,19770.2,20089.695094808714
20177.4,19770.2,20115.17435814027
19488.0,20177.4,20141.333466509466
20522.0,20448.8,20166.669059214946
20448.8,20448.8,20189.507392336545
20699.4,20448.8,20208.313572291812
20208.8,20407.4,20221.991725708598
20407.4,20292.2,20230.09833838418
20292.2,20292.2,20232.943996041704
19791.0,20386.4,20231.557929897805
20386.4,20292.2,20227.531860912713
20522.0,20093.8,20222.789118170294
20052.2,20093.8,20219.300847136554
20093.8,20083.4,20218.83704799505
19906.0,20083.4,20222.752133210008
20083.4,20083.4,20231.866779984193
20135.6,20083.4,20246.438887533473
20052.2,20135.6,20266.207415920213
20584.8,20208.6,20290.541296192117
20407.2,20407.2,20318.582355096492
20208.6,20584.8,20349.37730156057
20731.0,20407.2,20382.020287788735
20992.0,20386.2,20415.6938318285
20386.2,20386.2,20449.648498641323
20334.2,20386.2,20483.190161806124
20020.8,20386.2,20515.611340981573
21190.6,20574.6,20546.169777018782
20709.8,20709.8,20574.109426411716
20574.6,20709.8,20598.749965085088
20950.4,20709.8,20619.588468346916
20334.2,20731.0,20636.430725837134
20856.6,20856.6,20649.487281889385
20731.0,20731.0,20659.402057983643
21086.4,20731.0,20667.20716030243
20637.0,20637.0,20674.208772579143
20501.0,20637.0,20681.799631172133
19853.6,20501.0,20691.244710861723
21138.4,20501.0,20703.489964538996
20198.4,20595.0,20719.017343852516
20595.0,20720.4,20737.781465007913
21012.8,20668.2,20759.239335140748
20720.4,20720.4,20782.46405669711
20668.2,20960.6,20806.31946720648
20960.6,20887.6,20829.647972030725
21190.4,20960.6,20851.47091855476
20887.6,20960.6,20871.12191563031
21180.0,21054.4,20888.3221250038
20657.8,20887.6,20903.17532151494
21054.4,20918.8,20916.097569804464
20825.2,20898.0,20927.695149588166
20918.8,20898.0,20938.62646765533
20898.0,20898.0,20949.465509698093
20282.0,20898.0,20960.61689080684
20939.8,20898.0,20972.28679508593
20866.6,20939.8,20984.47962019375
21075.8,21075.8,20997.07892646937
21086.0,21086.0,21009.92848951319
21138.4,21086.0,21022.922502625996
21086.2,21086.0,21036.063395657737
20846.0,21023.6,21049.503653537016
21002.6,21023.6,21063.53942600706
21023.6,21023.6,21078.542764656806
21054.8,21023.6,21094.919589493315
21660.6,21054.8,21113.005042288427
20741.4,21159.2,21133.002473524266
21159.2,21159.2,21154.89913780635
21389.0,21127.8,21178.43962018945
21127.8,21159.2,21203.113650353644
20908.6,21127.8,21228.20038971253
21378.6,21127.8,21252.838085671872
20929.4,21378.6,21276.162379638725
21566.4,21451.4,21297.436352898996
21629.2,21451.4,21316.201240622067
21451.4,21566.4,21332.37825288016
20846.0,21451.4,21346.317757880417
22266.0,21315.8,21358.766206756656
21315.8,21315.8,21370.749467132853
21096.6,21315.8,21383.406933302842
21838.0,21222.0,21397.789769388444
21222.0,21222.0,21414.6837600114
20950.2,21535.0,21434.47202258176
21535.0,21222.0,21457.07976999696
21618.8,21462.2,21481.973518340637
20699.8,21535.0,21508.25020868739
21462.2,21618.8,21534.7626766278
21650.2,21650.0,21560.261931911948
21744.0,21650.0,21583.55544444453
21650.0,21650.0,21603.64798978083
21305.4,21650.0,21619.863573850533
21597.8,21650.0,21631.942922267903
