distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32880.0,33806.570158904404,32884.15659122802,32909.01543346231,33333.4089053478,48.0,89.07625052552612,41.565912280246266,29.01543346231483,45.3408905347751
1,32928.0,33895.64640942993,32925.72250350827,32938.03086692462,33378.74979588258,32.0,132.48065970952302,30.178429821560712,34.03086692462239,67.87838032890795
2,32944.0,34071.53147832345,32944.51345087114,32977.07716731155,33469.16566600562,16.0,216.9056624353325,21.358201718569035,55.584884042709746,116.67415342331878
3,32960.0,34329.457734300595,32968.438906945405,33049.20063501004,33612.098102729215,56.0,295.1510353914746,66.11999080130772,116.72378520351049,175.53734186006113
4,33056.0,34661.8335491064,33076.75343247376,33210.52473771857,33820.24034972574,416.0,364.26701593087273,411.7805465542915,371.39969443272275,246.3542644828085
5,33792.0,35057.99176616234,33792.00000005399,33792.00002387549,34104.80663169483,688.0,421.1951614223217,677.6232837370262,610.7376202595988,305.8941856886231
6,34432.0,35504.22387195104,34431.99999994781,34431.99997823777,34432.028721102986,704.0,463.1254419830584,703.9999999844003,703.999992924786,547.590753228782
7,35200.0,35984.24265012846,35200.00000002279,35200.00000972506,35199.988138152396,1016.0,487.9499331406296,1016.0000000244072,1016.0000098665587,1015.9871458749549
8,36464.0,36480.1237382323,36463.999999996624,36463.99999797089,36464.003012852896,1528.0,494.6969947219877,1527.9999999855645,1527.9999952658545,1528.0040532061284
9,38256.0,36973.63663957243,38255.99999999392,38256.00000025677,38255.99624456465,1288.0,483.80944639296285,1278.172964574358,1248.6918593010378,1076.7461539145625
10,39040.0,37447.74263101823,39020.34592914534,38961.383716572964,38617.49532068202,432.0,457.2107490197159,441.8270355109853,471.3081416911118,317.54858249572135
11,39120.0,37888.058137611864,39139.65407101589,39198.61628363899,38891.093409556095,272.0,418.10495503729544,281.8270352822328,300.2518169058603,262.15275935187674
12,39584.0,38283.95254109282,39583.999999709806,39561.887350384684,39141.800839385774,496.0,370.529260952364,471.0471886978303,328.5036339177059,228.59747179897022
13,40112.0,38629.11665951659,40081.74844841155,39855.623551474404,39348.288353154036,272.0,318.82323857931624,255.54089097235192,165.54797682691424,168.3019314259618
14,40128.0,38921.59901825145,40095.08178165451,39892.98330403851,39478.4047022377,-320.0,267.0674746400837,-279.14090712598045,-80.148595416631,97.6365841955485
15,39472.0,39163.25160879676,39523.46663415959,39695.32636064114,39543.56152154513,-192.0,218.58413660329097,-186.39882805548405,-85.99376307679995,68.73489538468857
16,39744.0,39358.76729145803,39722.28412554354,39720.99577788491,39615.874493007075,112.0,175.61666268344197,90.23811910167205,14.167306186231144,65.90669611229896
17,39696.0,39514.48493416364,39703.94287236293,39723.660973013604,39675.37491376973,16.0,139.2463959483175,21.373108634037635,16.495681635493384,58.469166451141064
18,39776.0,39637.26008335467,39765.03034281162,39753.9871411559,39732.81282590936,8.0,109.49486377312496,6.2391845067541,19.31973872024173,55.27855343509145
19,39712.0,39733.47466170989,39716.42124137644,39762.30045045409,39785.93202063991,-48.0,85.55439851211486,-26.502894552995713,33.46353452522817,56.815795762555354
20,39680.0,39808.3688803789,39712.024553705625,39820.914210206356,39846.44441743447,248.0,66.13065441043727,224.27177427091374,129.0708648554537,68.83461766627806
21,40208.0,39865.73597053077,40164.96478991827,40020.442180164995,39923.60125597247,192.0,49.79865459705252,169.21849239038056,105.7490600411329,62.93690133662312
22,40064.0,39907.966189573,40050.46153848639,40032.41233028862,39972.318220107714,-232.0,35.31388824359237,-182.1955589999343,-3.8236847320658853,44.13287514063268
23,39744.0,39936.36374701795,39800.5736719184,40012.79481070086,40011.867006253735,120.0,21.830321096607804,126.76923049479956,114.77988576267671,52.94213645870332
24,40304.0,39951.62683176622,40303.999999475986,40261.972101813975,40078.20249302512,504.0,9.00587083805658,451.25405499679255,228.16334202009602,55.0456114226472
25,40752.0,39954.375488694066,40703.081781911984,40469.121494741055,40121.95822909903,120.0,-3.0089279116727994,112.87422446585333,65.71014029761136,12.253647528854344
26,40544.0,39945.60897594287,40529.74844840769,40393.3923824092,40102.70978808283,-352.0,-13.67843485782214,-311.26233109166424,-151.0329211272583,-41.31295161205344
27,40048.0,39927.01861897842,40080.557119728655,40167.05565248654,40039.33232587492,-216.0,-22.275249510355934,-219.73449040990818,-166.8089036793899,-63.8108459141622
28,40112.0,39901.05847692216,40090.279467587876,40059.77457505042,39975.088096254505,-88.0,-28.10206001120241,-98.88031420140032,-133.39378991091144,-71.08982480769555
29,39872.0,39870.81449895602,39882.796491325855,39900.268072664716,39897.15267625953,-160.0,-30.678537843235972,-153.500519632762,-145.3724660533444,-76.67778618199372
30,39792.0,39839.70140123569,39783.27842832235,39769.02964294373,39821.73252389052,-136.0,-29.882703607341682,-143.12592139172193,-142.72360824912175,-73.93352617448909
31,39600.0,39811.04909174133,39596.54464854241,39614.82085616647,39749.28562391055,-224.0,-26.02909473003092,-204.0105370678757,-146.79835869401722,-64.98261878443736
32,39344.0,39787.64321177563,39375.2573541866,39475.432925555695,39691.76728632164,-56.0,-19.841774268454174,-65.00052342283016,-73.67146783293356,-40.12997327282574
33,39488.0,39771.365543204425,39466.54360169675,39467.477920500605,39669.0256773649,-8.0,-12.31512599967391,-15.995744006107998,-18.21604480478709,-13.690325088497048
34,39328.0,39763.01295977628,39343.265866174384,39439.00083594612,39664.38663614465,-72.0,-4.552514171762596,-46.94840465046582,27.02333341857957,12.180290586980846
35,39344.0,39762.2605148609,39372.64679239582,39521.524587337764,39693.38625853886,288.0,2.418387301338953,269.70990241223626,171.28604506052216,46.46893532115428
36,39904.0,39767.84973437896,39882.68567099886,39781.572926067165,39757.32450678696,320.0,7.8172625385232095,306.37221938561197,198.8348017629869,56.60447358744568
37,39984.0,39777.89503993795,39985.39123116704,39919.19419086374,39806.595205713755,112.0,11.208773422255035,109.66171600340749,105.21836022844218,40.40045921248384
38,40128.0,39790.26728122347,40102.00910300567,39992.00964652405,39838.125425211925,-8.0,12.536298898674431,-13.336613133007631,4.820278922339639,17.036490758764558
39,39968.0,39802.967637735295,39958.71800490103,39928.83474870842,39840.668187231284,-224.0,12.07005342152479,-189.70107359948815,-82.7575234614269,-3.823828619075357
40,39680.0,39814.40738806652,39722.606955806696,39826.494599601196,39830.477767973774,-16.0,10.300175832679088,-23.076270060853858,-29.092849306627613,-2.666530858819897
41,39936.0,39823.56798940065,39912.56546477932,39870.64905009516,39835.335125513644,96.0,7.811339006533672,72.78583286923458,11.478975541551335,-0.17588618444642634
42,39872.0,39830.030066079584,39868.178621545165,39849.4525506843,39830.12599560488,-80.0,5.152130765603943,-63.493735508349346,-32.470224068711104,-7.3028301285230555
43,39776.0,39833.87225093186,39785.57799376262,39805.70860195774,39820.7294652566,-24.0,2.7534997149596165,-34.71065896943401,-28.889647747691924,-7.160057085449807
44,39824.0,39835.5370655095,39798.7573036063,39791.673255188914,39815.80588143398,-136.0,0.8843695401192235,-113.03417212481872,-30.198719174371945,-5.333289750917174
