distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32880.0,33523.90979479589,32878.78412139299,32883.97117557164,33229.324875240054,-16.0,69.23763503518421,-12.158786070081987,3.971175571648928,34.93248752400541
1,32864.0,33593.14742983107,32866.62533532291,32887.94235114329,33264.25736276406,0.0,103.33031864960503,0.9678905444743577,15.942351143294218,54.945355662206566
2,32880.0,33730.5704320951,32880.71990248194,32915.85587785823,33339.21558656447,16.0,170.33261726843193,17.694079568696907,45.84146564405091,97.91900312863436
3,32896.0,33933.812664367935,32902.013494460305,32979.62528243139,33460.09536902133,40.0,234.0986500275758,51.361064279906714,105.58204578885852,149.0845509079263
4,32960.0,34198.76773215025,32983.442031041755,33127.01996943595,33637.38468838032,272.0,292.6662456208105,268.9932531524828,230.90467172252465,211.15855377800472
5,33440.0,34519.145155609556,33440.00000076527,33441.43462587644,33882.41247657734,520.0,343.70593448577347,508.2789840138612,436.4893252315269,267.14841202589014
6,34000.0,34886.179601121796,33999.99999906948,33999.998619899,34171.6815124321,472.0,384.76015603324413,471.9999999091924,471.28324207713376,297.85311147636094
7,34384.0,35288.665467676044,34384.000000583655,34384.00111003071,34478.11869953006,776.0,413.6054745644906,776.0000004244648,776.0005942217285,690.1543468094824
8,35552.0,35713.39055025078,35551.99999991841,35551.99980834246,35551.990206051065,1032.0,428.6510867402976,1031.999999712396,1031.9994532602868,984.9516741278858
9,36448.0,36145.96764115664,36448.00000000845,36448.00001655128,36448.02204778583,840.0,429.2829683937489,840.0000000450091,840.0001184181492,839.9904643691625
10,37232.0,36571.956487038275,37232.000000008426,37232.00004517876,37231.97113478939,768.0,416.0669056207189,767.9999999894899,767.9999593663597,642.0904870849445
11,37984.0,36978.10145239808,37983.99999998743,37983.999935284,37732.20302195572,688.0,390.7598157364009,685.7958948213272,646.7574912806122,395.44979263775167
12,38608.0,37353.47611851108,38603.59178965108,38525.51502773998,38022.87072006489,456.0,356.11127927995767,445.6792682922933,387.43946889955987,261.41123411242006
13,38896.0,37690.32401095799,38875.358536572014,38758.87887308312,38255.02549018056,168.0,315.4837088752938,168.55942978101302,164.80328188469866,200.106044624692
14,38944.0,37984.443536261664,38940.710649213106,38855.12159150938,38423.08280931428,56.0,272.39917571740443,48.905358706633706,51.80351418094142,142.01145959943096
15,39008.0,38235.1223623928,38973.16925398528,38862.485901445005,38539.04840937942,-176.0,230.06598111651692,-152.52828816112014,-65.39273934186349,92.51802053411302
16,38592.0,38444.5754984947,38635.654072890866,38724.33611282565,38608.1188503825,-104.0,190.98354566035414,-108.41165378038932,-71.98173220653189,69.87638352221256
17,38800.0,38617.08945371351,38756.3459464245,38718.52243703194,38678.80117642385,-112.0,156.72842082446732,-102.24216788988633,-46.55245727773945,64.62238486253045
18,38368.0,38758.03234014363,38431.16973711109,38631.23119827017,38737.363620107564,24.0,127.89563884939344,35.35489192750174,44.324360373320815,77.03062468909775
19,38848.0,38872.8807314123,38827.055730279506,38807.17115777858,38832.86242580204,280.0,104.2050188074536,251.14600242654342,155.52553839769826,94.74192698458137
20,38928.0,38966.44237775854,38933.46174196418,38942.28227506557,38926.84747407673,120.0,84.75120640832392,133.71472150555928,142.25225481977395,93.9274219785184
21,39088.0,39042.383144228945,39094.485173290625,39091.67566741813,39020.71726975908,208.0,68.30885826455051,193.44929777957805,151.2312260616236,90.50565917031054
22,39344.0,39103.06009428764,39320.360337523336,39244.744727188816,39107.85879241735,112.0,53.633218132901675,107.67685184939182,103.44142336509685,75.33446227913373
23,39312.0,39149.64958049475,39309.83887698941,39298.558514148324,39171.38619431735,-48.0,39.714954076189315,-21.32707558690163,47.093044033666956,56.496711615865934
24,39248.0,39182.49000244002,39277.70618634953,39338.93081525615,39220.85221564908,128.0,25.941886087206512,116.39824110779591,85.83770873590402,48.10863211418473
25,39568.0,39201.53335266916,39542.635359205,39470.23393162013,39267.60345854572,152.0,12.157431855568575,138.1059688804744,82.42008217404873,31.73141582392418
26,39552.0,39206.80486615116,39553.91812411048,39503.77097960425,39284.31504729693,24.0,-1.3695493577943125,20.873385457874974,9.422537786234898,3.3273411160589603
27,39616.0,39198.79425395357,39584.38213012075,39489.0790071926,39274.258140777834,-144.0,-14.05710525728864,-127.62534338596743,-78.15246881534404,-27.143999480202183
28,39264.0,39178.69065563658,39298.66743733855,39347.46604197356,39230.027048336524,-112.0,-25.18160884883764,-112.37750608946226,-99.87994423226701,-45.92974002448682
29,39392.0,39148.4310362559,39359.627117941825,39289.31911872807,39182.39866072886,-88.0,-34.02811511947584,-100.9047296876015,-109.48736388145335,-58.10845457121832
30,39088.0,39110.63442539763,39096.857977963344,39128.49131421065,39113.81013919409,-256.0,-40.049261425247096,-218.47925016176305,-140.58214741208576,-67.29801457506619
31,38880.0,39068.3325134054,38922.6686176183,39008.1548239039,39047.80263157873,72.0,-42.986033553381276,39.15372774645948,-56.25907835481121,-57.61737603642541
32,39232.0,39024.662358290865,39175.16543345626,39015.97315750103,38998.57538712124,-112.0,-42.90116221171047,-117.37905492451682,-100.1950876523515,-60.89847510143227
33,38656.0,38982.53018898198,38687.910507769266,38807.76464859919,38926.005681375864,-272.0,-40.170197378589364,-241.99934879687862,-132.32618460223966,-59.069421676576894
34,38688.0,38944.321963533686,38691.166735862505,38751.32078829655,38880.43654376808,32.0,-35.41401512585435,19.089907405756094,-24.78346615436749,-35.947310419374844
35,38720.0,38911.70215873027,38726.09032258078,38758.19771629046,38854.111060537114,64.0,-29.390665053339035,65.37519962217993,25.975786139140837,-19.619930204116827
36,38816.0,38885.54063342701,38821.917135106865,38803.27236057483,38841.19668335985,152.0,-22.866272334103996,125.41248806042495,38.71082457179,-11.654543009270128
37,39024.0,38865.969614062065,38976.91529870163,38835.61936543404,38830.801974518574,-176.0,-16.503002449280757,-155.21226185045816,-61.84331242377448,-20.054610115344985
38,38464.0,38852.53462852845,38511.49261140595,38679.58573572728,38801.08746312916,-184.0,-10.776527838483162,-153.17271131256348,-48.24076184311707,-12.860138232961617
39,38656.0,38844.4165583851,38670.5698760765,38739.137841747804,38805.08169805265,272.0,-5.937314960017829,231.92664505305947,101.12102689442327,11.448319826129591
40,39008.0,38840.65999860841,38975.34590151207,38881.82778951613,38823.98410278142,152.0,-2.0225519320920284,141.50553299589956,79.60384252638687,9.701609867832303
41,38960.0,38840.371454520915,38953.5809420683,38898.34552680058,38824.484917788315,-72.0,1.0898034962374368,-53.860249102286616,-14.309499315262656,-6.27493910368139
42,38864.0,38842.839605600886,38867.625403307495,38853.208790885605,38811.434224574055,-72.0,3.610758457918564,-67.82852222333895,-50.53234047216756,-15.678981985558494
43,38816.0,38847.59297143675,38817.92389762162,38797.28084585624,38793.1269538172,-24.0,5.759478026509896,-40.08201757776624,-65.28752210124367,-19.45092306600054
44,38816.0,38854.358561653906,38787.46136815196,38722.63374668312,38772.532378442054,-240.0,7.689829605718842,-218.07780689465653,-121.33022583156708,-22.767956453037186
45,38336.0,38862.97263064819,38381.76828383231,38554.62039419311,38747.591040911124,-152.0,9.454708792578458,-131.92954697330424,-58.70315539345029,-4.361785485376458
46,38512.0,38873.26797923906,38523.602274205354,38605.22743589622,38763.8088074713,232.0,11.007140563888242,199.84536139981356,97.22075965121257,28.80820693374335
47,38800.0,38884.986911775966,38781.459006631936,38749.061913495534,38805.20745477861,168.0,12.218730218795827,165.15176558624444,118.36543434708437,41.659020046237856
48,38848.0,38897.705439676654,38853.90580537784,38841.958304590386,38847.12684756378,104.0,12.921478940730594,101.9758256351306,89.87554339004419,41.875735163353966
49,39008.0,38910.82986965743,38985.4106579022,38928.81300027562,38888.95892510532,8.0,12.96423946871073,18.55814203535192,47.26119582304818,35.88002379680984
50,38864.0,38923.633918614076,38891.02208944855,38936.48069623648,38918.8868951574,40.0,12.252547466297983,40.72187878909608,43.908044079100364,32.67231480994815
51,39088.0,38935.33496459002,39066.85441548039,39016.62908843382,38954.303554725215,88.0,10.774471001241182,70.10440343376831,44.46293641424927,28.731837304079818
52,39040.0,38945.18286061656,39031.23089631608,39025.40656906498,38976.35056976556,-112.0,8.606667875825224,-79.46903758389817,1.4807651636474475,18.864543528619834
53,38864.0,38952.548300341674,38907.91634031259,39019.59061876112,38992.032641782454,192.0,5.903296122363827,164.9385181986945,71.97935907670035,22.08370410601856
54,39424.0,38956.989452861286,39361.10793271347,39169.36528721838,39020.51797797759,80.0,2.8699510896840366,70.05988332902052,22.457312066453596,8.311235094020958
55,39024.0,38958.28820252104,39048.036106970634,39064.505242894025,39008.6551119705,-224.0,-0.2615528548558359,-192.89129088968548,-84.60742287733956,-12.630110408576002
56,38976.0,38956.466347151574,38975.3253509341,39000.1504414637,38995.25775716044,-72.0,-3.25585478924404,-76.08400136602722,-52.27958069847591,-12.434466952028743
57,38880.0,38951.776492942554,38895.86810423858,38959.94608149707,38983.78617806644,-8.0,-5.890759597972647,-0.11672550263028825,-0.2313192180954502,-6.28227019068072
58,38960.0,38944.68482795563,38975.09189992884,38999.68780302751,38982.69321677908,184.0,-7.963281184409425,154.6832953344492,59.585623044196836,0.041699551591591444
59,39248.0,38935.849930573735,39205.23469490748,39079.11732758547,38983.86957716962,24.0,-9.290027091527008,16.316269516024477,-5.011811649306765,-12.030160750975483
60,39008.0,38926.104773772575,39007.72443896089,38989.6641797289,38958.63289527713,-232.0,-9.713061634520272,-198.8880611421264,-98.62105799212077,-27.705037128635013
61,38784.0,38916.423807304694,38807.458572623225,38881.875211601226,38928.45950291235,-88.0,-9.117498393530695,-82.97300322156298,-58.85136232705918,-22.950417219159135
62,38832.0,38907.86977698551,38841.77843251776,38871.96145507478,38912.73206083881,112.0,-7.446960320270591,83.21202248337067,10.066971010939596,-11.690839031602081
63,39008.0,38901.52988666415,38973.88261758997,38902.009153623105,38905.07782484915,-48.0,-4.7207565683893336,-38.482726977963466,-22.94772464012567,-12.800344747207419
64,38736.0,38898.428263848735,38764.81297856184,38826.06600579453,38887.131371344396,-80.0,-1.064045051796711,-65.00474621895773,-30.910144931305695,-10.389884937529132
65,38848.0,38899.40179656056,38843.87312515205,38840.18886376049,38884.29805497409,80.0,3.2877885890047764,58.4257723504561,10.217289846208587,-1.01841362160485
66,38896.0,38905.003841026744,38881.66452326275,38846.500585486945,38885.094544101186,-40.0,8.00217730917575,-33.885985575554514,-18.43798553007946,0.2512163321589469
67,38768.0,38915.40615117891,38776.10115400094,38803.312892700334,38884.80048763841,-72.0,12.677206041651516,-65.05759925711027,-25.531246436439687,5.545967919140821
68,38752.0,38930.35825311005,38751.54932474853,38795.438092614066,38896.18647993947,-40.0,16.892950710545847,-26.80520550975052,13.844246220764035,18.59531629803314
69,38688.0,38949.1920526,38722.49074298144,38831.00138514186,38921.991120234474,216.0,20.266902806823055,191.87036847012132,107.06398509872815,37.50419630673059
70,39184.0,38970.89205872369,39135.29006168877,39009.56606281152,38971.19487255293,120.0,22.505881256809516,120.7743918211927,91.34770907542406,38.563495946098556
71,38928.0,38994.20381511362,38964.03952662383,39013.69680329271,38999.11811212667,-8.0,23.450482230386115,8.947098054188245,46.9791421275404,31.479145180081105
72,39168.0,39017.793023184466,39153.18425779715,39103.5243470666,39034.15316291309,144.0,23.086577771948214,115.0660201590581,57.589717307193496,28.342708932072128
73,39216.0,39040.37697065752,39194.17156694194,39128.8762379071,39055.803529990815,-88.0,21.536426390386623,-68.15485614547651,-18.209990205956274,13.640543577261269
74,38992.0,39060.86587596524,39016.874545506194,39067.10436665469,39061.434250067614,-56.0,19.038531530190085,-52.92429390478719,-24.21968792505868,9.10243258018454
75,39104.0,39078.4540337179,39088.32297913237,39080.43686205698,39074.008395151184,-8.0,15.904768750533549,-6.936670711966144,1.5509264307802368,11.07456484112845
76,38976.0,39092.675413466306,39003.00120408226,39070.20621951625,39083.58337974987,48.0,12.480124685334886,49.68424536120801,36.87246721739211,14.954153586179018
