distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32944.0,34827.59629824737,32942.38196314587,32973.030036570126,33672.778769555545,-32.0,162.15537447316456,-16.18036854132515,29.030036570125958,72.87787695555744
1,32912.0,34989.75167272054,32926.20159460454,33002.06007314025,33745.6566465111,56.0,240.32652209388107,54.827604481386516,74.06007314024828,114.56070928111149
2,33056.0,35308.249342435134,33052.03717210864,33121.15018285062,33901.90018811777,96.0,390.8509265321518,106.02143804731168,151.6652011356855,198.5385510125525
3,33104.0,35771.45352578484,33138.24447069917,33305.39047541162,34142.73374853621,296.0,526.8511925211278,297.98141429947646,284.93553026680456,292.770247845252
4,33648.0,36361.95172747739,33648.000000707594,33691.02124338423,34487.44068380827,1064.0,642.7436638307445,1046.8777645711525,963.3047622955128,544.6411728303865
5,35232.0,37056.94085344633,35231.99999984147,35232.00000000265,35232.01609419698,1592.0,733.54800884828,1591.9999996630359,1570.4893783037987,1172.2753691334437
6,36832.0,37829.04774517395,36832.000000033666,36831.99999999183,36831.99142207516,1712.0,795.3891723680863,1712.0000000757937,1712.0000000089676,1711.9938904644077
7,38656.0,38647.7191981825,38655.99999999306,38656.000000020584,38656.003875125796,1544.0,826.0489684806635,1543.9999999842366,1543.9999999915235,1544.0036792216524
8,39920.0,39481.14568213528,39920.00000000214,39919.999999974876,39919.998780518465,1736.0,825.4084448826907,1736.0000000030304,1736.0000000040855,1735.9976335230713
9,42128.0,40298.53608794788,42127.99999999912,42128.000000028755,42127.99914217194,1672.0,795.6059180329394,1665.4728328592391,1645.8913314453894,1509.4143898246111
10,43264.0,41072.357518201155,43250.94566572062,43211.782662865655,42938.82756016769,704.0,740.942139943545,710.5271671401642,730.1086685390437,603.4815545371202
11,43536.0,41780.42036783497,43549.05433427945,43588.21733710684,43334.96225124618,728.0,667.4270391290338,719.4502286634997,637.467511715673,386.082803640802
12,44720.0,42407.21159645922,44689.84612304762,44486.717686297,43710.99316744929,648.0,582.0402545665747,633.9525152988426,546.9350234175945,325.5805745755715
13,44832.0,42944.50087696812,44816.95936487713,44682.08738394203,43986.12340039732,40.0,491.95734990257915,51.91006621516135,120.4133896160456,232.83640296790327
14,44800.0,43391.12629626438,44793.66625547794,44727.54446552909,44176.6659733851,-72.0,403.7271669456859,-54.9618320094778,9.229314351607172,159.37587165702644
15,44688.0,43751.955210859494,44707.03570085818,44700.546012645245,44304.875143711375,32.0,322.5982086491931,8.547949671112292,-20.72544656122045,109.05292751184606
16,44864.0,44036.32271356277,44810.762154820164,44686.09357240665,44394.77182840879,-200.0,252.11742088867686,-180.54735686703498,-103.40565403526853,66.43527611785612
17,44288.0,44256.19005263685,44345.94098712411,44493.73470457471,44437.74569594709,-176.0,193.99922707060614,-157.03164714569357,-89.49151554458876,50.461152335650695
18,44512.0,44424.32116770398,44496.69886052878,44507.110541317474,44495.69413308009,112.0,148.25401931690794,74.25217604857244,10.931107401502231,57.1331437870067
19,44512.0,44552.698091270664,44494.44533922125,44515.59691937771,44552.0119835211,-128.0,113.51766351749029,-90.02682520125018,10.284837749099097,58.318449617068836
20,44256.0,44651.35649473896,44316.64521012628,44527.68021681567,44612.33103231423,336.0,87.53370376686507,301.91213510114176,147.92340584579506,78.13560040883749
21,45184.0,44727.765498804394,45098.269609423536,44811.4437310693,44708.283184338776,160.0,67.68482843682068,147.77665859004992,97.48537978828244,72.16631124148262
22,44576.0,44786.7261516126,44612.19852730638,44722.65097639224,44756.663654797194,-344.0,51.477912164154986,-276.368871325114,-15.467266480951366,57.41365319828037
23,44496.0,44830.721323132704,44545.53186677331,44780.5091981074,44823.11049073534,352.0,36.929555761424126,319.8838108237287,200.1128207688671,82.80236047491053
24,45280.0,44860.58526313545,45251.966148953834,45122.87661792997,44922.268375747015,448.0,22.79323684796691,427.3738894594426,263.8057287875563,81.27130379902883
25,45392.0,44876.30779682864,45400.27964569219,45308.12065568251,44985.653098333394,208.0,8.635323060425435,189.71172519931133,143.3043655937945,43.06737750304819
26,45696.0,44877.8559092563,45631.38959935246,45409.48534911756,45008.40313075311,-104.0,-5.2463418229344825,-91.94204957743568,-41.89263200617643,-11.629811042625079
27,45184.0,44865.81511318277,45216.39554653732,45224.33539167016,44962.393476248144,-272.0,-18.051751138093096,-253.0163201285286,-164.98226161231287,-57.089980692562676
28,45152.0,44841.752406980115,45125.3569590954,45079.520825892934,44894.223169367986,-224.0,-28.756119828256487,-224.2537919649294,-181.05415283076582,-81.059148411754
29,44736.0,44808.302873526256,44767.88796260746,44862.22708600863,44800.275179424636,-232.0,-36.4134215588856,-198.02918345060607,-154.18019687998458,-90.73423097212435
30,44688.0,44768.92556386234,44729.29859219419,44771.160432132965,44712.75470742374,224.0,-40.38813531427877,167.90359055766748,-49.48643780918792,-86.28273662970969
31,45184.0,44727.5266028977,45103.6951437228,44763.25421039025,44627.70970616522,-528.0,-40.50896331826516,-527.2166955537468,-384.3674847324146,-112.85951595025836
