distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32928.0,34174.1685522027,32929.41217903337,32953.009649848005,33532.65395880626,16.0,106.06369231751887,14.121790333651006,25.00964984800521,60.46539588063024
1,32944.0,34280.232244520215,32943.53396936702,32978.01929969601,33593.11935468689,8.0,157.11245714481265,11.791637168742454,42.01929969600678,92.9213636149725
2,32944.0,34488.39346649232,32952.99545337085,33037.04824924002,33718.496686036204,40.0,255.24829661193144,54.438750858073035,105.5530741640141,164.1021656511257
3,33024.0,34790.72883774408,33052.41147108316,33189.12544802404,33921.32368598914,248.0,343.5486638294351,243.50227450103557,234.63992279603917,247.69318425239544
4,33440.0,35175.49079415119,33440.00000237292,33506.3280948321,34213.883054540995,712.0,418.3649692480176,697.7942641342124,629.4372858008719,331.25352127890073
5,34448.0,35627.45877624011,34447.99999935159,34448.00001962578,34583.83072854694,1080.0,476.55955563290627,1079.9999988917334,1046.8359216428544,693.0584750030212
6,35600.0,36128.609905417004,35600.00000015639,35599.999938117806,35600.00000454704,1000.0,515.8486882238758,1000.0000003118075,1000.0000622299522,932.084633525079
7,36448.0,36659.156152687865,36447.9999999752,36448.00014408569,36447.9999955971,1176.0,535.1404553211614,1175.9999998804524,1175.9997382679358,1175.9999987675656
8,37952.0,37198.89081605933,37951.999999917294,37951.99941465368,37952.00000208217,1216.0,534.7790932321877,1216.0000001217632,1216.0007637070594,1192.612490460513
9,38880.0,37728.71433915224,38880.00000021873,38880.001671499806,38833.224976518126,792.0,516.6042962600259,791.9999999386819,791.9992083068137,630.039109585523
10,39536.0,38232.09940857938,39535.99999979466,39535.997831267305,39212.078221253214,712.0,483.76824032581135,692.0195520908528,613.2845115726377,362.6571557977477
11,40304.0,38696.25081980386,40264.039104400435,40106.57069464508,39558.53928811362,336.0,440.36123784246956,355.98044751098496,378.3366594565341,309.1880312660869
12,40208.0,39112.82188426432,40247.96089481663,40292.67115018037,39830.45428378539,344.0,390.9022989439909,325.6273739214812,228.43603062547845,253.037709861037
13,40992.0,39478.055417691845,40915.2938522434,40563.44275589604,40064.614707835695,-24.0,339.75847444184546,-12.796511202988768,56.49298366368021,187.79115944209116
14,40160.0,39792.33883314801,40222.36787241065,40405.65711750773,40206.03660266957,-256.0,290.65457671034164,-226.38899735489758,-34.957079634434194,143.72372496735625
15,40480.0,40059.36457111253,40462.5158575336,40493.52859662717,40352.06215777041,168.0,246.30417527656027,152.7272727909476,94.63577743302449,139.62866298935478
16,40496.0,40284.94718370113,40527.822417992546,40594.92867237378,40485.29392864828,296.0,208.22207961896856,268.2980629318372,150.86441193350038,132.69646731028843
17,41072.0,40475.808730350465,40999.11198339728,40795.25742049417,40617.455092390985,64.0,176.76635523795994,62.97006988095018,61.95745836747665,109.43391836225419
18,40624.0,40638.47989417705,40653.762557754446,40718.843589108736,40704.16176537279,-248.0,151.31817303918797,-196.53663687062362,-28.992036831070436,90.71476125044137
19,40576.0,40778.44507642884,40606.03870965603,40737.27334683203,40798.88461489187,112.0,130.57394748407023,102.46970018174397,99.06643113930477,105.86708026367342
20,40848.0,40899.62778914519,40858.701958117934,40916.976451387345,40915.895925900135,320.0,112.89719613839407,306.1730390515804,214.19133024899202,120.40610730327535
21,41216.0,41004.23946870563,41218.38478775919,41165.65600733001,41039.69682949842,448.0,96.65897619221869,404.2959490514004,223.50755960767128,114.98574507320154
22,41744.0,41092.94574152963,41667.293856220735,41363.99157060269,41145.86741604654,-272.0,80.52052863832796,-234.83932027327683,8.331348574018193,76.26395735044935
23,40672.0,41165.280525982285,40748.70614721264,41182.31870447805,41192.22474419932,8.0,63.62164768599541,23.558617126836907,73.48648611438693,72.36856536274354
24,41760.0,41220.18903690162,41714.41109047441,41510.96454283146,41290.604546772025,480.0,45.66317981780594,446.6732947863202,204.12810976914625,74.91002991130881
25,41632.0,41256.6068856179,41642.05273678528,41590.57492401634,41342.044804021934,-48.0,26.891910210368223,-22.094669762758713,58.89784319305181,36.94249745100751
26,41664.0,41273.972857322355,41670.22175094889,41628.760229217565,41364.48954167404,88.0,8.000377039210434,59.27776890808673,20.56541981000555,7.469214735807327
27,41808.0,41272.60763969632,41760.60827460145,41631.70576363635,41356.98323349355,-176.0,-10.039822591432312,-153.73329509752148,-85.20158376303516,-30.05714650581649
28,41312.0,41253.89321213949,41362.75516075385,41458.357061691495,41304.37524866241,-152.0,-26.178142358650803,-136.91611832103445,-100.17017109910739,-52.989222398016864
29,41504.0,41220.25135497902,41486.77603795938,41431.36542143814,41251.004788697515,72.0,-39.45398299313092,37.90106700245451,-63.30892953428702,-66.02022053001929
30,41456.0,41174.98524615323,41438.55729475876,41331.73920262292,41172.33480760237,-136.0,-49.154010732356255,-135.4322694068469,-161.7566175037573,-92.85324071503055
31,41232.0,41121.943333514304,41215.91149914569,41107.852186430624,41065.298307267454,-408.0,-54.91958719289687,-399.27863926505233,-285.96092297699215,-115.37158497153723
32,40640.0,41065.146071767434,40640.00001622865,40759.81735666894,40941.591637659294,-560.0,-56.76147521978419,-513.6026821501619,-288.1261514272119,-108.62708772519545
33,40112.0,41008.420383074736,40188.706134845364,40531.5998835762,40848.04413181706,152.0,-55.04632275912445,124.36976521976612,-18.41753130463985,-56.74529925137904
34,40944.0,40955.053426249186,40888.739546668185,40722.98229405966,40828.101039156536,304.0,-50.41881211835789,265.4797925443527,80.87355751328505,-25.738040702701255
35,40720.0,40907.58275883802,40719.66571993407,40693.34699860277,40796.56805041166,-216.0,-43.67152685619658,-170.74522706376956,-42.96179615550136,-27.704586224292143
36,40512.0,40867.71037253679,40547.249092540646,40637.058701748654,40772.69186670795,16.0,-35.63605511631977,3.828835309803253,6.241054020210868,-10.841590368308971
37,40752.0,40836.31064860538,40727.323390553676,40705.82910664319,40774.88486967504,56.0,-27.07225201880283,56.6912507814086,45.6849582161376,3.3372464508429402
38,40624.0,40813.56586849919,40660.63159410346,40728.42861818093,40779.36635960964,128.0,-18.583669359584746,116.46617406709993,74.81382062820194,12.24980791507187
39,41008.0,40799.14330988621,40960.255738687876,40855.456747899596,40799.38448550519,56.0,-10.585837710146734,60.902838023794175,50.75650366846094,9.587350170811987
40,40736.0,40792.39419307889,40782.43727015105,40829.94162551785,40798.54105995126,64.0,-3.307239881440182,54.367882218415616,21.45569037718451,2.28362744363767
41,41136.0,40792.52883012333,41068.99150312471,40898.368128653965,40803.95174039246,-72.0,3.1633735164432437,-71.54379033519217,-50.38943253690013,-11.191732539173245
42,40592.0,40798.72094011178,40639.34968948067,40729.16276044405,40776.157594872915,-184.0,8.823106719177304,-169.83782730832172,-100.62398798789582,-18.586265775906213
43,40768.0,40810.175043561685,40729.315848508064,40697.12015267817,40766.77920884065,-112.0,13.701656880195515,-103.45459843230128,-67.48253142678732,-9.439425590229803
44,40368.0,40826.12425387217,40432.440492616064,40594.197697590476,40757.278743692455,24.0,17.813404926080693,25.327107188313676,10.176393707544776,9.963472036426538
45,40816.0,40845.80185341385,40779.97006288469,40717.47294009326,40786.7061529135,208.0,21.128902145530446,167.3798846920763,74.01171254941437,27.962716866724804
46,40784.0,40868.38205816323,40767.20026200022,40742.221122689305,40813.204177425905,-136.0,23.58634208159492,-96.76849088337622,3.858743940698332,27.958233383695188
47,40544.0,40892.974537577036,40586.43308111794,40725.19042797466,40842.62261968089,16.0,25.120094303769292,31.398224707416375,73.56451927268427,44.34957323903291
48,40816.0,40918.62224677077,40829.99671141505,40889.35016123467,40901.90332390397,416.0,25.684649820610503,366.8514047121498,200.83481387735083,63.57587041828083
49,41376.0,40944.34383721826,41320.13589054224,41126.86005572936,40969.774360517455,160.0,25.282023865544033,157.51441449860067,112.93992235937185,47.55975463935101
50,41136.0,40969.18629450186,41145.02554041225,41115.23000595342,40997.02283318267,-168.0,23.96930573265854,-129.9826480687516,-22.015046799242555,20.29961432435448
51,41040.0,40992.282448683574,41060.170594404735,41082.829962130876,41010.37358916616,40.0,21.852149116533838,15.998026016171934,-10.985062757099513,11.869435441796668
52,41216.0,41012.890592734926,41177.021592444595,41093.25988043922,41020.761704066266,-88.0,19.07392024310684,-78.04103973718156,-50.94014147204507,0.6262001034192508
53,40864.0,41030.43028916979,40904.08851493037,40980.949679186786,41011.625989373,-72.0,15.7926919972233,-72.49050286236525,-53.835361659042974,-1.7544152246155136
54,41072.0,41044.47597672937,41032.040586719864,40985.58915712113,41017.252873617035,-80.0,12.1677535770541,-71.8449946112014,-38.56594350508749,2.8895279248827137
55,40704.0,41054.765796323896,40760.39852570797,40903.81779217661,41017.40504522277,8.0,8.375287424718408,10.350567527959356,18.137531143780507,15.822423866873578
56,41088.0,41061.22655157881,41052.74172177578,41021.86421940869,41048.89772135078,128.0,4.615628929124796,116.05180494671004,84.97853693642901,29.53756219555362
57,40960.0,41063.997054182146,40992.50213560139,41073.77486604947,41076.480169613875,80.0,1.1166088421887252,102.2710918325538,108.79807966551016,33.406456743785384
58,41248.0,41063.45976926319,41257.28390544089,41239.46037873971,41115.71063483835,360.0,-1.8663547933392692,311.2012970439573,161.41570206010147,32.61599696639678
59,41680.0,41060.26434459547,41614.904729689304,41396.60627016967,41141.71216354667,32.0,-4.073068634304946,32.14447269491211,15.449026514790603,-0.9128631143539678
60,41312.0,41055.31363199458,41321.572850830715,41270.358431769295,41113.884908609645,-272.0,-5.288678552420606,-245.46762470501926,-147.06862251572602,-37.73300950654084
61,41136.0,41049.686987490626,41123.969480279266,41102.46902513822,41066.24614453359,-264.0,-5.400870880828734,-257.75596915511414,-184.65489406196866,-51.126456849375245
62,40784.0,41044.51189023292,40806.06091252049,40901.04864364536,41011.631994910895,-224.0,-4.445037902110926,-207.60400515636138,-142.8960596701836,-43.23254987714972
63,40688.0,41040.796911686404,40708.76146996654,40816.67690579785,40979.78104477929,16.0,-2.6293390176033427,6.507907278784842,-20.033284948574874,-17.2618978926439
64,40816.0,41039.25321219771,40819.076727078056,40860.98207374821,40977.10819912561,136.0,-0.3122359635599423,125.6988925017904,66.79620482445898,5.382564302599349
65,40960.0,41040.172439759284,40960.15925497012,40950.26931544677,40990.546173384486,152.0,2.0552898726637068,141.87880274269628,84.42189942194454,14.965282928107627
66,41120.0,41043.36379194304,41102.83433256345,41029.8258725921,41007.03876498182,72.0,4.00996262427725,56.846740410579514,34.469493441371014,10.844529846424848
67,41104.0,41048.19236500784,41073.85273579128,41019.20830232951,41012.235233077336,-224.0,5.173683927299862,-179.71791781573484,-53.013419097824226,0.6082297493776423
68,40672.0,41053.71115979764,40743.39849693198,40923.79903439645,41008.25522448058,48.0,5.323281355445943,42.072605080094945,30.490249265156308,12.832752627273294
69,41200.0,41058.83892771873,41157.99794595147,41080.188800859825,41037.90073833188,216.0,4.425343137241725,189.0548194973744,96.48416689329315,21.54055076789882
70,41104.0,41062.56184607212,41121.50813592673,41116.767368183035,41051.336326016375,40.0,2.6387726397515507,51.05086960888002,42.96225141472678,10.802403985311685
71,41280.0,41064.116472998234,41260.09968516923,41166.11330368928,41059.505546302506,64.0,0.2669256624794798,39.08997508867469,-7.597412649112812,-2.8555023987428285
72,41232.0,41063.09569739708,41199.68808610408,41101.57254288481,41045.62532121889,-272.0,-2.3133715300209587,-245.53997235546922,-129.75448936206885,-23.19895902267308
73,40736.0,41059.48972993819,40769.019740458294,40906.60432496514,41013.10762825716,-280.0,-4.736462823781039,-242.00083954362344,-109.66605543709738,-18.66231154887282
74,40672.0,41053.62277174952,40715.68640701683,40882.240432010614,41008.300698121144,208.0,-6.704471773871774,183.06943429672538,80.75632305078034,12.008104770040518
75,41152.0,41046.08078639045,41135.158609051745,41068.1169710667,41037.12383779724,368.0,-8.028957755574083,317.2945146395796,143.93502458943476,23.079331565961184
76,41408.0,41037.56485623837,41350.27543629599,41170.110481189484,41054.459361253066,-96.0,-8.65479694474925,-73.50599127578971,-16.951249282472418,-0.34150848152057733
77,40960.0,41028.77119250095,40988.146626500165,41034.21447250176,41036.4408208342,-256.0,-8.625733651340852,-221.3956772950114,-98.78877243685201,-14.196499377158034
78,40896.0,41020.31338893569,40907.48408170597,40972.53293631578,41026.06636249875,-16.0,-8.048612669714203,-23.24213626436176,-23.4150680280909,-3.87114021051093
79,40928.0,41012.67396716152,40941.66235397144,40987.384336445575,41028.69854041318,120.0,-7.045505369485909,102.49004212270302,44.54356835258659,7.667104935087991
80,41136.0,41006.22237819672,41112.46416595137,41061.62007302095,41041.400572368926,56.0,-5.711698008162784,53.12264173677249,37.04577308585067,7.972060574193165
81,41040.0,41001.250571145196,41047.90763744499,41061.47588261728,41044.642661561564,-48.0,-4.098036260980734,-25.01834128145856,10.593750904965418,3.4742222707172914
82,41040.0,40998.02630567476,41062.427483388456,41082.807574830884,41048.34901691036,160.0,-2.2046917310726712,126.6572628857466,42.73547962904922,4.123806194314966
83,41360.0,40996.84118768305,41301.22216321648,41146.946841875375,41052.890273950194,-56.0,-0.012852417086833157,-55.094504089571274,-42.38731201781775,-10.814229262658046
84,40928.0,40998.00060084058,40952.23847520931,40998.03295079525,41026.720558385045,-264.0,2.488232193623844,-227.79131196059097,-113.89741568250975,-21.23368764589759
85,40832.0,41001.8176520703,40845.6395392953,40919.152010510355,41010.4228986584,-32.0,5.272364190026565,-38.40123943754952,-35.30493502971149,-7.376514793726528
86,40864.0,41008.54532922064,40875.435996334214,40927.423080735825,41011.96752879759,96.0,8.254504286844167,86.97643871000764,39.9826105933862,8.943006579072971
87,41024.0,41018.32666064399,41019.59241671531,40999.11723169713,41028.308911816544,144.0,11.283000304298184,122.11850395765578,59.25276680986644,16.556828609780496
88,41152.0,41031.11132982923,41119.673004249526,41045.92861435556,41045.08118601715,-80.0,14.161454630069784,-61.55439121817108,-6.224310163794144,11.426333501465706
89,40864.0,41046.649569904126,40896.48363427897,40986.66861136954,41051.161578819476,-88.0,16.68562653954723,-60.77119857567959,2.0743026987584017,15.438471743298578
90,40976.0,41064.48258290833,40998.13060709817,41050.077219753075,41075.95812950375,256.0,18.66730092923899,212.3000083100269,100.44721826006571,29.794457159459853
91,41376.0,41083.984171762604,41321.083650899025,41187.56304788967,41110.750493138396,40.0,19.975028007112996,48.37129829597325,43.26735208143509,21.52988829156675
92,41056.0,41104.43263892255,41094.87320369011,41136.611923915945,41119.01790608688,-32.0,20.550483758306655,-31.844428758337017,-10.645162015756796,11.418308252832503
93,41312.0,41125.08513927922,41257.39479338235,41166.27272385816,41133.58710964406,-136.0,20.407490180361492,-117.08355122568173,-43.20283812870184,5.648559039382235
94,40784.0,41145.24761928328,40860.70610123875,41050.20624765854,41130.31502416565,40.0,19.62253459371641,36.87236189006944,17.036647629647632,14.043665729866916
95,41392.0,41164.33020846665,41331.13951716249,41200.34601911745,41161.674441103794,144.0,18.31668010969952,122.67956172596678,54.3127810176411,19.843138993335742
96,41072.0,41181.880979502675,41106.06522469068,41158.831809693824,41170.00130215232,-80.0,16.627580349515483,-54.748169018377666,1.9016954232865828,13.226926156141417
97,41232.0,41197.58536916568,41221.643179125735,41204.149409964026,41188.12829341608,80.0,14.686893513287941,63.79385006370285,31.392305252207734,15.93340593456378
98,41232.0,41211.25476652925,41233.65292481809,41221.61642019824,41201.86811402145,24.0,12.616665542725968,20.27436978280457,12.27522033333662,12.233226306441793
99,41280.0,41222.81870025113,41262.191918691344,41228.6998506307,41212.59474602896,-72.0,10.524050104566413,-60.501412670040736,-18.5666442521906,7.356369308959984
100,41088.0,41232.302866738384,41112.65009947801,41184.48313169386,41216.58085263937,-40.0,8.502300747866684,-26.291321823282487,4.024846910091583,10.415149242377083
101,41200.0,41239.82330174687,41209.60927504478,41236.74954445088,41233.425044513715,168.0,6.6469219408718345,145.00555079066544,70.64118498246535,18.515444100034074
102,41424.0,41245.59671062013,41402.66120105934,41325.76550165879,41253.611740839435,104.0,5.0616315270381165,86.35793131122773,39.89870803729718,11.667283367689379
103,41408.0,41249.94656480094,41382.325137667234,41316.54696052548,41256.759611249094,-184.0,3.8557722267323697,-148.71037505595086,-54.94506087057016,-4.414149027885287
104,41056.0,41253.30825507359,41105.240450947436,41215.87537991765,41244.783442783664,-32.0,3.137543299293611,-30.88243198260534,-20.733890649000386,-2.5369963262455713
105,41344.0,41256.22165139953,41320.56027370202,41275.079179227476,41251.6856185966,128.0,2.978785415802122,98.12119126469042,24.743388923558086,2.2864567427677684
106,41312.0,41259.2658259052,41301.48283347682,41265.362157764765,41249.3563562692,-88.0,3.390433712527738,-71.66327284110957,-33.035942580321716,-5.461444513941387
107,41168.0,41263.002518824585,41177.233728019804,41209.00729406683,41240.76272956872,-96.0,4.302532857775077,-78.08046535797985,-35.851216664523236,-4.955490222047956
108,41120.0,41267.87089162075,41145.32190276086,41193.65972443572,41239.445375825104,128.0,5.552901119121088,94.69768854534777,21.482292586748372,4.654915047645773
109,41424.0,41274.10832106283,41366.6291051105,41251.97187924033,41250.07255966401,-80.0,6.8952679875073954,-65.54727209787598,-27.701905575220735,1.930811822101532
110,40960.0,41281.66142759576,41014.227358565106,41138.25591328528,41243.30699946931,-104.0,8.039756708792993,-81.2649537198522,-24.58800931242149,7.399789778766717
111,41216.0,41290.18783448041,41204.099197670796,41202.795860615486,41264.872139221545,168.0,8.715910602521035,130.36782745966048,57.9378776379599,24.008746713312576
112,41296.0,41299.093248800804,41274.96301348443,41254.1316685612,41291.32449289593,-64.0,8.727604259860527,-34.3211167642221,30.401642226301192,26.218578319181688
113,41088.0,41307.643043000135,41135.45696414235,41263.59914506809,41317.30929585991,88.0,8.010359407875512,97.778771369678,97.26704904094004,37.45026775697261
114,41472.0,41315.113967616555,41470.52055622378,41448.66576664308,41366.22502840988,376.0,6.664807284574636,327.6663732003326,173.3995048965262,43.62698397046552
115,41840.0,41320.972657569284,41790.78971054302,41610.39815486114,41404.56326380084,80.0,4.931462095617462,74.21770703430593,46.931465648631274,16.56639858100243
116,41632.0,41324.97689180779,41618.955970292394,41542.52869794034,41399.35782557188,-272.0,3.146230465845292,-237.0538887886505,-112.60510795062874,-16.837546950362594
117,41296.0,41327.265118500974,41316.681932965716,41385.18793895988,41370.888169900114,-224.0,1.669029942167981,-198.86437249808296,-112.7467895005102,-24.725247176760604
118,41184.0,41328.314951692126,41221.22722529623,41317.03511893932,41349.90733121836,128.0,0.7836314999949536,90.6814188116623,-1.6352605509091518,-12.685472120840132
119,41552.0,41328.832381500964,41498.04477058904,41381.917417858065,41345.517225658434,16.0,0.6335568833164871,7.041398238023248,-20.15899215221725,-14.714244277001853
120,41216.0,41329.58206545876,41235.310021772275,41276.717134634884,41320.47884266436,-200.0,1.1834010564962227,-166.18463995538696,-74.84171590573897,-19.81444086085685
121,41152.0,41331.19918361396,41165.675490678266,41232.23398604659,41305.88834393672,0.0,2.2329721855603566,-1.2570777026594442,-4.366155565003282,-6.896081530801894
122,41216.0,41334.04800982988,41232.795866366956,41267.98482350488,41306.68667960275,184.0,3.467678656044882,151.0997075234627,61.74324921072548,5.332669646169961
123,41520.0,41338.13454092605,41467.87490572519,41355.72048446804,41316.55368322906,-48.0,4.536810039284319,-25.546432015806204,5.595903197183361,-0.3053122122437344
124,41120.0,41343.12162990845,41181.70300233534,41279.176629899244,41306.076055178266,32.0,5.154425942459056,22.343108286881034,3.044460380828241,-1.1738252918767103
125,41584.0,41348.443392810965,41512.561122298954,41361.809405229695,41314.20603264531,-96.0,5.165448847041262,-88.498435701571,-28.462522054702276,-5.3597209006948106
126,40928.0,41353.45252760253,41004.7061309322,41222.25158578984,41295.356613376876,-24.0,4.578077382975607,-7.457094099114329,7.567973455061292,-0.4815885995849385
127,41536.0,41357.599547576916,41497.646934100725,41376.94535213982,41313.24285544614,304.0,3.5525817882335105,246.47039822545412,75.16644241988615,6.7483848415649845
128,41536.0,41360.557691179,41497.64692738311,41372.58447062961,41308.853383060006,-280.0,2.3639171452341543,-229.06857359612695,-86.06864619539556,-15.746803233127139
129,40976.0,41362.327381867384,41039.50978690847,41204.808059749026,41281.74924897988,-120.0,1.331619415745081,-103.28500213823281,-53.37238100607283,-11.816671631131612
130,41296.0,41363.22093001049,41291.076923106644,41265.83970861747,41285.22003979774,288.0,0.7497087702759018,226.9517517313907,45.9515031771698,2.931792807747115
131,41552.0,41363.826799407936,41493.41329037125,41296.711066103366,41287.61283459538,-304.0,0.8426547962480981,-263.1853893466614,-96.77310946241414,-10.826563472597627
132,40688.0,41364.906239602984,40764.70614441332,41072.29348969264,41263.56691285255,-136.0,1.7281793661713891,-119.1182613018027,-32.27083156441222,4.732423899797141
133,41280.0,41367.28315814028,41255.17676776765,41232.16940297454,41297.07768239497,360.0,3.419934488450963,312.8845080705687,135.96061476917748,34.36465366217453
134,41408.0,41371.746108579886,41390.47516055446,41344.21471923099,41332.2962201769,16.0,5.842811848142446,47.674195559113286,80.1526758719483,31.43334879077156
135,41312.0,41378.968781836564,41350.525158885874,41392.47475471844,41359.944379976514,176.0,8.85621269702824,152.67579276080141,88.49741284666379,30.04537879844065
136,41760.0,41389.45853397394,41695.82674607606,41521.20954492432,41392.38697777378,32.0,12.268231484551507,24.43531757047458,9.339562668043072,14.061946685953444
137,41376.0,41403.50524480567,41399.39579402682,41411.153880054524,41388.06827334842,-200.0,15.848486398885143,-179.4519819151319,-92.47872484253458,-3.715290757932962
138,41360.0,41421.15550677171,41336.9227822458,41336.25209523925,41384.95639625791,-200.0,19.344788199356117,-177.8591005520575,-86.7757371956468,-1.8640572776166664
139,40976.0,41442.19482120438,41043.67759292271,41237.60240566323,41384.34015879319,96.0,22.480307028527022,80.67089004367881,32.15151325559418,19.800770474936144
140,41552.0,41466.11612082877,41498.264562333155,41400.55512175044,41424.557937207785,160.0,24.968688661192573,150.3816663230209,87.23027696242934,33.845675274988025
141,41296.0,41492.132198526764,41344.44092556875,41412.06295958809,41452.03150934316,96.0,26.546348262814718,88.38099107934613,69.53931763169749,35.27514760253689
