distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32880.0,33817.11872589748,32880.206542277636,32895.46117696187,33308.42947099653,0.0,94.29372432069067,2.0654227763734525,15.461176961871388,42.84294709965616
1,32880.0,33911.41245021817,32882.27196505401,32910.92235392374,33351.27241809619,8.0,140.35232566812192,13.425248046391062,30.922353923746414,66.40656800446232
2,32896.0,34097.823377233726,32907.05703837042,32957.305884809364,33441.24260700546,88.0,230.1665224854296,80.07026516847327,77.03647329030355,117.23231925954315
3,33056.0,34371.74549518903,33042.412495390956,33064.99530050435,33585.737056615275,56.0,313.96162124009425,67.41793397532092,112.18706594715695,170.9813024405812
4,33008.0,34725.746619713915,33041.89290632106,33181.68001670368,33783.20521188662,184.0,388.74015868970673,190.79375283112313,203.5247245511673,236.22841586567665
5,33424.0,35149.225812568446,33424.0000010532,33472.044749606684,34058.19388834663,784.0,451.30829297674427,767.053546708561,697.159992144665,396.4095827070814
6,34576.0,35628.3632056674,34575.99999973818,34576.00000099301,34576.02437730078,1064.0,498.6311761701145,1063.9999995081198,1039.9776228653427,746.8959273358814
7,35552.0,36146.488164908675,35552.00000006944,35551.99999533737,35551.98574301839,1144.0,528.2985161076103,1144.000000128537,1144.0000138873984,1143.9910973307633
8,36864.0,36684.960237882624,36863.999999995256,36864.000028767805,36864.00657196231,1144.0,539.0023093222662,1143.9999999461434,1143.9999357339402,1144.0054921549308
9,37840.0,37224.49278355321,37839.99999996173,37839.99986680525,37839.99672732825,1152.0,530.8459962325869,1152.0000001257067,1152.0003960634313,1053.5870610269594
10,39168.0,37746.6522303478,39168.00000024667,39168.00082089467,38971.18069401623,864.0,505.4644931817311,863.9999998668791,863.9995311757339,724.9557216726171
11,39568.0,38235.42176991667,39567.99999969549,39567.99892915672,39289.90817067349,536.0,465.8653231404314,531.2548235130453,471.8280866799105,304.8228851909371
12,40240.0,38678.38287662866,40230.50964727276,40111.65699425449,39580.8264643981,472.0,416.0387727528105,453.00780102264616,376.86209190838053,257.9596169445176
13,40512.0,39067.49931542229,40474.01560174078,40321.72311297348,39805.82740456252,32.0,360.43546893546227,53.58396317191,114.92767520573398,189.692310392551
