distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32848.0,33595.63330904553,32848.31213203386,32869.280163372,33337.70526202607,0.0,60.547661014781625,3.1213203386359964,21.28016337200097,48.97052620260365
1,32848.0,33656.18097006031,32851.4334523725,32890.560326744,33386.67578822868,16.0,89.67442941641275,20.288582201104873,42.56032674400558,75.90431561403966
2,32880.0,33774.982167878356,32888.88929643607,32954.40081686001,33489.51389325415,80.0,145.63735467394508,81.90232624394412,101.04089854600898,133.3137996881851
3,33008.0,33947.4556794082,33015.238104860386,33092.64212383602,33653.30338760505,160.0,195.93479438067516,162.53933272622817,180.56236889402135,196.0546637311454
4,33200.0,34166.851756639706,33213.96796188853,33315.525554648055,33881.62322071644,392.0,238.50119263465604,388.3809482935285,349.6794291831611,262.4009941472141
5,33792.0,34424.458064677514,33792.00000144744,33792.00098220234,34178.105375899475,640.0,271.5646899311323,633.0160183629596,582.2368031356127,315.78742397801034
6,34480.0,34709.98113650197,34479.99999861445,34479.99916091928,34513.198068672464,648.0,293.82001901994954,641.8996044470186,623.5980510448753,420.0742499854314
7,35088.0,35012.09810271741,35075.79921034148,35039.19708429209,35018.25387587034,400.0,304.6048501383593,406.1003958370893,424.4020681233087,418.2468472125656
8,35280.0,35319.19083677869,35292.200790288625,35328.8032971659,35349.691763097595,664.0,304.02349853083797,664.8440197221644,653.4593210889034,461.77424998166316
9,36416.0,35620.14509977909,36405.48724978581,36346.1157264699,35941.802375833664,680.0,292.9677702979425,673.2842200943414,642.9188329068056,441.548956928229
10,36640.0,35905.126377374574,36638.76923047731,36614.64096297951,36232.78967695405,216.0,273.0489681425097,227.12813307804026,255.84571799936748,270.6267849680953
11,36848.0,36166.24303606411,36859.74351594189,36857.807162468634,36483.055945769855,296.0,246.42221267162313,287.19919061272594,248.06978072344646,232.0190661042907
12,37232.0,36397.97080271782,37213.16761170276,37110.7805244264,36696.827809162634,272.0,215.50625223249517,251.75482883597942,192.36362417096097,187.01325385090968
13,37392.0,36597.2555405291,37363.25317361385,37242.53441081056,36857.082453471674,-8.0,182.73078707672903,6.3514299803100585,57.02109178943647,133.508766982628
14,37216.0,36763.43237687128,37225.87047166338,37224.822708005275,36963.84534312789,-104.0,150.27091947844383,-88.03034363358529,-13.300348802644294,94.15515681260877
15,37184.0,36897.797379485986,37187.19248634668,37215.93371320527,37045.39276709689,-32.0,119.83820511052181,-22.715553583326255,7.07786180263065,74.61706232384313
16,37152.0,37003.10878709232,37180.43936449673,37238.978431610536,37113.07946777558,160.0,92.60689242424633,135.4437006336775,66.5339342105326,65.7406740674669
17,37504.0,37083.01116433448,37458.07988761403,37349.00158162633,37176.874115231825,56.0,69.201284680963,48.039961187459994,32.52394082896353,47.438353217839904
18,37264.0,37141.51135645425,37276.51928687165,37304.02631326846,37207.95617421126,-160.0,49.773554579711345,-118.96416638412848,-24.962111723638372,28.279867689994717
19,37184.0,37182.5582734939,37220.151554845776,37299.077358179056,37233.433850611815,152.0,34.125416682174546,124.39004220300194,52.58972400012499,27.949368931149365
20,37568.0,37209.7621898186,37525.29937127765,37409.20576126871,37263.854912073555,112.0,21.85003202507869,91.64467282014812,30.731283724013338,15.213807065414585
21,37408.0,37226.25833754406,37403.44090048607,37360.53992562708,37263.861464742644,-168.0,12.465743574404769,-144.65396836122454,-72.39587282809225,-7.20037409377619
