distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32880.0,33351.57144787879,32877.56860677822,32881.233377168115,33156.25804045444,-32.0,44.22459398446517,-24.31393221775943,1.233377168107836,27.625804045441328
1,32848.0,33395.79604186326,32853.25467456046,32882.46675433622,33183.883844499884,0.0,65.63588679701206,1.9594405845746223,18.466754336222948,44.41999627043697
2,32880.0,33482.84322147282,32881.48748794737,32918.16688584056,33245.098032995316,32.0,107.0330380728301,35.670253123753355,54.783574424614926,79.4690901451977
3,32912.0,33609.86211800892,32924.59518080797,32992.03390318545,33342.82202479028,104.0,144.82265670749985,106.08359690046564,113.88396893761819,119.26509303447529
4,33088.0,33772.488534887816,33093.6546817483,33145.9348237158,33483.62821906427,216.0,177.497779784444,209.70240986182034,182.86833238823965,160.5876052272033
5,33344.0,33964.857677577806,33344.00000053161,33357.77056796193,33663.997235244686,328.0,203.6355938724846,325.17265899242193,299.0326011078687,196.36887794265203
6,33744.0,34179.759722632785,33743.99999973315,33744.000025931535,33876.36597494957,432.0,222.06663983654653,431.99999977299376,425.11469751843106,272.01118199174016
7,34208.0,34408.9909572509,34208.0000000776,34207.999962998794,34208.019599228166,480.0,232.07044908867465,480.00000013707904,480.0000086139589,413.81027013062703
8,34704.0,34643.900620810135,34704.000000007305,34704.00004315945,34703.986515210825,656.0,233.53878846940643,655.9999999284191,655.9999717551109,532.0201849152108
9,35520.0,34876.06853418971,35519.999999934436,35519.999906509016,35272.05996905859,584.0,227.04913018408843,577.0343579956098,539.851992610169,384.442699698684
10,35872.0,35097.99888117831,35858.068715998525,35783.70402837979,35472.87191460819,208.0,213.83650442568614,212.18109865679799,200.5072005287111,180.8555412800124
11,35936.0,35303.741543041084,35944.36219724803,35921.01430756644,35633.77105161861,128.0,195.64383902408736,128.10446748965478,129.81743296987042,145.7876895913505
12,36128.0,35489.286559226486,36114.277650977834,36043.33889431953,35764.447293790894,112.0,174.46807292662197,101.30370861897973,79.9940339128625,112.49860686182728
13,36160.0,35652.67768889433,36146.96961448599,36081.00237539216,35858.76826534227,-40.0,152.29407492401515,-32.45996406186896,-1.8353312312865455,79.25938481848425
14,36048.0,35793.87470907452,36049.357722854096,36039.66823185696,35922.96606342786,-96.0,130.83838315031971,-90.82327736141815,-45.50002760672942,57.946101256988186
15,35968.0,35914.35445519497,35965.323059763155,35990.002320178704,35974.66046785624,-112.0,111.35256307388772,-97.41936427515975,-38.66475158890535,52.02742782119458
16,35824.0,36016.57983522229,35854.51899430378,35962.33872867915,36027.02091907025,40.0,94.54382095780238,41.79090605950114,41.505772840020654,62.511497167521156
17,36048.0,36103.44209711057,36048.90487188216,36073.013865858746,36099.683462191286,224.0,80.58396094030468,198.91023698918798,123.18207010897095,75.24671623059476
