distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,33120.0,34932.12604239136,33113.60402035906,33115.35152543657,33774.95855371452,-80.0,184.36880145155737,-63.95979640940641,-4.648474563429772,65.49585537145322
1,33040.0,35116.49484384292,33049.644223949654,33110.70305087314,33840.45440908597,-24.0,274.1836327798628,-15.738676661159843,30.703050873136817,105.5185758257503
2,33072.0,35480.49330795109,33082.12666703674,33176.757627182844,33985.99570536602,80.0,448.8432101987419,83.11577827078509,118.4333899011217,191.24108154834903
3,33200.0,36014.181264240404,33215.875780491224,33347.569830675384,34222.93657218267,208.0,610.6592902631746,213.12801591059178,244.59711883023556,288.08769542578375
4,33488.0,36701.81188847744,33508.382698857924,33665.951864843315,34562.171096217586,656.0,753.5903976478585,648.0621098250704,582.2150912182915,392.94307884579393
5,34512.0,37521.36205953612,34512.000000141365,34512.00001311197,35008.82272987426,1400.0,871.4132428734774,1389.8086505397441,1311.0240648206418,862.9144639198639
6,36288.0,38444.63837422439,36287.99999993741,36287.9999944846,36288.00002405731,2024.0,958.4472319525848,2023.9999999428146,2023.9999942733411,1775.5886241423723
7,38560.0,39438.25652344129,38560.000000026994,38560.00000165865,38559.999978159,2208.0,1010.4631677361831,2208.0000000084146,2208.000002641227,2207.999996138842
8,40704.0,40465.56470969676,40703.99999995424,40703.99999976705,40704.000016335,2224.0,1025.5326894743703,2224.000000075557,2223.9999983368143,2224.0000067659494
9,43008.0,41489.32190239003,43008.00000017811,43007.99999833228,43007.9999916909,2496.0,1004.6149041926255,2495.9999996047736,2496.0000062378786,2311.2637917466964
10,45696.0,42474.79451808201,45695.99999916379,45696.00001224281,45326.52759982839,1680.0,951.6751870491244,1665.9860871635174,1623.9443455132823,1388.957137894322
11,46368.0,43392.67227648828,46339.97217450514,46255.88868935884,45785.914267479544,416.0,873.2365524107845,430.0139106789138,472.0556425417417,430.2823810251357
12,46528.0,44221.26762290358,46556.02782052162,46640.11129732629,46187.09236187866,840.0,777.5479430988526,804.3805340652361,594.2740868852052,384.1327124930467
13,48048.0,44947.768162685985,47948.733242635615,47444.43686312925,46554.17969246564,392.0,673.5159984846578,396.13855523287566,348.54816711297826,292.39631521025876
14,47312.0,45568.299619872894,47348.30493098737,47337.20763155225,46771.88499229918,-416.0,569.5062560603765,-366.85636209289805,-94.62541580087418,190.69954944850178
15,47216.0,46086.78067480674,47215.02051844982,47255.186031527504,46935.57879136264,-152.0,472.3723881953629,-138.18182028843876,-62.42858426099701,149.67273863159426
16,47008.0,46513.04439626362,47071.94129041049,47212.350463030256,47071.23046956237,232.0,386.85853729761584,184.6159008965369,59.3396630178795,138.81320167784725
17,47680.0,46860.49774940197,47584.25232024289,47373.86535756326,47213.205194718335,40.0,315.37035640364047,25.583954163477756,8.447573314642796,118.63498489187987
18,47088.0,47143.7851090709,47123.109198737446,47229.24560965954,47308.50043934613,-360.0,258.1431808524794,-285.59712781821145,-73.99694307395112,106.32026659510302
19,46960.0,47376.78411110693,47013.05806460647,47225.87147141536,47425.84572790854,176.0,213.69741769281245,155.2391889013852,129.56159746350022,140.63757495783648
20,47440.0,47571.179944456526,47433.587576540216,47488.36880458654,47589.7755892618,408.0,179.45308010494773,388.46739463480844,286.68173546444814,171.4186408163514
21,47776.0,47735.690271316824,47789.99285387609,47799.23494234426,47768.683009541244,448.0,152.3440095554106,428.2306663485906,322.48360892984783,178.54157075650437
