distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32864.0,33818.715307410996,32866.46985240453,32889.30054377831,33392.27871511677,32.0,89.19421442339808,24.69852404525591,25.300543778306746,52.82787151167577
1,32896.0,33907.909521834394,32891.16837644979,32914.60108755661,33445.10658662845,-8.0,132.62120135181613,0.5404062942034216,34.601087556609855,80.28320084309962
2,32848.0,34083.95771011463,32867.55066499294,32958.50271889153,33552.84511680297,72.0,217.04553040827523,74.13561350782402,99.15299078068347,142.98078601467205
3,33040.0,34342.000582650944,33039.439603465435,33112.90706911798,33731.06815865779,168.0,295.21440244649784,169.0869557996557,190.85788478543327,212.7764497877106
4,33184.0,34674.38651500762,33205.72457659225,33340.21848846239,33978.39801637839,400.0,364.24556556611424,400.2801990714506,363.5472468560729,287.0497585395169
5,33840.0,35070.49171378317,33840.000001608336,33840.001562830126,34305.167675736826,696.0,421.19773432168586,685.1377110846115,617.8902063507048,350.0280431452775
6,34576.0,35516.781983650995,34575.99999876147,34575.9989011638,34678.45410266895,792.0,463.37739960717226,791.999999483025,791.999478092479,559.4026542608262
7,35424.0,35997.24651299752,35424.000000574386,35424.000519015084,35423.97298425848,904.0,488.7475731704508,904.0000005252914,904.0004483796656,852.7867444847761
8,36384.0,36494.2771299919,36383.999999812055,36383.999797923134,36384.0275916385,1136.0,496.32593285504845,1135.999999710035,1135.9998369449677,1136.002873000889
9,37696.0,36989.898378707614,37695.999999994456,37696.00019290502,37695.978730260256,1272.0,486.4544685881883,1272.0000004590074,1271.9997910162601,1055.4879571976671
10,38928.0,37467.18606716827,38928.00000073007,38927.999379955654,38495.003506033834,840.0,460.8732742403845,836.0195515218111,810.8281171078161,569.6274470958488
11,39376.0,37911.64492718838,39368.03910303808,39317.65642712065,38835.233624451954,368.0,422.56433019805627,371.9804432729543,357.4218679426376,313.19179964071736
12,39664.0,38312.314727564386,39671.96088727598,39642.84311584093,39121.38710531527,504.0,375.38597300274705,469.6273831878534,314.6082466407388,259.0228361290792
13,40384.0,38662.41687319388,40307.293869413785,39946.87292040213,39353.27929671011,0.0,323.5760522152741,18.539943122465047,85.46626476226811,180.3561562303512
14,39664.0,38959.466831994934,39709.04077352091,39813.775645365466,39482.09941777597,-312.0,271.2111003798236,-265.6880047741397,-58.20945235392719,119.72509195465318
