distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32976.0,34529.96565691618,32983.628324120386,33019.112957102014,33639.43834485864,96.0,149.81980087711418,76.28324120381149,43.112957102006476,66.34383448586595
1,33072.0,34679.785457793296,33059.9115653242,33062.22591420402,33705.782179344504,16.0,222.73461270480766,15.841067824803758,38.22591420401659,98.03294345309041
2,33008.0,34975.4348823258,33015.31045976999,33095.56478551005,33835.50423176482,-32.0,364.41354632134244,-8.048806704231538,77.12126406105017,171.09726400855288
3,33008.0,35408.61255043598,33043.813951915734,33216.46844232612,34047.97670736161,208.0,495.42217712659476,207.57325172436686,225.13787797913392,264.47131096487647
4,33424.0,35966.27923657899,33430.45696321873,33545.840541468315,34364.44685369457,680.0,610.8738864539991,662.0930240460548,575.7657814221966,363.49248901768806
5,34368.0,36630.36032334398,34368.00000000784,34368.000005170514,34774.961685396986,1096.0,705.831470473473,1092.7715183882938,1035.079727819746,625.7903506870789
6,35616.0,37377.94217752593,35615.999999995314,35615.99999710781,35616.02755506873,1456.0,775.8833852101488,1455.9999999966167,1455.9999973212034,1252.5112928696144
7,37280.0,38182.12709376428,37280.00000000108,37279.99999981292,37279.984271136214,1832.0,817.8237129556765,1832.0000000037908,1832.000004826812,1831.9892526951226
8,39280.0,39013.589603437285,39280.000000002896,39280.00000676143,39280.006060458974,2152.0,830.3091541937792,2151.9999999886313,2151.9999769483366,2152.0067768011068
9,41584.0,39842.745402151835,41583.99999997834,41583.999953709594,41583.99782473843,1840.0,814.2612925699723,1840.0000000367327,1840.000081004997,1776.6337867285438
10,42960.0,40642.11218857723,42960.00000007636,42960.000168771425,42833.27363391606,1048.0,772.8881990443515,1047.999999971762,1047.9999285794147,843.9078719757927
11,43680.0,41388.52180024054,43679.99999992186,43679.99981086842,43271.81356869001,1016.0,711.337627266068,1005.4393677954249,842.2012376308849,418.1306132084537
12,44992.0,42064.787443109366,44970.87873566721,44644.402644033195,43669.53486033297,800.0,636.0109316162307,765.4393678723281,534.0090300052907,331.59803465960067
13,45280.0,42660.543663473,45210.87873566652,44748.017870879004,43935.009638009215,-504.0,553.7281777454955,-474.8787356867979,-162.37583771468417,198.2252595767095
14,43984.0,43172.24379860036,44021.121264293615,44319.650968603826,44065.98537948639,-696.0,470.882850169568,-634.8787358861446,-260.54141797326884,135.07501045149183
15,43888.0,43602.309363812135,43941.12126389423,44226.93503493247,44205.1596589122,248.0,392.7508634367914,224.40907426202102,76.75158379487038,155.03226237142007
16,44480.0,43957.74552547394,44469.93941281766,44473.15413619357,44376.04990422923,480.0,323.0646957778117,439.7124578214425,242.79616935788727,165.6927405284914
17,44848.0,44248.43875536776,44820.546179537116,44712.52737364824,44536.54513996918,216.0,263.85716275749655,213.3376644050295,171.63692427879505,144.92249273840935
18,44912.0,44485.45985098893,44896.614741627716,44816.42798475116,44665.89488970605,-16.0,215.58262853996348,-0.8577297708216065,56.114603478497884,117.04449422217294
19,44816.0,44679.604012447686,44818.83071999547,44824.75658060524,44770.63412841353,-80.0,177.40949243736395,-63.63042165486331,12.706886156698602,102.47094512815238
20,44752.0,44840.27883586366,44769.35389831799,44841.841757064554,44870.83677996235,32.0,147.6044788134932,37.292669912472775,62.006054991590645,106.14449054694342
