distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32992.0,35186.72299401801,32998.554287182604,33050.90731025544,33900.45704493957,80.0,178.40547850288567,65.5428718260373,58.907310255432094,90.84570449395687
1,33072.0,35365.1284725209,33064.09715900864,33109.81462051087,33991.302749433526,16.0,264.02228084980015,26.02866686922789,77.81462051086783,136.81084196563097
2,33024.0,35714.76755571761,33050.61162092106,33206.536551277175,34174.07872887083,104.0,428.15442335152693,119.5725665176833,187.99020640489107,240.27991588084842
3,33280.0,36221.43731922395,33303.24229204401,33485.79503332065,34471.86258119522,592.0,574.7272347802791,578.6941895578566,500.73178110959634,357.37698138415726
4,34208.0,36864.22202527817,34208.00000003677,34208.00011349637,34888.832691639145,1232.0,697.4345829950908,1220.3788539685047,1129.102457076282,636.0704622111225
5,35744.0,37616.30648521413,35743.99999998102,35743.99994747322,35744.00350561747,1568.0,791.0183648217935,1567.999999985088,1567.999953243765,1227.58300754413
6,37344.0,38446.25875492176,37344.00000000695,37344.0000199839,37343.998706727405,1704.0,851.8238411050879,1704.0000000107757,1704.0000240789159,1703.9967883034697
7,39152.0,39319.95416742431,39152.00000000257,39151.99999563105,39151.99708222441,2312.0,878.3433166798022,2311.999999976084,2311.999987787298,2312.0117678562237
8,41968.0,40202.94538828136,41967.99999995912,41967.99999555849,41968.02224243985,1944.0,871.5346672036467,1944.0000000574728,1944.0000056859863,1943.980155731002
9,43040.0,41063.0235018316,43040.000000117514,43040.00000700302,43039.95739368641,1176.0,834.8562014210002,1175.9999998790918,1170.8615454268147,874.4803797586646
10,44320.0,41872.65779112336,44319.9999997173,44309.72308641212,43716.98300195718,944.0,773.9221509589443,938.740504634341,872.2498801656948,550.887590571936
11,44928.0,42610.86780374949,44917.481009386196,44784.49976733441,44141.73257483028,504.0,695.8024702172952,488.6723466531912,403.0265645894906,385.43620161461513
12,45328.0,43264.26273155795,45297.34469302368,45115.776215591104,44487.85540518641,248.0,608.1933813053329,226.5871487558943,225.16455605224837,304.1156006154488
13,45424.0,43827.254566360156,45370.655306897985,45234.82887943891,44749.96377606118,-256.0,518.4806736084429,-193.4128516357523,24.467103567258164,228.40655967783096
14,44816.0,44301.22407877484,44910.51898975218,45164.71042272562,44944.668524542074,24.0,432.9491457801123,49.11605019127455,104.23675464952248,201.13817470799404
15,45472.0,44693.15285792038,45468.887407280534,45443.30238873795,45152.24012547717,584.0,356.28065636467727,506.14803535485044,264.2431603813093,191.58360720895143
16,45984.0,45013.78539150419,45922.81506046188,45693.19674348824,45327.83573895998,160.0,291.2542352322125,148.00295549071961,104.492726494409,142.78740043081052
17,45792.0,45275.661328384806,45764.89331826197,45652.28784172677,45437.81492633879,-344.0,238.790475467762,-293.4551508900513,-110.76498089808956,92.26993369575212
18,45296.0,45491.36634243972,45335.904758681776,45471.66678169206,45512.37560635148,-264.0,198.22890708727573,-229.4647661712952,-92.78766918867404,85.3794603302631
19,45264.0,45672.11914255936,45305.96378591938,45466.71250334942,45608.573846999316,216.0,167.7186475144954,179.87795683452714,96.40197333207107,113.42693299780149
20,45728.0,45826.80363746871,45695.66067235083,45664.4707283562,45739.229472347084,248.0,144.68691607802612,228.0002481856136,165.99358918487633,131.21709896512402
21,45760.0,45961.49297471541,45761.96428229061,45798.699681719176,45871.008044929564,40.0,126.31908506281252,76.12502139284334,153.5787942225652,137.32897482895714
22,45808.0,46079.44180759433,45847.91071513652,45971.62831680133,46013.887422005,336.0,109.98052685465518,315.95987615745616,254.74279348282653,153.1737481756827
23,46432.0,46181.45402842472,46393.88403460552,46308.18526868483,46177.35554128093,328.0,93.5444269788386,324.93362486764454,274.6495862259071,150.735896339982
24,46464.0,46266.53066155201,46497.777964871806,46520.92748925315,46315.35921468496,272.0,75.61482428539966,272.78375462533586,241.20596519489118,130.57163413827584
25,46976.0,46332.68367699552,46939.451543856194,46790.59719907461,46438.49880955748,288.0,55.633024084821955,258.9312982653573,176.96830935876642,96.26453535039764
26,47040.0,46377.79670972165,47015.64056140252,46874.86410797068,46507.88828538576,-48.0,33.85014308051905,-45.6081754410734,1.6989628814080788,42.78389009756211
