distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32944.0,33753.444164790104,32938.90799299491,32935.55229680559,33364.455769823006,-64.0,87.28960397613992,-50.92007005097548,-8.447703194418864,42.04557698229473
1,32880.0,33840.733768766244,32887.98792294393,32927.10459361117,33406.5013468053,-16.0,130.08112536903718,-10.980455331322446,15.104593611169548,68.37064432256375
2,32912.0,34013.60641552818,32916.94708233226,32965.76148402793,33501.19705846813,56.0,213.79901471823905,53.69457104965477,65.53763243072535,124.15556458623905
3,32992.0,34268.33179820272,32995.37706504324,33058.17985847262,33654.81247597778,88.0,292.56492421893927,95.3153079271724,125.50830368100651,186.7560413085339
4,33088.0,34598.73626396606,33107.57769818661,33216.77809138994,33874.7091410852,208.0,363.6944907564357,210.08912407640673,222.9872786122869,259.2321221616803
5,33408.0,34995.72077971559,33415.555313196055,33504.154415697194,34173.27672030114,688.0,424.17572227530036,678.211150911975,623.610966110391,336.83141523099766
6,34464.0,35447.08770851666,34464.00000001056,34464.00002361072,34548.371971547196,920.0,471.00146434548515,916.2223433975814,871.9227761886614,537.3428944126681
7,35248.0,35937.723708406564,35247.99999999122,35247.99996807452,35247.962509126475,856.0,501.62365347890955,855.9999999846223,856.0000049856972,813.8292319983302
8,36176.0,36450.33501547448,36175.9999999798,36176.00003358212,36176.03043554386,1064.0,514.457776240939,1064.0000000952095,1063.9999738960214,1064.0122384285205
9,37376.0,36966.63926088844,37376.00000018164,37375.99991586656,37375.986985983516,1336.0,509.2475250488933,1335.9999993172569,1336.0002161117736,1209.117946224167
10,38848.0,37468.83006557226,38847.999998614316,38848.000465805664,38594.26632799219,984.0,487.25897296217954,984.0000011240045,983.9997105305483,788.2182081370265
11,39344.0,37941.1572068128,39344.000002429646,39343.999336927656,38952.42340225757,560.0,451.20301086707696,559.9999998106905,523.6193297911304,338.5782443782555
12,39968.0,38371.23608730642,39967.9999982357,39895.239125387925,39271.4228167487,584.0,404.909956087311,561.4901275328157,431.00469885994244,284.1705553285683
13,40512.0,38750.97711898742,40466.98025749528,40206.00873464754,39520.764512914706,232.0,352.8273620050968,216.1567878054666,157.77397658338305,199.77992181173977
14,40432.0,39076.89081131661,40400.31357384663,40210.78707855469,39670.98266037218,-280.0,299.40785817599317,-257.49010253806046,-105.82811681550083,112.16728047608558
15,39952.0,39349.79283533941,39952.00005241916,39994.35250101654,39745.09907386688,-472.0,248.53093318644096,-417.8037355247834,-195.25832702988555,63.7713671880374
16,39488.0,39573.95267768949,39564.70610279706,39820.27042449492,39798.525394748256,104.0,203.07405552409546,80.26559155011637,-7.946864274159452,68.95259061879187
17,40160.0,39755.9409463876,40112.53123551939,39978.45877246822,39883.00425510446,280.0,164.6867115811183,228.33404744803556,67.41773420741447,70.62907311143135
18,40048.0,39903.32610085173,40021.374197693134,39955.10589290975,39939.78354097112,-272.0,133.76390237379746,-224.28604936059128,-69.79993310359714,51.36846291521215
19,39616.0,40023.468751135195,39663.95913679821,39838.858906261026,39985.741180934885,-144.0,109.63157070066518,-117.61937690389823,-4.81753351820953,64.44469901050616
20,39760.0,40122.58924225306,39786.13544388534,39945.47082587333,40068.67293899213,360.0,90.87545409752784,333.51056097607216,199.3473325489649,98.36540500685805
21,40336.0,40205.21965933025,40330.98025875035,40237.553571358956,40182.4719909486,488.0,75.74178892733835,439.0890741545154,242.85953116511155,106.12265150389794
22,40736.0,40274.072820107736,40664.31359219437,40431.18988820355,40280.91824199993,-144.0,62.52899363399774,-109.64692547345476,41.23126094636609,75.69216315132144
23,40048.0,40330.277646598246,40111.68640780344,40320.01609325169,40333.856317251244,-192.0,49.902353623256204,-149.64692548438325,24.834251673986728,67.23089111388254
24,40352.0,40373.87752735425,40365.0197412256,40480.85839155153,40415.38002422769,440.0,37.09887359024651,398.4240614845621,225.2714940755941,84.69270818782752
25,40928.0,40404.47539377874,40908.534530772566,40770.55908140288,40503.2417336269,400.0,23.98818268039031,366.1954214753823,210.98023055279555,66.62379608055562
26,41152.0,40421.85389271503,41097.41058417637,40902.81885265712,40548.6276163888,-120.0,10.997873326075933,-84.07102571434734,7.669197582796187,15.217263581344014
27,40688.0,40426.47114043089,40740.39247934387,40785.89747656847,40533.67626078959,-96.0,-1.0551279565042933,-95.05570811315556,-67.9726378044179,-22.66754255973501
28,40960.0,40419.74363680202,40907.299167950056,40766.87357704828,40503.29253126933,-80.0,-11.22687762930218,-96.59747164354849,-115.58711099604261,-53.219102956791176
29,40528.0,40404.01738517229,40547.197536056774,40554.72325457638,40427.238054876005,-288.0,-18.704374604203622,-264.113951609419,-198.7886951837063,-81.09257364952646
30,40384.0,40382.33488759361,40379.07126473122,40369.29618668087,40341.10738397028,-184.0,-23.002254721366626,-192.76994766946882,-192.77897455508355,-88.27530170721002
31,40160.0,40358.01287572955,40161.657640717836,40169.16530546622,40250.687451461585,-208.0,-24.080451019541215,-209.12542042421774,-195.54822848154436,-85.8855599356175
32,39968.0,40334.17398555453,39960.82042388278,39978.19972971778,40169.336264099045,-232.0,-22.371157504818257,-236.73509742116585,-185.86571088954588,-71.28437415758526
33,39696.0,40313.27056071992,39688.187445875505,39797.433883687125,40108.118703146414,-352.0,-18.677584823482903,-311.6957486297506,-130.04890418709692,-40.61162579531083
34,39264.0,40296.818815907565,39337.42892662328,39718.10192134359,40088.113012508424,336.0,-13.994093920820887,313.85076488887717,147.7189983282551,21.199959987428883
35,40368.0,40285.282372878275,40315.88897565326,40092.871880343635,40150.51862312127,440.0,-9.311983295774553,420.4402762715763,237.20589917186953,51.531541768912575
36,40144.0,40278.194849316016,40178.30947916643,40192.513719687326,40191.17609604625,8.0,-5.41742844547116,33.96789934532717,123.89869918734985,43.01627772729262
37,40384.0,40274.44751598733,40383.82477434391,40340.669278718335,40236.55117857586,240.0,-2.77537437493811,204.63916689703183,126.49019839017274,38.002641458395374
38,40624.0,40272.64410056614,40587.5878129605,40445.49411646767,40267.18137896304,32.0,-1.4849357841194433,21.702103419054765,15.571895983175637,12.789269335338759
39,40448.0,40271.477644419094,40427.22898118202,40371.813070684686,40262.129717246535,-320.0,-1.3146543733782892,-264.2139258683419,-111.77451044064583,-14.345175854177796
40,39984.0,40270.01479181938,40059.15996122381,40221.94509558638,40238.491027254684,64.0,-1.7954937184731534,36.03244817716404,-30.895427305120393,-10.914138629119407
41,40576.0,40267.88665698215,40499.29387753635,40310.022216074445,40240.301439988296,-48.0,-2.368399630911881,-50.3901225747577,-44.911771474708075,-14.974515266971139
42,39888.0,40265.27799255756,39958.3797160743,40132.12155263696,40208.54199672074,-128.0,-2.5276787605544087,-110.32381653781704,-55.83988711899656,-15.73234343151853
43,40320.0,40262.83129946104,40278.64624446072,40198.34244183645,40208.83675312526,160.0,-1.9098136504871945,113.49775068998497,5.392110117714765,-5.263405939218501
44,40208.0,40261.458365256585,40185.37521745427,40142.90577287239,40198.015184842305,-256.0,-0.366220925545349,-206.39493973511344,-87.98378252786642,-11.320809040837048
45,39808.0,40262.09885760995,39865.85636499049,40022.37487678072,40186.195135043585,-32.0,2.0387687357251707,-30.237027511320775,-13.343457701314037,7.089706953458517
46,40144.0,40265.535902728036,40124.901162431626,40116.218857469765,40212.19459874922,200.0,5.059700705533032,163.5506095992787,79.95340942393159,29.409193643095932
47,40208.0,40272.218259021014,40192.95758418905,40182.28169562858,40245.01352232978,-40.0,8.33799422478478,-7.155657297360449,53.203685973105166,34.66959969704476
48,40064.0,40282.211891177605,40110.589847836905,40222.626229415975,40281.53379814331,216.0,11.481146539979818,193.61246788446078,119.65764849538391,47.39696572069806
49,40640.0,40295.180552100974,40580.18251995797,40421.59699261935,40339.80745377117,144.0,14.117181278630596,127.47430685884683,89.76925951304656,43.26402831642554
50,40352.0,40310.446253734866,40365.5384615546,40402.16474844207,40368.06185477616,-200.0,15.955619231095625,-146.9517506303564,5.650130043752142,29.057493743792293
51,40240.0,40327.091790563165,40286.279018697256,40432.897252706854,40397.92244125876,384.0,16.81758509211795,338.87769479796043,127.18113061820986,37.75670854553391
52,41120.0,40344.0814239191,41043.29385115052,40656.52700967849,40443.57527186723,-32.0,16.641290337182,-27.39462184851436,-8.106738189118914,11.831594201838016
53,40176.0,40360.37437123753,40231.48977500023,40416.68377632862,40421.58562966243,-352.0,15.478130975647218,-320.2185352638153,-119.50134518556297,-9.710360721681354
54,40416.0,40375.0376858704,40402.85678062289,40417.52431930736,40424.15455042387,144.0,13.482598362817953,105.65090873712325,1.6027026324227336,2.9766482826307765
55,40464.0,40387.339567963165,40442.791592474474,40419.88918159346,40427.538926227695,-96.0,10.891635319207126,-66.10722577603156,-19.690546917165193,1.5613221152125334
56,40224.0,40396.82095650881,40270.642329070826,40378.14322547303,40427.27719465429,72.0,8.003481912033749,61.06238195049082,35.32565661608896,9.90212815931227
57,40608.0,40403.34653178723,40564.916356375456,40490.54049482564,40447.34318254632,88.0,5.147615894351475,78.85580918192136,53.66751676542481,12.033147019345051
58,40400.0,40407.116188297514,40428.35394743467,40485.47825900388,40451.34348869298,-24.0,2.6450215548975393,5.207328232543659,37.67689368018546,6.5674805813105195
59,40560.0,40408.63657489703,40575.33101284054,40565.89428218601,40460.47814370894,272.0,0.7670599954362842,223.63212960859164,83.3631642751352,4.158562201406312
60,40944.0,40408.65030828839,40875.61820665185,40652.20458755415,40459.660613095795,-72.0,-0.30179074098487035,-69.41565268308841,-59.587400854779844,-25.034499958357628
61,40416.0,40408.03299341506,40436.499707474366,40446.71948047645,40410.409143792225,-336.0,-0.4978278108574159,-308.8260820520154,-190.12536683947474,-49.53101211395915
62,40272.0,40407.65465266667,40257.96604254782,40271.9538538752,40360.59858886788,-256.0,0.105766562417557,-248.70345218745206,-174.788699663648,-45.38062548095331
