distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32944.0,34666.423957570696,32944.66365328689,32981.17549113088,33694.90344578233,0.0,142.47793341182842,6.636532868840732,37.17549113088171,75.09034457823873
1,32944.0,34808.901890982524,32951.30018615573,33018.35098226176,33769.99379036057,40.0,210.95827226178517,43.13746364749386,74.3509822617707,116.39003409626457
2,33024.0,35088.34050209427,33030.938580581875,33129.87745565442,33927.68351397486,104.0,342.4361113457235,114.33129733550595,164.46520121986396,202.87389931302823
3,33152.0,35493.77411367397,33179.96278082674,33347.28138470149,34175.741588986624,360.0,460.3424155046887,356.53070990002743,315.0446213978139,299.2451544611031
4,33744.0,36009.025333103644,33744.00000038193,33759.96669845005,34526.173822897064,944.0,559.7354222397262,930.0186095242207,846.3593064629458,432.1460010269948
5,35040.0,36613.244958153424,35039.99999987518,35039.99999762738,35040.033591040614,1368.0,636.4072374468997,1367.9999998264357,1360.0166526471403,976.9068727535268
6,36480.0,37281.83980799744,36480.0000000348,36480.00000374433,36479.98756840412,1632.0,687.3103081610607,1632.0000000531727,1631.9999971502766,1631.9855454545323
7,38304.0,37987.865574475545,38303.999999981526,38303.999991927936,38304.00468194968,1440.0,710.9782403884528,1439.9999999936008,1440.0000034782643,1440.0050688670817
8,39360.0,38703.79628877435,39360.000000022,39360.00001070086,39359.99770613828,1408.0,707.7909121539633,1407.9999999901884,1407.9999958618318,1353.8467977636683
9,41120.0,39403.44739878347,41119.9999999619,41119.9999836516,41011.698277477015,1280.0,680.0294252707172,1263.4728328615784,1213.891330432656,1034.7611850199246
10,41920.0,40063.85513931578,41886.94566574516,41787.78267156617,41429.52007617813,416.0,631.6957766853338,432.52716716028954,482.1086796657328,393.2978025100201
11,41952.0,40666.83895215414,41985.05433428248,42084.217342983065,41798.293882497055,632.0,568.0485941383558,616.5885601927002,526.9647463788715,361.0885004437805
12,43184.0,41199.952327592495,43120.12278613056,42841.712164323915,42151.69707706569,456.0,494.9663760348194,462.47416225789493,421.92950003236183,301.7880484219204
13,42864.0,41656.77170422378,42910.00265879827,42928.07634304779,42401.869979340896,0.0,418.3287861696699,19.893166659061535,118.40235024777212,227.06640124224577
14,43184.0,42036.609899931835,43159.90911944868,43078.51686481946,42605.82987955018,160.0,343.3948208641559,129.4520578938209,97.6989541813964,175.0513941868012
15,43184.0,42343.56134595209,43168.906774585914,43123.47425141058,42751.9727677145,-104.0,274.3131417599143,-66.46847193322174,14.694512296409812,124.54152655003782
