distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32944.0,33945.2269502075,32945.412722424124,32965.04160392812,33422.71962376054,16.0,82.18769661296392,14.127224241237855,21.04160392812628,47.87196237605531
1,32960.0,34027.41464682046,32959.53994666536,32986.083207856245,33470.591586136594,8.0,121.5937139233938,11.826957568031503,34.08320785624528,73.40154168288427
2,32960.0,34188.41437805429,32969.06663756019,33033.20801964061,33569.52270712631,48.0,197.06711327683297,54.85987869576638,83.72882160466906,129.4072563460286
3,33056.0,34421.54887337413,33069.259704056894,33153.54085106558,33729.40609882865,168.0,264.3168229544499,166.49158678116146,169.10325695776191,193.5536966437794
4,33296.0,34717.04802396319,33302.04981112251,33371.41453355613,33956.630100413866,632.0,320.450094757809,625.370147972506,583.229579700248,295.30727223753274
5,34320.0,35062.44906288975,34320.000000001906,34320.00001046608,34320.02064330372,840.0,363.098641155706,836.9750944401094,802.2927207095381,509.6796813955334
6,34976.0,35443.2453062746,34976.00000000273,34975.99997497521,34975.98946320493,944.0,390.66533304343466,943.999999962587,944.0000620374667,943.9912463881483
7,36208.0,35843.77972897662,36207.99999992708,36208.00013454101,36208.00313608001,936.0,402.5430428516047,936.0000002083943,935.9997920898168,936.0044483218444
8,36848.0,36248.33139197781,36848.00000041952,36847.99955915484,36847.99835984862,608.0,399.24711238365126,607.9999992568373,608.0004017181091,584.9609410824232
9,37424.0,36642.27395374392,37423.999998440755,37424.00093797723,37377.92501824486,584.0,382.40460402113604,584.000002299319,583.9993699766055,409.30366604552546
10,38016.0,37013.14060002008,38016.000005018155,38015.998299108054,37666.60569193967,480.0,354.5767914230528,479.99999698617466,447.7254569309007,271.21095829179467
11,38384.0,37351.427536590025,38383.999992413104,38319.45185183903,37920.34693482845,368.0,318.9530163405361,348.13010860741633,266.09626841956197,230.5585896302
12,38752.0,37651.04663270115,38712.26022223299,38548.19083594718,38127.72287120007,112.0,278.9710703997516,112.07531633647523,126.83440208173852,176.16207993162607
13,38608.0,37909.36967738953,38608.150625086055,38573.12065600251,38272.6710946917,-136.0,237.9278241875836,-103.35647171666642,7.490148056582257,128.1817782262151
14,38480.0,38126.90228107632,38505.547278799655,38563.17113206034,38384.0864276525,32.0,198.63101357418782,25.133047711864492,31.636042088000977,106.61965434342346
15,38672.0,38306.631704537904,38658.416720509784,38636.39274017851,38485.91040337855,96.0,163.18650074936158,84.95304425905488,55.41797820742795,92.51949589497599
16,38672.0,38453.27528257504,38675.453367317765,38674.0070884752,38569.125419442455,32.0,132.8932579927532,34.3034833967904,38.61789253428651,78.07128703602939
17,38736.0,38572.41822052341,38727.023687303365,38713.628525247084,38642.05297745061,0.0,108.25834518258853,6.688756502411707,28.435699395424308,68.23020688068209
18,38672.0,38669.79197294022,38688.83088032259,38730.87848726605,38705.58583320382,48.0,89.12402640140135,45.96159463215008,46.68920565199005,65.21214741340373
19,38832.0,38750.66627332621,38818.946876567665,38807.006936551064,38772.477272277414,64.0,74.8199611977434,64.85037908342201,63.63191756054948,63.91530268746283
20,38800.0,38819.43189533571,38818.53163848943,38858.142322387146,38833.416438578744,88.0,64.35107726586284,92.24295436891771,80.20654702965112,62.609988230269664
21,39008.0,38879.36842785794,39003.4327853055,38967.42003061037,38897.69724873795,192.0,56.5778988476668,162.0650733435723,88.98772352841115,58.765672596106015
22,39184.0,38932.58769303104,39142.66178517658,39036.11776944397,38950.94778377096,-88.0,50.375552718309336,-67.46207424603563,-5.243376444421301,41.597924221550784
23,38832.0,38980.11953329456,38868.50863681343,38956.933277721524,38980.893097181055,-112.0,44.748255809139664,-91.60996429598526,-16.717852861678693,37.38996826915172
24,38960.0,39022.08420464932,38959.441856584606,39002.68206372061,39025.72772030926,96.0,38.91612140250436,88.1425026941979,67.0898178593925,48.12100914366965
25,39024.0,39057.951776099566,39044.793642201825,39091.11291344031,39077.135115468394,216.0,32.373363595528645,195.40234020782373,121.98730643985255,54.064150932554185
