distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,33008.0,34324.66803064765,33005.44825733569,33012.88458200859,33586.281206235275,-32.0,126.32304281757388,-25.517426643120416,4.8845820085916785,57.82812062353332
1,32976.0,34450.99107346522,32979.93083069257,33017.76916401718,33644.10932685881,-8.0,187.58632177766776,-5.863273180319084,25.769164017186995,91.23358696646756
2,32992.0,34699.840674202984,32993.72171097505,33064.422910042966,33768.74838016821,8.0,306.22989820185103,22.399435157727567,82.86520104726151,163.47647231781957
3,32992.0,35063.450869868924,33024.72970100802,33183.49956611171,33971.06227149445,192.0,415.00512500533296,194.65649507304624,214.8264391245939,251.2670049009539
4,33376.0,35529.85092421365,33383.03470112114,33494.07578829215,34271.28238997012,640.0,509.6787683526527,623.6351494986011,544.2502177012466,344.98423797417854
5,34272.0,36082.80840657423,34272.000000005224,34272.0000015142,34661.030747442805,1184.0,586.1448755697711,1180.482649437945,1124.9621052059229,736.3674379944568
6,35744.0,36702.14067535319,35743.99999999703,35743.999998704,35744.01726595903,1312.0,640.8737255117157,1311.999999997679,1311.9999997868945,1117.4735639204373
7,36896.0,37364.55585759766,36896.00000000058,36896.00000108799,36895.97787528368,1184.0,671.4478985805908,1184.0000000028704,1184.0000003817586,1183.9991440631493
8,38112.0,38045.03647251437,38112.00000000277,38111.999999467516,38112.01555408533,1616.0,677.0397455608872,1615.999999991047,1615.9999995463477,1616.0052119047068
9,40128.0,38718.635348719436,40127.999999982676,40128.000000180684,40127.98829909309,1624.0,658.6887979956118,1614.8061662247128,1587.2246650057496,1385.5328766551138
10,41360.0,39362.4140685056,41341.6123324522,41286.449329479015,40883.08130739556,720.0,619.3196910040642,729.193834099362,756.7753351021711,568.0262353505532
11,41568.0,39957.274730727564,41586.3876681814,41641.550670385026,41264.0407697942,480.0,563.4302156896883,489.1938330126395,478.6963418123305,365.76150088834765
12,42320.0,40489.274499884974,42319.99999847748,42243.84201310368,41614.60430917225,688.0,496.52926303321874,649.113483530462,477.39268355667446,315.2937548366681
13,42944.0,40950.333256794,42884.614635242324,42596.336037498375,41894.628279467535,208.0,424.47449177193994,199.70649575302014,178.66204314389324,227.55538426866042
14,42736.0,41338.223483428854,42719.41298998352,42601.16609939146,42069.715077709574,-296.0,352.76267017719147,-248.13669534121436,-62.58688841118783,141.77255212751697
15,42352.0,41655.858597148384,42388.341244559895,42471.162260676,42178.17338372257,-160.0,285.9217071140083,-149.3655226241317,-70.42270837746037,99.76697519912341
16,42416.0,41910.06689765687,42420.68194473525,42460.32068263654,42269.24902810782,72.0,227.12890478925328,55.75042385161214,11.318763278817642,83.73809579064255
17,42496.0,42110.11640672689,42499.84209226312,42493.799787233635,42345.649575303854,120.0,178.07077021059013,98.3706088434592,32.378998213906016,68.88302596122594
18,42656.0,42266.20843807805,42617.42316242217,42525.078679064354,42407.01508003027,-88.0,139.01436321871006,-75.3031177301018,-34.18176863710687,48.9162587279352
19,42320.0,42388.14513316431,42349.235856802916,42425.43624995942,42443.482092759725,-144.0,109.06289302026562,-122.00802160468811,-46.92430412521935,42.64111736743507
20,42368.0,42484.33422411858,42373.407119212796,42431.230070813916,42492.29731476514,56.0,86.52707819065108,51.206858473866305,37.40885626144882,55.03008774367481
21,42432.0,42561.19928954561,42451.64957375065,42500.25396248232,42553.542268247074,208.0,69.34596132740262,176.49032329110196,103.1508729095658,67.32206689428858
22,42784.0,42623.02614677339,42726.387765795,42637.53181663305,42626.94144855372,-40.0,55.495295359385636,-13.322978980642802,64.04376246725224,65.54625273432976
23,42352.0,42672.189880264385,42425.00361578936,42628.34148741682,42684.634773715734,112.0,43.307557030009775,125.51003464371388,128.9804144921909,74.32506384779845
24,43008.0,42709.64126083341,42977.40783508243,42895.49264561743,42775.59157624932,376.0,31.6840907705664,337.5672890026435,210.89748100932047,79.3363813460528
25,43104.0,42735.55806180552,43100.13819379465,43050.136449435464,42843.30753640784,80.0,20.17968705890962,103.42132768546071,127.71202853576688,54.6813369789088
26,43168.0,42750.000634951226,43184.25049045335,43150.91670268896,42884.954250207134,192.0,8.960763459112059,165.36474892542537,92.23860459797652,27.494426309658593
27,43488.0,42753.47958872374,43430.8676916455,43234.61365863142,42898.29638902716,-32.0,-1.3529557209039922,-39.044340580348944,-42.99621474183368,-16.143041728624667
28,43104.0,42747.29472350942,43106.16180929265,43064.924273205295,42852.668166749885,-352.0,-9.934628796145262,-313.8968358896127,-189.22724882347757,-58.194813939775486
29,42784.0,42733.61033113145,42803.074019866275,42856.15916098446,42781.906761147606,-216.0,-16.019793663355813,-207.71769009500713,-172.68553172859538,-70.86606754489912
30,42672.0,42715.255136182706,42690.72642910264,42719.553209748105,42710.93603166009,16.0,-19.103536041249754,-18.715445250465564,-112.82934636231221,-69.02392790451631
31,42816.0,42695.40325904895,42765.643129365344,42630.50046825984,42643.85890533857,-216.0,-19.102761364199978,-213.91494014285126,-181.80250735834488,-75.68418105458477
32,42240.0,42677.04961345431,42262.896548816934,42355.948195031415,42559.56766955092,-376.0,-16.42748904193286,-351.2165492314525,-216.5781757127188,-68.31285231011134
33,42064.0,42662.548280965086,42063.21003090244,42197.3441168344,42507.23320071835,-224.0,-11.883920335276343,-203.63636340230005,-91.93201977981153,-30.17280879664395
34,41792.0,42653.281772783754,41855.623822012334,42172.08415547179,42499.22205195763,344.0,-6.535187333403883,327.29276069820116,164.78211637328786,27.349953837154317
35,42752.0,42649.47790629828,42717.79555229884,42526.908349580975,42561.93310839266,528.0,-1.487186369326082,474.38963225411135,242.27836889966784,53.20771185466583
36,42848.0,42650.3074000451,42804.40308652056,42656.64089327113,42605.63747566696,-184.0,2.3343083536674385,-131.37703317551495,34.052990325715655,31.586241057651932
37,42384.0,42654.14652300561,42455.04148594781,42595.01433023241,42625.10559050796,0.0,4.324984855669754,5.845829166315525,43.88060207748276,31.523394366395223
38,42848.0,42658.95736975644,42816.09474485319,42744.40209742609,42668.68426439975,248.0,4.300481387934269,201.52698317130853,97.58881590673263,34.612887111779855
39,42880.0,42662.74748578148,42858.09545229043,42790.19196204587,42694.33136473152,-96.0,2.501690395147307,-67.52203111061681,0.8858456427151395,16.36366856834502
40,42656.0,42663.960750546736,42681.050682631954,42746.17378871152,42701.41160153644,-72.0,-0.5009217505612469,-51.79135649872114,1.0687210214164224,9.350816881742503
41,42736.0,42661.74564228036,42754.512739292986,42792.329404088705,42713.03299849501,192.0,-3.9507442961185006,166.02575312594126,74.32031742153413,10.473046883314964
42,43040.0,42656.0592619545,43013.10218888384,42894.81442355459,42722.35769530307,152.0,-7.0742624080776295,124.10039401004906,29.892231243182323,-6.557418426782533
43,43040.0,42647.5971174642,43002.713527313084,42852.11386657507,42699.91816164144,-208.0,-9.228639399701933,-196.82102500533438,-136.6436236919908,-39.44362557955537
44,42624.0,42637.601983155095,42619.46013887317,42621.52717617061,42643.47044414396,-464.0,-9.995593429375731,-415.4379132008871,-231.82310231915835,-55.474195290284115
45,42112.0,42627.60593060545,42171.83770091131,42388.46766193675,42588.969771060874,-152.0,-9.241268001627759,-138.94871427846738,-94.82568326547334,-30.652184530041268
46,42320.0,42619.11944715184,42341.56271031623,42431.87580963966,42582.16607508388,344.0,-7.099067477574863,277.53856098606775,99.34605252273468,6.304607777197816
47,42800.0,42613.4077956503,42726.914822883446,42587.15976698222,42601.57898661527,-8.0,-3.8902418435864092,19.926226984451205,48.86384083367375,9.491860862151952
