distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32928.0,34154.84761181659,32926.61273298788,32940.61757619568,33494.15130513038,-16.0,108.01972857194778,-13.872670121185365,12.61757619567652,56.615130513033364
1,32912.0,34262.86734038854,32912.740062866695,32953.23515239135,33550.76643564341,-16.0,159.95866655940335,-10.172355787733977,33.2351523913494,88.55345229520753
2,32896.0,34474.7649449354,32906.26802141241,33007.087880978375,33671.25820972079,32.0,259.687332144862,44.868065607766766,109.39666907621358,159.25468456341696
3,32976.0,34782.242004678264,33002.47619408223,33172.02849054378,33869.275804770245,352.0,349.08490776219696,346.86598942775527,296.45692580529067,242.68138528796771
4,33600.0,35172.93476045979,33600.00000026792,33600.00173258896,34156.62098029673,672.0,424.23649272904004,658.7619028513182,573.9852101297911,315.17622454131924
5,34320.0,35630.714990136345,34319.999999784864,34319.99891080336,34499.62825385288,736.0,481.72513682194403,735.9999999153624,735.9993588823272,457.6896001574314
6,35072.0,36136.38503410368,35072.00000009865,35072.00045035361,35072.00018061159,984.0,519.0460758383961,984.0000000978034,984.0005011969042,894.1859388945195
7,36288.0,36668.80714181314,36287.99999998047,36287.99991319717,36288.00013164192,1688.0,535.0089833311795,1687.9999999515094,1687.999779537855,1687.9995265618709
8,38448.0,37206.40300076604,38448.000000001666,38448.00000942932,38447.99923373533,1640.0,530.0233709683453,1632.149373932465,1595.6969929586012,1362.593558969671
9,39568.0,37728.85388374983,39552.2987478454,39479.39389911437,39013.187249581264,648.0,506.17685937495116,654.1281705627371,651.8789526405126,435.33839717219234
10,39744.0,38218.75671951594,39756.25634112714,39751.757914710346,39318.67602807972,256.0,467.03607097167696,265.23929891742955,276.24297295114593,284.22257990243816
11,40080.0,38662.92602569318,40082.77734568026,40031.879845016665,39581.63240938614,368.0,417.21159260802597,340.40773295443796,256.06185281465514,238.03800177573066
12,40480.0,39053.179904731995,40437.071807036016,40263.88162033966,39794.75203163118,152.0,361.75005365905236,139.65349653584053,123.94258549281585,178.85722382659878
13,40384.0,39386.426133011286,40362.08433875194,40279.7650160023,39939.34685703934,-232.0,305.48554376281027,-184.5657745243734,-36.23409633621486,122.36216826012605
14,40016.0,39664.150992257615,40067.94025798727,40191.41342766723,40039.47636815143,-40.0,252.50923465522283,-34.442790828328725,-0.6448745014531596,101.30332951966193
15,40304.0,39891.44460232173,40293.198757095284,40278.47526699939,40141.95351607866,208.0,205.7823695085899,171.25228458445417,74.29947283186266,94.37482373116654
16,40432.0,40075.715731274795,40410.44482715618,40340.01237333095,40228.22601561376,8.0,166.94951361338462,9.470205841760617,15.543292997037497,76.08380031578781
17,40320.0,40225.3436295485,40312.139168778805,40309.561852993465,40294.12111671024,-168.0,136.38150318192857,-137.60981448335224,-35.66959384075744,64.60115693198895
18,40096.0,40348.47873763865,40135.22519818947,40268.67318564944,40357.42832947774,8.0,113.3937983747237,19.212020358048903,45.44792548069381,76.37862924138972
19,40336.0,40452.13122629795,40350.5632094949,40400.45770395485,40446.87837519302,352.0,96.55501433997415,304.28736111292164,164.01337028283888,94.99396447492472
20,40800.0,40541.5887663186,40743.79992041532,40596.699926215115,40547.41625842759,96.0,84.02685015550742,96.10301066401735,94.59218536782282,87.90869615595511
21,40528.0,40620.18492660896,40542.76923082294,40589.6420746905,40622.69576750493,-176.0,73.90185895347895,-127.18453547768513,23.763185820629587,80.01429745258065
22,40448.0,40689.39248422556,40489.430849459946,40644.226297856374,40707.44485333275,256.0,64.48882827246052,222.24162987728414,152.69737209406594,97.7213284944628
23,41040.0,40749.162583153884,40987.252490577506,40895.03681887863,40818.13842449385,160.0,54.51031131462514,165.65833006453977,178.32893046157187,99.6004923857945
24,40768.0,40798.41310685481,40820.747509589026,41000.88415877952,40906.64583810434,312.0,43.21593285498602,313.3293359102681,222.2894192906424,95.43970551570237
25,41664.0,40835.594448863856,41613.91116239804,41339.615657459915,41009.01783552526,360.0,30.429125259463035,326.62269584558453,176.53932741035896,69.62288919718412
26,41488.0,40859.271357373735,41473.992901280195,41353.962813600236,41045.89161649871,-248.0,16.501510986676294,-209.9537547168511,-52.67143705956187,14.76836179838574
27,41168.0,40868.59747083721,41194.00365296434,41234.27278334079,41038.55455912203,-152.0,2.192572254964034,-149.9709834941532,-86.55363858905184,-13.809329420582799
28,41184.0,40863.65650188366,41174.05093429189,41180.85553642213,41018.272957657544,-80.0,-11.474742829141178,-69.69804721301625,-54.98947870759366,-28.567953581601614
29,41008.0,40845.647985178926,41054.60755853831,41124.293825925604,40981.418651958826,144.0,-23.38760378365987,113.59441693796543,1.5852024662708573,-38.183373100782774
30,41472.0,40816.88129431634,41401.23976816782,41184.025941354674,40941.90621145598,-40.0,-32.55374966927411,-52.26335809527882,-84.25491389359013,-66.01712993004548
31,40928.0,40780.54048584038,40950.08084234775,40955.783998138424,40849.384392098735,-320.0,-38.28243497219228,-295.66030551742733,-214.34994414704124,-96.4525997523051
32,40832.0,40740.31642437196,40809.919157132965,40755.32605306059,40749.00101195137,-288.0,-40.27663972332812,-285.59538671344853,-238.79491854754087,-104.53332954980215
33,40352.0,40699.98720639372,40378.89006892085,40478.19416104334,40640.31773299913,-264.0,-38.69022295287141,-261.54925644437026,-214.0348114955741,-94.26739230228122
34,40304.0,40662.935978466216,40286.820644244224,40327.25643006944,40560.466227346806,-192.0,-34.10927137583349,-177.96620345550764,-139.3095159391778,-67.02819428497969
35,39968.0,40631.768663642055,40022.95766200984,40199.57512916499,40506.26134442917,16.0,-27.4503096673252,10.925327814817138,-11.893736321966571,-27.29181569618231
36,40336.0,40608.035359131565,40308.67129987386,40303.46895742551,40505.88259595444,168.0,-19.815478326101584,149.07013723332784,87.62830697327809,8.115381322997564
37,40304.0,40592.13770698985,40321.09793647649,40374.83174311154,40522.492107075166,80.0,-12.30707992726093,97.91631898511696,106.7786572418081,27.53411647448229
38,40496.0,40583.42119927704,40504.50393784409,40517.026271909126,40560.950828903406,248.0,-5.860573555291921,225.92569058805384,152.7076647521426,41.706263273408695
39,40800.0,40580.41655987927,40772.9493176526,40680.24707261583,40605.90463362198,144.0,-1.1238249920133967,133.19196807152548,103.34433701461967,35.24903639967306
40,40784.0,40581.17354929302,40770.88787398714,40723.714945938365,40631.44890170275,-104.0,1.6041465519738267,-67.62207372972262,13.325346291720052,17.91671316591237
41,40592.0,40583.624852983216,40637.705170193156,40706.89776519927,40641.73805995381,120.0,2.369283080821333,95.34314717178131,40.63170186053321,12.776061248743645
42,41024.0,40585.91211545466,40961.574168330706,40804.97834965943,40657.00102420024,24.0,1.494773197111499,11.739839791080158,-11.430240710116777,-3.0869845435590832
43,40640.0,40586.61439937744,40661.184849775316,40684.037283779035,40635.56409086669,-232.0,-0.5143490414484404,-194.46506967881942,-98.9224239908799,-21.65872879021117
44,40560.0,40584.88341737176,40572.64402897307,40607.13350167767,40613.68356661982,0.0,-3.0855445725028403,-25.320675936891348,-53.33703126253022,-19.196345915883285
45,40640.0,40580.44331023243,40610.54349790153,40577.363221253974,40597.17139903492,-128.0,-5.674568168004043,-109.38304156388403,-61.08866979671075,-18.653597633147
46,40304.0,40573.534281035754,40353.8779458453,40484.95616208425,40576.37637135352,-16.0,-7.834013033534575,-7.275822829735262,-1.9289781275983842,-7.176209113724326
47,40608.0,40564.775284165364,40595.99185224206,40573.50526499878,40582.818980807475,224.0,-9.258097448891931,182.07316760709,71.30173541391923,5.183558494325553
48,40752.0,40555.01808613797,40718.02428105948,40627.55963291209,40586.743488342174,-64.0,-9.787582170389214,-47.84616588518111,-8.165815630647558,-4.338318048190558
49,40480.0,40545.200119824585,40500.2995204717,40557.17363373748,40574.142344711094,-152.0,-9.399524318876502,-116.22715822928512,-31.799182305861905,-7.894026395530091
50,40448.0,40536.21903750022,40485.56996460091,40563.961268300365,40570.95543555111,280.0,-8.182668617722811,233.75323024690078,64.7682687130582,2.9608626175795507
51,41040.0,40528.83478258914,40967.8059809655,40686.7101711636,40580.06406994625,-112.0,-6.311104093161703,-105.41746353151393,-53.89601155495984,-13.888162107548851
52,40224.0,40523.596829313894,40274.73503753788,40456.169245190446,40543.179111336016,-304.0,-4.005147031653905,-273.34533412773453,-114.45630337793409,-20.92600304343796
53,40432.0,40520.82448852583,40421.11531271003,40457.79756440773,40538.21206385938,112.0,-1.49278677809707,91.95683872230074,14.527101421146654,0.3435557163320482
54,40448.0,40520.6112557577,40458.64871498248,40485.22344803274,40543.86622276868,96.0,0.9992404059958062,90.7769771848798,46.03760764138133,10.447470047736715
55,40624.0,40522.82296933782,40602.66926707979,40549.87277969049,40559.10700395485,40.0,3.2885192031098995,37.36688749628229,27.585721503004606,11.996131383912143
56,40528.0,40527.18829416392,40533.38248997505,40540.39489103875,40567.858485536504,-56.0,5.258791228050541,-42.374327229532355,-3.280443132374785,10.744405858480604
57,40512.0,40533.340551793925,40517.92061262073,40543.31189342574,40580.59581567181,24.0,6.845702982664079,14.141185749329452,18.5729490998674,16.167120918897126
58,40576.0,40540.87970012925,40561.664861473706,40577.54078923848,40600.1927273743,-48.0,8.043371935764299,-27.93144377849967,34.99929043197699,20.806548071202997
59,40416.0,40549.42729566545,40462.05772506373,40613.3104742897,40622.20891181422,280.0,8.888239235435321,261.1190635588864,134.42492219607084,32.32663003062771
