distance,Raw,Median+Gaussian,Huber MRF lambda=0.1,Huber MRF lambda=1,Huber MRF lambda=10,derivative:Raw,derivative:Median+Gaussian,derivative:Huber MRF lambda=0.1,derivative:Huber MRF lambda=1,derivative:Huber MRF lambda=10
0,32976.0,34505.857198752055,32977.62873072282,33002.95675885641,33600.18154777087,16.0,156.70126481878833,16.287307228216378,26.95675885642413,62.418154777085874
1,32992.0,34662.558463570844,32993.916037951036,33029.913517712834,33662.59970254796,24.0,233.43616536471018,25.867496983391902,45.91351771283371,95.94813990448529
2,33024.0,34972.729529481476,33029.3637246896,33094.78379428208,33792.077827579844,56.0,383.41856015702797,62.266310186561896,100.26217371028179,167.88201641087653
3,33104.0,35429.3955838849,33118.44865832416,33230.4378651334,33998.36373536971,152.0,524.1563804861944,161.3282252553363,198.87300341801893,251.00409455835688
4,33328.0,36021.042290453865,33352.020175200276,33492.529801118115,34294.08601669656,384.0,650.7347287991506,376.77567124249254,344.3568365437677,344.0265821616704
5,33872.0,36730.8650414832,33872.000000809145,33919.15153822093,34686.41689969305,1248.0,757.7248350586888,1235.9899123061477,1165.7351002646537,764.9669378766412
6,35824.0,37536.49196057124,35823.99999981257,35824.00000164742,35824.01989244984,1480.0,839.8104552654004,1479.9999996299193,1456.4242300866208,1072.7837200073664
7,36832.0,38410.485952014,36832.00000006898,36831.999998394174,36831.984339707786,1656.0,892.6363963301301,1656.0000000913606,1655.9999993935817,1655.9911324450331
8,39136.0,39321.7647532315,39135.99999999529,39136.000000434586,39136.002157339906,2344.0,913.6666783717446,2343.9999999500615,2344.0000007433773,2344.0106474886015
9,41520.0,40237.81930875749,41519.999999969106,41519.99999988093,41520.00563468499,2136.0,902.8287951078528,2136.0000000932923,2135.999999802705,2135.989854392381
10,43408.0,41127.42234344721,43408.00000018188,43408.000000039996,43407.98186612467,1632.0,862.7693945025858,1631.9999996828083,1610.3656057617227,1270.5824619133818
11,44784.0,41963.35809776266,44783.99999933472,44740.731211404374,44061.17055851175,976.0,798.6182979002406,965.0293190591146,881.6178492448125,527.3388551173884
12,45360.0,42724.65893924769,45338.05863830011,45171.23569852962,44462.659576359445,424.0,717.3274437226501,404.20914628114406,336.12233639005717,356.62199666566084
13,45632.0,43398.01298520796,45592.41829189701,45412.97588418449,44774.414551843074,40.0,626.695260355431,56.45111308195192,132.22812774711565,268.8757030757879
14,45440.0,43978.04945995855,45450.96086446401,45435.69195402385,45000.41098251102,-112.0,534.3090281252262,-86.65310511296047,20.56204685128614,204.01697979349774
15,45408.0,44466.631041458415,45419.11208167109,45454.09997788706,45182.44851143007,24.0,446.5747219484765,23.711625562544214,41.45801280674277,170.75995449054972
16,45488.0,44871.198903855504,45498.3841155891,45518.60797963734,45341.93089149212,152.0,368.0716419262717,131.1926118635056,79.81199156894581,152.17892463665703
17,45712.0,45202.77432531096,45681.4973053981,45613.72396102495,45486.806360703384,24.0,301.2930478469534,30.599716799526504,45.977961900087394,133.61578724643186
18,45536.0,45473.78499954941,45559.58354918815,45610.56390343751,45609.162465984984,0.0,246.71054637253474,-3.9960102691766224,34.12189413131637,126.01422858085061
19,45712.0,45696.19541805603,45673.50528485975,45681.967749287585,45738.834817865085,-104.0,203.1830324639559,-78.55184002967508,56.38772049386898,131.01409277335551
20,45328.0,45880.15106447732,45402.4798691288,45723.33934442525,45871.190651531695,296.0,168.51313126075183,308.52197145610626,239.04126735029058,159.51536624319488
21,46304.0,46033.22168057753,46290.54922777196,46160.05028398817,46057.865550351475,672.0,140.0296866755125,613.6674559599342,364.7360815569991,174.36817633735336
22,46672.0,46160.21043782835,46629.81478104867,46452.81150753925,46219.9270042064,120.0,115.12964635425305,128.33945852004763,183.16697732071043,139.45780406524864
23,46544.0,46263.48097328604,46547.228144812056,46526.38423862959,46336.78115848197,-104.0,91.67302913249296,-66.44591217635025,64.76485040512853,106.49321219966805
24,46464.0,46343.55649609333,46496.92295669597,46582.341208349506,46432.91342860574,120.0,68.20287172967437,114.30959536376758,115.12757389467515,94.57794155405281
25,46784.0,46399.88671674539,46775.84733553959,46756.63938641894,46525.93704159008,256.0,44.03283812123118,238.16105654157946,160.6178712789042,80.12046506384286
26,46976.0,46431.622172335796,46973.24506977913,46903.576950907314,46593.15435873342,208.0,19.208903350358014,183.62308313520043,110.72603994202655,48.07503508001537
27,47200.0,46438.3045234461,47143.09350180999,46978.09146630299,46622.08711175011,-136.0,-5.5906978577622795,-114.68405891918883,-36.43975145282457,0.03710860419232631
28,46704.0,46420.44077662027,46743.87695194075,46830.697448001665,46593.22857594181,-248.0,-29.294231211402803,-199.8317901655064,-84.04529430048933,-34.3971070112093
29,46704.0,46379.7160610233,46743.42992147898,46810.00087770201,46553.29289772769,248.0,-50.63879365617322,196.70257693312305,32.303868551352934,-47.471033327732584
30,47200.0,46319.163189307925,47137.282105807,46895.30518510437,46498.28650928634,112.0,-68.35479256245162,80.26271336300852,-67.04310004545914,-90.09206297702985
31,46928.0,46243.00647589839,46903.955348204996,46675.914677611094,46373.10877177363,-568.0,-81.43776480306042,-526.6024015349394,-345.43316868773036,-152.92229892403338
32,46064.0,46156.287659701804,46084.07730273712,46204.43884772891,46192.441911438276,-552.0,-89.28649554896037,-546.4391468243339,-401.25640601772466,-174.2447647634399
33,45824.0,46064.43348480047,45811.07705455633,45873.401865575644,46024.61924224675,-352.0,-91.7933143256414,-337.6149753991631,-306.33604936544725,-157.7917070791882
34,45360.0,45972.70103105052,45408.84735193879,45591.766748998016,45876.8584972799,-168.0,-89.37233760174058,-157.9929429235708,-165.7517420786171,-121.91782010285533
35,45488.0,45885.68880959699,45495.09116870919,45541.89838141841,45780.78360204104,176.0,-82.8637827521452,121.69966031630975,-22.919176870396768,-81.43571513680945
36,45712.0,45806.97346554623,45652.24667257141,45545.92839525722,45713.98706700628,-168.0,-73.3841420329627,-141.61113328072315,-79.00578853258048,-66.6971816844416
37,45152.0,45738.920525531066,45211.86890214774,45383.88680435325,45647.389238672156,-184.0,-62.14293822705804,-141.0332596849512,-46.09818872734468,-41.82836640052119
38,45344.0,45682.687589092115,45370.18015320151,45453.73201780253,45630.33033420524,352.0,-50.254549887522444,289.2120170613307,124.71122235054645,-2.7423877566507144
39,45856.0,45638.41142575602,45790.2929362704,45633.30924905434,45641.904463158855,96.0,-38.595719240813196,91.57746442087955,68.23185577898403,0.869352111556509
40,45536.0,45605.49615061049,45553.33508204327,45590.1957293605,45632.06903842835,-208.0,-27.733880198557017,-150.2824440108052,-16.01565501359073,-5.031972809087165
41,45440.0,45582.94366535891,45489.72804824879,45601.27793902716,45631.84051754068,216.0,-17.944038401452417,185.03320744947996,91.7211791802365,9.363504989363719
42,45968.0,45569.60807380758,45923.40149694223,45773.638087720974,45650.79604840708,256.0,-9.277379729697714,210.68093340459382,75.17919255430752,3.0953332867538847
43,45952.0,45564.38890589951,45911.08991505798,45751.636324135776,45638.03118411419,-248.0,-1.678710036125267,-216.8620065943578,-122.18360151731758,-28.463305087181652
44,45472.0,45566.25065373533,45489.67748375351,45529.27088468634,45593.869438232716,-360.0,4.890553912107862,-333.0250125369166,-193.7299971062639,-38.06827396983863
45,45232.0,45574.17001372373,45245.039889984146,45364.17632992325,45561.89463617451,-200.0,10.406626160431188,-179.43814384865982,-99.00638980146687,-15.480070249479468
46,45072.0,45587.063906056195,45130.80119605619,45331.258105083405,45562.90929773376,280.0,14.753054505334148,229.7395022692035,96.71082770185603,25.560126445936476
47,45792.0,45603.676122734396,45704.51889452255,45557.59798532696,45613.014889066384,72.0,17.750056646847952,86.33995516295545,109.1388729070386,41.156335785944975
48,45216.0,45622.56401934989,45303.4811063821,45549.53585089748,45645.22196930565,152.0,19.24116879048961,178.18347203395751,158.70579101926342,53.668178704545426
49,46096.0,45642.158460315375,46060.88583859047,45875.00956736549,45720.351246475475,512.0,19.167332927052485,440.0181968968318,214.97850015075164,56.346839493598964
50,46240.0,45660.898685203996,46183.51750017577,45979.492851198986,45757.915648292845,-200.0,17.612056800862774,-159.78083753585088,-25.770290567012125,13.460184232015308
51,45696.0,45677.3825739171,45741.324163518766,45823.46898623146,45747.271614939506,-256.0,14.816738856701704,-215.57251906316014,-92.2893718517953,-8.080452606365725
52,45728.0,45690.5321629174,45752.37246204945,45794.914107495395,45741.75474308011,192.0,11.158678954881907,132.91060877790733,4.902175011633517,-4.829134705385513
53,46080.0,45699.699931826864,46007.14538107458,45833.27333625473,45737.613345528734,-200.0,7.054706008166249,-172.3844887412306,-85.00410311330415,-21.260730274942034
54,45328.0,45704.64157493373,45407.603484566986,45624.90590126879,45699.23328253023,-168.0,2.91852878077043,-138.64016053339583,-59.91448435154962,-19.81839887199385
55,45744.0,45705.536989388405,45729.86506000779,45713.44436755163,45697.97654778475,312.0,-0.9025428537279367,251.58687547976297,73.26065005866258,-3.557907356243959
56,45952.0,45702.836489226276,45910.77723552651,45771.42720138611,45692.11746781774,-24.0,-4.19590518329278,-25.201646848701785,-32.30356547246629,-18.85320657612101
57,45696.0,45697.14517902182,45679.461766310385,45648.8372366067,45660.270134632505,-368.0,-6.852999374248611,-314.00663766420985,-146.17134647606144,-33.6338264536098
58,45216.0,45689.13049047778,45282.76396019809,45479.08450843399,45624.84981491052,-64.0,-8.853087104685983,-62.878005121838214,-38.210473955714406,-14.977828976458113
59,45568.0,45679.43900481245,45553.70575606671,45572.41628869527,45630.31447667959,232.0,-10.233525850737351,199.4705762021731,95.53992460891095,8.580385603047034
60,45680.0,45668.663438776304,45681.70511260244,45670.16435765181,45642.010586116616,128.0,-11.04232812482951,136.52491954793368,92.83024778244362,9.796638742856885
61,45824.0,45657.35434856279,45826.755595162576,45758.076784260156,45649.9077541653,192.0,-11.314636593051546,158.82845837300556,54.950818738430826,-0.8074442430479394
62,46064.0,45646.0341655902,45999.36202934845,45780.06599512867,45640.39569763052,-232.0,-11.054142456538102,-217.9379425507468,-119.97779156715478,-30.692271653257194
63,45360.0,45635.24606364971,45390.87971006108,45518.12120112585,45588.52321085879,-448.0,-10.242340045428136,-386.7292455030911,-182.8841934398988,-40.446326228789985
64,45168.0,45625.549485499345,45225.90353834227,45414.297608248875,45559.50304517294,160.0,-8.864159444536199,124.54151999253372,19.32521124746563,-9.445013427201047
65,45680.0,45617.51774476064,45639.96275004615,45556.77162362078,45569.633184004386,256.0,-6.92565739580823,213.87296193463771,80.85982718229207,4.6117980316630565
66,45680.0,45611.69817070773,45653.64946221154,45576.01726261346,45568.726641236266,-160.0,-4.48413801616698,-118.06597677690297,-32.7457297005858,-6.4702107063058065
67,45360.0,45608.549468728306,45403.830796492344,45491.28016421961,45556.692762591774,-24.0,-1.6672445487238292,-30.66468325749156,-19.097016284053097,-2.1992405149030674
68,45632.0,45608.36368161028,45592.32009569656,45537.82323004535,45564.32816020646,-8.0,1.3301273452052556,-9.910222312995757,-0.5453191515771323,4.251805625011912
69,45344.0,45611.20972341872,45384.01035186635,45490.18952591645,45565.1963738418,-40.0,4.278843701922597,-8.257984498446604,25.4610588293217,11.928032327425171
70,45552.0,45616.921369014126,45575.804126699666,45588.745347703996,45588.18422486131,376.0,6.931101988946466,310.8144083316365,116.92849563954587,24.79706226257622
71,46096.0,45625.07192739661,46005.639168529626,45724.046517195544,45614.79049836695,-128.0,9.057195410285203,-124.21339970041663,-50.675571910684084,2.545798423991073
72,45296.0,45635.0357598347,45327.37732729883,45487.39420388263,45593.27582170929,-496.0,10.506672254432488,-419.1309205581274,-140.95521137159812,-6.650885572194966
73,45104.0,45646.085271905475,45167.37732741337,45442.13609445235,45601.48872722256,320.0,11.215610385443142,285.5160439304127,123.80993779589699,33.08734187439404
74,45936.0,45657.46698060558,45898.40941515966,45735.01407947442,45659.45050545808,472.0,11.21343340907697,414.44975679555864,192.3850247592818,44.134303508428275
75,46048.0,45668.51213872363,45996.27684100449,45826.90614397091,45689.75733423942,-216.0,10.620243162487895,-160.74836913273612,-18.65486351805157,12.394695493301697
