Distance,Intensity,Derivative
0,7204.621819966011,398.0492300179658
1,7602.671049983976,586.5534885468614
2,8377.728797059734,943.0874412406752
3,9488.845932465327,1249.9358332092652
4,10877.600463478264,1491.4882311629417
5,12471.82239479121,1656.5279506149154
6,14190.656364708095,1739.370881691797
7,15950.564158174804,1740.5517372663344
8,17671.759839240764,1666.8833085621545
9,19284.330775299113,1530.6582357234092
10,20733.076310687582,1348.1269676718384
11,21980.58471064279,1137.4495170669961
12,23007.975344821574,916.4878246000044
13,23813.5603598428,700.9374093251554
14,24409.850163471885,502.9192521868863
15,24819.39886421657,330.3504156696981
16,25070.55099481128,187.11961109075855
17,25193.63808639809,73.73197631025323
18,25218.014947431788,-11.70264050654987
19,25170.23280538499,-72.40907119735311
20,25073.19680503708,-112.0562417729343
21,24946.12032183912,-134.12157211342674
22,24804.953660810228,-141.5557413792376
23,24663.008839080645,-136.72983346012552
24,24531.493993889977,-121.55416513118689
25,24419.90050881827,-97.667662412563
26,24336.15866906485,-66.64943343683626
27,24286.6016419446,-30.162935586884487
28,24275.832797891082,9.961294668310074
29,24306.52423128122,51.68560710918973
30,24379.20401210946,92.90195836231942
31,24492.328148005858,131.56093717722615
32,24642.325886463914,165.74244039915357
33,24823.813028804165,193.83957514101894
34,25030.00503674595,214.66738282055303
35,25253.14779444527,227.53385997979422
36,25485.07275670554,232.2943102381596
37,25717.73641492159,229.33298605683922
38,25943.73872881922,219.5257939701787
39,26156.788002861947,204.14408820254903
40,26352.026905224317,184.7241889500474
41,26526.236380762042,162.9042278190882
42,26677.835360862493,140.27184360835963
43,26806.78006797876,118.22842604732432
44,26914.29221295714,97.86824543466173
45,27002.516558848085,79.93992516529761
46,27074.172063287737,64.83407884244662
47,27132.18471653298,52.63227557325263
48,27179.436614434242,43.1891235163057
49,27218.56296356559,36.18686118052756
50,27251.810336795297,31.216630365619494
51,27280.99622429683,27.827920510850163
52,27307.466177816998,25.573004186524486
53,27332.142232669878,24.0347871809372
54,27355.535752178872,22.841910608220132
55,27377.826053886318,21.703759048477878
56,27398.943270275828,20.41446102536065
57,27418.65497593704,18.880893747998925
58,27436.705057771826,17.15188788375417
59,27452.958751704547,15.395959401255823
60,27467.496976574337,13.878029270719708
61,27480.714810245987,12.911574928935806
62,27493.32012643221,12.782552957502048
63,27506.27991616099,13.664061663208486
64,27520.648249758626,15.543084628319775
65,27537.36608541763,18.195485154852577
66,27557.03922006833,21.18741648726973
67,27579.74091839217,23.944768382987604
68,27604.928756834306,25.875682867208525
69,27631.492284126587,26.48829002043749
70,27657.90533687518,25.494185444500545
71,27682.480655015588,22.870667117653284
72,27703.646671110488,18.850469214283294
73,27720.181593444155,13.854400202659235
74,27731.355471515806,8.386331128589518
75,27736.954255701334,2.916405076357478
76,27737.18828166852,-2.192813007859513
77,27732.568629685615,-6.720905644398954
78,27723.746470379723,-10.579095641958702
79,27711.410438401697,-13.754466620968742
80,27696.237537137786,-16.2500644788106
81,27678.910309444076,-18.040815879596266
82,27660.155905378593,-19.062297167023644
83,27640.78571511003,-19.22929648218451
84,27621.697312414224,-18.466197969579298
85,27603.85331917087,-16.74413128038759
86,27588.20904985345,-14.119116073627083
87,27575.615087023616,-10.729001235196847
88,27566.751047383055,-6.771598701967378
89,27562.07188961968,-2.496108922696294
90,27561.758829537663,1.8446059874549974
91,27565.76110159459,6.030081746173892
92,27573.81899303001,9.890626516114935
93,27585.54235462682,13.323544333088648
94,27600.466081696188,16.288452880386103
95,27618.119260387593,18.813254397680794
96,27638.09259049155,20.971039540256243
97,27660.061339468106,22.869123045838933
98,27683.830836583227,24.634376486261317
99,27709.33009244063,26.380377984916777
100,27736.59159255306,28.184437818266815
101,27765.698968077162,30.06131275912412
102,27796.71421807131,31.94841290855402
103,27829.59579389427,33.69651414156942
104,27864.107246354448,35.07593681241269
105,27899.747667519096,35.80935362421769
106,27935.725953602883,35.6147781036434
107,27970.977223726382,34.26560137144588
108,28004.257156345775,31.642469049218562
109,28034.26216182482,27.766558643317694
110,28059.79027363241,22.831674371258487
111,28079.925510567336,17.156630521667466
112,28094.103534675745,11.149003079488466
113,28102.223516726313,5.260581856744466
114,28104.624698389234,-0.11075543285733147
115,28102.0020058606,-4.6416150502791425
116,28095.341468288676,-8.094851551422835
117,28085.812302757753,-10.325043972565254
118,28074.691380343545,-11.244625661860482
119,28063.323051434032,-10.793625587393763
120,28053.104129168758,-8.945432709526358
121,28045.43218601498,-5.711535960614128
122,28041.68105724753,-1.1494839714032423
123,28043.133218072173,4.591435577534867
124,28050.8639284026,11.247175959066226
125,28065.627569990305,18.442134472763428
126,28087.748197348126,25.703215314923
127,28117.03400062015,32.488218428041364
128,28152.72463420421,38.24943087174506
129,28193.53286236364,42.50241049786382
130,28237.729455199937,44.87370233724141
131,28283.280267038124,45.14432963488798
132,28328.018114469713,43.27855748608272
133,28369.83738201029,39.42935857960947
134,28406.87683162893,33.91527096259415
135,28437.667923935478,27.177692287950777
136,28461.232216204833,19.73083912869697
137,28477.129602192872,12.114808702059236
138,28485.46183360895,4.835594677369954
139,28486.800791547612,-1.6663885776797542
140,28482.129056453592,-7.009745146428031
141,28472.781301254756,-10.8882054542064
142,28460.35264554518,-13.074599318473702
143,28446.63210261781,-13.422429699458007
144,28433.507786146263,-11.897729716292815
145,28422.836643185223,-8.616214264608061
146,28416.275357617047,-3.8799035875563277
147,28415.07683601011,1.819715599902338
148,28419.91478881685,7.839847347520845
149,28430.75653070515,13.432556245175874
150,28446.779901307204,17.86932945051194
151,28466.495189606176,20.571360794208886
152,28487.92262289562,21.18649723125054
153,28508.868184068677,19.66004938451806
154,28527.242721664657,16.26331737995679
155,28541.39481882859,11.555574262791197
156,28550.35387019024,6.260135250986423
157,28553.915089330563,1.149872777154087
158,28552.653615744548,-3.071938534216315
159,28547.77121226213,-5.905084342071859
160,28540.843447060404,-7.1158180698766955
161,28533.539576122377,-6.7505953672534815
162,28527.342256325897,-5.11473932305671
163,28523.310097476264,-2.6978496233914484
164,28521.946557079114,-0.03975878636447305
165,28523.230579903535,2.3497147570924426
166,28526.6459865933,4.064582528579194
167,28531.359744960693,4.88853672582627
168,28536.423060044952,4.809912220434853
169,28540.979569401563,3.9812986418619403
170,28544.385657328676,2.669178910451592
171,28546.317927222466,1.2080790234522283
172,28546.80181537558,-0.0987843795446679
173,28546.120358463377,-1.0427475293599855
174,28544.71632031686,-1.5324796433815209
175,28543.055399176614,-1.6060469090389233
176,28541.504226498782,-1.4094381563700153
177,28540.236522863874,-1.1426568057177064
178,28539.218912887347,-0.9819416645041201
179,28538.272639534865,-1.0052445191304287
180,28537.208423849086,-1.1728831346517836
181,28535.926873265562,-1.323455970179566
182,28534.561511908727,-1.190134343556565
183,28533.54660457845,-0.48081913231180806
184,28533.599873644103,1.0457144634638098
185,28535.638033505376,3.5191044765942934
186,28540.638082597292,6.909427175130986
187,28549.45688785564,11.014807857569394
188,28562.66769831243,15.48859016905044
189,28580.43406819374,19.887620386691196
190,28602.442939085813,23.750530386785613
191,28627.93512896731,26.655903431063052
192,28655.75474594794,28.29092115362255
193,28684.516971274556,28.55085270228119
194,28712.8564513525,27.51819839012569
195,28739.553368054807,25.444337021866886
196,28763.745125396235,22.74064135043227
197,28785.03465075567,19.890426649248184
198,28803.52597869473,17.34854273648125
