Distance,Intensity,Derivative
0,5555.587059292508,275.0787607859038
1,5830.665820078411,404.3043260351633
2,6364.195711362834,646.767228172524
3,7124.200276423459,850.8627553845863
4,8065.921222132007,1005.6313682619825
5,9135.463012947424,1104.1516522933625
6,10274.224526718732,1144.1446729545141
7,11423.752358856453,1128.106411335375
8,12530.437349389482,1062.8718299487728
9,13549.496018753998,958.6432075841485
10,14447.723764557779,827.615866762133
11,15204.727752278264,682.444786635263
12,15812.613337828305,534.754465945628
13,16274.23668416952,394.0529228209052
14,16600.719183470115,267.15396336116737
15,16808.544610891855,158.04538265882002
16,16916.809948787755,68.27860178304945
17,16945.101814457954,-2.3856456175963103
18,16912.038657552563,-55.2663405739022
19,16834.56913331015,-92.13052660845278
20,16727.777604335657,-114.79219789161652
21,16604.984737526916,-124.91807869193144
22,16477.941446951794,-124.02461919137022
23,16356.935499144176,-113.60323763892666
24,16250.73497167394,-95.24803553856145
25,16166.439428067053,-70.7121046134771
26,16109.310762446987,-41.91497335141503
27,16082.609481364223,-10.829960648216911
28,16087.650841150553,20.65989174603783
29,16123.929264856299,50.89151820542429
30,16189.433877561401,78.56691301975843
31,16281.063090895816,102.74648468177838
32,16394.92684692496,122.83321956687178
33,16526.72953002956,138.53648518185946
34,16671.999817288677,149.7498886591202
35,16826.2293073478,156.49060676577028
36,16984.981030820218,158.87265922100596
37,17143.97462578981,157.10364952977216
38,17299.188329879762,151.51799738266345
39,17447.01062055514,142.6224762982838
40,17584.43328247633,131.1141771015973
41,17709.238974758333,117.85760465349085
42,17820.14849178331,103.81103060749228
43,17916.861035973317,89.93980524407561
44,18000.028102271463,77.09246540677668
45,18071.04596678687,65.88559095679375
46,18131.79928418505,56.66259913700742
47,18184.371165060886,49.467422230714874
48,18230.73412864648,44.07713328279351
49,18272.525431626473,40.095834907167955
50,18310.925798460816,37.05489842658426
51,18346.63522847964,34.50501782079664
52,18379.93583410241,32.10788409192355
53,18410.85099666349,29.68312300074649
54,18439.302080103902,27.19220817066889
55,18465.235413004826,24.711299399657946
56,18488.724678903218,22.38828505235506
57,18510.011983109536,20.36868097943443
58,18529.462040862087,18.73860138418604
59,18547.48918587791,17.51404154530428
60,18564.490123952695,16.637613518463695
61,18580.764412914836,16.00743486583451
62,18596.504993684364,15.524501460628017
63,18611.81341583609,15.130996194469844
64,18626.766986073304,14.844299467506062
65,18641.502014771104,14.757881425943197
66,18656.28274892519,15.01244672201392
67,18671.52690821513,15.747678939620528
68,18687.77810680443,17.043269981162666
69,18705.613448177457,18.87905392987159
70,18725.536214664175,21.107964558323147
71,18747.829377294103,23.46687000582824
72,18772.46995467583,25.619346355948437
73,18799.068070006,27.20544206422892
74,18826.88083880429,27.910024203392823
75,18854.888118412786,27.518516947322496
76,18881.917872698934,25.947195117714728
77,18906.782508648215,23.24364128443449
78,18928.405155267803,19.580386697698486
79,18945.943282043612,15.221738302599988
80,18958.848631873003,10.471601883424228
81,18966.88648581046,5.640138028415095
82,18970.128907929833,1.016922668683037
83,18968.920331147827,-3.1420939466643176
84,18963.844720036504,-6.609537003834703
85,18955.701257140157,-9.164888301736937
86,18945.51494343303,-10.589582784750746
87,18934.522091570656,-10.687825180439177
88,18924.139293072152,-9.304729690131353
89,18915.912632190393,-6.373354289451527
90,18911.39258449325,-1.9776320665569074
91,18911.95736805728,3.6184517134188354
92,18918.629487920087,9.974177762018371
93,18931.905723581316,16.50701945191031
94,18951.643526823907,22.585549573856042
95,18977.07682272903,27.647485743804282
96,19006.938498311516,31.303039601529235
97,19039.682901932087,33.41284405495571
98,19073.764186421427,34.10082018401772
99,19107.884542300122,33.7052084511015
100,19141.17460332363,32.68562752878097
101,19173.255797357684,31.502644243390023
102,19204.17989181041,30.502024714285653
103,19234.259846786255,29.85412661056398
104,19263.88814503154,29.54533640979207
105,19293.35051960584,29.40529741021237
106,19322.698739851963,29.184383405005065
107,19351.71928641585,28.634860468915576
108,19379.968460789794,27.5811865192627
109,19406.881659454375,25.956913100219026
110,19431.882286990232,23.808908252560286
111,19454.499475959496,21.27673052656064
112,19474.435748043354,18.55074578917265
113,19491.60096753784,15.844080139479047
114,19506.12390832231,13.36179581685792
115,19518.324559171557,11.279960021345687
116,19528.683828365003,9.743431719389264
117,19537.811422610335,8.856558725334253
118,19546.39694581567,8.682764862811382
119,19555.176952335958,9.236752264825554
120,19564.870450345323,10.477202260020931
121,19576.131356856,12.313553237081578
122,19589.497556819486,14.6039581009627
123,19605.339273057925,17.171527694532415
124,19623.84061220855,19.822152000890128
125,19644.983577059706,22.361425512975984
126,19668.563463234503,24.60887152401483
127,19694.201320107735,26.41743483037135
128,19721.398332895245,27.696762560741263
129,19749.594845229218,28.40413055182944
130,19778.206593998904,28.552916578160875
131,19806.70067838554,28.228489803563207
132,19834.66357360603,27.56153896113392
133,19861.823756307807,26.713244028947884
134,19888.090061663926,25.8542752781741
135,19913.532306864156,25.137456017371733
136,19938.36497369867,24.677173220889017
137,19962.886653305934,24.53091268962453
138,19987.42679907792,24.700726579136244
139,20012.288106464206,25.15382940600466
140,20037.73445788993,25.84094081213334
141,20063.969988088473,26.705313123442465
142,20091.145084136813,27.69945812482547
143,20119.368904338124,28.771167684011743
144,20148.687419504837,29.845929950126447
145,20179.060764238377,30.81022678833324
146,20210.307873081503,31.503346851059177
147,20242.067457940495,31.733523662818698
148,20273.77492040714,31.309997687814757
149,20304.687453316124,30.08606520350986
150,20333.94705081416,28.01045657006034
151,20360.708366456245,25.152589907729634
152,20384.25223062962,21.694665811499362
153,20404.097698079244,17.911523634802506
154,20420.075277899225,14.109261613812123
155,20432.316221306868,10.56522726833282
156,20441.20573243589,7.4866496296963305
157,20447.28952056626,4.988559971785435
158,20451.18285237946,3.1042240974275046
159,20453.497968761116,1.8150720794237714
160,20454.81299653831,1.0933319485011452
161,20455.684632658118,0.9352849577317102
162,20456.683566453772,1.3756278574110183
163,20458.43588837294,2.474535109442513
164,20461.632636672657,4.290048371771263
165,20467.015985116483,6.84626784116881
166,20475.325172354995,10.098130219108498
167,20487.2122455547,13.91448846201638
168,20503.154149279027,18.083610921330546
169,20523.37946739736,22.331816943242302
170,20547.817783165512,26.363815363811227
171,20576.107098124983,29.900732319880262
172,20607.619247805273,32.70928431287939
173,20641.525666750742,34.63598050586188
174,20676.891208816996,35.606035277094634
175,20712.73773730493,35.609516128324685
176,20748.110241073646,34.682057484073084
177,20782.101852273077,32.88786188425365
178,20813.885964842153,30.30401998771231
179,20842.709892248502,27.013519910562536
180,20867.913004663278,23.11526980688359
181,20888.94043186227,18.740060838516
182,20905.39312634031,14.08153942012359
183,20917.103510702516,9.406476528651183
184,20924.206079397612,5.0459384400764975
185,20927.19538758267,1.370917313688551
186,20926.94791402499,-1.2549847207283165
187,20924.685418141213,-2.5392992622837482
188,20921.869315500422,-2.3145586077062035
189,20920.0563009258,-0.5793415720927442
190,20920.710632356237,2.4973187804516783
191,20925.050938486704,6.601337800246256
192,20933.91330795673,11.320034082658822
193,20947.69100665202,16.20585484132971
194,20966.32501763939,20.83466560238594
195,20989.360337856793,24.8590802947092
196,21016.043178228807,28.03511245286245
197,21045.430562762518,30.239430388848632
198,21076.522039006504,31.46299028967951
199,21108.356543341877,31.79808378198686
200,21140.118206570478,31.421932015067796
201,21171.200407372013,30.56499158364022
202,21201.24818973776,29.476367316039614
203,21230.153142004092,28.380558122755247
204,21258.00930598327,27.446587906728382
205,21285.04631781755,26.76234753211247
206,21311.534001047494,26.330906107697956
207,21337.708130032945,26.087943446053032
208,21363.7098879396,25.94493920347668
209,21389.598008439898,25.823399102986514
210,21415.356686145573,25.675189443583804
211,21440.948387327066,25.506852600161437
212,21466.370391345896,25.35492580241953
213,21491.658238931905,25.24822746065729
214,21516.86684626721,25.185773069973948
215,21542.029785071853,25.121452747289368
216,21567.10975176179,24.956396281009802
217,21591.942577633872,24.57243308647594
218,21616.25461793474,23.864465122715046
219,21639.671507879302,22.764518737280014
