Distance,Intensity,Derivative
0,10397.683600242273,422.58109709109885
1,10820.264697333372,619.0369551598178
2,11635.757510561909,983.837606017989
3,12787.93990936935,1281.9728090337057
4,14199.70312862932,1496.442143225191
5,15780.824195819732,1618.512160981445
6,17436.72745059221,1648.179672979235
7,19077.183541778202,1593.5463329714712
8,20623.820116535153,1469.19050305752
9,22015.564547893242,1293.836043555455
10,23211.492203646063,1087.7196205188611
11,24191.003788930964,870.1234682860159
12,24951.739140218095,657.4295570277573
13,25505.86290298648,461.982024670624
14,25875.703189559343,291.7626921848914
15,26089.38828735626,150.74647576997813
16,26177.1961410993,39.76145240918049
17,26168.911192174623,-42.53040998189863
18,26092.1353211355,-98.69895480384366
19,25971.513282566935,-131.84297664108453
20,25828.449367853333,-145.16962071766648
21,25681.174041131602,-141.77800603253127
22,25544.89335578827,-124.62148170005094
23,25431.9310777315,-96.53861767741182
24,25351.816120433446,-60.30495388952113
25,25311.321169952458,-18.623853986786344
26,25314.568412459874,25.929743740600316
27,25363.18065743366,70.95064266328882
28,25456.46969778645,114.29263345380787
29,25591.765924341275,154.1086130783915
30,25764.686923943234,188.8870918040957
31,25969.540107949466,217.477202952301
32,26199.641329847836,239.0629554332172
33,26447.6660188159,253.14292668743292
34,26705.927183222702,259.5114530643168
35,26966.688924944534,258.2857245846535
36,27222.49863239201,249.9201266885393
37,27466.529178321613,235.21941454568514
38,27692.93746148338,215.3243071164543
39,27897.17779255452,191.66179494739845
40,28076.261051378176,165.80671677199462
41,28228.79122609851,139.3600179752084
42,28354.981087328593,113.82014403762878
43,28456.431514173768,90.40292369866256
44,28535.78693472592,69.96974874595253
45,28596.371011665673,53.00717783161781
46,28641.801290389154,39.65041449301316
47,28675.6718406517,29.75169492097666
48,28701.304680231107,22.978115859501486
49,28721.628072370702,18.902062032375397
50,28739.108804295858,17.067023925323156
51,28755.76212022135,17.035699661413673
52,28773.180203618685,18.392328353576886
53,28792.546776928502,20.734025866469892
54,28814.648255351625,23.644192832736735
55,28839.835162593976,26.687027534397203
56,28868.02231042042,29.438947771173844
57,28898.713058136324,31.50923189317473
58,28931.04077420677,32.61576723952567
59,28963.944592615375,32.640405110725624
60,28996.32158442822,31.639096920685915
61,29027.222786456747,29.863495268398765
62,29056.048574965018,27.711596894796457
63,29082.64598024634,25.614706517961167
64,29107.27798800094,23.95845453800939
65,29130.56288932236,22.976935597753254
66,29153.231859196447,22.675027797262373
67,29175.912944916883,22.8318020974948
68,29198.895463391436,23.057377346845897
69,29222.027699610575,22.878897837685145
70,29244.653259066807,21.844714058950558
71,29265.717127728476,19.621849835411922
72,29283.89695873763,16.034528852260337
73,29297.786185432997,11.07233353128322
74,29306.041625800197,4.8832820324369095
75,29307.55274949787,-2.272942450363189
76,29301.49574089947,-10.078554161784268
77,29287.395641174302,-18.158886518813233
78,29265.177967861844,-26.088718129567496
79,29235.218204915167,-33.38898035135571
80,29198.400007159133,-39.534427853501256
81,29156.149349208164,-43.97283721959138
82,29110.45433271995,-46.19247487279608
83,29063.764399462572,-45.81472943872723
84,29018.824873842495,-42.667147097912675
85,28978.430105266747,-36.851672761500595
86,28945.121528319494,-28.766879673496078
87,28920.896345919755,-19.07268894362096
88,28906.976150432252,-8.601854505877782
89,28903.692636908,1.746760400968924
90,28910.46967123419,11.131452059220464
91,28925.95554102644,18.864917812952626
92,28948.199506860095,24.4769969316676
93,28974.909534889775,27.757086483519743
94,29003.713679827135,28.746570618510304
95,29032.402676126796,27.7049132461907
96,29059.123506319516,25.05437912636262
97,29082.51143437952,21.318329258532685
98,29101.76016483658,17.04709989332696
99,29116.605634166175,12.74311505161495
100,29127.24639493981,8.813496372002191
101,29134.23262691018,5.538668442881317
102,29138.323731825574,3.0437780901611404
103,29140.3201830905,1.3124455079105246
104,29140.948622841395,0.22850915278468165
105,29140.77720139607,-0.40393941518959764
106,29140.140744011016,-0.79269750732783
107,29139.191806381416,-1.1136586042830459
108,29137.91342680245,-1.510913762891505
109,29136.169978855633,-2.0694124684087
110,29133.774601865633,-2.8285185441327485
111,29130.512941767367,-3.7817107380997186
112,29126.211180389433,-4.876430587284631
113,29120.760080592798,-6.030403831729927
114,29114.150372725973,-7.13235431330213
115,29106.495371966193,-8.062386139716182
116,29098.02560044654,-8.700281770521542
117,29089.09480842515,-8.921773524143646
118,29080.182053398254,-8.63148699424164
119,29071.831834436667,-7.772036198912247
120,29064.63798100043,-6.3077703088310955
121,29059.216293819005,-4.2342244585343
122,29056.16953208336,-1.5892628883430007
123,29056.03776804232,1.5513769530116406
124,29059.272285989384,5.0737190644213115
125,29066.18520617116,8.80656415944759
126,29076.88541430828,12.528597148535482
127,29091.242400468233,15.984061174614908
128,29108.85353665751,18.9083806284616
129,29129.059161725156,21.0637206675201
130,29150.98097799255,22.292401812203025
131,29173.64396534956,22.54304278365089
132,29196.06706355985,21.877496629085726
133,29217.398958607733,20.45553860615837
134,29236.978140772168,18.502088850606015
135,29254.403136308945,16.27472266140103
136,29269.52758609497,14.010079928344567
137,29282.423296165634,11.892637044595176
138,29293.31286018416,10.03117966744685
139,29302.485655500528,8.454886750194419
140,29310.22263368455,7.116749336957582
141,29316.719154174443,5.921268899492134
142,29322.065171483533,4.772673417954138
143,29326.26450101035,3.610975527410119
144,29329.287122538353,2.4403148513556516
145,29331.145130713063,1.362293224359746
146,29332.011708987073,0.555839050328359
147,29332.25680881372,0.22380142501606315
148,29332.459311837105,0.5288140736010973
149,29333.31443696092,1.5138693444241653
150,29335.487050525953,3.0525396080811333
151,29339.419516177084,4.839304402688867
152,29345.16565933133,6.425864510076281
153,29352.271245197237,7.306580074287922
154,29359.778819479907,7.032488713139173
155,29366.336222623515,5.3003012988101545
156,29370.379422077527,2.030323186820169
157,29370.396868997155,-2.60418523453518
158,29365.171051608457,-8.211360479459472
159,29353.974148038236,-14.222044415513665
160,29336.72696277743,-19.975460796975312
161,29314.023226444286,-24.820464759446622
162,29287.086033258536,-28.18011113809189
163,29257.663004168102,-29.631622871576837
164,29227.822787515383,-28.972202200206084
165,29199.71859976769,-26.23125359761616
166,29175.36028032015,-21.678323518946854
167,29156.361952729796,-15.808331800608357
