angle_deg,image_index,image,method,rmse_from_raw,mae_from_raw,residual_std,derivative_noise_mad,max_abs_derivative,max_abs_derivative_position,major_candidate_position,major_candidate_shift_from_median_gaussian,main_peak_prominence,main_peak_width,significant_peak_count,artificial_peak_suspect_count,assessment
210,35,img134613_ 35_210.tiff,Raw,0.0,0.0,0.0,225.3552,680.0,1013,1013,-46,680.0,1.153916712529849,2,0,candidate_only_not_PD
210,35,img134613_ 35_210.tiff,Median+Gaussian,294.3038402710921,229.01164159986624,294.30381584730173,12.913040938847075,60.78247298160204,1059,1059,0,60.67502983335726,9.634501940624432,2,0,candidate_only_not_PD
210,35,img134613_ 35_210.tiff,Huber MRF lambda=0.1,43.349065834486346,36.3575452067717,43.349065834486346,194.88832818039558,607.8037215785916,1013,1013,-46,605.2716078105695,1.1170289539497844,3,0,candidate_only_not_PD
210,35,img134613_ 35_210.tiff,Huber MRF lambda=1,185.2384737582424,147.60915029467355,185.2384737582424,93.8920586494067,297.829754637758,1058,1058,-1,297.37052130289885,3.167882755591222,4,0,candidate_only_not_PD
210,35,img134613_ 35_210.tiff,Huber MRF lambda=10,268.41391572367763,214.27742011425727,268.41391572367763,22.475772293917164,122.3724460926569,1058,1058,-1,122.35489520190822,4.764943230387303,4,0,candidate_only_not_PD
216,36,img134618_ 36_216.tiff,Raw,0.0,0.0,0.0,225.3552,808.0,1050,1050,-9,800.0,2.26072845293902,3,0,candidate_only_not_PD
216,36,img134618_ 36_216.tiff,Median+Gaussian,297.1660294602398,231.1235572871115,297.1549058044976,13.126244569173151,67.28480288960782,1059,1059,0,67.16485684145664,8.167404099911323,4,0,candidate_only_not_PD
216,36,img134618_ 36_216.tiff,Huber MRF lambda=0.1,44.38396260760663,37.19803102600509,44.38396260760662,194.14537983750583,789.562037909338,1050,1050,-9,785.9680685304083,2.2080811883593014,6,0,candidate_only_not_PD
216,36,img134618_ 36_216.tiff,Huber MRF lambda=1,184.98933058466147,147.03308374721362,184.98933058466147,89.85191624681835,609.147849370449,1050,1050,-9,607.6972777372212,2.1157193325374237,4,0,candidate_only_not_PD
216,36,img134618_ 36_216.tiff,Huber MRF lambda=10,269.12997890462907,212.9859683506218,269.12997890462907,27.043313392008386,157.52160118009488,1050,1050,-9,157.0568554147285,3.974583714739879,3,0,candidate_only_not_PD
222,37,img134623_ 37_222.tiff,Raw,0.0,0.0,0.0,177.91199999999998,744.0,1157,1157,285,744.0,1.356487148102815,8,0,candidate_only_not_PD
222,37,img134623_ 37_222.tiff,Median+Gaussian,248.73402486876918,192.81327187868064,248.64374237383566,9.860789537185976,58.394335872115334,872,872,0,58.29973552500087,41.48791895800355,1,0,candidate_only_not_PD
222,37,img134623_ 37_222.tiff,Huber MRF lambda=0.1,36.91223660921863,30.762634025783075,36.91223660921863,159.99476762119696,687.2482125084898,1157,1157,285,685.8022231250616,1.391497269727779,8,0,candidate_only_not_PD
222,37,img134623_ 37_222.tiff,Huber MRF lambda=1,156.132979673703,122.64908251829743,156.132979673703,75.86273155292007,358.3648978497731,1157,1157,285,358.2529959052554,2.858963237387343,7,0,candidate_only_not_PD
222,37,img134623_ 37_222.tiff,Huber MRF lambda=10,226.61861293051905,178.9564834535714,226.61861293051905,21.37393679636146,78.2674908471563,873,873,1,77.68735543988078,11.4451482788063,3,0,candidate_only_not_PD
228,38,img134627_ 38_228.tiff,Raw,0.0,0.0,0.0,189.7728,632.0,781,781,-1,632.0,1.2117673992673872,3,0,candidate_only_not_PD
228,38,img134627_ 38_228.tiff,Median+Gaussian,265.03204765689713,202.56364655754507,265.00523002614074,9.272967430541945,39.58066336532647,782,782,0,39.52559686888708,9.173626425372277,4,0,candidate_only_not_PD
228,38,img134627_ 38_228.tiff,Huber MRF lambda=0.1,40.152712896996526,33.86309297298111,40.152712896996526,166.8044608727855,575.9421302166265,781,781,-1,574.2062842443665,1.2914872168770444,3,0,candidate_only_not_PD
228,38,img134627_ 38_228.tiff,Huber MRF lambda=1,167.1585039124651,131.73993844297698,167.1585039124651,78.31097181839301,303.1325866835796,781,781,-1,303.0349354063328,2.1680992677175936,6,0,candidate_only_not_PD
228,38,img134627_ 38_228.tiff,Huber MRF lambda=10,240.77865655367984,188.43547386861266,240.77865655367984,21.089483125547993,95.33447329865885,781,781,-1,95.2468139037046,3.6032648457561436,5,0,candidate_only_not_PD
234,39,img134632_ 39_234.tiff,Raw,0.0,0.0,0.0,177.91199999999998,648.0,911,911,-136,648.0,1.4064088085827962,3,0,candidate_only_not_PD
234,39,img134632_ 39_234.tiff,Median+Gaussian,245.9109380870273,191.13721018917946,245.90695950588633,9.05480974175451,33.571087174641434,1047,1047,0,33.56442490408517,9.788914344209843,3,0,candidate_only_not_PD
234,39,img134632_ 39_234.tiff,Huber MRF lambda=0.1,37.587637331646995,31.626859314104685,37.587637331646995,151.7997922181674,580.318107697185,911,911,-136,580.1621816787374,1.4373865048688685,3,0,candidate_only_not_PD
234,39,img134632_ 39_234.tiff,Huber MRF lambda=1,157.05415769786384,124.37445610804431,157.05415769786384,74.29613651608818,227.32484307428967,918,918,-129,226.72760376468432,1.9433703829437263,1,0,candidate_only_not_PD
234,39,img134632_ 39_234.tiff,Huber MRF lambda=10,225.15520056119468,178.4549702800784,225.15520056119468,18.99279693848566,73.92865272555355,1049,1049,2,73.75893199424536,5.514963294136351,4,0,candidate_only_not_PD
240,40,img134637_ 40_240.tiff,Raw,0.0,0.0,0.0,154.19039999999998,528.0,873,873,-2,528.0,1.2963386727689112,3,0,candidate_only_not_PD
240,40,img134637_ 40_240.tiff,Median+Gaussian,208.0266107261479,164.8758475246095,208.01751745240819,8.808509427379713,46.14312587499808,875,875,0,46.13727282120817,14.687346718157528,1,0,candidate_only_not_PD
240,40,img134637_ 40_240.tiff,Huber MRF lambda=0.1,33.41747177493825,28.255752664075892,33.41747177493825,136.015854643448,475.6141439336243,873,873,-2,475.54169723431914,1.3779949963311537,4,0,candidate_only_not_PD
240,40,img134637_ 40_240.tiff,Huber MRF lambda=1,131.96103602916733,106.09211485810931,131.96103602916733,66.98677484772593,259.6122406545546,873,873,-2,259.1479641566111,1.9316785006953978,4,0,candidate_only_not_PD
240,40,img134637_ 40_240.tiff,Huber MRF lambda=10,190.23729532351786,153.2040847003447,190.23729532351783,17.482654579043793,90.91191048580731,873,873,-2,90.89285378634668,3.858517267308912,4,0,candidate_only_not_PD
246,41,img134642_ 41_246.tiff,Raw,0.0,0.0,0.0,154.19039999999998,600.0,1068,1068,,592.0,4.1192904656318206,4,0,candidate_only_not_PD
246,41,img134642_ 41_246.tiff,Median+Gaussian,219.556343959389,171.3744374276855,219.55362621656798,10.4611320537709,26.613561763606413,1047,,,,,0,0,undetectable
246,41,img134642_ 41_246.tiff,Huber MRF lambda=0.1,33.154199819393796,27.883755311541297,33.154199819393796,137.4708464502667,570.6711778233439,1068,1068,,569.4570059253929,4.118532192504972,6,0,candidate_only_not_PD
246,41,img134642_ 41_246.tiff,Huber MRF lambda=1,140.92021507081694,112.03454435029364,140.92021507081694,67.71771661848925,277.8055951766801,1068,1068,,277.04252522722527,4.326636127404981,7,0,candidate_only_not_PD
246,41,img134642_ 41_246.tiff,Huber MRF lambda=10,202.1915329260913,160.93638088833566,202.1915329260913,18.74140517585092,73.69156351473066,1058,1058,,73.55704605569917,2.8044185582398313,2,0,candidate_only_not_PD
252,42,img134646_ 42_252.tiff,Raw,0.0,0.0,0.0,225.3552,776.0,1030,1030,-18,776.0,1.1292811696223453,4,0,candidate_only_not_PD
252,42,img134646_ 42_252.tiff,Median+Gaussian,308.7859124268027,240.58046679009033,308.7575759598919,14.117501145676707,79.35817387079078,1048,1048,0,79.35501377909532,9.01306363377114,5,0,candidate_only_not_PD
252,42,img134646_ 42_252.tiff,Huber MRF lambda=0.1,48.7266529575176,41.121673233268744,48.7266529575176,189.33458885288672,696.676813903734,1030,1030,-18,694.6187333786183,1.134298466986138,4,0,candidate_only_not_PD
252,42,img134646_ 42_252.tiff,Huber MRF lambda=1,194.23969377405882,156.70800845112208,194.2396937740588,90.42474424569485,343.95930413416863,1107,1107,59,339.67909449281433,2.0222849323222363,4,0,candidate_only_not_PD
252,42,img134646_ 42_252.tiff,Huber MRF lambda=10,280.5076789690467,224.46353379401864,280.5076789690467,26.84601672036184,135.7620688209645,1048,1048,0,135.293231272688,6.927176557006533,6,0,candidate_only_not_PD
258,43,img134651_ 43_258.tiff,Raw,0.0,0.0,0.0,225.3552,856.0,424,424,-636,856.0,1.4201948924731482,4,0,candidate_only_not_PD
258,43,img134651_ 43_258.tiff,Median+Gaussian,317.03573348866354,247.86527668635316,316.93795176681175,15.738475094450044,74.60519479906361,1060,1060,0,74.09739933321544,9.77976540092834,2,0,candidate_only_not_PD
258,43,img134651_ 43_258.tiff,Huber MRF lambda=0.1,49.835442952589176,41.84219972400492,49.835442952589176,190.3392233082607,792.5989900275163,424,424,-636,792.3758067592607,1.442483244463176,8,0,candidate_only_not_PD
258,43,img134651_ 43_258.tiff,Huber MRF lambda=1,200.06649791900156,159.68552251522016,200.06649791900156,91.85319840443897,385.91268138711894,424,424,-636,385.5430189968283,1.9562957445721167,5,0,candidate_only_not_PD
258,43,img134651_ 43_258.tiff,Huber MRF lambda=10,289.0645494808805,231.17487690139245,289.06454948088043,28.406815210320257,134.05140193138868,1058,1058,-2,133.6289438485437,5.865351241113785,7,0,candidate_only_not_PD
264,44,img134656_ 44_264.tiff,Raw,0.0,0.0,0.0,237.21599999999998,968.0,972,972,-87,968.0,1.3150700280111778,8,0,candidate_only_not_PD
264,44,img134656_ 44_264.tiff,Median+Gaussian,324.2422035943069,254.05068441757226,324.1342477881555,14.855014145737771,69.52895104700292,1059,1059,0,69.3027994177246,9.431912349229037,3,0,candidate_only_not_PD
264,44,img134656_ 44_264.tiff,Huber MRF lambda=0.1,49.48178383042611,41.49336003316596,49.48178383042611,201.05789073956447,879.1164834708034,972,972,-87,877.6568936061994,1.386778977627955,10,0,candidate_only_not_PD
264,44,img134656_ 44_264.tiff,Huber MRF lambda=1,198.8044374227466,159.09833235112893,198.8044374227466,104.46962375190591,472.19686944518253,972,972,-87,470.91202818341844,1.8263448378583007,7,0,candidate_only_not_PD
264,44,img134656_ 44_264.tiff,Huber MRF lambda=10,293.15399274739616,233.94441909688717,293.15399274739616,29.312633200396945,122.52075700278147,1059,1059,0,122.04923994666751,4.755732316069725,6,0,candidate_only_not_PD
270,45,img134701_ 45_270.tiff,Raw,0.0,0.0,0.0,260.9376,920.0,781,781,-267,920.0,1.1784748231377762,4,0,candidate_only_not_PD
270,45,img134701_ 45_270.tiff,Median+Gaussian,363.4996473489414,285.3382371640613,363.4126270420645,16.02218072310632,109.45975450812693,1048,1048,0,109.08879183323006,8.582777112611552,5,0,candidate_only_not_PD
270,45,img134701_ 45_270.tiff,Huber MRF lambda=0.1,54.59033068784303,45.83733282418787,54.59033068784303,225.76828858363496,825.4096822855026,781,781,-267,824.7276115007226,1.2295808890470425,5,0,candidate_only_not_PD
270,45,img134701_ 45_270.tiff,Huber MRF lambda=1,222.76381456769082,177.5558780804809,222.76381456769082,113.82312599964116,431.555407588723,1048,1048,0,430.16508378254,4.775867114226344,4,0,candidate_only_not_PD
270,45,img134701_ 45_270.tiff,Huber MRF lambda=10,327.4818473989348,261.30429087372346,327.48184739893486,32.85801529670016,203.90950948634054,1049,1049,1,203.3884069745909,5.725257881624088,5,0,candidate_only_not_PD
276,46,img134705_ 46_276.tiff,Raw,0.0,0.0,0.0,213.49439999999998,784.0,641,641,-143,784.0,1.7224242424242675,2,0,candidate_only_not_PD
276,46,img134705_ 46_276.tiff,Median+Gaussian,307.02672257314936,238.1387108947172,306.76575917641856,12.220114772398837,62.73836651657621,784,784,0,62.68544246869715,10.387637829893833,4,0,candidate_only_not_PD
276,46,img134705_ 46_276.tiff,Huber MRF lambda=0.1,46.2869240315308,38.826238989513605,46.2869240315308,192.30236472228032,711.801465722594,643,643,-141,711.7354737676069,1.538819907103175,8,0,candidate_only_not_PD
276,46,img134705_ 46_276.tiff,Huber MRF lambda=1,190.7401254248929,151.26995978772422,190.7401254248929,95.9214164472949,354.5384566057546,643,643,-141,353.8729628296278,1.7142961034649034,6,0,candidate_only_not_PD
276,46,img134705_ 46_276.tiff,Huber MRF lambda=10,278.41926718791564,220.12553209550614,278.4192671879157,26.539241270249914,120.43471372137356,1048,1048,264,120.4029832552369,5.7295645057461115,7,0,candidate_only_not_PD
282,47,img134710_ 47_282.tiff,Raw,0.0,0.0,0.0,225.3552,792.0,1107,1107,60,792.0,1.0542653223064917,4,0,candidate_only_not_PD
282,47,img134710_ 47_282.tiff,Median+Gaussian,302.7825566552027,236.51096578619462,302.76925940481965,14.204694791749864,78.0242172438484,1047,1047,0,77.9602659786251,8.575846301049069,6,0,candidate_only_not_PD
282,47,img134710_ 47_282.tiff,Huber MRF lambda=0.1,45.04539099598447,37.67250034236642,45.04539099598446,190.5862925435227,710.7817264125842,1107,1107,60,710.4968310604891,1.0832726086264302,5,0,candidate_only_not_PD
282,47,img134710_ 47_282.tiff,Huber MRF lambda=1,186.42311513282834,147.4691812207318,186.42311513282834,95.84318117539978,378.52457382195644,1060,1060,13,377.55633336395476,2.268611045970033,4,0,candidate_only_not_PD
282,47,img134710_ 47_282.tiff,Huber MRF lambda=10,273.7780063311721,217.04701303874626,273.7780063311721,27.98127530174338,138.65900732749287,1060,1060,13,138.35653358766285,5.565364767960773,4,0,candidate_only_not_PD
288,48,img134715_ 48_288.tiff,Raw,0.0,0.0,0.0,237.21599999999998,1184.0,1200,1151,103,864.0,1.8020022246939789,4,0,candidate_only_not_PD
288,48,img134715_ 48_288.tiff,Median+Gaussian,330.8325092309862,258.9180158247027,330.77986415168505,16.040185573599445,82.75464290799573,1048,1048,0,82.56519533405299,7.998656064999864,5,0,candidate_only_not_PD
288,48,img134715_ 48_288.tiff,Huber MRF lambda=0.1,49.629908469542244,41.913473289786545,49.629908469542244,206.6731849917785,1064.6688972595948,1200,1151,103,804.4193771962855,1.7865546038813136,5,0,candidate_only_not_PD
288,48,img134715_ 48_288.tiff,Huber MRF lambda=1,203.81885775740275,163.33578200527293,203.81885775740275,97.31985319352529,407.25396951939547,1058,1058,10,405.64215096926637,3.5994674867774847,4,0,candidate_only_not_PD
288,48,img134715_ 48_288.tiff,Huber MRF lambda=10,297.6596020018286,238.80738737976546,297.6596020018286,28.82837914900067,182.64388676689123,1058,1058,10,182.6222434098636,5.654275647130362,3,0,candidate_only_not_PD
294,49,img134719_ 49_294.tiff,Raw,0.0,0.0,0.0,166.0512,616.0,899,899,116,616.0,1.229969574036545,7,0,candidate_only_not_PD
294,49,img134719_ 49_294.tiff,Median+Gaussian,227.43700838145168,177.54751128589234,227.4353598732664,9.438227678110707,39.465502257658954,783,783,0,39.4524096763671,8.526929966158718,3,0,candidate_only_not_PD
294,49,img134719_ 49_294.tiff,Huber MRF lambda=0.1,34.88953465975249,28.973903078582076,34.88953465975249,142.23182279764973,552.8302317959897,899,899,116,551.7879195538881,1.2481893421564791,7,0,candidate_only_not_PD
294,49,img134719_ 49_294.tiff,Huber MRF lambda=1,145.073032684653,115.24278511767686,145.073032684653,70.9071653249428,249.46549097045863,876,876,93,249.3909426958562,1.4872044258008827,5,0,candidate_only_not_PD
294,49,img134719_ 49_294.tiff,Huber MRF lambda=10,208.32570400657102,166.43833637573894,208.32570400657102,18.296648162459583,72.9925784777879,771,771,-12,72.97774087887592,6.103337526362338,5,0,candidate_only_not_PD
300,50,img134724_ 50_300.tiff,Raw,0.0,0.0,0.0,177.91199999999998,688.0,1200,1035,160,592.0,3.9613003095975046,8,0,candidate_only_not_PD
300,50,img134724_ 50_300.tiff,Median+Gaussian,246.41725821217105,191.7467186299565,246.40904687350482,9.754418726631835,57.465808646727965,875,875,0,57.418049212727055,20.96531337960596,4,0,candidate_only_not_PD
300,50,img134724_ 50_300.tiff,Huber MRF lambda=0.1,37.789182414071526,31.78432498094684,37.789182414071526,149.57505537461114,617.6514369318757,1200,1035,160,543.1506315216502,4.00440084181173,7,0,candidate_only_not_PD
300,50,img134724_ 50_300.tiff,Huber MRF lambda=1,155.86321992563262,124.0415842522438,155.8632199256326,75.13554826912032,268.07012695398953,1049,1049,174,266.38685084275494,2.3862298035015783,4,0,candidate_only_not_PD
300,50,img134724_ 50_300.tiff,Huber MRF lambda=10,224.7479156359406,178.71119406273544,224.7479156359406,20.76477661137525,98.55314826574613,1049,1049,174,98.44463364237527,4.264915669822813,5,0,candidate_only_not_PD
306,51,img134729_ 51_306.tiff,Raw,0.0,0.0,0.0,225.3552,624.0,313,,,,,0,0,undetectable
306,51,img134729_ 51_306.tiff,Median+Gaussian,293.4007102026014,228.3525436989709,293.37438775269607,10.840804408262446,83.54953888817181,1060,1060,0,83.44293030810877,8.817422915080328,3,0,candidate_only_not_PD
306,51,img134729_ 51_306.tiff,Huber MRF lambda=0.1,42.11618677074047,35.2973084026749,42.11618677074047,191.71859222394124,565.6720524224475,313,,,,,0,0,undetectable
306,51,img134729_ 51_306.tiff,Huber MRF lambda=1,181.91918630587588,144.0864514650542,181.91918630587588,95.29765450534842,305.4737012278274,393,393,-667,305.1479544993126,2.0416030515129933,1,0,candidate_only_not_PD
306,51,img134729_ 51_306.tiff,Huber MRF lambda=10,266.159424145631,211.39814767094393,266.159424145631,23.6159295413732,122.62940566954421,1059,1059,-1,122.56507155863801,7.419820892406051,3,0,candidate_only_not_PD
312,52,img134734_ 52_312.tiff,Raw,0.0,0.0,0.0,213.49439999999998,712.0,309,309,-753,712.0,1.2188419117646845,3,0,candidate_only_not_PD
312,52,img134734_ 52_312.tiff,Median+Gaussian,297.68882905972777,234.2674175881445,297.46363067530797,12.237736664919133,52.632568819135486,1062,1062,0,52.259647451570345,14.36397110599819,3,1,candidate_only_not_PD
312,52,img134734_ 52_312.tiff,Huber MRF lambda=0.1,45.2213547604041,38.04951126566356,45.2213547604041,191.7909567959284,691.6516976353778,309,309,-753,690.0841677568169,1.215408356080843,5,0,candidate_only_not_PD
312,52,img134734_ 52_312.tiff,Huber MRF lambda=1,187.452959246756,149.2956203640654,187.452959246756,93.57618496628602,341.84044936108694,309,309,-753,341.62158314791304,1.4975439695351724,4,0,candidate_only_not_PD
312,52,img134734_ 52_312.tiff,Huber MRF lambda=10,271.172710007169,216.95100401289827,271.172710007169,25.47298794375646,107.10851930187346,1050,1050,-12,107.01228888988408,3.8283261599971183,3,0,candidate_only_not_PD
318,53,img134738_ 53_318.tiff,Raw,0.0,0.0,0.0,201.6336,672.0,968,968,-91,672.0,1.1268656716417809,4,0,candidate_only_not_PD
318,53,img134738_ 53_318.tiff,Median+Gaussian,274.038132373036,211.215126273112,273.96689381926564,12.261206884220922,70.13312836436671,1059,1059,0,69.91995822062745,8.524904922907012,3,0,candidate_only_not_PD
318,53,img134738_ 53_318.tiff,Huber MRF lambda=0.1,39.7418458001668,33.41515811739439,39.7418458001668,175.32706972740374,602.5211514677576,968,968,-91,600.3227176999862,1.1036236652399793,4,0,candidate_only_not_PD
318,53,img134738_ 53_318.tiff,Huber MRF lambda=1,170.42845914026108,135.15040856730715,170.42845914026108,86.72067549628692,290.2083452586485,1058,1058,-1,289.2699675167496,4.67002752335577,5,0,candidate_only_not_PD
318,53,img134738_ 53_318.tiff,Huber MRF lambda=10,248.3089953636168,196.2900534214531,248.3089953636168,23.428671436869198,139.08676966351777,1058,1058,-1,138.98910576547132,5.656748468323599,6,0,candidate_only_not_PD
324,54,img134743_ 54_324.tiff,Raw,0.0,0.0,0.0,260.9376,848.0,953,953,-94,848.0,5.569444444444457,3,0,candidate_only_not_PD
324,54,img134743_ 54_324.tiff,Median+Gaussian,356.34635490203493,279.1405947238322,356.3462343715041,16.371732819411243,97.56467141642861,1047,1047,0,97.43032368632703,9.642075907865433,4,0,candidate_only_not_PD
324,54,img134743_ 54_324.tiff,Huber MRF lambda=0.1,56.02455233171813,47.45058064931896,56.02455233171813,226.56752836096197,771.2419697062069,953,953,-94,771.1319829642998,5.458190639122904,3,0,candidate_only_not_PD
324,54,img134743_ 54_324.tiff,Huber MRF lambda=1,222.70979334893906,179.30046597547752,222.70979334893906,110.12111603481921,429.68266522478007,1059,1059,12,429.6130113468753,3.7253867064958968,3,0,candidate_only_not_PD
324,54,img134743_ 54_324.tiff,Huber MRF lambda=10,323.6982477985367,259.39912628456875,323.6982477985367,31.59931220526032,181.5666147063057,1059,1059,12,181.5062740385947,4.65938272895437,4,0,candidate_only_not_PD
330,55,img134748_ 55_330.tiff,Raw,0.0,0.0,0.0,225.3552,776.0,522,522,,776.0,1.135429426976998,2,0,candidate_only_not_PD
330,55,img134748_ 55_330.tiff,Median+Gaussian,310.0565236150395,241.37192760522655,310.0521228362996,15.135436708185594,41.17481544378461,767,,,,,0,0,undetectable
330,55,img134748_ 55_330.tiff,Huber MRF lambda=0.1,47.9360337121572,39.96318645448374,47.9360337121572,194.59178568509068,694.3688675288322,522,522,,694.2168781837099,1.1656990953836157,2,0,candidate_only_not_PD
330,55,img134748_ 55_330.tiff,Huber MRF lambda=1,195.41497377916184,154.57901053207993,195.41497377916187,96.4510866934844,347.51266018554816,94,94,,345.8217413786333,2.567131145082392,7,0,candidate_only_not_PD
330,55,img134748_ 55_330.tiff,Huber MRF lambda=10,281.65637862097,224.20973629219108,281.65637862097,28.486795788298775,97.10273775372116,94,94,,97.03991076175225,2.8171857300272407,1,0,candidate_only_not_PD
336,56,img134753_ 56_336.tiff,Raw,0.0,0.0,0.0,225.3552,728.0,522,522,-525,728.0,1.1403331257783407,3,0,candidate_only_not_PD
336,56,img134753_ 56_336.tiff,Median+Gaussian,300.0375371912071,237.64361075847245,300.03732157765853,12.556481664037566,52.86469919963929,1047,1047,0,52.78666431274905,9.75753345948283,2,0,candidate_only_not_PD
336,56,img134753_ 56_336.tiff,Huber MRF lambda=0.1,46.09631401000913,38.85571693048013,46.09631401000913,200.7052916694579,647.0355320564886,522,522,-525,646.9520772074684,1.120838195828128,3,0,candidate_only_not_PD
336,56,img134753_ 56_336.tiff,Huber MRF lambda=1,188.24213034532835,151.3953635463957,188.24213034532835,94.76297145375165,313.9946697946907,1050,1050,3,310.05307632209224,3.426482107011452,3,0,candidate_only_not_PD
336,56,img134753_ 56_336.tiff,Huber MRF lambda=10,273.7559285569794,220.18733349786677,273.7559285569794,26.09818515557621,112.1850353839036,1049,1049,2,112.11633261022143,4.9159859218503925,3,0,candidate_only_not_PD
342,57,img134757_ 57_342.tiff,Raw,0.0,0.0,0.0,272.79839999999996,1056.0,1200,281,-779,936.0,1.2144462279293577,5,0,candidate_only_not_PD
342,57,img134757_ 57_342.tiff,Median+Gaussian,389.9024905315678,303.40827055005957,389.88826541331593,18.71598630285719,117.57971320785146,1060,1060,0,117.48460676911054,11.470889019406286,7,0,candidate_only_not_PD
342,57,img134757_ 57_342.tiff,Huber MRF lambda=0.1,62.42818018125518,52.45148678252165,62.428180181255186,236.03147853536245,892.2192779065444,1200,695,-365,830.6702055799651,1.486958122242072,6,0,candidate_only_not_PD
342,57,img134757_ 57_342.tiff,Huber MRF lambda=1,240.29653177907247,192.18636919294246,240.29653177907247,114.1043882159509,570.5113174886137,1058,1058,-2,569.4784854618738,2.4589128639460114,8,0,candidate_only_not_PD
342,57,img134757_ 57_342.tiff,Huber MRF lambda=10,351.50763391772773,279.3699695080316,351.50763391772773,36.104275413323386,216.56116840312097,1058,1058,-2,216.47367898787343,4.767352602851588,6,0,candidate_only_not_PD
348,58,img134802_ 58_348.tiff,Raw,0.0,0.0,0.0,213.49439999999998,680.0,581,581,-465,680.0,1.0712587190869272,2,0,candidate_only_not_PD
348,58,img134802_ 58_348.tiff,Median+Gaussian,309.77114334432184,242.51668999137587,309.7282356670764,14.328474304031678,69.71975230064345,1046,1046,0,69.65992378371448,9.307961291304423,5,0,candidate_only_not_PD
348,58,img134802_ 58_348.tiff,Huber MRF lambda=0.1,49.015606753841745,41.12832109431275,49.015606753841745,184.6742693028183,596.8948477812701,581,581,-465,595.5859935977242,1.1114345585821184,2,0,candidate_only_not_PD
348,58,img134802_ 58_348.tiff,Huber MRF lambda=1,193.03301728264464,155.37567371925934,193.03301728264464,96.12191176777223,368.26022568225744,1050,1050,4,366.22372336821354,2.824579131396149,4,0,candidate_only_not_PD
348,58,img134802_ 58_348.tiff,Huber MRF lambda=10,281.0094761439681,225.04347273572674,281.0094761439681,28.267106326686086,128.3555198910217,1050,1050,4,128.14897761556858,5.346174518287853,5,0,candidate_only_not_PD
354,59,img134807_ 59_354.tiff,Raw,0.0,0.0,0.0,213.49439999999998,704.0,884,884,-175,704.0,1.2957393483709438,5,0,candidate_only_not_PD
354,59,img134807_ 59_354.tiff,Median+Gaussian,298.5013574354945,236.17327461507182,298.47388198643137,14.365989055171651,75.55014812404625,1059,1059,0,75.48214478290902,9.598340836283342,4,0,candidate_only_not_PD
354,59,img134807_ 59_354.tiff,Huber MRF lambda=0.1,45.95303441004828,38.668358564945116,45.95303441004828,185.88090501820133,625.0963549896114,884,884,-175,624.9946740983978,1.3388124183177297,6,0,candidate_only_not_PD
354,59,img134807_ 59_354.tiff,Huber MRF lambda=1,185.11398202903305,147.8154467487139,185.11398202903305,95.33224958899719,317.3299337750432,72,72,-987,314.3016159174367,1.8643171191730232,2,0,candidate_only_not_PD
354,59,img134807_ 59_354.tiff,Huber MRF lambda=10,270.3531156213674,216.07777003392155,270.35311562136735,28.21495242470521,124.31515910388771,1058,1058,-1,123.59134574416021,6.710257570823956,5,0,candidate_only_not_PD
360,60,img134811_ 60_360.tiff,Raw,0.0,0.0,0.0,249.0768,1040.0,1054,1054,-5,1032.0,1.057661290322585,4,0,candidate_only_not_PD
360,60,img134811_ 60_360.tiff,Median+Gaussian,378.40985967590206,293.03406345175244,378.4059571735705,17.53388342860686,132.10385828223298,1059,1059,0,131.84068347456923,9.296987024441592,5,0,candidate_only_not_PD
360,60,img134811_ 60_360.tiff,Huber MRF lambda=0.1,55.709879208489035,46.452994930471476,55.70987920848903,224.53915696824228,944.8832493728441,1054,1054,-5,944.140799111763,1.0976770420603543,4,0,candidate_only_not_PD
360,60,img134811_ 60_360.tiff,Huber MRF lambda=1,232.06204472522782,183.59592784127406,232.06204472522782,114.90940457121442,639.7271409724744,1060,1060,1,637.7857174509663,2.2265617691286934,8,0,candidate_only_not_PD
360,60,img134811_ 60_360.tiff,Huber MRF lambda=10,341.23104571120604,270.103580697494,341.23104571120604,33.79946129550061,226.14899584560044,1060,1060,1,225.90785730445714,6.210573903835325,7,0,candidate_only_not_PD
