Distance,Intensity,Derivative
0,3915.2031135376915,250.94931006726028
1,4166.152423604952,369.3409806652687
2,4653.885074868229,592.3855280982289
3,5350.9234798014095,782.1737551774481
4,6218.232585223125,928.5194639685537
5,7207.962407738517,1024.432553843841
6,8267.097692910807,1066.9252003291017
7,9341.81280839672,1057.4413055686036
8,10381.980304048015,1001.7191673460529
9,11345.251143088826,909.0794033079164
10,12200.139110663848,791.1190586196662
11,12927.489260328159,660.129374015667
12,13520.397858695182,527.5442410309697
13,13982.577742390098,402.6576231586241
14,14325.71310501243,291.8975679812038
15,14566.372878352506,198.7536441732118
16,14723.220393358853,124.12717200145289
17,14814.627222355412,67.00302566111259
18,14857.226444681079,25.304201228631428
19,14865.235624812674,-3.4341157178969297
20,14850.358213245285,-21.581218125625128
21,14822.073188561424,-31.15713076953034
22,14788.043951706224,-33.80307571568119
23,14754.467037130062,-30.89436364719495
24,14726.255224411834,-23.69022454140395
25,14707.086588047254,-13.439922103254503
26,14699.375380205325,-1.4119698004969905
27,14704.26264844626,11.090597174050345
28,14721.556574553426,22.862894516676533
29,14749.988437479613,32.9190683517636
30,14787.394711256953,40.54007829872262
31,14831.068594077058,45.375194543428734
32,14878.14510034381,47.47212137231054
33,14926.01283682168,47.20657238010881
34,14972.558245104028,45.19691564389905
35,15016.406668109477,42.20698937202724
36,15056.972223848083,38.996820037461475
37,15094.4003081844,36.23137609020432
38,15129.434976028491,34.39948189610459
39,15163.19927197661,33.75571012176988
40,15196.946396272031,34.31203160145742
41,15231.823335179524,35.861114543029544
42,15268.66862535809,38.02481876998445
43,15307.872972719493,40.33086479190115
44,15349.330354941892,42.3097412782472
45,15392.492455275988,43.57123004307232
46,15436.472815028037,43.871944754067044
47,15480.236344784122,43.13963555887585
48,15522.752086145789,41.47495585202978
49,15563.186256488181,39.12327968552199
50,15600.998645516833,36.401117212204554
51,15635.98849091259,33.63841853616759
52,15668.275482589168,31.112804456405684
53,15698.214099825402,29.01239411516144
54,15726.30027081949,27.439271594503225
55,15753.092643014408,26.41320061281658
56,15779.126672045124,25.896223839875347
57,15804.885090694159,25.83573650281778
58,15830.79814505076,26.185970969305345
59,15857.25703263277,26.91044384671568
60,15884.619032744191,27.97288339746683
61,15913.202799427703,29.320113847684297
62,15943.25926043956,30.857498146140642
63,15974.917795719984,32.448841035497026
64,16008.156942510554,33.92314427616293
65,16042.76408427231,35.09277088676663
66,16078.342484284087,35.79658962034409
67,16114.357263512999,35.94773232849093
68,16150.237948941069,35.530676958161166
69,16185.41861742932,34.60672039959081
70,16219.45138974025,33.30781769154419
71,16252.03425281241,31.779545255605626
72,16283.010480251462,30.143730668081844
73,16312.321714148573,28.46249715054182
74,16339.935474552545,26.71861182358498
75,16365.758937795743,24.822203524390716
76,16389.579881601327,22.63714800154503
77,16411.033233798833,20.021034602292275
78,16429.62195080591,16.87214586916707
79,16444.777525537167,13.158268703024078
