Distance,Intensity,Derivative
0,37955.441691319385,222.46348661906086
1,38177.905177938446,324.9466729244523
2,38605.33503716829,513.4605316310044
3,39204.826241200455,663.2875574238642
4,39931.91015201602,765.4089727993669
5,40735.64418679919,816.1371873749158
6,41564.18452676585,817.2006683440522
7,42370.04552348729,775.0775717082179
8,43114.339670182286,699.6989098010818
9,43769.44334308946,602.780342556136
10,44319.90035529456,496.1056970386235
11,44761.654737166704,390.04828241094583
12,45099.99692011645,292.55245346910306
13,45346.75964410491,208.69766559792333
14,45517.392251312296,140.76491188636282
15,45628.289467877636,88.72858352700496
16,45694.849418366306,50.97825903020566
17,45730.24598593805,25.04804202867308
18,45744.94550242365,8.248937723245035
19,45746.74386138454,-1.8959721324245038
20,45741.1535581588,-7.429516976157174
21,45731.88482743222,-9.909581649899337
22,45721.334394859005,-10.452181513664982
23,45710.98046440489,-9.831192271049076
24,45701.67201031691,-8.5679697772066
25,45693.84452485048,-7.00818103309939
26,45687.65564825071,-5.371387220176985
27,45683.101750410126,-3.778857410095952
28,45680.097933430516,-2.2577744955269736
29,45678.58620141907,-0.7674809985037427
30,45678.56297143351,0.7836677071063605
31,45680.153536833284,2.5130641135292535
32,45683.58909966057,4.505298532298184
33,45689.16413389788,6.785911755294364
34,45697.160923171155,9.30444567680388
35,45707.77302525149,11.938326643346954
36,45721.03757645785,14.518023314376478
37,45736.80907188024,16.861421013636573
38,45754.76041848512,18.801880185455957
39,45774.41283225115,20.212719733841368
40,45795.185857952805,21.018855260004784
41,45816.45054277116,21.198356855100428
42,45837.582571663006,20.781343859453045
43,45858.01323049007,19.837126152018755
44,45877.25682396704,18.475867973807908
45,45894.964966437685,16.845286866202514
46,45910.94739769945,15.110770023715304
47,45925.186506485115,13.446032812553312
48,45937.839463324555,12.014144640263112
49,45949.21479576564,10.932406195312069
50,45959.70427571518,10.24851199646946
51,45969.71181975858,9.928636088545318
52,45979.56154789227,9.85060637225979
53,45989.4130325031,9.81832718565056
54,45999.19820226357,9.599045498027408
55,46008.611123499155,8.976597823228076
56,46017.15139791003,7.79263978698873
57,46024.19640307313,5.991385662528046
58,46029.13416923508,3.647580298318644
59,46031.49156366977,0.9625277735322015
60,46031.05922478215,-1.7687003026949242
61,46027.95416306438,-4.209440968599665
62,46022.64034284495,-6.032170701757423
63,46015.889821660865,-6.981219662065996
64,46008.67790352082,-6.925479975689086
65,46002.03886170949,-5.870940073102247
66,45996.93602337461,-3.9507167155024945
67,45994.13742827848,-1.4069365384129924
68,45994.122150297786,1.4567052971324301
69,45997.05083887275,4.3235849112934375
70,46002.76932012037,6.8945183458745305
71,46010.839875564496,8.914920302031533
72,46020.599160724436,10.18949213608721
