Distance,Intensity,Derivative
0,4800.439000725502,288.37434557243887
1,5088.813346297941,423.38295781924353
2,5647.2049163639895,675.79624878512
3,6440.405843868181,886.0192622807394
4,7419.243440925468,1042.1966103079044
5,8524.79906448399,1137.1535775047018
6,9693.550595934872,1169.0798244282705
7,10862.958713340531,1141.641684637426
8,11976.833965209724,1063.410213854093
9,12989.779141048717,946.5707410970263
10,13869.975447403776,805.2078079806006
11,14600.194757009918,653.4753105791742
12,15176.926068562125,503.9247337433744
13,15608.044224496667,366.3213236396832
14,15909.568715841491,247.14834925364812
15,16102.340923003963,149.69731349091307
16,16208.963342823317,74.61939486571191
17,16251.579712735387,20.692032760363873
18,16250.347408344045,-14.407977799824948
19,16222.763757135737,-33.50276677375314
20,16183.341874796539,-39.595258951907454
21,16143.573239231922,-35.67015404737231
22,16112.001566701794,-24.64158572750148
23,16094.29006777692,-9.339412440618617
24,16093.322741820557,7.5464336538098
25,16109.382935084539,23.64550581469757
26,16140.613753449952,37.06114796333259
27,16183.505231011204,46.51248341701012
28,16233.638720283972,51.43853500489422
29,16286.382301020993,51.986912799911806
30,16337.612545883796,48.8874660106012
31,16384.157233042195,43.254288464528145
32,16424.121122812852,36.38802268464315
33,16456.93327841148,29.5277011354392
34,16483.17652508373,23.66699058256745
35,16504.267259576616,19.46920680376752
36,16522.114938691266,17.24586415819067
37,16538.758987892998,16.97708678701747
38,16556.0691122653,18.390546408592854
39,16575.540080710183,21.073674007764566
40,16598.21646028083,24.571203505760423
41,16624.682487721704,28.444563124017805
42,16655.105586528865,32.32335229273485
43,16689.329192307174,35.91007268504654
44,16726.92573189896,38.98284298423823
45,16767.29487827565,41.38555800046015
46,16809.69684789988,43.00301615457829
47,16853.300910584807,43.77607342827832
48,16897.248994756435,43.70151606532272
49,16940.703942715452,42.83303558166517
50,16982.915065919766,41.304757442469054
51,17023.31345760039,39.30343818625806
52,17061.521942292282,37.047032722619406
53,17097.40752304563,34.773893584762845
54,17131.069729461808,32.68477310860362
55,17162.777069262836,30.913231175605688
56,17192.89619181302,29.522201819685506
57,17221.821472902207,28.49323028677827
58,17249.882652386576,27.73389391834644
59,17277.2892607389,27.108378928207458
60,17304.09941024299,26.462384473499696
61,17330.2140296859,25.65741785161299
62,17355.414245946216,24.592568947031396
63,17379.399167579963,23.22206191969599
64,17401.85836978561,21.567900666250353
65,17422.534968912463,19.704012981841515
66,17441.26639574929,17.754489523083976
67,17458.04394795863,15.871065151150106
68,17473.00852605159,14.203705150244787
69,17486.45135825912,12.883237953908974
70,17498.77500195941,12.001553352229166
71,17510.45446496358,11.605451110210197
72,17521.98590417983,11.686626452439668
73,17533.82771786846,12.186176282863016
74,17546.358256745556,13.015239682343235
